"name1","name2","period","issue_num","p1","p2"
"josef-pkt","jseabold","20140","6077","00121","2"
"ghost","jseabold","20140","6077","2","2"
"jreback","kdiether","20140","6077","202","02222"
"josef-pkt","kdiether","20140","6077","00121","02222"
"ghost","kdiether","20140","6077","2","02222"
"jseabold","kdiether","20140","6077","2","02222"
"ghost","jreback","20140","6078","22","0"
"jorisvandenbossche","jreback","20140","6078","12","0"
"danbirken","jreback","20140","6078","1","0"
"danbirken","ghost","20140","6078","1","22"
"ghost","jorisvandenbossche","20140","6078","22","12"
"danbirken","jorisvandenbossche","20140","6078","1","12"
"dsm054","jreback","20140","6080","221","221"
"dsm054","jreback","20140","6081","2","22"
"ghost","jorisvandenbossche","20140","6082","1","0"
"ghost","jreback","20140","6083","222","12212"
"jreback","shura-v","20140","6085","21","21"
"dizzy0ny","jreback","20151","6090","2","2"
"jingdayan","jorisvandenbossche","20161","6091","1","2"
"dsm054","jreback","20140","6092","2","2220"
"ghost","jreback","20140","6093","2","22"
"ghost","jacobschaer","20140","6096","2","2"
"jacobschaer","jreback","20140","6096","2","2"
"ghost","jreback","20140","6096","2","2"
"ghost","jorisvandenbossche","20140","6100","2222","00020"
"ghost","jreback","20140","6100","2222","22"
"jorisvandenbossche","jreback","20140","6100","00020","22"
"jreback","Komnomnomnom","20140","6101","2","2"
"ghost","jreback","20140","6102","212","22"
"bicycle1885","jreback","20140","6102","2","22"
"jreback","TomAugspurger","20140","6102","22","222"
"ghost","TomAugspurger","20140","6102","212","222"
"bicycle1885","TomAugspurger","20140","6102","2","222"
"bicycle1885","ghost","20140","6102","2","212"
"ghost","jreback","20140","6103","2012220002","22220222202"
"jreback","jtratner","20140","6103","22220222202","1"
"ghost","jtratner","20140","6103","2012220002","1"
"jreback","yarikoptic","20140","6103","22220222202","22102212"
"ghost","yarikoptic","20140","6103","2012220002","22102212"
"jtratner","yarikoptic","20140","6103","1","22102212"
"jreback","metakermit","20140","6106","22","1"
"cpcloud","jreback","20140","6107","22","2"
"cpcloud","jreback","20140","6109","12222220","22220"
"ghost","jreback","20140","6109","22","22220"
"cpcloud","ghost","20140","6109","12222220","22"
"ghost","jreback","20140","6111","2","2"
"ghost","jtratner","20140","6111","2","2"
"jreback","jtratner","20140","6111","2","2"
"cyrusmaher","ghost","20140","6113","21","022"
"ghost","jreback","20140","6116","1","22"
"aldanor","jreback","20140","6119","2022222211","20212222022"
"dbew","jreback","20140","6120","1","21"
"dbew","jreback","20140","6121","1","222"
"bburan-galenea","jreback","20140","6124","221","110"
"dbew","jreback","20140","6125","1","2"
"jreback","twiecki","20140","6127","22221222221","21220221"
"fonnesbeck","jreback","20140","6128","221","2221"
"mroeschke","simonjayhawkins","20181","6131","1121","2222"
"hayd","jreback","20140","6132","22222121","2212"
"hayd","jreback","20140","6133","2","1"
"ghost","jreback","20140","6134","2022020222222","2212222222222"
"dragoljub","jreback","20140","6134","022","2212222222222"
"hayd","jreback","20140","6134","0","2212222222222"
"dragoljub","ghost","20140","6134","022","2022020222222"
"ghost","hayd","20140","6134","2022020222222","0"
"dragoljub","hayd","20140","6134","022","0"
"ghost","hayd","20140","6135","222222","2122022222"
"ghost","jorisvandenbossche","20140","6135","222222","2"
"hayd","jorisvandenbossche","20140","6135","2122022222","2"
"ghost","jreback","20140","6135","222222","222222221221"
"hayd","jreback","20140","6135","2122022222","222222221221"
"jorisvandenbossche","jreback","20140","6135","2","222222221221"
"ghost","jtratner","20140","6135","222222","2"
"hayd","jtratner","20140","6135","2122022222","2"
"jorisvandenbossche","jtratner","20140","6135","2","2"
"jreback","jtratner","20140","6135","222222221221","2"
"ghost","jreback","20140","6136","022","21"
"jreback","Komnomnomnom","20140","6137","21","1"
"aldanor","jreback","20140","6138","2","20"
"halleygithub","jreback","20140","6139","2","222"
"jorisvandenbossche","jreback","20140","6139","2","222"
"halleygithub","jorisvandenbossche","20140","6139","2","2"
"dbew","jreback","20140","6140","2","21"
"ghost","jreback","20140","6142","222","0"
"ghost","jreback","20140","6143","22","1"
"ghost","jreback","20140","6144","222222","222222"
"bburan-galenea","jreback","20140","6147","2","21"
"cpcloud","jreback","20140","6148","222","22"
"ghost","jreback","20140","6149","202","022"
"ghost","jreback","20140","6151","20","22"
"hayd","jreback","20140","6153","1","22"
"ghost","jreback","20140","6154","22","21"
"cpcloud","jreback","20140","6155","1212221","22"
"jreback","michaelbilow","20140","6155","22","1"
"cpcloud","michaelbilow","20140","6155","1212221","1"
"ghost","jreback","20140","6156","1","2"
"cpcloud","jreback","20140","6158","2221","1122"
"cancan101","jreback","20140","6160","0","00"
"cancan101","jreback","20140","6161","2","22"
"cancan101","ghost","20140","6162","2","22"
"ghost","jreback","20140","6162","22","02"
"cancan101","jreback","20140","6162","2","02"
"cpcloud","jreback","20140","6163","2222","22"
"ghost","jreback","20140","6164","22","12"
"hayd","jreback","20140","6164","22","12"
"jorisvandenbossche","jreback","20140","6164","202","12"
"ghost","hayd","20140","6164","22","22"
"ghost","jorisvandenbossche","20140","6164","22","202"
"hayd","jorisvandenbossche","20140","6164","22","202"
"ghost","mangecoeur","20140","6164","22","22"
"jreback","mangecoeur","20140","6164","12","22"
"hayd","mangecoeur","20140","6164","22","22"
"jorisvandenbossche","mangecoeur","20140","6164","202","22"
"jreback","wabu","20140","6166","2200222222","22222"
"dsm054","jreback","20140","6168","20","2201"
"dsm054","stefsmeets","20140","6168","20","1"
"jreback","stefsmeets","20140","6168","2201","1"
"glyg","jreback","20140","6169","200","220"
"jreback","waitingkuo","20140","6170","22220222222211","222220"
"gfyoung","jreback","20171","6170","202","2"
"aldanor","jreback","20140","6171","22221222","22222202202"
"jreback","TomAugspurger","20140","6171","22222202202","2"
"aldanor","TomAugspurger","20140","6171","22221222","2"
"ghost","jreback","20140","6175","212","21222"
"bwignall","jreback","20140","6175","22","21222"
"hayd","jreback","20140","6175","2","21222"
"bwignall","ghost","20140","6175","22","212"
"ghost","hayd","20140","6175","212","2"
"bwignall","hayd","20140","6175","22","2"
"jreback","wabu","20140","6177","2222221","022"
"ghost","jorisvandenbossche","20140","6179","0","1"
"cancan101","jreback","20140","6181","222","212"
"ghost","jorisvandenbossche","20140","6185","201","12221"
"jorisvandenbossche","phaebz","20140","6185","12221","1"
"ghost","phaebz","20140","6185","201","1"
"jreback","sandorkazi","20140","6186","21","21"
"marcua","sandorkazi","20140","6186","11","21"
"jreback","marcua","20140","6186","21","11"
"jreback","TomAugspurger","20140","6186","21","1"
"sandorkazi","TomAugspurger","20140","6186","21","1"
"marcua","TomAugspurger","20140","6186","11","1"
"immerrr","jreback","20140","6187","020220","00222"
"ghost","jreback","20140","6187","0","00222"
"hayd","jreback","20140","6187","2","00222"
"ghost","immerrr","20140","6187","0","020220"
"hayd","immerrr","20140","6187","2","020220"
"ghost","hayd","20140","6187","0","2"
"ghost","jreback","20140","6188","2","2222222"
"jreback","jseabold","20140","6188","2222222","221022"
"ghost","jseabold","20140","6188","2","221022"
"jreback","jseabold","20140","6189","022","2"
"ghost","jreback","20140","6190","2","22"
"jreback","michaelaye","20140","6190","22","02"
"ghost","michaelaye","20140","6190","2","02"
"ghost","jreback","20140","6192","1","1"
"ghost","jreback","20140","6193","1","1"
"jreback","michaelaye","20140","6194","122","22"
"bwignall","ghost","20140","6197","12","121"
"jorisvandenbossche","lexual","20141","6199","1","2"
"glyg","jreback","20140","6200","1","11"
"ghost","metakermit","20140","6203","1221","121"
"ghost","jreback","20140","6204","2022","2222"
"cpcloud","havoc-io","20140","6205","21202","22221022111"
"havoc-io","jreback","20140","6205","22221022111","2222100"
"cpcloud","jreback","20140","6205","21202","2222100"
"jorisvandenbossche","jreback","20140","6207","2","2"
"jreback","TomAugspurger","20140","6210","20","2"
"jreback","phaebz","20140","6212","2","2"
"cpcloud","ghost","20140","6213","2","20"
"cpcloud","jorisvandenbossche","20140","6213","2","0"
"ghost","jorisvandenbossche","20140","6213","20","0"
"jreback","xdliao","20140","6214","2","1"
"shoyer","snth","20150","6214","0","22"
"dflatow","jreback","20140","6215","1","22"
"bwignall","jreback","20140","6216","2","2"
"ghost","jreback","20140","6218","22212","012"
"ghost","jreback","20140","6219","22","22"
"cpcloud","ghost","20140","6221","222","22"
"cpcloud","jreback","20140","6221","222","22"
"ghost","jreback","20140","6221","22","22"
"ghost","jankatins","20140","6224","1","2"
"ghost","michaelaye","20140","6225","10","0"
"jreback","phaebz","20140","6229","2222","12222"
"jorisvandenbossche","jreback","20140","6230","22","222"
"ghost","jreback","20140","6230","022","222"
"ghost","jorisvandenbossche","20140","6230","022","22"
"jreback","phaebz","20140","6230","222","222"
"jorisvandenbossche","phaebz","20140","6230","22","222"
"ghost","phaebz","20140","6230","022","222"
"ghost","jorisvandenbossche","20140","6232","2","2"
"cpcloud","jorisvandenbossche","20140","6232","2","2"
"jorisvandenbossche","jreback","20140","6232","2","1"
"ghost","jreback","20140","6232","2","1"
"cpcloud","jreback","20140","6232","2","1"
"cpcloud","ghost","20140","6232","2","2"
"danishabdullah","jreback","20140","6237","02","2202"
"apratap","jreback","20140","6238","2","22"
"jreback","twiecki","20140","6238","22","20"
"apratap","twiecki","20140","6238","2","20"
"jreback","Komnomnomnom","20140","6241","12","1"
"jankatins","jreback","20140","6242","22222","02222"
"cpcloud","jreback","20140","6243","2","11220"
"ghost","jreback","20140","6243","11","11220"
"cpcloud","ghost","20140","6243","2","11"
"ghost","jreback","20140","6244","222222","20222222"
"dragoljub","jreback","20140","6245","02121","2220"
"dragoljub","jreback","20141","6245","2","2"
"hhuuggoo","jreback","20150","6245","2","0"
"jreback","TomAugspurger","20140","6246","2","2"
"TomAugspurger","venuktan","20140","6246","2","1"
"jreback","venuktan","20140","6246","2","1"
"hayd","schodge","20140","6248","2202020102102","0"
"jorisvandenbossche","schodge","20140","6248","1220","0"
"jreback","schodge","20140","6248","0","0"
"hayd","jorisvandenbossche","20140","6248","2202020102102","1220"
"hayd","jreback","20140","6248","2202020102102","0"
"jorisvandenbossche","jreback","20140","6248","1220","0"
"hayd","jreback","20141","6248","21","1"
"cpcloud","jreback","20140","6249","222222222222","0212022222"
"ghost","jreback","20140","6249","22222202","0212022222"
"cpcloud","ghost","20140","6249","222222222222","22222202"
"jreback","KTAtkinson","20140","6251","2","22"
"jorisvandenbossche","KTAtkinson","20140","6251","2","22"
"jorisvandenbossche","jreback","20140","6251","2","2"
"gliptak","jreback","20160","6251","02","22"
"dieterv77","jreback","20140","6254","1","2122"
"jreback","sadruddin","20140","6254","2122","10"
"dieterv77","sadruddin","20140","6254","1","10"
"cancan101","jreback","20140","6257","2","22"
"cancan101","jreback","20140","6258","2","2222"
"jreback","TomAugspurger","20140","6258","2222","21"
"cancan101","TomAugspurger","20140","6258","2","21"
"jreback","TomAugspurger","20140","6259","21","22"
"jreback","TomAugspurger","20140","6260","0221","0221"
"iled","TomAugspurger","20140","6260","0122","0221"
"ghost","TomAugspurger","20140","6260","2","0221"
"jmcnamara","TomAugspurger","20140","6260","2","0221"
"dsm054","TomAugspurger","20140","6260","2","0221"
"iled","jreback","20140","6260","0122","0221"
"ghost","jreback","20140","6260","2","0221"
"jmcnamara","jreback","20140","6260","2","0221"
"dsm054","jreback","20140","6260","2","0221"
"ghost","iled","20140","6260","2","0122"
"dsm054","iled","20140","6260","2","0122"
"dsm054","ghost","20140","6260","2","2"
"iled","jmcnamara","20140","6260","0122","2"
"ghost","jmcnamara","20140","6260","2","2"
"dsm054","jmcnamara","20140","6260","2","2"
"bwignall","jreback","20140","6261","2","1"
"cpcloud","fonnesbeck","20140","6263","22","2"
"cpcloud","jreback","20140","6263","22","22"
"fonnesbeck","jreback","20140","6263","2","22"
"bburan-galenea","jreback","20140","6265","2","21"
"bwignall","jreback","20140","6267","22","22"
"cpcloud","jreback","20140","6267","2","22"
"bwignall","cpcloud","20140","6267","22","2"
"cpcloud","jreback","20140","6268","2221","21122"
"ghost","jreback","20140","6268","22","21122"
"CarstVaartjes","jreback","20140","6268","21","21122"
"CarstVaartjes","cpcloud","20140","6268","21","2221"
"cpcloud","ghost","20140","6268","2221","22"
"CarstVaartjes","ghost","20140","6268","21","22"
"jreback","yarikoptic","20140","6270","2222","222"
"jreback","yarikoptic","20141","6270","22222","2222"
"jreback","serrajo","20140","6271","22","21"
"cpcloud","TomAugspurger","20140","6272","22","0"
"tacaswell","TomAugspurger","20140","6272","2022","0"
"jreback","TomAugspurger","20140","6272","2","0"
"cpcloud","tacaswell","20140","6272","22","2022"
"jreback","tacaswell","20140","6272","2","2022"
"cpcloud","jreback","20140","6272","22","2"
"jreback","jseabold","20140","6273","2","1"
"fonnesbeck","TomAugspurger","20140","6279","2","202"
"jreback","TomAugspurger","20140","6279","02","202"
"fonnesbeck","jreback","20140","6279","2","02"
"mattayes","TomAugspurger","20161","6279","2","2"
"abrakababra","jreback","20140","6281","1","2222222"
"jreback","TomAugspurger","20140","6281","2222222","22212"
"abrakababra","TomAugspurger","20140","6281","1","22212"
"jorisvandenbossche","jreback","20140","6282","2","2202"
"jreback","McRip2","20140","6282","2202","21"
"jorisvandenbossche","McRip2","20140","6282","2","21"
"jreback","TomAugspurger","20140","6284","2","0"
"aldanor","jreback","20140","6286","222","2022"
"jreback","TomAugspurger","20140","6286","2022","2"
"aldanor","TomAugspurger","20140","6286","222","2"
"cancan101","jreback","20140","6287","2","22"
"jorisvandenbossche","jreback","20140","6288","2","2"
"jreback","mazieres","20140","6288","2","12"
"jorisvandenbossche","mazieres","20140","6288","2","12"
"jreback","TomAugspurger","20140","6288","2","2"
"mazieres","TomAugspurger","20140","6288","12","2"
"jorisvandenbossche","TomAugspurger","20140","6288","2","2"
"jreback","jseabold","20140","6289","2201","222"
"jreback","TomAugspurger","20140","6290","222","02"
"jreback","TomAugspurger","20140","6291","22221222","022222"
"jreback","tony","20140","6292","222","2"
"stonebig","tony","20140","6292","2","2"
"TomAugspurger","tony","20140","6292","2","2"
"jorisvandenbossche","tony","20140","6292","12","2"
"jorisvandenbossche","jreback","20140","6292","12","222"
"jreback","stonebig","20140","6292","222","2"
"jorisvandenbossche","stonebig","20140","6292","12","2"
"jreback","TomAugspurger","20140","6292","222","2"
"stonebig","TomAugspurger","20140","6292","2","2"
"jorisvandenbossche","TomAugspurger","20140","6292","12","2"
"ghost","jorisvandenbossche","20140","6293","2","12"
"ghost","jreback","20140","6293","2","2"
"jorisvandenbossche","jreback","20140","6293","12","2"
"jankatins","jreback","20140","6295","2","222221"
"jreback","jseabold","20140","6295","222221","2202"
"jankatins","jseabold","20140","6295","2","2202"
"jreback","TomAugspurger","20140","6295","222221","2"
"jseabold","TomAugspurger","20140","6295","2202","2"
"jankatins","TomAugspurger","20140","6295","2","2"
"jreback","jseabold","20140","6296","222","2"
"immerrr","jreback","20140","6299","2221","221"
"jorisvandenbossche","jreback","20140","6300","00220002","2002122222221"
"hayd","jreback","20140","6300","022","2002122222221"
"danielballan","jreback","20140","6300","22","2002122222221"
"hayd","jorisvandenbossche","20140","6300","022","00220002"
"danielballan","jorisvandenbossche","20140","6300","22","00220002"
"jreback","mangecoeur","20140","6300","2002122222221","0222"
"jorisvandenbossche","mangecoeur","20140","6300","00220002","0222"
"hayd","mangecoeur","20140","6300","022","0222"
"danielballan","mangecoeur","20140","6300","22","0222"
"danielballan","hayd","20140","6300","22","022"
"dragoljub","ghost","20140","6301","1","21"
"ghost","jreback","20140","6301","21","2222222222"
"dragoljub","jreback","20140","6301","1","2222222222"
"immerrr","jreback","20140","6301","2","2222222222"
"jorisvandenbossche","jreback","20140","6301","0","2222222222"
"ghost","immerrr","20140","6301","21","2"
"dragoljub","immerrr","20140","6301","1","2"
"ghost","jorisvandenbossche","20140","6301","21","0"
"dragoljub","jorisvandenbossche","20140","6301","1","0"
"immerrr","jorisvandenbossche","20140","6301","2","0"
"iled","jorisvandenbossche","20140","6302","1","11"
"cpcloud","halleygithub","20140","6305","2222","121"
"cpcloud","jreback","20140","6305","2222","22"
"halleygithub","jreback","20140","6305","121","22"
"moorepants","TomAugspurger","20140","6306","2","2"
"jreback","TomAugspurger","20140","6306","22","2"
"jreback","moorepants","20140","6306","22","2"
"c0indev3l","hayd","20140","6307","2","12"
"c0indev3l","jreback","20140","6307","2","22"
"hayd","jreback","20140","6307","12","22"
"jbrockmendel","jreback","20171","6307","2","2"
"bwignall","jreback","20140","6308","21","2"
"ccsv","jreback","20140","6309","21","2022"
"jorisvandenbossche","jreback","20140","6310","0","22"
"jreback","scls19fr","20140","6310","22","22"
"jorisvandenbossche","scls19fr","20140","6310","0","22"
"ghost","jreback","20140","6311","2","222"
"eldad-a","hayd","20140","6312","2","22"
"eldad-a","jreback","20140","6312","2","2"
"hayd","jreback","20140","6312","22","2"
"jorisvandenbossche","jreback","20161","6312","22","222"
"hhuuggoo","jreback","20140","6313","2220","222221021"
"brownmk","dsm054","20140","6314","22","2"
"jorisvandenbossche","jreback","20140","6316","221202212221","2222222"
"jreback","mangecoeur","20140","6316","2222222","221022"
"jorisvandenbossche","mangecoeur","20140","6316","221202212221","221022"
"jreback","TomAugspurger","20140","6317","2222","2"
"cournape","TomAugspurger","20140","6317","22","2"
"cpcloud","TomAugspurger","20140","6317","22","2"
"cournape","jreback","20140","6317","22","2222"
"cpcloud","jreback","20140","6317","22","2222"
"cournape","cpcloud","20140","6317","22","22"
"hayd","jorisvandenbossche","20140","6318","12222222212","2"
"jorisvandenbossche","jreback","20140","6318","2","2222212221220"
"hayd","jreback","20140","6318","12222222212","2222212221220"
"hayd","jreback","20141","6318","1","200"
"johnhess","jreback","20140","6319","21","2222"
"hayd","jreback","20140","6319","22","2222"
"jreback","theandygross","20140","6319","2222","2"
"johnhess","theandygross","20140","6319","21","2"
"hayd","theandygross","20140","6319","22","2"
"hayd","johnhess","20140","6319","22","21"
"jreback","TomAugspurger","20140","6319","2222","022"
"theandygross","TomAugspurger","20140","6319","2","022"
"johnhess","TomAugspurger","20140","6319","21","022"
"hayd","TomAugspurger","20140","6319","22","022"
"kasuteru","TomAugspurger","20181","6319","22","2"
"jreback","yarikoptic","20140","6320","222","222"
"cpcloud","jreback","20140","6321","2","220122"
"bwignall","jreback","20140","6321","2","220122"
"jreback","KTAtkinson","20140","6321","220122","22222202"
"cpcloud","KTAtkinson","20140","6321","2","22222202"
"bwignall","KTAtkinson","20140","6321","2","22222202"
"bwignall","cpcloud","20140","6321","2","2"
"boombard","jreback","20140","6322","2","22"
"jreback","wangshun98","20140","6322","22","2"
"boombard","wangshun98","20140","6322","2","2"
"jreback","tzinckgraf","20170","6322","2","2"
"jreback","mangecoeur","20140","6323","22","1"
"cpcloud","jreback","20140","6324","1","0212112"
"arnicas","jreback","20140","6324","1","0212112"
"jreback","ruidc","20140","6324","0212112","021111"
"cpcloud","ruidc","20140","6324","1","021111"
"arnicas","ruidc","20140","6324","1","021111"
"arnicas","cpcloud","20140","6324","1","1"
"BenDundee","jorisvandenbossche","20140","6325","220220","21222"
"hayd","jorisvandenbossche","20140","6325","1","21222"
"BenDundee","hayd","20140","6325","220220","1"
"joaolcorreia","jorisvandenbossche","20171","6325","2","2"
"alexchamberlain","jreback","20140","6326","2","2012"
"hendrics","jreback","20140","6326","2","2012"
"alexchamberlain","hendrics","20140","6326","2","2"
"bashtage","jreback","20140","6327","22","2122"
"jreback","jseabold","20140","6327","2122","2"
"bashtage","jseabold","20140","6327","22","2"
"immerrr","jreback","20140","6328","022","222"
"dhirschfeld","jreback","20140","6329","1","222"
"jreback","TomAugspurger","20140","6332","0222122222","22"
"cpcloud","TomAugspurger","20140","6332","20222202","22"
"cpcloud","jreback","20140","6332","20222202","0222122222"
"dan-blanchard","jreback","20140","6333","2","22"
"cancan101","jreback","20140","6334","2","12"
"bashtage","jreback","20140","6335","20202201222","10222222202222"
"jreback","jseabold","20140","6335","10222222202222","22220"
"bashtage","jseabold","20140","6335","20202201222","22220"
"cpcloud","jreback","20140","6339","2222","22"
"jorisvandenbossche","jreback","20140","6340","2","1"
"immerrr","jreback","20140","6341","02222","222211"
"cpcloud","estevopaz","20140","6342","22","1"
"dsm054","jreback","20140","6343","200","2"
"cancan101","jreback","20140","6344","22","21"
"hayd","jreback","20140","6345","222","22122"
"jreback","schodge","20140","6345","22122","221"
"hayd","schodge","20140","6345","222","221"
"dsm054","hayd","20140","6346","2","211"
"cpcloud","hayd","20140","6346","2","211"
"cpcloud","dsm054","20140","6346","2","2"
"andrewkittredge","jreback","20140","6348","2","222"
"andrewkittredge","patricksurry","20140","6348","2","21"
"jreback","patricksurry","20140","6348","222","21"
"andrewkittredge","jreback","20140","6349","022221","222222121"
"cpcloud","jreback","20140","6353","0122212","222"
"cpcloud","jreback","20140","6354","2222200222","22211"
"fonnesbeck","jreback","20140","6355","202212","2222222"
"cancan101","jorisvandenbossche","20140","6357","2222","2"
"jorisvandenbossche","jreback","20140","6357","2","2221"
"cancan101","jreback","20140","6357","2222","2221"
"aullrich2013","jreback","20140","6358","1","22"
"hmgaudecker","jreback","20140","6360","2","2202222222"
"jreback","PKEuS","20140","6360","2202222222","2222212002"
"hmgaudecker","PKEuS","20140","6360","2","2222212002"
"jreback","PKEuS","20141","6360","2","22"
"jorisvandenbossche","jreback","20140","6362","222","2"
"cpcloud","jreback","20140","6365","222222222","202122"
"cpcloud","jreback","20140","6366","22022122222221222","12122222222"
"jorisvandenbossche","jreback","20140","6366","2","12122222222"
"cpcloud","jorisvandenbossche","20140","6366","22022122222221222","2"
"bwignall","jreback","20140","6368","22","21"
"immerrr","jreback","20140","6370","2","2"
"immerrr","jreback","20140","6372","22","11"
"bwignall","jreback","20140","6376","2","1"
"CarstVaartjes","jreback","20140","6379","11","2022"
"cpcloud","jreback","20140","6380","12","220222"
"jorisvandenbossche","jreback","20140","6380","2","220222"
"cpcloud","jorisvandenbossche","20140","6380","12","2"
"bwignall","jreback","20140","6381","22","2"
"bwignall","jreback","20140","6387","021","1"
"cpcloud","jorisvandenbossche","20140","6390","1","1"
"jorisvandenbossche","jreback","20140","6390","1","2"
"cpcloud","jreback","20140","6390","1","2"
"ischwabacher","jreback","20140","6391","12","121"
"cpcloud","nipunbatra","20140","6393","20","1"
"dhirschfeld","jreback","20140","6394","2","222"
"jorisvandenbossche","jreback","20140","6394","2","222"
"cpcloud","jreback","20140","6394","0","222"
"cpcloud","dhirschfeld","20140","6394","0","2"
"dhirschfeld","jorisvandenbossche","20140","6394","2","2"
"cpcloud","jorisvandenbossche","20140","6394","0","2"
"bwignall","jreback","20140","6395","2","2"
"jreback","michaelaye","20140","6396","02212","222202"
"jpdus","jreback","20140","6397","2","21"
"beOn","jreback","20140","6402","21","2"
"gouthambs","jreback","20140","6404","222222102","2222221222"
"jreback","TomAugspurger","20140","6404","2222221222","2"
"gouthambs","TomAugspurger","20140","6404","222222102","2"
"filmor","jreback","20140","6405","220","22121"
"jorisvandenbossche","jreback","20140","6405","2","22121"
"filmor","jorisvandenbossche","20140","6405","220","2"
"filmor","jreback","20140","6406","22","2221"
"dhirschfeld","jreback","20140","6407","2","22"
"dsm054","jreback","20140","6410","2221","210112"
"cpcloud","jreback","20140","6411","222222222","02222220"
"jorisvandenbossche","jreback","20140","6411","2","02222220"
"cpcloud","jorisvandenbossche","20140","6411","222222222","2"
"filmor","jorisvandenbossche","20140","6415","2","0222"
"jorisvandenbossche","michaelaye","20140","6415","0222","2"
"jreback","michaelaye","20140","6415","22","2"
"filmor","michaelaye","20140","6415","2","2"
"jorisvandenbossche","jreback","20140","6415","0222","22"
"filmor","jreback","20140","6415","2","22"
"jorisvandenbossche","tacaswell","20161","6415","0","2"
"jreback","mangecoeur","20140","6416","222","2"
"cpcloud","mangecoeur","20140","6416","2","2"
"balancap","mangecoeur","20140","6416","2","2"
"jorisvandenbossche","mangecoeur","20140","6416","2","2"
"cpcloud","jreback","20140","6416","2","222"
"balancap","jreback","20140","6416","2","222"
"jorisvandenbossche","jreback","20140","6416","2","222"
"balancap","cpcloud","20140","6416","2","2"
"cpcloud","jorisvandenbossche","20140","6416","2","2"
"balancap","jorisvandenbossche","20140","6416","2","2"
"jorisvandenbossche","mangecoeur","20140","6417","2212","2221"
"jreback","meelmaar","20140","6418","2112","1"
"jorisvandenbossche","jreback","20140","6420","2","22121"
"jreback","mangecoeur","20140","6420","22121","22121"
"jorisvandenbossche","mangecoeur","20140","6420","2","22121"
"jreback","jseabold","20140","6422","21","2"
"cancan101","jreback","20140","6424","2","2"
"rldleblanc","vtselfa","20160","6424","2","2"
"aileronajay","TomAugspurger","20161","6424","22222","2"
"cancan101","TomAugspurger","20161","6424","222","2"
"aileronajay","cancan101","20161","6424","22222","222"
"jreback","tenspd137","20140","6426","222","11"
"gouthambs","jreback","20140","6427","2","21"
"cpcloud","jreback","20140","6429","2","2"
"danielballan","jreback","20140","6433","10","12"
"jorisvandenbossche","jreback","20140","6433","1","12"
"danielballan","jorisvandenbossche","20140","6433","10","1"
"cpcloud","jreback","20140","6436","2","20"
"jreback","jseabold","20140","6437","20","2202"
"jorisvandenbossche","jreback","20140","6439","2","220"
"jreback","shoyer","20140","6439","220","2"
"jorisvandenbossche","shoyer","20140","6439","2","2"
"immerrr","jreback","20140","6440","20222222","220212221"
"hayd","jreback","20140","6440","2","220212221"
"hayd","immerrr","20140","6440","2","20222222"
"jorisvandenbossche","jreback","20140","6441","2","1"
"dsm054","jreback","20140","6444","2222","212222222"
"jreback","TomAugspurger","20140","6444","212222222","02"
"dsm054","TomAugspurger","20140","6444","2222","02"
"cpcloud","jreback","20140","6447","20222","22"
"cpcloud","jreback","20140","6448","22222","2"
"immerrr","jreback","20140","6450","222022222102022","222222222221122"
"jreback","jseabold","20140","6452","2","2"
"jreback","TomAugspurger","20140","6453","11222","11"
"cpcloud","jreback","20140","6454","22","22"
"c0indev3l","jreback","20140","6456","21","02"
"dalejung","jreback","20140","6456","2","02"
"cpcloud","jreback","20140","6456","2","02"
"c0indev3l","dalejung","20140","6456","21","2"
"cpcloud","dalejung","20140","6456","2","2"
"c0indev3l","cpcloud","20140","6456","21","2"
"jorisvandenbossche","jreback","20140","6457","2","2"
"c0indev3l","jreback","20140","6457","0","2"
"c0indev3l","jorisvandenbossche","20140","6457","0","2"
"jreback","qwhelan","20140","6459","2211","221022"
"EranBenHorin","jreback","20140","6460","1","122"
"jreback","kdiether","20140","6460","122","2"
"EranBenHorin","kdiether","20140","6460","1","2"
"jreback","timcera","20140","6461","222","2"
"jorisvandenbossche","timcera","20140","6461","2","2"
"jorisvandenbossche","jreback","20140","6461","2","222"
"jreback","jseabold","20140","6463","22","1"
"cancan101","jreback","20140","6468","2222","2222"
"jreback","sinhrks","20141","6469","22","22"
"jreback","kdiether","20140","6470","121","22"
"cpcloud","jreback","20140","6471","22202","021222"
"jreback","jseabold","20140","6473","122","22"
"jreback","qwhelan","20140","6479","2122212","22222222"
"jreback","qwhelan","20140","6481","20222","22"
"aldanor","jreback","20140","6484","2000","2202212"
"goretkin","jorisvandenbossche","20161","6485","2","2"
"bboerner","jreback","20140","6487","1","2"
"hmeine","jreback","20140","6488","22","0"
"CRP","jreback","20140","6488","10","0"
"CRP","hmeine","20140","6488","10","22"
"jreback","zhangruoyu","20140","6492","202","0"
"dsm054","jreback","20140","6496","2","222"
"cpcloud","jreback","20140","6497","21","2"
"jreback","rafaljozefowicz","20140","6497","2","2"
"cpcloud","rafaljozefowicz","20140","6497","21","2"
"8one6","jreback","20140","6498","0","12"
"cpcloud","jorisvandenbossche","20140","6499","12","21"
"jorisvandenbossche","jreback","20140","6499","21","2"
"cpcloud","jreback","20140","6499","12","2"
"jreback","toobaz","20140","6500","21","2"
"colinfang","jreback","20140","6501","22","2222"
"hayd","jreback","20140","6501","1","2222"
"colinfang","hayd","20140","6501","22","1"
