name1,name2,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,degree1,degree2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
codecov-io,hzpc-joostk,0.43,0.0,0.0,0.0,1.0,0.86,1983,3,3,0,0,0,1,8
codecov-io,iamsimha,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,2,0,0,0,1,3
codecov-io,icanhazcodeplz,0.5,0.0,0.0,0.0,1.0,0.83,1983,4,3,0,0,0,1,7
codecov-io,ikilledthecat,0.835,0.0,0.0,0.0,1.0,1.0,1983,13,6,0,0,0,2,10
codecov-io,ischurov,0.67,0.0,0.0,0.0,1.0,1.0,1983,14,2,0,0,0,1,4
codecov-io,ivallesp,1.0,0.0,0.0,0.0,1.0,1.0,1983,5,4,0,0,0,1,5
codecov-io,ivannz,0.785,0.0,0.0,0.0,1.0,0.9775,1983,27,11,0,0,0,4,21
codecov-io,j-santander,0.0,1.0,0.0,0.0,1.0,0.0,1983,5,0,1,0,0,1,2
codecov-io,jaehoonhwang,0.715,0.0,0.215,0.0,1.0,1.0,1983,9,4,0,3,0,2,10
codecov-io,jakevdp,1.0,0.0,0.0,0.0,1.0,1.0,1983,24,2,0,0,0,1,3
codecov-io,jalexvig,1.0,0.0,0.0,0.0,1.0,1.0,1983,3,3,0,0,0,1,4
codecov-io,jankatins,0.375,0.0,0.0,0.0,1.0,1.0,1983,469,4,0,0,0,4,13
codecov-io,jbradt,0.6,0.0,0.0,0.0,1.0,0.8,1983,4,3,0,0,0,1,6
codecov-io,jcrist,1.0,0.0,0.0,0.0,1.0,1.0,1983,29,1,0,0,0,1,2
codecov-io,jeffcarey,0.5660000000000001,0.0,0.0,0.0,1.0,1.0,1983,11,8,0,0,0,5,17
codecov-io,jennolsen84,0.75,0.0,0.0,0.0,1.0,0.75,1983,21,5,0,0,0,2,8
codecov-io,jgoppert,0.56,0.0,0.0,0.0,1.0,0.6699999999999999,1983,16,5,0,0,0,1,10
codecov-io,jmarrec,0.54,0.0,0.0,0.0,1.0,0.85,1983,11,7,0,0,0,1,14
codecov-io,jnothman,0.825,0.0,0.0,0.0,1.0,0.95,1983,53,14,0,0,0,2,23
codecov-io,jojomdt,1.0,0.0,0.0,0.0,1.0,1.0,1983,3,1,0,0,0,1,2
codecov-io,jonmmease,0.836,0.0,0.0,0.0,1.0,0.8699999999999999,1983,41,15,0,0,0,5,24
codecov-io,jorisvandenbossche,0.7048378378378374,0.0013513513513513514,0.014648648648648649,0.0,0.9972972972972973,0.9417027027027028,1983,10540,536,2,10,0,370,1175
codecov-io,joshowen,0.5,0.22333333333333336,0.0,0.0,1.0,0.61,1983,8,3,2,0,0,3,10
codecov-io,joshuastorck,1.0,0.0,0.0,0.0,1.0,1.0,1983,13,2,0,0,0,1,3
codecov-io,jowens,0.0,0.0,0.0,0.0,1.0,1.0,1983,24,0,0,0,0,1,5
codecov-io,jreback,0.8000131061598946,0.0029619921363040628,0.005150720838794234,0.00014416775884665793,0.9934469200524246,0.9754128440366969,1983,28609,2116,15,40,1,763,3583
codecov-io,js3711,0.75,0.0,0.0,0.0,1.0,0.75,1983,8,3,0,0,0,1,5
codecov-io,jseabold,0.57,0.0,0.0,0.0,1.0,1.0,1983,439,4,0,0,0,1,8
codecov-io,jzwinck,0.8333333333333334,0.0,0.0,0.0,1.0,0.9166666666666666,1983,62,5,0,0,0,3,10
codecov-io,kamal94,1.0,0.0,0.0,0.0,1.0,1.0,1983,11,3,0,0,0,2,5
codecov-io,kawochen,1.0,0.0,0.0,0.0,1.0,1.0,1983,370,5,0,0,0,4,9
codecov-io,kdebrab,1.0,0.0,0.0,0.0,1.0,1.0,1983,48,1,0,0,0,1,2
codecov-io,kernc,0.58,0.0,0.0,0.0,1.0,0.9719999999999999,1983,88,7,0,0,0,5,18
codecov-io,keshavramaswamy,1.0,0.0,0.0,0.0,1.0,1.0,1983,13,11,0,0,0,3,14
codecov-io,kordek,0.8,0.0,0.0,0.0,1.0,0.9,1983,13,6,0,0,0,2,10
codecov-io,kshedden,1.0,0.0,0.0,0.0,1.0,1.0,1983,51,3,0,0,0,2,5
codecov-io,ksindi,0.89,0.0,0.0,0.0,1.0,0.89,1983,3,8,0,0,0,1,10
codecov-io,laudney,0.8,0.0,0.0,0.0,1.0,0.9,1983,5,8,0,0,0,1,11
codecov-io,lewisacidic,0.29,0.0,0.0,0.0,1.0,0.86,1983,10,2,0,0,0,1,8
codecov-io,limx0,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,2,0,0,0,1,3
codecov-io,liuguangyu0220,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,4,0,0,0,1,4
codecov-io,llllllllll,0.745,0.0,0.0,0.0,1.0,0.9666666666666667,1983,50,18,0,0,0,6,27
codecov-io,lstout,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,1,0,0,0,1,2
codecov-io,luca-s,0.35,0.0,0.1,0.0,1.0,1.0,1983,8,2,0,1,0,2,9
codecov-io,m-charlton,1.0,0.0,0.0,0.0,1.0,1.0,1983,23,5,0,0,0,2,7
codecov-io,maciejkula,0.33,0.0,0.0,0.0,1.0,0.6699999999999999,1983,8,1,0,0,0,1,4
codecov-io,mandel01,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,1,0,0,0,1,2
codecov-io,manuels,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,1,0,0,0,1,2
codecov-io,martindurant,0.5,0.0,0.0,0.0,1.0,0.75,1983,53,2,0,0,0,1,5
codecov-io,mattayes,1.0,0.0,0.0,0.0,1.0,1.0,1983,56,1,0,0,0,1,2
codecov-io,matthagy,0.0,0.17,0.0,0.0,1.0,0.83,1983,2,0,1,0,0,1,7
codecov-io,mattip,1.0,0.0,0.0,0.0,1.0,1.0,1983,25,6,0,0,0,2,8
codecov-io,max-sixty,0.6106666666666667,0.0,0.0,0.0,1.0,0.9246666666666667,1983,567,29,0,0,0,15,58
codecov-io,maxu777,0.0,0.17,0.0,0.0,0.0,1.0,1983,16,0,1,0,0,1,7
codecov-io,mayukh18,1.0,0.0,1.0,0.0,1.0,1.0,1983,10,1,0,1,0,1,2
codecov-io,mbrucher,0.78,0.0,0.0,0.0,1.0,0.89,1983,5,7,0,0,0,1,10
codecov-io,mcg1969,1.0,0.0,0.0,0.0,1.0,1.0,1983,22,1,0,0,0,1,2
codecov-io,mcocdawc,0.14,0.0,0.0,0.0,1.0,1.0,1983,11,1,0,0,0,1,8
codecov-io,medullaskyline,0.62,0.0,0.0,0.0,1.0,1.0,1983,5,5,0,0,0,1,9
codecov-io,mgeier,0.5,0.0,0.0,0.0,1.0,1.0,1983,7,1,0,0,0,1,3
codecov-io,mhaseebtariq,0.75,0.0,0.0,0.0,1.0,1.0,1983,4,9,0,0,0,1,13
codecov-io,michaelaye,0.67,0.0,0.0,0.0,1.0,0.83,1983,250,4,0,0,0,1,7
codecov-io,mikegraham,0.3866666666666667,0.0,0.11,0.0,1.0,0.89,1983,13,4,0,2,0,3,14
codecov-io,minrk,0.0,0.0,0.0,0.0,1.0,1.0,1983,23,0,0,0,0,1,2
codecov-io,mortada,0.5,0.0,0.0,0.0,1.0,1.0,1983,89,1,0,0,0,1,3
codecov-io,mpuels,0.33,0.0,0.0,0.0,1.0,1.0,1983,5,1,0,0,0,1,4
codecov-io,mralgos,1.0,0.0,0.0,0.0,1.0,1.0,1983,6,2,0,0,0,1,3
codecov-io,mrocklin,0.5,0.0,0.0,0.0,1.0,0.8333333333333334,1983,178,3,0,0,0,6,14
codecov-io,mroeschke,0.8708695652173913,0.0,0.0,0.0,1.0,0.9413043478260869,1983,1295,41,0,0,0,23,79
codecov-io,multiloc,0.89,0.0,0.0,0.0,1.0,0.89,1983,35,8,0,0,0,1,10
codecov-io,nateGeorge,0.39,0.0,0.0,0.0,1.0,0.9450000000000001,1983,5,7,0,0,0,2,12
codecov-io,nateyoder,0.3566666666666667,0.0,0.0,0.0,1.0,0.9333333333333332,1983,14,10,0,0,0,3,23
codecov-io,nathalier,0.75,0.0,0.0,0.0,1.0,0.75,1983,13,2,0,0,0,2,5
codecov-io,nbonnotte,0.78,0.0,0.0,0.0,1.0,0.86,1983,84,33,0,0,0,5,50
codecov-io,nchmura4,0.88,0.0,0.0,0.0,1.0,0.88,1983,9,7,0,0,0,1,9
codecov-io,necnec,0.5,0.0,0.0,0.0,1.0,1.0,1983,4,4,0,0,0,1,9
codecov-io,neirbowj,0.0,0.0,0.0,0.0,1.0,1.0,1983,59,0,0,0,0,1,2
codecov-io,ngnikhilgoyal,0.0,0.0,0.0,0.0,1.0,1.0,1983,4,0,0,0,0,1,2
codecov-io,njsmith,0.5,0.0,0.0,0.0,1.0,1.0,1983,107,1,0,0,0,1,3
codecov-io,nparley,0.704,0.0,0.0,0.0,1.0,0.9640000000000001,1983,17,22,0,0,0,5,38
codecov-io,ocehugo,1.0,0.0,0.0,0.0,1.0,1.0,1983,12,1,0,0,0,1,2
codecov-io,olebole,1.0,0.0,0.0,0.0,1.0,1.0,1983,5,1,0,0,0,1,2
codecov-io,orivej,0.33,0.0,0.0,0.0,1.0,0.33,1983,3,1,0,0,0,1,4
codecov-io,palewire,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1983,37,6,0,0,0,3,12
codecov-io,pankajp,1.0,0.0,0.0,0.0,1.0,1.0,1983,8,1,0,0,0,1,2
codecov-io,parthea,0.509,0.0,0.1,0.0,1.0,0.9550000000000001,1983,77,21,0,1,0,10,53
codecov-io,patniharshit,0.5,0.0,0.0,0.0,1.0,1.0,1983,11,1,0,0,0,1,3
codecov-io,paul-mannino,1.0,0.0,0.0,0.0,1.0,1.0,1983,13,2,0,0,0,2,4
codecov-io,pcluo,1.0,0.0,1.0,0.0,1.0,1.0,1983,15,1,0,1,0,1,2
codecov-io,pep8speaks,0.5,0.0,0.0,0.0,1.0,1.0,1983,5120,1,0,0,0,2,4
codecov-io,perryvais,0.5,0.0,0.0,0.0,1.0,1.0,1983,3,2,0,0,0,1,5
codecov-io,pfrcks,0.915,0.0,0.0,0.0,1.0,0.915,1983,27,13,0,0,0,2,17
codecov-io,pganssle,0.44,0.0,0.0,0.0,1.0,0.89,1983,66,4,0,0,0,1,10
codecov-io,pijucha,0.6628571428571429,0.0,0.047142857142857146,0.0,1.0,0.8157142857142857,1983,53,30,0,1,0,7,48
codecov-io,proinsias,1.0,0.0,0.0,0.0,1.0,1.0,1983,21,1,0,0,0,1,2
codecov-io,pv,1.0,0.0,0.0,0.0,1.0,1.0,1983,18,2,0,0,0,1,3
codecov-io,pwaller,1.0,0.0,0.0,0.0,1.0,1.0,1983,30,1,0,0,0,1,2
codecov-io,pwalsh,1.0,0.0,0.0,0.0,1.0,1.0,1983,14,5,0,0,0,1,6
codecov-io,qAp,0.0,0.0,0.0,0.0,1.0,0.0,1983,7,0,0,0,0,1,2
codecov-io,quintusdias,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,4,0,0,0,1,5
codecov-io,ravinimmi,0.5,0.0,0.0,0.0,1.0,0.5,1983,5,2,0,0,0,2,5
codecov-io,redbullpeter,0.5,0.0,0.0,0.0,1.0,1.0,1983,3,1,0,0,0,1,3
codecov-io,rforgione,0.75,0.0,0.0,0.0,1.0,0.88,1983,7,6,0,0,0,1,9
codecov-io,rgbkrk,0.75,0.0,0.0,0.0,1.0,1.0,1983,47,7,0,0,0,2,13
codecov-io,rkern,1.0,0.0,0.0,0.0,1.0,1.0,1983,17,4,0,0,0,1,5
codecov-io,robertwb,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,1,0,0,0,1,2
codecov-io,rockg,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1983,377,4,0,0,0,3,8
codecov-io,rouzazari,0.5780000000000001,0.0,0.0,0.0,1.0,0.9339999999999999,1983,23,10,0,0,0,5,27
codecov-io,rs2,0.0,0.14,0.0,0.0,0.0,1.0,1983,36,0,1,0,0,1,8
codecov-io,rsmith54,1.0,0.0,0.0,0.0,1.0,1.0,1983,4,3,0,0,0,1,4
codecov-io,sahildua2305,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1983,23,4,0,0,0,3,8
codecov-io,scajanus,0.0,0.0,0.0,0.0,1.0,1.0,1983,2,0,0,0,0,1,2
codecov-io,scls19fr,1.0,0.0,0.0,0.0,1.0,1.0,1983,124,2,0,0,0,1,3
codecov-io,seanlaw,0.0,0.0,0.0,0.0,1.0,0.5,1983,3,0,0,0,0,1,3
codecov-io,sgsaenger,0.75,0.0,0.0,0.0,1.0,1.0,1983,9,3,0,0,0,1,5
codecov-io,shawnheide,0.316,0.0,0.0,0.0,1.0,1.0,1983,20,5,0,0,0,5,19
codecov-io,shoyer,0.46852941176470586,0.0,0.04176470588235294,0.0,1.0,0.9485294117647058,1983,2338,36,0,5,0,34,100
codecov-io,sinhrks,0.7990588235294118,0.0,0.0,0.0,0.9764705882352941,0.9814117647058824,1983,1652,124,0,0,0,85,241
codecov-io,smoofra,1.0,0.0,0.0,0.0,1.0,1.0,1983,3,1,0,0,0,1,2
codecov-io,sornars,1.0,0.0,0.0,0.0,1.0,1.0,1983,9,1,0,0,0,1,2
codecov-io,ssanderson,0.855,0.0,0.0,0.0,1.0,1.0,1983,54,10,0,0,0,4,16
codecov-io,ssikdar1,0.78,0.0,0.0,0.0,1.0,0.89,1983,21,7,0,0,0,1,10
codecov-io,sstanovnik,0.5266666666666667,0.0,0.0,0.0,1.0,0.86,1983,10,8,0,0,0,3,14
codecov-io,stanleyng8,0.0,0.0,0.0,0.0,1.0,1.0,1983,4,0,0,0,0,1,2
codecov-io,stephenrauch,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,1983,18,1,0,0,0,3,6
codecov-io,sudk1896,0.5,0.0,0.0,0.0,1.0,0.5,1983,8,1,0,0,0,1,3
codecov-io,swfiua,0.0,0.0,0.0,0.0,1.0,1.0,1983,2,0,0,0,0,1,2
codecov-io,tacaswell,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,1983,278,3,0,1,0,3,6
codecov-io,takluyver,1.0,0.0,0.0,0.0,1.0,1.0,1983,144,1,0,0,0,1,2
codecov-io,thanasis2028,1.0,0.0,0.0,0.0,1.0,1.0,1983,4,2,0,0,0,1,3
codecov-io,thejohnfreeman,0.8,0.0,0.0,0.0,1.0,0.9,1983,7,8,0,0,0,1,11
codecov-io,themrmax,0.67,0.0,0.67,0.0,1.0,1.0,1983,10,2,0,2,0,1,4
codecov-io,timb82,0.0,0.0,0.0,0.0,1.0,0.0,1983,6,0,0,0,0,1,2
codecov-io,tjader,1.0,0.0,0.0,0.0,1.0,1.0,1983,4,1,0,0,0,1,2
codecov-io,tom-bird,0.89,0.0,0.0,0.0,1.0,1.0,1983,21,5,0,0,0,3,9
codecov-io,tomrod,0.5,0.0,0.0,0.0,1.0,0.75,1983,4,2,0,0,0,1,5
codecov-io,toobaz,0.5344444444444445,0.04111111111111111,0.03333333333333333,0.0,1.0,0.8077777777777777,1983,746,31,3,3,0,9,66
codecov-io,trbs,0.0,0.0,0.0,0.0,1.0,1.0,1983,2,0,0,0,0,1,4
codecov-io,tsdlovell,0.67,0.0,0.0,0.0,1.0,0.83,1983,7,4,0,0,0,1,7
codecov-io,tworec,0.76,0.0,0.0,0.0,1.0,1.0,1983,12,13,0,0,0,1,18
codecov-io,uwedeportivo,0.8,0.0,0.0,0.0,1.0,1.0,1983,3,4,0,0,0,1,6
codecov-io,uweschmitt,1.0,0.0,0.0,0.0,1.0,1.0,1983,3,2,0,0,0,1,3
codecov-io,varnion,0.0,0.0,0.0,0.0,1.0,1.0,1983,4,0,0,0,0,1,2
codecov-io,verhalenn,0.5,0.0,0.0,0.0,1.0,0.625,1983,14,3,0,0,0,4,10
codecov-io,viswaraavi,1.0,0.0,0.0,0.0,1.0,1.0,1983,3,2,0,0,0,1,3
codecov-io,wandersoncferreira,0.5,0.0,0.0,0.0,1.0,1.0,1983,2,1,0,0,0,1,3
codecov-io,wbolster,1.0,0.0,0.0,0.0,1.0,1.0,1983,3,2,0,0,0,1,3
codecov-io,wcwagner,0.576,0.0,0.0,0.0,1.0,1.0,1983,20,11,0,0,0,5,21
codecov-io,wdroz,0.0,0.0,0.0,0.0,1.0,1.0,1983,2,0,0,0,0,1,3
codecov-io,wesm,0.6799999999999999,0.0,0.03333333333333333,0.0,1.0,1.0,1983,2558,19,0,1,0,15,51
codecov-io,xflr6,1.0,0.0,0.0,0.0,1.0,1.0,1983,35,3,0,0,0,1,4
codecov-io,yaduart,0.25,0.0,0.0,0.0,1.0,0.5,1983,4,1,0,0,0,1,5
codecov-io,yarikoptic,0.335,0.0,0.0,0.0,1.0,0.585,1983,183,2,0,0,0,2,7
codecov-io,yinleon,0.0,0.0,0.0,0.0,1.0,1.0,1983,6,0,0,0,0,1,2
codecov-io,yonatanp,0.33,0.0,0.0,0.0,1.0,0.6699999999999999,1983,5,1,0,0,0,1,4
codecov-io,yui-knk,0.7525,0.0,0.0,0.0,1.0,0.9175,1983,14,7,0,0,0,4,14
codecov-io,zfrenchee,0.83,0.0,0.0,0.0,1.0,1.0,1983,45,5,0,0,0,1,7
codecov-io,zhangxiangnick,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,1,0,0,0,1,2
codecov-io,znmean,1.0,0.0,0.0,0.0,1.0,1.0,1983,2,1,0,0,0,1,2
codecov-io,zygmuntz,1.0,0.0,0.0,0.0,1.0,1.0,1983,7,1,0,0,0,1,2
codecov[bot],CRP,0.8,0.0,0.0,0.0,1.0,1.0,10328,33,8,0,0,0,1,7
codecov[bot],Cornelius-Riemenschneider,1.0,0.0,0.0,0.0,1.0,1.0,10328,7,8,0,0,0,1,6
codecov[bot],CruiseDevice,1.0,0.0,0.0,0.0,1.0,1.0,10328,5,2,0,0,0,1,3
codecov[bot],DGrady,0.62,0.0,0.0,0.0,1.0,0.88,10328,15,5,0,0,0,1,9
codecov[bot],DJCordhose,0.75,0.0,0.0,0.0,1.0,1.0,10328,4,12,0,0,0,1,10
codecov[bot],DZPM,0.715,0.0,0.0,0.0,1.0,1.0,10328,7,4,0,0,0,2,10
codecov[bot],DataOmbudsman,0.25,0.0,0.0,0.0,1.0,0.875,10328,13,3,0,0,0,4,11
codecov[bot],DavidStaheli,0.5,0.0,0.0,0.0,1.0,1.0,10328,6,1,0,0,0,1,3
codecov[bot],DeanLa,1.0,0.0,0.0,0.0,1.0,1.0,10328,7,5,0,0,0,2,6
codecov[bot],DiegoAlbertoTorres,1.0,0.0,0.0,0.0,1.0,1.0,10328,3,2,0,0,0,1,3
codecov[bot],Dobatymo,1.0,0.0,0.0,0.0,1.0,1.0,10328,11,10,0,0,0,1,7
codecov[bot],Dpananos,0.5,0.0,0.0,0.0,1.0,0.5,10328,4,1,0,0,0,1,3
codecov[bot],Dr-Irv,0.7104761904761906,0.0,0.0,0.0,1.0,0.9076190476190478,10328,223,57,0,0,0,21,105
codecov[bot],DylanDmitri,1.0,0.0,0.0,0.0,1.0,1.0,10328,6,1,0,0,0,1,2
codecov[bot],Ecboxer,0.0,0.0,0.0,0.0,1.0,0.0,10328,5,0,0,0,0,1,3
codecov[bot],EdAbati,0.5,0.0,0.0,0.0,1.0,1.0,10328,10,4,0,0,0,3,10
codecov[bot],ElDeveloper,0.0,0.0,0.0,0.0,1.0,1.0,10328,9,0,0,0,0,1,3
codecov[bot],EricChea,1.0,0.0,0.0,0.0,1.0,1.0,10328,9,2,0,0,0,2,4
codecov[bot],EternalLearner42,0.5,0.0,0.0,0.0,1.0,0.83,10328,8,6,0,0,0,1,8
codecov[bot],FANGOD,1.0,0.0,0.0,0.0,1.0,1.0,10328,8,3,0,0,0,1,4
codecov[bot],FHaase,0.45125,0.0,0.0,0.0,1.0,0.75125,10328,63,22,0,0,0,8,42
codecov[bot],FXocena,0.0,0.0,0.0,0.0,1.0,0.0,10328,4,0,0,0,0,1,3
codecov[bot],FabioRosado,0.275,0.0,0.0,0.0,1.0,0.89,10328,15,5,0,0,0,2,20
codecov[bot],Ffisegydd,0.0,0.0,0.0,0.0,1.0,1.0,10328,4,0,0,0,0,1,2
codecov[bot],Florents-Tselai,1.0,0.0,0.0,0.0,1.0,1.0,10328,4,1,0,0,0,1,2
codecov[bot],FrankDupree,1.0,0.0,0.0,0.0,1.0,1.0,10328,5,1,0,0,0,1,2
codecov[bot],GGordonGordon,1.0,0.0,0.0,0.0,1.0,1.0,10328,28,2,0,0,0,2,4
codecov[bot],Giftlin,1.0,0.0,0.0,0.0,1.0,1.0,10328,24,10,0,0,0,3,11
codecov[bot],GuessWhoSamFoo,0.75,0.0,0.0,0.0,1.0,0.75,10328,17,8,0,0,0,4,14
codecov[bot],H0R5E,0.5,0.0,0.0,0.0,1.0,1.0,10328,24,1,0,0,0,1,3
codecov[bot],H0bbitBaron,1.0,0.0,0.0,0.0,1.0,1.0,10328,5,1,0,0,0,1,2
codecov[bot],HagaiHargil,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,10328,7,2,0,0,0,1,4
codecov[bot],Hann,1.0,0.0,0.0,0.0,1.0,1.0,10328,2,1,0,0,0,1,2
codecov[bot],HannahFerch,0.67,0.0,0.0,0.0,1.0,1.0,10328,9,2,0,0,0,1,4
codecov[bot],HaraldNordgren,1.0,0.0,0.0,0.0,1.0,1.0,10328,7,1,0,0,0,1,2
codecov[bot],HonzaOsobne,0.5,0.0,0.0,0.0,1.0,1.0,10328,4,1,0,0,0,1,3
codecov[bot],HubertKl,0.8,0.0,0.0,0.0,1.0,1.0,10328,19,11,0,0,0,5,17
codecov[bot],HyunTruth,0.8333333333333334,0.0,0.0,0.0,1.0,0.8333333333333334,10328,13,5,0,0,0,3,10
codecov[bot],IHackPy,0.75,0.0,0.0,0.0,1.0,0.945,10328,23,11,0,0,0,6,20
codecov[bot],Imanflow,1.0,0.0,0.0,0.0,1.0,1.0,10328,5,2,0,0,0,1,3
codecov[bot],JQGoh,0.835,0.0,0.0,0.0,1.0,1.0,10328,7,3,0,0,0,2,6
codecov[bot],JanLauGe,0.4,0.0,0.0,0.0,1.0,0.8,10328,7,2,0,0,0,1,6
codecov[bot],JayOfferdahl,0.65,0.0,0.0,0.0,1.0,0.8200000000000001,10328,4,11,0,0,0,1,18
codecov[bot],JesperDramsch,0.7333333333333334,0.0,0.0,0.0,1.0,0.9666666666666667,10328,29,7,0,0,0,6,18
codecov[bot],JimJeon,1.0,0.0,0.0,0.0,1.0,1.0,10328,8,2,0,0,0,1,3
codecov[bot],JoanMartin,1.0,0.0,0.0,0.0,1.0,1.0,10328,3,1,0,0,0,1,2
codecov[bot],JosephWagner,1.0,0.0,0.0,0.0,1.0,1.0,10328,4,2,0,0,0,1,3
codecov[bot],JustinZhengBC,0.6859999999999999,0.0,0.0,0.0,1.0,0.865,10328,92,41,0,0,0,20,70
codecov[bot],KOLANICH,1.0,0.0,0.0,0.0,1.0,1.0,10328,4,4,0,0,0,1,4
codecov[bot],KalyanGokhale,0.875,0.0,0.0,0.0,1.0,1.0,10328,29,26,0,0,0,8,34
codecov[bot],KangYoosam,1.0,0.0,0.0,0.0,1.0,1.0,10328,3,1,0,0,0,1,2
codecov[bot],KimiJL,1.0,0.0,0.0,0.0,1.0,1.0,10328,4,2,0,0,0,1,3
codecov[bot],Kiv,1.0,0.0,0.0,0.0,1.0,1.0,10328,7,2,0,0,0,1,3
codecov[bot],Koustav-Samaddar,0.25,0.0,0.0,0.0,1.0,0.5,10328,11,3,0,0,0,2,14
codecov[bot],KristianHolsheimer,0.75,0.0,0.0,0.0,1.0,0.75,10328,9,3,0,0,0,1,5
codecov[bot],LJArendse,0.77,0.0,0.0,0.0,1.0,0.845,10328,8,16,0,0,0,2,18
codecov[bot],Liam3851,0.6383333333333333,0.0,0.0,0.0,1.0,0.8333333333333334,10328,117,6,0,0,0,6,16
codecov[bot],Licht-T,0.9528571428571427,0.0,0.0,0.0,1.0,0.9814285714285714,10328,102,95,0,0,0,21,95
codecov[bot],M00NSH0T,1.0,0.0,0.0,0.0,1.0,1.0,10328,4,1,0,0,0,1,2
codecov[bot],MHC03,1.0,0.0,0.0,0.0,1.0,1.0,10328,3,1,0,0,0,1,2
codecov[bot],MasonGallo,1.0,0.0,0.0,0.0,1.0,1.0,10328,27,8,0,0,0,2,9
codecov[bot],MaxVanDeursen,0.6875,0.0,0.0,0.0,1.0,1.0,10328,18,17,0,0,0,4,18
codecov[bot],MaximilianKoestler,1.0,0.0,0.0,0.0,1.0,1.0,10328,8,1,0,0,0,1,2
codecov[bot],Mofef,0.33,0.0,0.0,0.0,1.0,0.83,10328,11,2,0,0,0,1,7
codecov[bot],Moisan,0.875,0.0,0.0,0.0,1.0,0.875,10328,34,5,0,0,0,4,10
codecov[bot],Moons08,0.5,0.0,0.0,0.0,1.0,1.0,10328,3,1,0,0,0,1,3
codecov[bot],Morgan243,1.0,0.0,0.0,0.0,1.0,1.0,10328,9,4,0,0,0,2,6
codecov[bot],Mottl,0.93,0.0,0.0,0.0,1.0,1.0,10328,3,14,0,0,0,1,16
codecov[bot],MusTheDataGuy,1.0,0.0,0.0,0.0,1.0,1.0,10328,3,8,0,0,0,1,6
codecov[bot],Naddiseo,1.0,0.0,0.0,0.0,1.0,1.0,10328,13,3,0,0,0,2,5
codecov[bot],NasaGeek,0.67,0.0,0.0,0.0,1.0,1.0,10328,4,2,0,0,0,1,4
codecov[bot],NeuralFlux,0.5,0.0,0.0,0.0,1.0,1.0,10328,5,1,0,0,0,1,3
codecov[bot],NikhilKumarM,0.5,0.0,0.0,0.0,1.0,0.88,10328,14,4,0,0,0,1,9
codecov[bot],NiklasKeck,0.0,0.0,0.0,0.0,1.0,1.0,10328,7,0,0,0,0,1,2
codecov[bot],Nikoleta-v3,1.0,0.0,0.0,0.0,1.0,1.0,10328,13,3,0,0,0,1,4
codecov[bot],No-Stream,0.57,0.0,0.0,0.0,1.0,0.71,10328,6,4,0,0,0,1,8
codecov[bot],NoahTheDuke,1.0,0.0,0.0,0.0,1.0,1.0,10328,7,1,0,0,0,1,2
codecov[bot],OlegShteynbuk,0.73,0.0,0.0,0.0,1.0,1.0,10328,8,36,0,0,0,2,26
codecov[bot],P-Tillmann,1.0,0.0,0.0,0.0,1.0,1.0,10328,8,4,0,0,0,1,4
codecov[bot],ParfaitG,0.58,0.0,0.0,0.0,1.0,0.92,10328,10,7,0,0,0,1,13
codecov[bot],PatrickDRusk,0.0,0.0,0.0,0.0,1.0,0.0,10328,12,0,0,0,0,1,3
codecov[bot],Peque,0.83,0.0,0.0,0.0,1.0,1.0,10328,12,5,0,0,0,1,7
codecov[bot],PetitLepton,0.6,0.0,0.0,0.0,1.0,0.8,10328,10,6,0,0,0,1,7
codecov[bot],PhyNerd,1.0,0.0,0.0,0.0,1.0,1.0,10328,4,3,0,0,0,1,4
codecov[bot],Pingviinituutti,1.0,0.0,0.0,0.0,1.0,1.0,10328,4,1,0,0,0,1,2
codecov[bot],ProsperousHeart,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,10328,24,2,0,0,0,1,4
codecov[bot],PyJay,0.71,0.0,0.0,0.0,1.0,1.0,10328,10,5,0,0,0,1,8
codecov[bot],Rafalonso,0.0,0.0,0.0,0.0,1.0,1.0,10328,4,0,0,0,0,1,2
codecov[bot],RaghavBatra,1.0,0.0,0.0,0.0,1.0,1.0,10328,9,3,0,0,0,1,4
codecov[bot],Remnan13,0.0,0.0,0.0,0.0,1.0,0.5,10328,23,0,0,0,0,1,3
codecov[bot],Renton2017,1.0,0.0,0.0,0.0,1.0,1.0,10328,7,1,0,0,0,1,2
