name1,name2,period,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
0-wiz-0,jorisvandenbossche,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
0Hughman0,chris-b1,20170,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
0phoff,WillAyd,20190,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
0phoff,jreback,20190,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
0x0L,TomAugspurger,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
0x0L,andyljones,20170,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
0x0L,gfyoung,20181,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
0x0L,holymonson,20181,0.75,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
0x0L,jreback,20151,0.53,0.03,0.0,0.03,0.8,0.83,16,1,0,1,1,11
0x0L,jreback,20190,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
0x0L,shenker,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
11rohans,WillAyd,20180,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,2
11rohans,toobaz,20180,0.5,0.0,0.0,0.5,0.0,0.5,1,0,0,1,1,3
121onto,TomAugspurger,20151,0.4,0.1,0.4,0.0,1.0,0.9,4,1,4,0,1,11
121onto,jankatins,20151,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
121onto,jorisvandenbossche,20151,0.8,0.0,0.8,0.0,1.0,1.0,4,0,4,0,1,6
121onto,jreback,20151,0.64,0.0,0.04,0.0,1.0,1.0,18,0,1,0,3,20
121onto,kynan,20151,0.0,0.5,0.0,0.0,1.0,0.5,0,1,0,0,1,3
121onto,mattilyra,20151,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
13ene,TomAugspurger,20161,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
1kastner,TomAugspurger,20171,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
1kastner,TomAugspurger,20181,0.75,0.0,0.0,0.0,1.0,0.75,2,0,0,0,2,5
1kastner,WillAyd,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
1kastner,bkmrkr,20171,0.4,0.0,0.0,0.4,0.6,0.0,2,0,0,2,1,6
1kastner,codecov[bot],20171,0.6433333333333334,0.0,0.0,0.0,0.6433333333333334,1.0,28,0,0,0,3,22
1kastner,gfyoung,20171,0.625,0.0,0.1675,0.0,1.0,1.0,6,0,2,0,4,13
1kastner,jbrockmendel,20171,0.5800000000000001,0.0425,0.0125,0.0525,0.6075,0.9099999999999999,54,7,2,7,4,51
1kastner,jorisvandenbossche,20171,0.44333333333333336,0.02666666666666667,0.08333333333333333,0.22333333333333336,0.5,0.7233333333333333,12,2,1,6,3,19
1kastner,jreback,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
1kastner,jreback,20171,0.40249999999999997,0.0,0.0,0.0025,0.5075000000000001,0.95,114,0,0,2,4,43
1kastner,pep8speaks,20171,0.0,0.035,0.0,0.0,0.9650000000000001,1.0,0,1,0,0,2,17
3553x,codecov[bot],20171,1.0,0.0,0.0,0.0,1.0,1.0,10,0,0,0,1,7
3553x,gfyoung,20171,0.83,0.0,0.0,0.0,1.0,1.0,25,0,0,0,1,11
3553x,jreback,20171,0.67,0.0,0.0,0.0,1.0,1.0,10,0,0,0,1,8
3553x,pep8speaks,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,6
4a616d6573205265696c6c79,jreback,20170,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
4bic,codecov[bot],20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
4bic,jorisvandenbossche,20180,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
515hikaru,FHaase,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
515hikaru,Geekly,20181,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
515hikaru,WillAyd,20181,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
515hikaru,datapythonista,20181,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,2,0,0,0,1,4
515hikaru,mroeschke,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
5hirish,TomAugspurger,20181,1.0,0.0,0.0,0.0,1.0,1.0,14,0,0,0,2,10
5hirish,anjalibhavan,20181,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
5hirish,codecov[bot],20181,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
5hirish,datapythonista,20181,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
5hirish,gfyoung,20181,0.5,0.0,0.0,0.0,1.0,0.5,2,0,0,0,1,4
5hirish,jbrockmendel,20181,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,3
5hirish,jreback,20181,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,2,0,0,0,3,11
5hirish,pep8speaks,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,5
691175002,jreback,20161,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
77QingLiu,ShichenXie,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
77QingLiu,TomAugspurger,20180,0.835,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,6
77QingLiu,WillAyd,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
77QingLiu,andrewdalecramer,20180,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
77QingLiu,gfyoung,20181,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
77QingLiu,jorisvandenbossche,20180,0.67,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
77QingLiu,jreback,20180,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
77QingLiu,jreback,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
77QingLiu,openclosure,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
77QingLiu,ottothecow,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
77QingLiu,rea725,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
77QingLiu,tamsl,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
77QingLiu,tyang209,20180,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
77QingLiu,xuhuizhang,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
7stud,hayd,20131,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
8one6,TomAugspurger,20171,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,4
8one6,behzadnouri,20150,0.5,0.0,0.0,0.0,1.0,0.5,2,0,0,0,1,4
8one6,gfyoung,20171,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
8one6,hayd,20140,0.57,0.0,0.0,0.0,0.5700000000000001,1.0,12,0,0,0,1,10
8one6,jorisvandenbossche,20141,0.33,0.0,0.0,0.0,0.5,1.0,6,0,0,0,1,9
8one6,jreback,20140,0.27,0.25,0.0,0.055,0.28500000000000003,0.875,30,1,0,6,2,18
8one6,jreback,20141,0.5966666666666667,0.04,0.013333333333333334,0.05666666666666667,0.7233333333333333,0.8333333333333334,19,6,2,1,3,22
8one6,jreback,20150,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,12,0,0,0,1,11
8one6,jreback,20151,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
8one6,jreback,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,6
8one6,shoyer,20151,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
8one6,tlmaloney,20150,0.71,0.0,0.0,0.0,1.0,0.93,20,0,0,0,1,16
AHoke,jorisvandenbossche,20171,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AHoke,weakunix,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AKuederle,TomAugspurger,20171,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AKuederle,WillAyd,20181,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
AKuederle,gfyoung,20181,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AKuederle,jorisvandenbossche,20171,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AKuederle,jreback,20181,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ALShum,jreback,20141,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AMFIRNAS,gfyoung,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AMFIRNAS,pavankat,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AP23,jreback,20131,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
AP23,jtratner,20131,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
ARF1,TomAugspurger,20150,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
ARF1,hayd,20150,0.2,0.0,0.2,0.0,1.0,1.0,1,0,1,0,1,6
ARF1,jorisvandenbossche,20150,0.7666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,6,0,0,1,3,11
ARF1,jreback,20150,0.7,0.022,0.0,0.134,0.8,0.732,26,2,0,2,5,29
ARF1,shoyer,20150,0.5275000000000001,0.015,0.0,0.0,1.0,0.9175,33,2,0,0,4,27
ATPs,WillAyd,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AVI18794,jorisvandenbossche,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AaronCritchley,TomAugspurger,20180,0.33,0.0,0.0,0.0,0.6699999999999999,1.0,4,0,0,0,1,8
AaronCritchley,codecov[bot],20171,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,4
AaronCritchley,codecov[bot],20180,0.33,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,7
AaronCritchley,datapythonista,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AaronCritchley,jbrockmendel,20171,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
AaronCritchley,jreback,20171,0.61,0.0,0.11,0.0,1.0,1.0,3,0,1,0,3,9
AaronCritchley,jreback,20180,0.165,0.5,0.0,0.0,0.33499999999999996,1.0,8,1,0,0,2,12
AaronCritchley,jreback,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AaronCritchley,pep8speaks,20180,0.33,0.33,0.33,0.0,0.6699999999999999,1.0,2,2,2,0,1,7
AaronCritchley,pep8speaks,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AaronCritchley,topper-123,20180,0.33,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,7
AaronNBrock,TomAugspurger,20180,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
AashitaK,brianhuey,20170,0.46,0.04,0.04,0.0,1.0,0.92,11,1,1,0,1,14
AashitaK,codecov-io,20170,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AashitaK,jorisvandenbossche,20170,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AashitaK,jreback,20170,0.46,0.04,0.08,0.0,1.0,0.92,12,1,2,0,1,15
AbdealiJK,Make42,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AbdealiJK,TomAugspurger,20171,1.0,0.0,0.0,0.0,1.0,1.0,5,0,0,0,2,6
AbdealiJK,codecov[bot],20171,0.335,0.0,0.0,0.0,0.75,1.0,4,0,0,0,2,8
AbdealiJK,jorisvandenbossche,20171,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0,1,3
AbdealiJK,jreback,20171,0.7233333333333333,0.0,0.05666666666666667,0.0,0.89,1.0,11,0,1,0,3,14
AbdealiJK,pep8speaks,20171,0.41500000000000004,0.25,0.41500000000000004,0.0,0.75,1.0,2,1,2,0,2,7
AbdouSeck,jbrockmendel,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AbdouSeck,mroeschke,20181,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,1,3
AbeHandler,jorisvandenbossche,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AbeHandler,jreback,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,7
AbeHandler,max-sixty,20160,0.25,0.0,0.25,0.0,1.0,1.0,1,0,1,0,1,5
AbeHandler,nickeubank,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AbhishekAshokDubey,WillAyd,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Acanthostega,cpcloud,20140,0.5333333333333333,0.0,0.06666666666666667,0.0,0.8666666666666667,1.0,8,0,1,0,3,17
Acanthostega,jorisvandenbossche,20140,0.175,0.075,0.025,0.05,0.8,0.75,14,6,2,4,2,20
Acanthostega,jreback,20140,0.4,0.0,0.0,0.0,0.6,1.0,4,0,0,0,1,7
AdamGleave,TomAugspurger,20171,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AdamGleave,codecov[bot],20170,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AdamGleave,dsm054,20170,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AdamGleave,jorisvandenbossche,20161,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AdamGleave,jreback,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AdamGleave,jreback,20171,0.0,0.33,0.0,0.0,0.0,1.0,0,1,0,0,1,4
AdamHede,chris-b1,20171,1.0,0.0,1.0,0.0,1.0,1.0,2,0,2,0,1,3
AdamHede,jreback,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AdamHede,pratapvardhan,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
AdamShamlian,TomAugspurger,20171,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AdamShamlian,codecov[bot],20171,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AdamShamlian,jreback,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Adirio,codecov[bot],20181,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
Adirio,jbrockmendel,20181,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
Adirio,jreback,20181,0.75,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,7
Adirio,mroeschke,20181,0.25,0.0,0.0,0.0,0.5,1.0,1,0,0,0,2,5
Adirio,pep8speaks,20181,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
AdrianTeng,jreback,20170,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
Adrienlq,jorisvandenbossche,20180,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
Adrienlq,pep8speaks,20180,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
Aerlinger,TomAugspurger,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Aerlinger,jorisvandenbossche,20160,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AeroWRX,juseg,20181,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
Aico,stephenwlin,20130,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Aico,wesm,20130,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Airatvi,TomAugspurger,20180,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
Airatvi,Yalniza,20180,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
Ajeet-Ganga,jreback,20161,0.5,0.0,0.0,0.0,0.5,1.0,3,0,0,0,1,5
Ako520,jorisvandenbossche,20180,0.75,0.0,0.0,0.0,1.0,0.75,3,0,0,0,1,5
Ako520,megaserg,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Ako520,neo01124,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Ako520,tonyshare,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Ako520,whitequark,20180,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AlJohri,bkasel,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlJohri,jreback,20160,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
AlbertDeFusco,TomAugspurger,20171,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
AlbertDeFusco,jorisvandenbossche,20170,0.33,0.0,0.33,0.0,1.0,1.0,1,0,1,0,1,4
AlbertDeFusco,minhouse,20170,0.67,0.0,0.67,0.0,1.0,1.0,2,0,2,0,1,4
AlbertRothman,TomAugspurger,20180,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AlbertRothman,fukac99,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlbertRothman,ghost,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlbertRothman,max-sixty,20180,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
Alex-qin,jorisvandenbossche,20171,1.0,0.0,1.0,0.0,1.0,1.0,2,0,2,0,1,3
AlexHentschel,chris-b1,20171,1.0,0.0,1.0,0.0,1.0,1.0,2,0,2,0,1,3
AlexHentschel,jreback,20171,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AlexRiina,mroeschke,20190,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AlexS12,mrullmi,20171,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlexTheProgrammer,jreback,20170,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AlexTheProgrammer,sdementen,20170,0.33,0.0,0.0,0.0,1.0,0.6699999999999999,1,0,0,0,1,4
Alexander-Shukaev,TomAugspurger,20181,0.57,0.03,0.0,0.03,0.83,0.8,17,1,0,1,1,11
AlexanderKUA,jreback,20150,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AlexandreDecan,TomAugspurger,20181,0.4,0.1,0.0,0.0,0.8,1.0,4,1,0,0,1,7
AlexandreDecan,TomAugspurger,20190,0.62,0.0,0.0,0.0,0.88,1.0,10,0,0,0,1,10
AlexandreDecan,WillAyd,20190,0.62,0.0,0.0,0.0,0.88,1.0,10,0,0,0,1,10
AlexandreDecan,codecov[bot],20181,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
AlexandreDecan,jbrockmendel,20181,0.9,0.0,0.0,0.0,0.9,1.0,10,0,0,0,2,11
AlexandreDecan,jreback,20181,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AlexandreDecan,jreback,20190,0.47,0.05,0.1,0.0,0.88,1.0,19,2,4,0,1,13
AlexandreDecan,pep8speaks,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
Alexis-benoist,TomAugspurger,20151,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
Alexis-benoist,jreback,20151,0.585,0.0,0.0,0.0,1.0,1.0,6,0,0,0,2,9
Alexis-benoist,kawochen,20151,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
Alexis-benoist,tarikd,20151,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AlexisMignon,TomAugspurger,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AlexisMignon,codecov-io,20161,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AlexisMignon,jreback,20161,1.0,0.0,0.0,0.0,1.0,1.0,8,0,0,0,1,6
AlexisMignon,jreback,20170,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlfTang,Dominnio,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlfTang,TomAugspurger,20181,1.0,0.0,0.0,0.0,1.0,1.0,5,0,0,0,1,6
AlfTang,joh,20181,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AlfTang,lazka,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlfTang,pambot,20181,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
AlfTang,tmiasko,20181,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AlistairMills,WillAyd,20180,0.5,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
AlistairMills,celsopneto,20180,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AlistairMills,gfyoung,20180,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
AlistairMills,jreback,20180,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AlistairMills,tres-pitt,20180,0.5,0.0,0.5,0.0,1.0,1.0,2,0,2,0,1,4
AllanLRH,TomAugspurger,20190,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AllanLRH,WillAyd,20190,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AllanLRH,gfyoung,20190,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,1,3
AllanLRH,jreback,20190,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AllenDowney,BranYang,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AllenDowney,TomAugspurger,20140,0.5,0.0,0.12,0.0,1.0,1.0,4,0,1,0,1,6
AllenDowney,TomAugspurger,20171,0.365,0.0,0.165,0.0,0.7,1.0,7,0,1,0,2,12
AllenDowney,WillAyd,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AllenDowney,Zenadix,20141,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AllenDowney,chris-b1,20170,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AllenDowney,chris-b1,20171,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
AllenDowney,gfyoung,20171,0.67,0.0,0.67,0.0,1.0,1.0,2,0,2,0,1,4
AllenDowney,iuliakhomenko,20171,1.0,0.0,1.0,0.0,1.0,1.0,2,0,2,0,1,3
AllenDowney,jorisvandenbossche,20140,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AllenDowney,jorisvandenbossche,20171,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
AllenDowney,jreback,20140,0.52,0.0,0.0,0.0,0.9175,1.0,14,0,0,0,4,18
AllenDowney,jreback,20141,0.4166666666666667,0.15,0.04,0.11,0.6,0.85,22,2,1,1,3,23
AllenDowney,jreback,20170,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AllenDowney,jreback,20171,0.4,0.0,0.0,0.0,0.4,1.0,10,0,0,0,1,10
AllenDowney,jtratner,20141,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
AllenDowney,makbigc,20181,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AllenDowney,marco-giancotti,20141,0.8,0.0,0.0,0.0,0.8,1.0,4,0,0,0,1,6
AllenDowney,onesandzeroes,20141,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AllenDowney,seth-p,20141,0.09,0.09,0.09,0.0,1.0,0.91,1,1,1,0,1,12
AllenDowney,stahlous,20141,0.4,0.05,0.0,0.0,0.9,0.95,4,1,0,0,2,17
AllenDowney,tyler-abbot,20150,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Altons,ghost,20111,0.43,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,8
Altons,mattharrison,20111,0.33,0.19,0.19,0.0,1.0,0.6699999999999999,7,4,4,0,1,10
Altons,wesm,20111,0.43,0.0,0.0,0.0,1.0,1.0,33,0,0,0,1,18
Amaelb,jorisvandenbossche,20161,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,3
Amaelb,jreback,20161,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,5
Amaelb,kokes,20161,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
AmnaKhan1,RANAJITGIT,20180,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AmnaKhan1,TomAugspurger,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,dduque10,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,gbabic,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,gfyoung,20180,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AmnaKhan1,ram1421,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,thomasschijf,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,vinrok,20180,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Amyunimus,TomAugspurger,20141,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
Amyunimus,joelostblom,20141,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Amyunimus,jorisvandenbossche,20141,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Amyunimus,jreback,20140,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Amyunimus,jreback,20141,0.83,0.0,0.0,0.0,1.0,1.0,5,0,0,0,1,7
Amyunimus,onesandzeroes,20141,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Amyunimus,sinhrks,20141,0.91,0.0,0.0,0.0,1.0,1.0,10,0,0,0,1,12
Anaphory,jreback,20161,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
Anaphory,paulproteus,20121,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
Anaphory,wesm,20121,0.5,0.0,0.0,0.5,0.0,0.5,1,0,0,1,1,3
AndreiKeino,TomAugspurger,20180,0.67,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
AndresGlez,jorisvandenbossche,20151,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AndresGlez,rockg,20151,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AndrewArcher,TomAugspurger,20170,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,2,0,0,0,1,4
AndrewArcher,Zhang18,20170,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
AndrewArcher,jreback,20170,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,2,0,0,0,1,4
