name1,name2,date,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
codecov[bot],jschendel,2017-10,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,3,7
codecov[bot],jschendel,2017-11,0.4042857142857143,0.0,0.0,0.0,1.0,0.7142857142857143,7,0,0,0,7,23
codecov[bot],jschendel,2017-12,0.5727272727272728,0.0,0.0,0.0,1.0,0.9090909090909091,15,0,0,0,11,32
codecov[bot],jschendel,2018-01,0.734,0.0,0.0,0.0,1.0,1.0,5,0,0,0,5,12
codecov[bot],jschendel,2018-02,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,5
codecov[bot],jschendel,2018-03,0.77,0.0,0.0,0.0,1.0,1.0,6,0,0,0,4,13
codecov[bot],jschendel,2018-04,0.65,0.0,0.0,0.0,1.0,0.7,5,0,0,0,4,12
codecov[bot],jschendel,2018-05,0.8,0.0,0.0,0.0,1.0,1.0,4,0,0,0,5,10
codecov[bot],jschendel,2018-06,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,5,0,0,0,6,14
codecov[bot],jschendel,2018-07,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],jschendel,2018-09,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],jschendel,2018-10,0.5833333333333334,0.0,0.0,0.0,1.0,0.8333333333333334,4,0,0,0,6,15
codecov[bot],jschendel,2018-11,0.466,0.0,0.0,0.0,1.0,0.8,3,0,0,0,5,12
codecov[bot],jschendel,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,6
codecov[bot],jschendel,2019-02,0.9285714285714286,0.0,0.0,0.0,1.0,1.0,14,0,0,0,7,22
codecov[bot],jschendel,2019-03,0.875,0.0,0.0,0.0,1.0,1.0,14,0,0,0,8,24
codecov[bot],jschendel,2019-04,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
codecov[bot],jsnowacki,2018-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],jtkiley,2018-11,0.75,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,5
codecov[bot],jtratner,2017-05,1.0,0.0,0.0,0.0,1.0,1.0,8,0,0,0,1,6
codecov[bot],justmarkham,2018-12,0.5,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,6
codecov[bot],jwdeitch,2018-02,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],jzwinck,2017-03,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],kantologist,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,4
codecov[bot],karldw,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],kdebrab,2017-06,0.33,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,5
codecov[bot],keitakurita,2017-05,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
codecov[bot],kernc,2017-06,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],kernc,2017-07,0.8,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,6
codecov[bot],kernc,2017-11,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
codecov[bot],kernc,2018-08,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],kimsey0,2019-03,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
codecov[bot],kinow,2018-07,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,5
codecov[bot],kinow,2019-02,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],kirakrishnan,2018-05,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],kirkhansen,2017-09,0.33,0.0,0.0,0.0,1.0,0.33,2,0,0,0,1,5
codecov[bot],kittoku,2018-05,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
codecov[bot],kjford,2017-06,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
codecov[bot],koffie,2017-07,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],kokes,2017-11,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],kokes,2018-08,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
codecov[bot],kornilova-l,2018-03,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],kpapdac,2019-02,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,6
codecov[bot],kpflugshaupt,2019-03,0.56,0.0,0.0,0.0,1.0,0.6699999999999999,5,0,0,0,1,10
codecov[bot],kprestel,2018-10,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
codecov[bot],kprestel,2018-12,0.2,0.0,0.0,0.0,1.0,0.8,4,0,0,0,1,12
codecov[bot],ksasi,2018-10,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],ksurta,2018-01,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,4
codecov[bot],ksurta,2018-02,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],kunalgosar,2018-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],kunalgosar,2018-05,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],kylebarron,2018-02,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],kylebarron,2018-03,0.9,0.0,0.0,0.0,1.0,0.9,5,0,0,0,2,8
codecov[bot],kylebarron,2018-11,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],l736x,2018-03,0.5,0.0,0.0,0.0,1.0,0.9,5,0,0,0,1,11
codecov[bot],leeyspaul,2018-09,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],leeyspaul,2018-10,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],liamim,2017-10,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
codecov[bot],lidderupk,2018-01,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],limitup,2018-03,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,2,0,0,0,1,4
codecov[bot],linebp,2017-03,0.0,0.5,0.0,0.0,1.0,0.0,0,1,0,0,1,3
codecov[bot],linebp,2017-05,0.75,0.0,0.0,0.0,1.0,0.875,4,0,0,0,2,8
codecov[bot],linebp,2017-10,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
codecov[bot],lingster,2018-01,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],llllllllll,2018-12,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
codecov[bot],lloydkirk,2017-05,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
codecov[bot],lofoyet,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,8,0,0,0,1,6
codecov[bot],lopez86,2018-07,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
codecov[bot],louispotok,2017-08,0.7,0.0,0.0,0.0,1.0,0.9,14,0,0,0,1,12
codecov[bot],louispotok,2018-06,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
codecov[bot],lphk92,2017-07,0.5,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,7
codecov[bot],lucianoviola,2017-12,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],ludusrusso,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
codecov[bot],luzpaz,2017-12,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
codecov[bot],mabelvj,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],machenity,2018-08,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
codecov[bot],makbigc,2018-08,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
codecov[bot],makbigc,2018-10,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],makbigc,2018-12,0.165,0.0,0.0,0.0,1.0,0.5,2,0,0,0,2,8
codecov[bot],makbigc,2019-02,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],makeajourney,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],makeajourney,2019-02,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],makmanalp,2017-05,0.25,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,5
codecov[bot],manrajgrover,2017-11,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mapehe,2018-04,0.835,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,6
codecov[bot],margaret,2017-05,0.365,0.0,0.0,0.0,1.0,0.41000000000000003,16,0,0,0,2,15
codecov[bot],mariuspot,2018-08,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
codecov[bot],marknsikora,2018-07,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],martindurant,2017-05,0.67,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
codecov[bot],martindurant,2017-11,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],martindurant,2018-01,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],martindurant,2018-04,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
codecov[bot],martindurant,2018-11,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],martinholmer,2017-11,0.6,0.0,0.0,0.0,1.0,0.8,6,0,0,0,1,7
codecov[bot],matejak,2017-07,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],math-and-data,2018-03,0.22333333333333336,0.0,0.0,0.0,1.0,1.0,2,0,0,0,3,10
codecov[bot],math-and-data,2018-09,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],mattayes,2017-11,0.75,0.0,0.0,0.0,1.0,1.0,6,0,0,0,2,8
codecov[bot],matthax,2017-09,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
codecov[bot],matthew-brett,2017-03,0.5,0.0,0.5,0.0,1.0,1.0,2,0,2,0,1,5
codecov[bot],matthiashuschle,2017-10,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
codecov[bot],mattip,2017-05,0.89,0.0,0.0,0.0,1.0,0.89,18,0,0,0,3,16
codecov[bot],mattip,2017-08,0.335,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,8
codecov[bot],max-sixty,2017-04,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],max-sixty,2017-06,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],max-sixty,2017-09,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],max-sixty,2017-10,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],max-sixty,2018-02,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],maximveksler,2018-01,0.5,0.0,0.0,0.0,1.0,0.5800000000000001,6,0,0,0,1,13
codecov[bot],maxwasserman,2017-07,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mcg1969,2017-11,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mchwalisz,2017-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],mcrot,2018-03,0.83,0.0,0.0,0.0,1.0,1.0,5,0,0,0,1,7
codecov[bot],mdekstrand,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],meeseeksdev[bot],2018-09,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],meeseeksdev[bot],2019-01,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
codecov[bot],meeseeksdev[bot],2019-02,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1,0,0,0,3,8
codecov[bot],meeseeksdev[bot],2019-03,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,2,0,0,0,6,17
codecov[bot],megabyde,2018-08,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],mehemken,2018-02,0.6,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,7
codecov[bot],mehemken,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],meiermark,2018-11,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
codecov[bot],meltemiatay,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],merqurio,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],mficek,2017-08,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,5
codecov[bot],mgasvoda,2017-08,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
codecov[bot],mhlevgen,2018-11,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],miccoli,2018-09,0.5,0.0,0.0,0.0,1.0,0.75,2,0,0,0,1,5
codecov[bot],michaelsilverstein,2018-11,0.86,0.0,0.0,0.0,1.0,0.86,6,0,0,0,1,8
codecov[bot],mikapfl,2018-09,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],mike-cramblett,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
codecov[bot],mikebarkas,2018-02,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,2,0,0,0,1,4
codecov[bot],miker985,2017-10,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],miker985,2018-07,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,2,0,0,0,1,4
codecov[bot],minggli,2018-01,0.75,0.0,0.0,0.0,1.0,1.0,5,0,0,0,2,10
codecov[bot],minggli,2018-02,0.5,0.0,0.0,0.0,1.0,0.8,5,0,0,0,1,11
codecov[bot],minggli,2018-03,0.75,0.0,0.0,0.0,1.0,1.0,8,0,0,0,4,13
codecov[bot],minggli,2018-05,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
codecov[bot],minggli,2018-06,0.8325,0.0,0.0,0.0,1.0,1.0,6,0,0,0,4,12
codecov[bot],minggli,2018-07,0.7999999999999999,0.0,0.0,0.0,1.0,0.8666666666666667,4,0,0,0,3,10
codecov[bot],minggli,2018-09,0.33,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,4
codecov[bot],minggli,2018-10,0.625,0.0,0.0,0.0,1.0,1.0,5,0,0,0,2,9
codecov[bot],minggli,2018-12,0.67,0.0,0.0,0.0,1.0,1.0,8,0,0,0,1,8
codecov[bot],mingwandroid,2018-06,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],minrk,2017-05,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],miquelcamprodon,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],mitar,2018-04,0.4,0.0,0.0,0.0,1.0,0.8,2,0,0,0,1,6
codecov[bot],mitar,2018-05,0.83,0.0,0.0,0.0,1.0,1.0,5,0,0,0,1,7
codecov[bot],mitchnegus,2018-01,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],mjlove12,2017-05,0.75,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,6
codecov[bot],mkoo21,2018-03,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,1,3
codecov[bot],mmngreco,2018-03,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,3,0,0,0,3,7
codecov[bot],mogillies,2017-05,0.83,0.0,0.0,0.0,1.0,0.83,5,0,0,0,1,7
codecov[bot],montanalow,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
codecov[bot],mortada,2017-12,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mpenkov,2017-09,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mroeschke,2017-03,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,2,4
codecov[bot],mroeschke,2017-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],mroeschke,2017-08,0.855,0.0,0.0,0.0,1.0,1.0,7,0,0,0,2,11
codecov[bot],mroeschke,2017-09,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,6
codecov[bot],mroeschke,2017-11,0.6972727272727273,0.0,0.0,0.0,1.0,0.9090909090909091,20,0,0,0,11,32
codecov[bot],mroeschke,2017-12,0.6407692307692308,0.0,0.0,0.0,1.0,1.0,19,0,0,0,13,38
codecov[bot],mroeschke,2018-01,0.576,0.0,0.0,0.0,1.0,0.954,13,0,0,0,5,28
codecov[bot],mroeschke,2018-02,0.9166666666666666,0.0,0.0,0.0,1.0,0.9166666666666666,8,0,0,0,3,12
codecov[bot],mroeschke,2018-03,0.89,0.0,0.0,0.0,1.0,1.0,5,0,0,0,3,9
codecov[bot],mroeschke,2018-04,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,5
codecov[bot],mroeschke,2018-05,0.9175,0.0,0.0,0.0,1.0,1.0,5,0,0,0,4,10
codecov[bot],mroeschke,2018-06,0.4275,0.0,0.0,0.0,1.0,1.0,6,0,0,0,8,22
codecov[bot],mroeschke,2018-07,0.7385714285714285,0.0,0.0,0.0,1.0,0.8571428571428571,11,0,0,0,7,21
codecov[bot],mroeschke,2018-08,0.9289999999999999,0.0,0.0,0.0,1.0,1.0,20,0,0,0,10,34
codecov[bot],mroeschke,2018-09,0.7222222222222222,0.0,0.0,0.0,1.0,0.9444444444444444,21,0,0,0,9,31
codecov[bot],mroeschke,2018-10,0.9228571428571428,0.0,0.0,0.0,1.0,1.0,18,0,0,0,14,35
codecov[bot],mroeschke,2018-11,0.75,0.0,0.0,0.0,1.0,1.0,17,0,0,0,14,35
codecov[bot],mroeschke,2018-12,0.7222222222222222,0.0,0.0,0.0,1.0,0.8888888888888888,18,0,0,0,9,32
codecov[bot],mroeschke,2019-01,0.6818181818181818,0.0,0.0,0.0,1.0,1.0,22,0,0,0,11,37
codecov[bot],mroeschke,2019-02,0.9375,0.0,0.0,0.0,1.0,0.96875,24,0,0,0,8,30
codecov[bot],mroeschke,2019-03,0.5714285714285714,0.0,0.0,0.0,1.0,0.8571428571428571,14,0,0,0,7,23
codecov[bot],mroeschke,2019-04,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,6
codecov[bot],mrw34,2018-03,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],msarahan,2018-11,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],msmarchena,2018-08,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mturzanska,2017-10,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mudspringhiker,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],mwoss,2018-10,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],mwoss,2019-01,0.835,0.0,0.0,0.0,1.0,0.835,6,0,0,0,2,8
codecov[bot],mwoss,2019-02,0.8,0.0,0.0,0.0,1.0,0.8,8,0,0,0,1,7
codecov[bot],myles,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],myles,2018-11,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],nagey,2017-05,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],ndtallant,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
codecov[bot],nehiljain,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],neirbowj,2017-11,0.33,0.0,0.0,0.0,1.0,0.6699999999999999,2,0,0,0,1,5
codecov[bot],newinh,2018-08,0.75,0.0,0.0,0.0,1.0,0.75,3,0,0,0,1,5
codecov[bot],nickeubank,2017-05,0.715,0.0,0.0,0.0,1.0,0.785,10,0,0,0,2,13
codecov[bot],nikoskaragiannakis,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],nikoskaragiannakis,2018-04,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
codecov[bot],nixphix,2018-11,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],nixphix,2018-12,0.5,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,7
codecov[bot],nmartensen,2017-06,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
codecov[bot],nmusolino,2018-08,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],nmusolino,2018-10,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
codecov[bot],nmusolino,2018-12,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
codecov[bot],nmusolino,2019-02,0.83,0.0,0.0,0.0,1.0,1.0,10,0,0,0,1,8
codecov[bot],nmusolino,2019-03,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,4,0,0,0,1,5
codecov[bot],noamher,2019-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],noemielteto,2018-03,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
codecov[bot],nokutu,2018-12,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],nprad,2018-05,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
codecov[bot],obilodeau,2017-12,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],oleksandr-pavlyk,2017-10,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
codecov[bot],onnoeberhard,2018-04,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
codecov[bot],oscar6echo,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],ottiP,2018-03,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
codecov[bot],pablojim,2018-08,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],pajachiet,2018-07,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],pambot,2018-09,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],pambot,2018-10,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,4
codecov[bot],pandres,2018-03,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,1,3
codecov[bot],pandres,2018-04,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
codecov[bot],pankajp,2017-05,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,3
codecov[bot],parchd-1,2017-07,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
codecov[bot],paul-mannino,2018-04,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
codecov[bot],pdpark,2017-12,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
codecov[bot],pdpark,2018-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],pep8speaks,2017-07,0.38235294117647056,0.0,0.0,0.0,1.0,1.0,24,0,0,0,34,95
codecov[bot],pep8speaks,2017-08,0.15384615384615385,0.0,0.0,0.0,1.0,1.0,6,0,0,0,26,73
codecov[bot],pep8speaks,2017-09,0.09375,0.0,0.0,0.0,1.0,1.0,5,0,0,0,32,87
codecov[bot],pep8speaks,2017-10,0.06666666666666667,0.0,0.0,0.0,1.0,1.0,3,0,0,0,15,44
codecov[bot],pep8speaks,2017-11,0.07407407407407407,0.0,0.0,0.0,1.0,1.0,2,0,0,0,27,71
codecov[bot],pep8speaks,2017-12,0.18421052631578946,0.0,0.0,0.0,1.0,1.0,8,0,0,0,38,88
codecov[bot],pep8speaks,2018-01,0.18181818181818182,0.0,0.0,0.0,1.0,1.0,4,0,0,0,22,44
codecov[bot],pep8speaks,2018-02,0.13333333333333333,0.0,0.0,0.0,1.0,1.0,6,0,0,0,45,90
codecov[bot],pep8speaks,2018-03,0.14864864864864866,0.0,0.0,0.0,1.0,0.9864864864864865,11,0,0,0,74,150
codecov[bot],pep8speaks,2018-04,0.11538461538461539,0.0,0.0,0.0,1.0,1.0,3,0,0,0,26,52
codecov[bot],pep8speaks,2018-05,0.04,0.0,0.0,0.0,1.0,1.0,1,0,0,0,25,51
codecov[bot],pep8speaks,2018-06,0.125,0.0,0.0,0.0,1.0,0.975,5,0,0,0,40,81
codecov[bot],pep8speaks,2018-07,0.1935483870967742,0.0,0.0,0.0,1.0,1.0,6,0,0,0,31,62
codecov[bot],pep8speaks,2018-08,0.0967741935483871,0.0,0.0,0.0,1.0,0.967741935483871,3,0,0,0,31,62
codecov[bot],pep8speaks,2018-09,0.6698113207547169,0.0,0.0,0.0,1.0,0.7075471698113207,76,0,0,0,106,219
codecov[bot],pep8speaks,2018-10,0.6462264150943396,0.0,0.0,0.0,1.0,0.660377358490566,139,0,0,0,212,426
codecov[bot],pep8speaks,2018-11,0.6421052631578947,0.0,0.0,0.0,1.0,0.6736842105263158,123,0,0,0,190,381
codecov[bot],pep8speaks,2018-12,0.5555555555555556,0.0,0.0,0.0,1.0,0.7592592592592593,124,0,0,0,108,331
codecov[bot],pep8speaks,2019-01,0.08823529411764706,0.0,0.0,0.0,1.0,1.0,6,0,0,0,34,102
codecov[bot],pep8speaks,2019-02,0.06666666666666667,0.0,0.0,0.0,1.0,1.0,6,0,0,0,45,133
codecov[bot],pep8speaks,2019-03,0.125,0.0,0.0,0.0,1.0,1.0,8,0,0,0,32,97
codecov[bot],pep8speaks,2019-04,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,4,11
codecov[bot],pepicello,2017-05,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,3
codecov[bot],peterpanmj,2018-03,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
codecov[bot],peterpanmj,2018-06,0.665,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,6
codecov[bot],peterpanmj,2018-08,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
codecov[bot],peterpanmj,2018-09,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
codecov[bot],pganssle,2017-12,0.5,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,7
