"name1","name2","period","issue_num","p1","p2"
"Mailaender","RoosterDragon","20150","7746","222","2"
"Mailaender","reaperrr","20150","7747","22","12"
"obrakmann","reaperrr","20150","7747","2","12"
"Mailaender","obrakmann","20150","7747","22","2"
"Mailaender","reaperrr","20150","7748","2","22"
"pchote","reaperrr","20150","7748","22","22"
"obrakmann","reaperrr","20150","7748","21","22"
"Phrohdoh","reaperrr","20150","7748","22","22"
"Mailaender","pchote","20150","7748","2","22"
"obrakmann","pchote","20150","7748","21","22"
"Mailaender","obrakmann","20150","7748","2","21"
"Mailaender","Phrohdoh","20150","7748","2","22"
"pchote","Phrohdoh","20150","7748","22","22"
"obrakmann","Phrohdoh","20150","7748","21","22"
"Mailaender","obrakmann","20150","7749","222","2"
"Mailaender","pchote","20150","7749","222","2"
"obrakmann","pchote","20150","7749","2","2"
"Mailaender","reaperrr","20150","7749","222","22"
"obrakmann","reaperrr","20150","7749","2","22"
"pchote","reaperrr","20150","7749","2","22"
"penev92","Phrohdoh","20150","7750","2","2"
"Mailaender","Phrohdoh","20151","7750","2","2"
"penev92","Phrohdoh","20151","7750","2","2"
"Mailaender","penev92","20151","7750","2","2"
"Mailaender","penev92","20151","7750","2","2"
"GraionDilach","OmegaBolt","20151","7751","0","22"
"Micr0Bit","OmegaBolt","20151","7751","22","22"
"Micr0Bit","OmegaBolt","20160","7751","2","22"
"MustaphaTR","OmegaBolt","20171","7751","2","22"
"CH4Code","OmegaBolt","20171","7751","2","22"
"CH4Code","GraionDilach","20171","7751","2","0"
"GraionDilach","Micr0Bit","20151","7751","0","22"
"CH4Code","Micr0Bit","20171","7751","2","22"
"OmegaBolt","penev92","20151","7751","22","22"
"GraionDilach","penev92","20151","7751","0","22"
"Micr0Bit","penev92","20151","7751","22","22"
"pchote","penev92","20151","7751","2","22"
"Micr0Bit","penev92","20160","7751","2","22"
"MustaphaTR","penev92","20171","7751","2","22"
"CH4Code","penev92","20171","7751","2","22"
"OmegaBolt","pchote","20151","7751","22","2"
"GraionDilach","pchote","20151","7751","0","2"
"Micr0Bit","pchote","20151","7751","22","2"
"Micr0Bit","pchote","20160","7751","2","2"
"MustaphaTR","pchote","20171","7751","2","2"
"CH4Code","pchote","20171","7751","2","2"
"OmegaBolt","Unit158","20151","7751","22","2"
"GraionDilach","Unit158","20151","7751","0","2"
"Micr0Bit","Unit158","20151","7751","22","2"
"penev92","Unit158","20151","7751","22","2"
"pchote","Unit158","20151","7751","2","2"
"Micr0Bit","Unit158","20160","7751","2","2"
"MustaphaTR","Unit158","20171","7751","2","2"
"penev92","Unit158","20171","7751","221","2"
"CH4Code","Unit158","20171","7751","2","2"
"GraionDilach","Micr0Bit","20151","7751","0","2"
"CH4Code","Micr0Bit","20171","7751","2","2"
"GraionDilach","MustaphaTR","20151","7751","0","2"
"Micr0Bit","MustaphaTR","20151","7751","22","2"
"Micr0Bit","MustaphaTR","20160","7751","2","2"
"CH4Code","MustaphaTR","20171","7751","2","2"
"OmegaBolt","penev92","20151","7751","22","221"
"GraionDilach","penev92","20151","7751","0","221"
"Micr0Bit","penev92","20151","7751","22","221"
"pchote","penev92","20151","7751","2","221"
"Micr0Bit","penev92","20160","7751","2","221"
"MustaphaTR","penev92","20171","7751","2","221"
"CH4Code","penev92","20171","7751","2","221"
"Mailaender","obrakmann","20150","7752","0","0"
"obrakmann","pchote","20150","7754","2","22"
"Mailaender","pchote","20150","7757","2222","22222"
"obrakmann","pchote","20150","7757","222","22222"
"Mailaender","reaperrr","20150","7757","2222","20"
"pchote","reaperrr","20150","7757","22222","20"
"obrakmann","reaperrr","20150","7757","222","20"
"Mailaender","obrakmann","20150","7757","2222","222"
"Mailaender","obrakmann","20150","7760","2","2"
"Mailaender","obrakmann","20150","7763","22","22"
"irungentoo","obrakmann","20150","7764","2","2"
"obrakmann","reaperrr","20150","7764","2","2"
"irungentoo","reaperrr","20150","7764","2","2"
"penev92","Phrohdoh","20150","7765","2","2"
"obrakmann","reaperrr","20150","7770","22","2"
"Mailaender","reaperrr","20150","7771","2","1"
"pchote","reaperrr","20150","7771","2","1"
"Mailaender","pchote","20150","7771","2","2"
"Mailaender","Phrohdoh","20150","7772","22","22"
"GraionDilach","Mailaender","20160","7773","22","22"
"GraionDilach","Mailaender","20170","7773","2","22"
"Mailaender","penev92","20160","7773","22","2"
"GraionDilach","penev92","20160","7773","22","2"
"GraionDilach","penev92","20170","7773","2","2"
"Mailaender","StormWingDelta","20160","7773","22","2"
"GraionDilach","StormWingDelta","20160","7773","22","2"
"penev92","StormWingDelta","20160","7773","2","2"
"GraionDilach","StormWingDelta","20170","7773","2","2"
"reaperrr","StormWingDelta","20190","7773","2","2"
"Mailaender","reaperrr","20160","7773","22","2"
"GraionDilach","reaperrr","20160","7773","22","2"
"penev92","reaperrr","20160","7773","2","2"
"GraionDilach","reaperrr","20170","7773","2","2"
"Mailaender","reaperrr","20150","7776","22","1"
"Phrohdoh","reaperrr","20150","7776","2","1"
"pchote","reaperrr","20150","7776","22","1"
"Mailaender","Phrohdoh","20150","7776","22","2"
"pchote","Phrohdoh","20150","7776","22","2"
"Mailaender","pchote","20150","7776","22","22"
"LordSyke","Mailaender","20160","7777","2","2"
"Mailaender","pchote","20160","7777","2","22"
"LordSyke","pchote","20160","7777","2","22"
"Mailaender","pchote","20171","7777","2","22"
"LordSyke","Mailaender","20160","7777","2","2"
"MustaphaTR","sillyflip","20150","7778","202","2"
"deniz1a","sillyflip","20150","7778","220","2"
"penev92","sillyflip","20150","7778","002","2"
"cjshmyr","sillyflip","20150","7778","0","2"
"lasselaak","sillyflip","20150","7778","2","2"
"MunWolf","sillyflip","20150","7778","22","2"
"pchote","sillyflip","20150","7778","2","2"
"pchote","sillyflip","20151","7778","2","2"
"HenrytheSlav","sillyflip","20151","7778","2","2"
"deniz1a","MustaphaTR","20150","7778","220","202"
"cjshmyr","MustaphaTR","20150","7778","0","202"
"lasselaak","MustaphaTR","20150","7778","2","202"
"MunWolf","MustaphaTR","20150","7778","22","202"
"HenrytheSlav","MustaphaTR","20151","7778","2","202"
"cjshmyr","deniz1a","20150","7778","0","220"
"MustaphaTR","penev92","20150","7778","202","002"
"deniz1a","penev92","20150","7778","220","002"
"cjshmyr","penev92","20150","7778","0","002"
"lasselaak","penev92","20150","7778","2","002"
"MunWolf","penev92","20150","7778","22","002"
"pchote","penev92","20150","7778","2","002"
"pchote","penev92","20151","7778","2","002"
"HenrytheSlav","penev92","20151","7778","2","002"
"deniz1a","lasselaak","20150","7778","220","2"
"cjshmyr","lasselaak","20150","7778","0","2"
"HenrytheSlav","lasselaak","20151","7778","2","2"
"deniz1a","MunWolf","20150","7778","220","22"
"cjshmyr","MunWolf","20150","7778","0","22"
"lasselaak","MunWolf","20150","7778","2","22"
"HenrytheSlav","MunWolf","20151","7778","2","22"
"MustaphaTR","pchote","20150","7778","202","2"
"deniz1a","pchote","20150","7778","220","2"
"cjshmyr","pchote","20150","7778","0","2"
"lasselaak","pchote","20150","7778","2","2"
"MunWolf","pchote","20150","7778","22","2"
"HenrytheSlav","pchote","20151","7778","2","2"
"MustaphaTR","pchote","20150","7778","202","2"
"deniz1a","pchote","20150","7778","220","2"
"cjshmyr","pchote","20150","7778","0","2"
"lasselaak","pchote","20150","7778","2","2"
"MunWolf","pchote","20150","7778","22","2"
"HenrytheSlav","pchote","20151","7778","2","2"
"deniz1a","HenrytheSlav","20150","7778","220","2"
"cjshmyr","HenrytheSlav","20150","7778","0","2"
"sillyflip","TheRaffy","20150","7778","2","0"
"MustaphaTR","TheRaffy","20150","7778","202","0"
"deniz1a","TheRaffy","20150","7778","220","0"
"penev92","TheRaffy","20150","7778","002","0"
"cjshmyr","TheRaffy","20150","7778","0","0"
"lasselaak","TheRaffy","20150","7778","2","0"
"MunWolf","TheRaffy","20150","7778","22","0"
"pchote","TheRaffy","20150","7778","2","0"
"pchote","TheRaffy","20151","7778","2","0"
"HenrytheSlav","TheRaffy","20151","7778","2","0"
"clasm","deniz1a","20150","7779","1","1"
"deniz1a","pchote","20150","7779","1","2"
"clasm","pchote","20150","7779","1","2"
"obrakmann","penev92","20150","7780","2","2"
"pchote","reaperrr","20150","7781","2","2"
"obrakmann","reaperrr","20150","7781","2","2"
"obrakmann","pchote","20150","7781","2","2"
"penev92","reaperrr","20150","7782","2","2"
"penev92","reaperrr","20150","7784","2","222"
"obrakmann","reaperrr","20150","7784","212","222"
"obrakmann","penev92","20150","7784","212","2"
"reaperrr","RoosterDragon","20150","7784","222","12"
"penev92","RoosterDragon","20150","7784","2","12"
"obrakmann","RoosterDragon","20150","7784","212","12"
"Mailaender","penev92","20150","7786","22222","222222220022222"
"obrakmann","penev92","20150","7786","22","222222220022222"
"abcdefg30","penev92","20150","7786","21","222222220022222"
"pchote","penev92","20150","7786","22022","222222220022222"
"matija-hustic","penev92","20150","7786","2","222222220022222"
"abcdefg30","Mailaender","20150","7786","21","22222"
"Mailaender","obrakmann","20150","7786","22222","22"
"abcdefg30","obrakmann","20150","7786","21","22"
"matija-hustic","obrakmann","20150","7786","2","22"
"Mailaender","pchote","20150","7786","22222","22022"
"obrakmann","pchote","20150","7786","22","22022"
"abcdefg30","pchote","20150","7786","21","22022"
"matija-hustic","pchote","20150","7786","2","22022"
"Mailaender","matija-hustic","20150","7786","22222","2"
"abcdefg30","matija-hustic","20150","7786","21","2"
"Mailaender","obrakmann","20150","7787","2","02"
"obrakmann","pchote","20150","7787","02","2"
"Mailaender","pchote","20150","7787","2","2"
"MunWolf","pi99y","20150","7788","1","1"
"obrakmann","pi99y","20150","7788","2","1"
"MunWolf","obrakmann","20150","7788","1","2"
"MunWolf","xan2622","20150","7788","1","2"
"pi99y","xan2622","20150","7788","1","2"
"obrakmann","xan2622","20150","7788","2","2"
"Phrohdoh","reaperrr","20150","7789","2","2"
"Phrohdoh","UberWaffe","20150","7789","2","2"
"reaperrr","UberWaffe","20150","7789","2","2"
"Mailaender","obrakmann","20150","7790","22","2"
"jbeich","obrakmann","20150","7790","2","2"
"cossacksman","obrakmann","20151","7790","0","2"
"obrakmann","RoosterDragon","20150","7790","2","2"
"Mailaender","RoosterDragon","20150","7790","22","2"
"jbeich","RoosterDragon","20150","7790","2","2"
"cossacksman","RoosterDragon","20151","7790","0","2"
"jbeich","Mailaender","20150","7790","2","22"
"cossacksman","Mailaender","20151","7790","0","22"
"cossacksman","jbeich","20151","7790","0","2"
"obrakmann","saper","20150","7790","2","2"
"RoosterDragon","saper","20150","7790","2","2"
"Mailaender","saper","20150","7790","22","2"
"jbeich","saper","20150","7790","2","2"
"cossacksman","saper","20151","7790","0","2"
"e1d1s1","pchote","20150","7793","2","2"
"chrisforbes","Micr0Bit","20150","7794","2","1222"
"lasselaak","Micr0Bit","20150","7794","2","1222"
"chrisforbes","penev92","20150","7794","2","22"
"Micr0Bit","penev92","20150","7794","1222","22"
"pchote","penev92","20150","7794","22","22"
"lasselaak","penev92","20150","7794","2","22"
"chrisforbes","TheRaffy","20150","7794","2","110120"
"Micr0Bit","TheRaffy","20150","7794","1222","110120"
"penev92","TheRaffy","20150","7794","22","110120"
"pchote","TheRaffy","20150","7794","22","110120"
"lasselaak","TheRaffy","20150","7794","2","110120"
"chrisforbes","pchote","20150","7794","2","22"
"Micr0Bit","pchote","20150","7794","1222","22"
"lasselaak","pchote","20150","7794","2","22"
"chrisforbes","lasselaak","20150","7794","2","2"
"Mailaender","obrakmann","20161","7795","2","2"
"MustaphaTR","obrakmann","20161","7795","2","2"
"obrakmann","pi99y","20150","7795","2","2"
"Mailaender","pi99y","20161","7795","2","2"
"MustaphaTR","pi99y","20161","7795","2","2"
"pchote","pi99y","20161","7795","0","2"
"Mailaender","MustaphaTR","20161","7795","2","2"
"obrakmann","pchote","20150","7795","2","0"
"Mailaender","pchote","20161","7795","2","0"
"MustaphaTR","pchote","20161","7795","2","0"
"MustaphaTR","penev92","20150","7796","2","22"
"pchote","penev92","20150","7796","22","22"
"MustaphaTR","pchote","20150","7796","2","22"
"pchote","reaperrr","20150","7798","1","2"
"Mailaender","reaperrr","20150","7798","2","2"
"Mailaender","pchote","20150","7798","2","1"
"Mailaender","pchote","20150","7799","222","2"
"obrakmann","pchote","20150","7799","2","2"
"Mailaender","obrakmann","20150","7799","222","2"
"chrisforbes","Phrohdoh","20150","7800","22","2222222"
"obrakmann","Phrohdoh","20150","7800","2","2222222"
"Micr0Bit","Phrohdoh","20150","7800","2","2222222"
"MunWolf","Phrohdoh","20150","7800","2","2222222"
"chrisforbes","obrakmann","20150","7800","22","2"
"Micr0Bit","obrakmann","20150","7800","2","2"
"MunWolf","obrakmann","20150","7800","2","2"
"Phrohdoh","xan2622","20150","7800","2222222","2"
"chrisforbes","xan2622","20150","7800","22","2"
"obrakmann","xan2622","20150","7800","2","2"
"Micr0Bit","xan2622","20150","7800","2","2"
"MunWolf","xan2622","20150","7800","2","2"
"chrisforbes","Micr0Bit","20150","7800","22","2"
"chrisforbes","MunWolf","20150","7800","22","2"
"Micr0Bit","MunWolf","20150","7800","2","2"
"Mailaender","penev92","20150","7801","0","22"
"Nerus87","penev92","20150","7801","2","22"
"Nerus87","penev92","20151","7801","2","22"
"Mailaender","Nerus87","20150","7801","0","2"
"Mailaender","qiou","20150","7801","0","2"
"penev92","qiou","20150","7801","22","2"
"Nerus87","qiou","20150","7801","2","2"
"Nerus87","qiou","20151","7801","2","2"
"Mailaender","Nerus87","20150","7801","0","2"
"penev92","Phrohdoh","20150","7805","22222022","2222"
"pchote","Phrohdoh","20150","7805","2222","2222"
"abcdefg30","Phrohdoh","20150","7805","2","2222"
"obrakmann","Phrohdoh","20150","7805","2","2222"
"Phrohdoh","SilverlineDev","20150","7805","2222","2"
"penev92","SilverlineDev","20150","7805","22222022","2"
"pchote","SilverlineDev","20150","7805","2222","2"
"abcdefg30","SilverlineDev","20150","7805","2","2"
"obrakmann","SilverlineDev","20150","7805","2","2"
"pchote","penev92","20150","7805","2222","22222022"
"abcdefg30","penev92","20150","7805","2","22222022"
"obrakmann","penev92","20150","7805","2","22222022"
"abcdefg30","pchote","20150","7805","2","2222"
"obrakmann","pchote","20150","7805","2","2222"
"abcdefg30","obrakmann","20150","7805","2","2"
"LipkeGu","pchote","20150","7806","2","22"
"LipkeGu","Phrohdoh","20150","7806","2","222222"
"pchote","Phrohdoh","20150","7806","22","222222"
"LipkeGu","reaperrr","20150","7806","2","22"
"pchote","reaperrr","20150","7806","22","22"
"Phrohdoh","reaperrr","20150","7806","222222","22"
"pchote","Phrohdoh","20151","7807","2","2"
"pchote","Phrohdoh","20170","7807","2","2"
"pchote","reaperrr","20151","7807","2","2"
"Phrohdoh","reaperrr","20170","7807","2","2"
"pchote","reaperrr","20170","7807","2","2"
"Mailaender","pchote","20150","7808","2","2"
"AoAGeneral","penev92","20150","7810","2","2"
"ChaoticMind","penev92","20151","7810","0","2"
"AoAGeneral","penev92","20170","7810","2","2"
"AoAGeneral","ChaoticMind","20150","7810","2","0"
"AoAGeneral","ChaoticMind","20170","7810","2","0"
"penev92","rob-v","20150","7810","2","2"
"AoAGeneral","rob-v","20150","7810","2","2"
"ChaoticMind","rob-v","20151","7810","0","2"
"AoAGeneral","rob-v","20170","7810","2","2"
"Mailaender","Phrohdoh","20150","7811","20","2"
"pchote","Phrohdoh","20150","7811","2","2"
"Phrohdoh","reaperrr","20150","7811","2","122"
"Mailaender","reaperrr","20150","7811","20","122"
"pchote","reaperrr","20150","7811","2","122"
"Phrohdoh","xan2622","20150","7811","2","22"
"reaperrr","xan2622","20150","7811","122","22"
"Mailaender","xan2622","20150","7811","20","22"
"pchote","xan2622","20150","7811","2","22"
"Mailaender","pchote","20150","7811","20","2"
"Mailaender","Phrohdoh","20150","7812","22","22"
"chrisforbes","Phrohdoh","20150","7812","0","22"
"chrisforbes","Mailaender","20150","7812","0","22"
"Mailaender","pchote","20150","7814","2","2"
"Mailaender","obrakmann","20150","7815","2","12"
"Phrohdoh","RoosterDragon","20150","7816","22","12"
"Mailaender","RoosterDragon","20150","7816","2","12"
"Mailaender","Phrohdoh","20150","7816","2","22"
"Mailaender","Phrohdoh","20150","7817","2","22222"
"pchote","Phrohdoh","20150","7817","22","22222"
"Phrohdoh","RoosterDragon","20150","7817","22222","22"
"Mailaender","RoosterDragon","20150","7817","2","22"
"pchote","RoosterDragon","20150","7817","22","22"
"Mailaender","pchote","20150","7817","2","22"
"obrakmann","RoosterDragon","20150","7820","22","2"
"obrakmann","pchote","20150","7822","22","2"
"obrakmann","reaperrr","20150","7822","22","2"
"pchote","reaperrr","20150","7822","2","2"
"pchote","Unit158","20150","7825","2","0"
"abcdefg30","obrakmann","20150","7826","2","2"
"obrakmann","pi99y","20150","7826","2","02"
"abcdefg30","pi99y","20150","7826","2","02"
"penev92","pi99y","20150","7826","2","02"
"pchote","pi99y","20151","7826","2","02"
"obrakmann","penev92","20150","7826","2","2"
"abcdefg30","penev92","20150","7826","2","2"
"pchote","penev92","20151","7826","2","2"
"obrakmann","pchote","20150","7826","2","2"
"abcdefg30","pchote","20150","7826","2","2"
"pchote","Phrohdoh","20150","7827","12","2"
"obrakmann","Phrohdoh","20150","7827","2","2"
"obrakmann","pchote","20150","7827","2","12"
"pchote","reaperrr","20150","7828","2","2"
"abcdefg30","Phrohdoh","20150","7829","202","2"
"pchote","Phrohdoh","20150","7829","22","2"
"penev92","Phrohdoh","20150","7829","2222","2"
"Mailaender","Phrohdoh","20150","7829","12","2"
"abcdefg30","pchote","20150","7829","202","22"
"Mailaender","pchote","20150","7829","12","22"
"Phrohdoh","sinf","20150","7829","2","0"
"abcdefg30","sinf","20150","7829","202","0"
"pchote","sinf","20150","7829","22","0"
"penev92","sinf","20150","7829","2222","0"
"Mailaender","sinf","20150","7829","12","0"
"Phrohdoh","Unit158","20150","7829","2","2222"
"abcdefg30","Unit158","20150","7829","202","2222"
"pchote","Unit158","20150","7829","22","2222"
"sinf","Unit158","20150","7829","0","2222"
"penev92","Unit158","20150","7829","2222","2222"
"Mailaender","Unit158","20150","7829","12","2222"
"abcdefg30","penev92","20150","7829","202","2222"
"pchote","penev92","20150","7829","22","2222"
"Mailaender","penev92","20150","7829","12","2222"
"abcdefg30","Mailaender","20150","7829","202","12"
"Mailaender","pchote","20150","7830","2","2"
"penev92","Phrohdoh","20150","7832","2","12212"
"Phrohdoh","RoosterDragon","20150","7832","12212","2"
"penev92","RoosterDragon","20150","7832","2","2"
"Mailaender","pchote","20150","7834","222","2"
"Mailaender","obrakmann","20150","7836","2","2"
"Mailaender","Townes27","20150","7836","2","2"
"obrakmann","Townes27","20150","7836","2","2"
"pchote","penev92","20150","7837","2","2"
"pchote","sinf","20150","7838","2","2"
"Mailaender","penev92","20150","7839","2","22"
"obrakmann","Unit158","20150","7840","22","22"
"sinf","Unit158","20150","7840","212","22"
"obrakmann","sinf","20150","7840","22","212"
"obrakmann","Phrohdoh","20150","7841","2222","2"
"Mailaender","Phrohdoh","20150","7841","22222","2"
"penev92","Phrohdoh","20150","7841","2","2"
"Mailaender","obrakmann","20150","7841","22222","2222"
"obrakmann","penev92","20150","7841","2222","2"
"Mailaender","penev92","20150","7841","22222","2"
"Mailaender","penev92","20150","7842","2","2"
"obrakmann","penev92","20150","7842","2","2"
"Mailaender","obrakmann","20150","7842","2","2"
"abcdefg30","reaperrr","20150","7843","1","2"
"pchote","reaperrr","20150","7843","1","2"
"abcdefg30","pchote","20150","7843","1","1"
"abcdefg30","obrakmann","20150","7844","2221","1"
"obrakmann","reaperrr","20150","7844","1","222"
"abcdefg30","reaperrr","20150","7844","2221","222"
"Mailaender","obrakmann","20150","7845","2","12"
"Mailaender","Phrohdoh","20150","7846","2","2"
"pchote","RoosterDragon","20150","7847","222","22"
"Mailaender","RoosterDragon","20150","7847","22","22"
"Mailaender","pchote","20150","7847","22","222"
"Mailaender","obrakmann","20150","7849","2222","002"
"Mailaender","penev92","20150","7849","2222","22"
"obrakmann","penev92","20150","7849","002","22"
"Baxxster","Mailaender","20150","7851","012","2222"
"ihptru","Mailaender","20150","7851","2","2222"
"abcdefg30","Mailaender","20150","7851","2","2222"
"Mailaender","pchote","20150","7851","2222","22"
"Baxxster","pchote","20150","7851","012","22"
"obrakmann","pchote","20150","7851","2","22"
"ihptru","pchote","20150","7851","2","22"
"abcdefg30","pchote","20150","7851","2","22"
"Mailaender","penev92","20150","7851","2222","222"
"pchote","penev92","20150","7851","22","222"
"Baxxster","penev92","20150","7851","012","222"
"obrakmann","penev92","20150","7851","2","222"
"ihptru","penev92","20150","7851","2","222"
"abcdefg30","penev92","20150","7851","2","222"
"abcdefg30","Baxxster","20150","7851","2","012"
"Mailaender","obrakmann","20150","7851","2222","2"
"Baxxster","obrakmann","20150","7851","012","2"
"ihptru","obrakmann","20150","7851","2","2"
"abcdefg30","obrakmann","20150","7851","2","2"
"Baxxster","ihptru","20150","7851","012","2"
"abcdefg30","ihptru","20150","7851","2","2"
"Mailaender","pchote","20150","7852","2","22"
"pchote","reaperrr","20150","7852","22","2"
"Mailaender","reaperrr","20150","7852","2","2"
"LipkeGu","Mailaender","20150","7853","2","2222222"
"Mailaender","xan2622","20150","7853","2222222","22"
"reaperrr","xan2622","20150","7853","202","22"
"pchote","xan2622","20150","7853","2222","22"
"Phrohdoh","xan2622","20150","7853","222","22"
"LipkeGu","xan2622","20150","7853","2","22"
"Mailaender","reaperrr","20150","7853","2222222","202"
"pchote","reaperrr","20150","7853","2222","202"
"Phrohdoh","reaperrr","20150","7853","222","202"
"LipkeGu","reaperrr","20150","7853","2","202"
"Mailaender","pchote","20150","7853","2222222","2222"
"LipkeGu","pchote","20150","7853","2","2222"
"Mailaender","Phrohdoh","20150","7853","2222222","222"
"pchote","Phrohdoh","20150","7853","2222","222"
"LipkeGu","Phrohdoh","20150","7853","2","222"
"Mailaender","reaperrr","20150","7854","1","01"
"penev92","reaperrr","20150","7854","0","01"
"Mailaender","penev92","20150","7854","1","0"
"Mailaender","sinf","20150","7854","1","2"
"reaperrr","sinf","20150","7854","01","2"
"penev92","sinf","20150","7854","0","2"
"SilverlineDev","UberWaffe","20150","7855","2","2"
"Kaito-Kid","UberWaffe","20150","7855","2","2"
"sinf","UberWaffe","20150","7855","2","2"
"Kaito-Kid","SilverlineDev","20150","7855","2","2"
"SilverlineDev","sinf","20150","7855","2","2"
"Kaito-Kid","sinf","20150","7855","2","2"
"pchote","RoosterDragon","20150","7857","12","2"
"chrisforbes","RoosterDragon","20150","7857","2","2"
"chrisforbes","pchote","20150","7857","2","12"
"Mailaender","pchote","20150","7862","2202222212","212222"
"abcdefg30","pchote","20150","7862","2","212222"
"abcdefg30","Mailaender","20150","7862","2","2202222212"
"pchote","reaperrr","20150","7862","212222","2"
"Mailaender","reaperrr","20150","7862","2202222212","2"
"abcdefg30","reaperrr","20150","7862","2","2"
"penev92","reaperrr","20150","7862","22","2"
"pchote","penev92","20150","7862","212222","22"
"Mailaender","penev92","20150","7862","2202222212","22"
"abcdefg30","penev92","20150","7862","2","22"
"obrakmann","Phrohdoh","20150","7863","2","22222"
"Mailaender","Phrohdoh","20150","7863","22022222222","22222"
"chrisforbes","Phrohdoh","20150","7863","2","22222"
"penev92","Phrohdoh","20150","7863","02","22222"
"pchote","Phrohdoh","20150","7863","022","22222"
"LipkeGu","Phrohdoh","20150","7863","2","22222"
"Mailaender","obrakmann","20150","7863","22022222222","2"
"chrisforbes","obrakmann","20150","7863","2","2"
"LipkeGu","obrakmann","20150","7863","2","2"
"Phrohdoh","reaperrr","20150","7863","22222","01"
"obrakmann","reaperrr","20150","7863","2","01"
"Mailaender","reaperrr","20150","7863","22022222222","01"
"chrisforbes","reaperrr","20150","7863","2","01"
"penev92","reaperrr","20150","7863","02","01"
"pchote","reaperrr","20150","7863","022","01"
"LipkeGu","reaperrr","20150","7863","2","01"
"chrisforbes","Mailaender","20150","7863","2","22022222222"
"LipkeGu","Mailaender","20150","7863","2","22022222222"
"Phrohdoh","xan2622","20150","7863","22222","21"
"obrakmann","xan2622","20150","7863","2","21"
"reaperrr","xan2622","20150","7863","01","21"
"Mailaender","xan2622","20150","7863","22022222222","21"
"chrisforbes","xan2622","20150","7863","2","21"
"penev92","xan2622","20150","7863","02","21"
"pchote","xan2622","20150","7863","022","21"
"LipkeGu","xan2622","20150","7863","2","21"
"obrakmann","penev92","20150","7863","2","02"
"Mailaender","penev92","20150","7863","22022222222","02"
"chrisforbes","penev92","20150","7863","2","02"
"pchote","penev92","20150","7863","022","02"
"LipkeGu","penev92","20150","7863","2","02"
"obrakmann","pchote","20150","7863","2","022"
"Mailaender","pchote","20150","7863","22022222222","022"
"chrisforbes","pchote","20150","7863","2","022"
"LipkeGu","pchote","20150","7863","2","022"
"chrisforbes","LipkeGu","20150","7863","2","2"
"penev92","Phrohdoh","20150","7864","12","1"
"penev92","Phrohdoh","20150","7865","201","22"
"pchote","Phrohdoh","20150","7865","12","22"
"pchote","penev92","20150","7865","12","201"
"penev92","reaperrr","20150","7866","2","2"
"obrakmann","penev92","20150","7867","22","2"
"Mailaender","penev92","20150","7867","2","2"
"Mailaender","obrakmann","20150","7867","2","22"
"Mailaender","obrakmann","20150","7868","2","2"
"Mailaender","penev92","20150","7868","2","2"
"obrakmann","penev92","20150","7868","2","2"
"GrayHatter","pi99y","20150","7869","22","0"
"obrakmann","pchote","20150","7870","22","2"
"barrystaes","pchote","20150","7870","0202","2"
"barrystaes","obrakmann","20150","7870","0202","22"
"obrakmann","pchote","20150","7870","22","2"
"barrystaes","pchote","20150","7870","0202","2"
"pchote","Phrohdoh","20150","7871","2","2"
"Mailaender","Phrohdoh","20150","7871","22","2"
"obrakmann","Phrohdoh","20150","7871","22","2"
"Phrohdoh","ScottNZ","20150","7871","2","1"
"pchote","ScottNZ","20150","7871","2","1"
"Mailaender","ScottNZ","20150","7871","22","1"
"obrakmann","ScottNZ","20150","7871","22","1"
"Mailaender","pchote","20150","7871","22","2"
"obrakmann","pchote","20150","7871","22","2"
"Mailaender","obrakmann","20150","7871","22","22"
"Mailaender","Phrohdoh","20150","7872","0020222202222","22"
"pchote","Phrohdoh","20150","7872","222","22"
"penev92","Phrohdoh","20150","7872","2","22"
"abcdefg30","Phrohdoh","20150","7872","222","22"
"pchote","Phrohdoh","20151","7872","2","22"
"Mailaender","Phrohdoh","20151","7872","222","22"
"abcdefg30","Phrohdoh","20151","7872","2","22"
"obrakmann","Phrohdoh","20151","7872","12","22"
"abcdefg30","Mailaender","20150","7872","222","0020222202222"
"abcdefg30","Mailaender","20151","7872","2","0020222202222"
"Mailaender","pchote","20150","7872","0020222202222","222"
"abcdefg30","pchote","20150","7872","222","222"
"Mailaender","pchote","20151","7872","222","222"
"abcdefg30","pchote","20151","7872","2","222"
"obrakmann","pchote","20151","7872","12","222"
"Mailaender","penev92","20150","7872","0020222202222","2"
"pchote","penev92","20150","7872","222","2"
"abcdefg30","penev92","20150","7872","222","2"
"pchote","penev92","20151","7872","2","2"
"Mailaender","penev92","20151","7872","222","2"
"abcdefg30","penev92","20151","7872","2","2"
"obrakmann","penev92","20151","7872","12","2"
"Mailaender","pchote","20150","7872","0020222202222","2"
"abcdefg30","pchote","20150","7872","222","2"
"Mailaender","pchote","20151","7872","222","2"
"abcdefg30","pchote","20151","7872","2","2"
"obrakmann","pchote","20151","7872","12","2"
"abcdefg30","Mailaender","20150","7872","222","222"
"abcdefg30","Mailaender","20151","7872","2","222"
"Mailaender","obrakmann","20150","7872","0020222202222","12"
"abcdefg30","obrakmann","20150","7872","222","12"
"Mailaender","obrakmann","20151","7872","222","12"
"abcdefg30","obrakmann","20151","7872","2","12"
"abcdefg30","penev92","20151","7873","2","212"
"abcdefg30","penev92","20151","7873","2","2"
