period,node_num,edge_num,ave_degree,dif_degree,ave_weight,components_num,diameter,ave_diameter,density,triadic_closure,global_modularity,community_num,closeness_centrality,between_centrality,between_centrality_dif,average_clustering,connectivity,global_centrality
2015-01-01,21,29,2.762,2.635,2.8966,1,6,6.0,0.1381,0.2419,0.3019,21,0.4012,0.0852,0.0249,0.33439153439153435,1.38,0.2682500000000002
2015-07-01,25,27,2.16,1.641,1.5556,2,5,4.0,0.09,0.1385,0.5779,25,0.2391,0.0468,0.0097,0.14142857142857143,1.08,0.24918981481481492
2016-01-01,49,61,2.49,2.588,1.623,5,6,2.0,0.0519,0.2118,0.5083,49,0.2339,0.0283,0.0058,0.34423943403535234,1.24,0.2726128472222222
2016-07-01,53,61,2.302,2.237,1.623,5,8,2.4,0.0443,0.1415,0.6706,53,0.2007,0.0389,0.0062,0.15199161425576518,1.15,0.19161735700197233
2017-01-01,71,80,2.254,2.306,1.725,8,7,2.125,0.0322,0.1661,0.6694,71,0.1573,0.0188,0.0025,0.2590472125683393,1.13,0.20316277939747318
2017-07-01,59,80,2.712,2.917,1.9625,6,6,2.0,0.0468,0.2397,0.6058,59,0.2243,0.0242,0.0036,0.3362056687081612,1.36,0.2615289338089573
2018-01-01,82,80,1.951,2.23,1.925,17,5,1.588235294117647,0.0241,0.1821,0.7188,82,0.0777,0.004,0.0002,0.2322396438250097,0.98,0.2002286236854138
2018-07-01,52,52,2.0,1.776,2.1731,8,7,1.875,0.0392,0.1567,0.6634,52,0.1387,0.0234,0.0033,0.18580586080586084,1.0,0.19681441203932568
2019-01-01,35,34,1.943,1.308,1.6471,6,4,2.1666666666666665,0.0571,0.2903,0.7776,35,0.1174,0.0128,0.0009,0.2,0.97,0.17560553633217993
