name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
0x1997,thinkerou,20161,1.0,1.0,1,0,0,0,1,2
0xC0D3D00D,chrisgillis,20161,1.0,1.0,1,0,0,0,1,2
0xC0D3D00D,idevz,20161,1.0,1.0,2,0,0,0,1,4
0xC0D3D00D,stanley-cheung,20161,0.0,1.0,0,0,0,0,1,2
0xC0D3D00D,thinkerou,20161,1.0,1.0,2,0,0,0,1,4
0xC0D3D00D,vjpai,20161,1.0,1.0,1,0,0,0,1,2
1N50MN14,murgatroid99,20161,0.8,1.0,6,0,0,0,1,8
7AC,jfrabaute,20161,1.0,0.0,0,0,0,0,1,4
7AC,nathanielmanistaatgoogle,20161,1.0,1.0,3,0,0,0,1,5
7AC,remingtonc,20161,1.0,0.5,3,0,0,0,1,5
7AC,soltanmm,20161,1.0,1.0,3,0,0,0,1,4
Andrewjeska,murgatroid99,20161,0.75,1.0,30,0,0,0,1,14
AndyM84,hsaliak,20161,0.0,0.0,1,0,0,1,1,2
AndyM84,jtattermusch,20161,0.0,1.0,0,0,0,0,1,3
DanPallas,dklempner,20161,1.0,1.0,1,0,1,0,1,2
Draiken,nicolasnoble,20161,1.0,0.75,12,0,0,0,1,8
Dustskyfield,tbillington,20161,1.0,1.0,1,0,0,0,1,2
FTAndy,juicemia,20161,1.0,0.0,0,0,0,0,1,2
FTAndy,murgatroid99,20161,1.0,0.5,2,0,0,0,1,5
FTAndy,rmarku,20161,1.0,1.0,1,0,0,0,1,2
FTAndy,troylelandshields,20161,1.0,1.0,1,0,0,0,1,2
FTAndy,wdawson4,20161,1.0,1.0,1,0,0,0,1,3
FTAndy,zerbobo,20161,1.0,1.0,1,0,0,0,1,2
FX-HAO,kpayson64,20161,1.0,1.0,2,0,0,0,1,3
FX-HAO,murgatroid99,20161,1.0,1.0,1,0,0,0,1,2
FX-HAO,pbennett,20161,1.0,0.5,2,0,0,0,1,5
FX-HAO,timanovsky,20161,1.0,1.0,7,0,0,0,1,8
Gericop,nevernet,20161,1.0,0.89,5,0,0,0,1,10
Gericop,stanley-cheung,20161,1.0,1.0,3,0,0,0,1,5
GrgrLmml,Toldy,20161,1.0,1.0,4,0,0,0,1,5
GrgrLmml,hsaliak,20161,1.0,1.0,4,0,0,0,1,5
GrgrLmml,ncteisen,20161,1.0,1.0,4,0,0,0,1,5
GrgrLmml,nicolasnoble,20161,1.0,1.0,12,0,0,0,1,7
GrgrLmml,noahdesu,20161,1.0,1.0,4,0,0,0,1,5
GrgrLmml,sab24,20161,1.0,1.0,12,0,0,0,1,7
GrgrLmml,shuhaoliu,20161,1.0,1.0,0,0,0,0,1,5
GrgrLmml,y-zeng,20161,1.0,1.0,4,0,0,0,1,5
IceMan81,louiscryan,20161,1.0,1.0,1,0,0,0,1,2
IceMan81,rleonhardt,20161,1.0,1.0,1,0,0,0,1,2
Jaisonbabu,Vloz,20161,1.0,0.0,0,0,0,0,1,2
Jaisonbabu,jcastill0,20161,1.0,1.0,3,0,0,0,1,4
Jaisonbabu,murgatroid99,20161,1.0,1.0,5,0,0,0,1,6
Jaisonbabu,sulliwane,20161,1.0,0.0,0,0,0,0,1,2
Jaisonbabu,tonyfahrion,20161,1.0,1.0,1,0,0,0,1,2
Jaisonbabu,wesleytodd,20161,1.0,1.0,1,0,0,0,1,2
JoeStaines,nathanielmanistaatgoogle,20161,1.0,1.0,5,0,0,0,1,6
JoeStaines,pgrosu,20161,1.0,1.0,0,0,0,0,1,3
JoeStaines,sebastian-schlecht,20161,1.0,1.0,1,0,0,0,1,2
JoeStaines,soltanmm,20161,1.0,1.0,3,0,0,0,1,4
JoeStaines,soltanmm-google,20161,1.0,1.0,1,0,0,0,1,2
JoeStaines,tejasmanohar,20161,1.0,1.0,1,0,0,0,1,3
Kenblair1226,matiishyn,20161,1.0,1.0,0,0,0,0,1,2
Kenblair1226,maxdelia,20161,1.0,1.0,1,0,1,0,1,2
Kenblair1226,murgatroid99,20161,1.0,1.0,1,0,1,0,1,3
Kenblair1226,otymartin,20161,1.0,1.0,0,0,0,0,1,2
Kenblair1226,randunel,20161,1.0,1.0,0,0,0,0,1,2
Kenblair1226,ssmoon,20161,1.0,1.0,0,0,0,0,1,2
KindDragon,nicolasnoble,20161,0.9,0.875,7,2,0,1,2,13
KindDragon,topillar,20161,0.8,1.0,2,0,0,0,1,6
KrishnaPG,ncteisen,20161,1.0,1.0,2,0,0,0,1,3
KrishnaPG,patrickToca,20161,1.0,1.0,4,0,0,0,1,4
KrishnaPG,rajc,20161,1.0,1.0,2,0,0,0,1,3
LaiYao,laxderek,20161,1.0,1.0,2,0,0,0,1,4
LaiYao,nathanielmanistaatgoogle,20161,1.0,1.0,1,0,0,0,1,2
LaiYao,zinuga,20161,1.0,1.0,1,0,0,0,1,2
Lars-H,soltanmm-google,20161,1.0,1.0,0,0,0,0,1,2
LisaFC,markmandel,20161,1.0,1.0,1,0,0,0,1,2
LisaFC,nathanielmanistaatgoogle,20161,1.0,1.0,1,0,0,0,1,2
M-Vivek,nathanielmanistaatgoogle,20161,1.0,1.0,2,0,0,0,1,3
M-Vivek,nicolasnoble,20161,1.0,0.0,0,0,0,0,1,2
M-Vivek,soltanmm-google,20161,1.0,1.0,1,0,0,0,1,2
MatthiasWinkelmann,nicolasnoble,20161,1.0,0.5,1,0,0,0,1,3
MatthiasWinkelmann,pgrosu,20161,1.0,1.0,1,0,0,0,1,2
MrMoose,nicolasnoble,20161,0.0,0.75,1,0,0,1,1,5
MrMoose,stanley-cheung,20161,0.0,1.0,0,0,0,0,1,2
Nabarun,skymapHans,20161,1.0,1.0,3,0,0,0,1,5
Nabarun,stephenplusplus,20161,1.0,1.0,3,0,0,0,1,5
NicklasWallgren,stanley-cheung,20161,1.0,0.8,3,0,0,0,1,6
Nishant-Pathak,paramr,20161,1.0,1.0,1,0,0,0,1,2
Nishant-Pathak,rutsky,20161,1.0,1.0,1,0,0,0,1,2
Nishant-Pathak,triptec,20161,1.0,1.0,1,0,0,0,1,2
Nishant-Pathak,wenbozhu,20161,1.0,1.0,7,0,0,0,1,12
Nishant-Pathak,xealot,20161,1.0,1.0,0,0,0,0,1,2
Nishant-Pathak,yugui,20161,1.0,1.0,1,0,0,0,1,2
Nishant-Pathak,zinuga,20161,1.0,1.0,1,0,0,0,1,2
Rastusik,smolinari,20161,1.0,1.0,1,0,0,0,1,2
Rastusik,stanley-cheung,20161,1.0,1.0,1,0,0,0,1,2
Rastusik,thinkerou,20161,1.0,1.0,1,0,0,0,1,2
RongieZeng,vjpai,20161,1.0,1.0,1,0,0,0,1,2
TeBoring,xfxyjwf,20161,1.0,1.0,1,0,0,0,1,2
Toldy,y-zeng,20161,1.0,1.0,1,0,0,0,1,2
Vloz,wesleytodd,20161,0.0,1.0,0,0,0,0,1,2
a-veitch,Vizerai,20161,1.0,1.0,12,0,0,0,1,7
a-veitch,adelez,20161,1.0,1.0,4,0,0,0,1,5
a-veitch,adriancole,20161,1.0,1.0,1,0,0,0,1,2
a-veitch,googlebot,20161,1.0,1.0,2,0,0,0,1,3
a11r,ejona86,20161,1.0,1.0,1,0,1,0,1,4
a11r,fangweili,20161,1.0,1.0,1,0,0,0,1,2
a11r,googlebot,20161,1.0,1.0,0,0,0,0,1,3
a11r,hsaliak,20161,1.0,1.0,2,0,0,0,1,3
a11r,iamqizhao,20161,1.0,1.0,1,0,0,0,1,2
a11r,jboeuf,20161,1.0,1.0,1,0,0,0,1,2
a11r,jcanizales,20161,1.0,1.0,3,0,0,0,1,4
a11r,kpayson64,20161,1.0,1.0,2,0,0,0,1,3
a11r,makdharma,20161,1.0,1.0,2,0,0,0,1,3
a11r,markdroth,20161,1.0,1.0,1,0,0,0,1,4
a11r,muxi,20161,1.0,1.0,3,0,0,0,2,5
a11r,nathanielmanistaatgoogle,20161,1.0,1.0,2,0,0,0,1,3
a11r,sulliwane,20161,1.0,1.0,0,0,0,0,1,3
aa57779111,jcanizales,20161,0.8,0.8,9,2,0,1,1,10
aalexand,bryanayers,20161,1.0,1.0,5,0,0,0,1,6
aalexand,pcj,20161,1.0,1.0,5,0,0,0,1,6
aalexand,pgrosu,20161,1.0,0.89,35,0,0,0,1,14
aardappel,ctiller,20161,1.0,1.0,1,0,0,0,1,2
aardappel,grpc-kokoro,20161,1.0,1.0,0,0,0,0,1,5
aardappel,gwvo,20161,1.0,1.0,3,0,0,0,1,5
aardappel,hvardhanx,20161,1.0,0.92,10,0,0,0,1,13
aardappel,soltanmm,20161,1.0,1.0,2,0,0,0,1,3
aaronjheng,dgquintas,20161,0.0,1.0,0,0,0,0,1,2
abiosoft,gongruike,20161,1.0,1.0,1,0,0,0,1,2
acburigo,ghost,20161,1.0,1.0,0,0,0,0,1,2
acburigo,makdharma,20161,1.0,1.0,1,0,0,0,1,2
acburigo,perone,20161,1.0,1.0,1,0,0,0,1,2
acburigo,soltanmm-google,20161,1.0,1.0,1,0,0,0,1,2
acburigo,umegaya,20161,1.0,1.0,1,0,0,0,1,2
ace-n,murgatroid99,20161,1.0,1.0,1,0,0,0,1,2
adarob,robertwb,20161,1.0,1.0,1,0,0,0,1,2
adelez,Vizerai,20161,1.0,1.0,3,0,0,0,1,4
adelez,googlebot,20161,1.0,1.0,7,0,0,0,5,13
adelez,hsaliak,20161,1.0,1.0,4,0,0,0,2,6
adelez,jcanizales,20161,1.0,1.0,2,0,0,0,2,7
adelez,jtattermusch,20161,1.0,1.0,8,0,0,0,3,11
adelez,kpayson64,20161,1.0,0.5,2,0,0,0,2,6
adelez,matt-kwong,20161,1.0,1.0,4,0,0,0,1,6
adelez,menghanl,20161,1.0,1.0,24,0,0,0,1,10
adelez,muxi,20161,1.0,1.0,0,0,0,0,1,2
adelez,nathanielmanistaatgoogle,20161,1.0,1.0,5,0,0,0,1,6
adelez,nicolasnoble,20161,1.0,1.0,1,0,0,0,1,2
adelez,pgrosu,20161,1.0,1.0,7,0,0,0,3,14
adelez,sduskis,20161,1.0,1.0,2,0,0,0,1,3
adelez,soltanmm,20161,1.0,1.0,2,0,0,0,1,3
adelez,soltanmm-google,20161,1.0,1.0,30,0,0,0,1,11
adelez,sreecha,20161,1.0,1.0,1,0,0,0,1,2
adelez,stanley-cheung,20161,1.0,0.915,7,0,0,0,2,10
adelez,vjpai,20161,1.0,1.0,13,0,0,0,2,9
adelez,yang-g,20161,1.0,1.0,6,0,0,0,1,5
advenioinc,GrgrLmml,20161,1.0,1.0,4,0,0,0,1,5
advenioinc,Toldy,20161,1.0,1.0,1,0,0,0,1,2
advenioinc,amerry,20161,1.0,0.6699999999999999,2,0,0,0,1,4
advenioinc,athei,20161,1.0,1.0,2,0,0,0,1,3
advenioinc,bclermont,20161,1.0,1.0,1,0,0,0,1,2
advenioinc,david9991,20161,1.0,1.0,3,0,0,0,1,4
advenioinc,dongjian,20161,1.0,1.0,1,0,0,0,1,2
advenioinc,gfxcc,20161,1.0,1.0,1,0,0,0,1,2
advenioinc,hsaliak,20161,1.0,1.0,1,0,0,0,1,2
advenioinc,ncteisen,20161,1.0,1.0,1,0,0,0,1,2
advenioinc,nicolasnoble,20161,1.0,1.0,3,0,0,0,1,4
advenioinc,noahdesu,20161,1.0,1.0,1,0,0,0,1,2
advenioinc,sab24,20161,1.0,1.0,3,0,0,0,1,4
advenioinc,shuhaoliu,20161,1.0,1.0,0,0,0,0,1,2
advenioinc,y-zeng,20161,1.0,1.0,1,0,0,0,1,2
aguerere,murgatroid99,20161,1.0,0.6699999999999999,0,2,0,0,1,5
akamos,nevi-me,20161,0.0,1.0,0,0,0,0,1,2
alamaison,ejona86,20161,1.0,1.0,1,0,0,0,1,2
alamaison,hsaliak,20161,1.0,1.0,1,0,1,0,1,3
alamaison,kpayson64,20161,1.0,1.0,0,0,0,0,1,3
alamaison,minhaz1,20161,1.0,1.0,0,0,0,0,1,4
alamaison,nathanielmanistaatgoogle,20161,0.875,0.75,17,0,1,4,2,15
alamaison,pgrosu,20161,1.0,1.0,1,0,1,0,1,4
alamaison,zj8487,20161,1.0,1.0,0,0,0,0,1,3
alenkacz,ejona86,20161,0.5,1.0,3,0,0,0,1,5
alex-ac,googlebot,20161,1.0,1.0,2,0,2,0,1,3
alex-ac,grpc-kokoro,20161,1.0,1.0,15,0,15,0,1,16
alexlyp,casesandberg,20161,0.6699999999999999,1.0,8,0,0,0,1,7
alexlyp,cristiancavalli,20161,0.6699999999999999,1.0,2,0,0,0,1,4
alexlyp,eltoro,20161,0.6699999999999999,1.0,2,1,0,0,1,5
alexlyp,jcvernaleo,20161,0.6699999999999999,1.0,6,1,0,0,1,7
alexlyp,mnaamani,20161,0.6699999999999999,1.0,4,1,0,0,1,6
alexlyp,murgatroid99,20161,0.6699999999999999,0.5,15,0,0,5,1,13
alexlyp,sdgn,20161,0.6699999999999999,1.0,0,1,0,0,1,4
algas,maltheism,20161,0.5,1.0,0,1,0,0,1,3
algas,murgatroid99,20161,0.5,1.0,3,0,0,0,1,5
allquixotic,AndyM84,20161,1.0,0.0,0,0,0,0,1,2
allquixotic,cpzhang,20161,0.0,1.0,0,1,0,0,1,2
allquixotic,donalmacc,20161,0.5,1.0,1,1,0,0,1,4
allquixotic,hsaliak,20161,1.0,0.0,0,0,0,0,1,2
allquixotic,jtattermusch,20161,1.0,1.0,2,0,0,0,1,3
amaurymedeiros,googlebot,20161,1.0,1.0,0,0,0,0,1,4
amaurymedeiros,grpc-kokoro,20161,1.0,1.0,0,0,0,0,1,20
ambarc,matryer,20161,0.0,1.0,0,0,0,0,1,2
ambasta,grpc-kokoro,20161,1.0,1.0,0,0,0,0,1,20
ambasta,nicolasnoble,20161,1.0,1.0,4,0,0,0,1,5
amerry,GrgrLmml,20161,0.6699999999999999,1.0,8,0,0,0,1,7
amerry,Toldy,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amerry,athei,20161,0.6699999999999999,1.0,4,0,0,0,1,5
amerry,bclermont,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amerry,david9991,20161,0.6699999999999999,1.0,6,0,0,0,1,6
amerry,dongjian,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amerry,gfxcc,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amerry,hsaliak,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amerry,ncteisen,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amerry,nicolasnoble,20161,0.6699999999999999,1.0,6,0,0,0,1,6
amerry,noahdesu,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amerry,sab24,20161,0.6699999999999999,1.0,6,0,0,0,1,6
amerry,shuhaoliu,20161,0.6699999999999999,1.0,0,1,0,0,1,4
amerry,y-zeng,20161,0.6699999999999999,1.0,2,0,0,0,1,4
amit777,bayareahank,20161,1.0,1.0,1,0,0,0,1,2
amit777,murgatroid99,20161,1.0,1.0,1,0,0,0,1,2
amit777,nicolasnoble,20161,1.0,0.0,0,0,0,0,1,2
amit777,soltanmm-google,20161,1.0,1.0,1,0,0,0,1,2
amitripshtos,ctiller,20161,1.0,0.0,0,0,0,0,1,2
amitripshtos,lyschoening,20161,1.0,1.0,3,0,0,0,1,4
amitripshtos,mackeyja92,20161,1.0,1.0,1,0,0,0,1,2
amitripshtos,nathanielmanistaatgoogle,20161,1.0,1.0,3,0,0,0,1,5
amitripshtos,peterhuene,20161,1.0,1.0,1,0,0,0,1,2
amitripshtos,soltanmm-google,20161,1.0,1.0,1,0,0,0,1,2
amitripshtos,virtuald,20161,1.0,1.0,2,0,0,0,1,3
amitwaisel,Ulysess,20161,0.6699999999999999,1.0,4,0,0,0,1,5
amitwaisel,apolcyn,20161,0.8233333333333333,0.89,22,1,0,2,3,20
amitwaisel,ctiller,20161,0.835,0.0,1,0,0,1,2,8
amitwaisel,dgquintas,20161,0.8,0.0,1,0,0,1,1,6
amitwaisel,jtattermusch,20161,0.8566666666666666,0.945,29,0,0,1,6,31
amitwaisel,nicolasnoble,20161,1.0,1.0,1,0,0,0,1,2
amitwaisel,rmartin7c,20161,1.0,1.0,6,0,0,0,1,5
amitwaisel,xyzzyz,20161,1.0,1.0,1,0,0,0,1,2
amohamedali,apolcyn,20161,0.6,0.5,10,0,0,4,1,9
andboson,pgrosu,20161,1.0,1.0,3,0,0,0,1,5
andboson,stanley-cheung,20161,1.0,1.0,3,0,0,0,1,5
andboson,thinkerou,20161,1.0,1.0,2,0,1,0,1,4
anentropic,murgatroid99,20161,0.5,1.0,1,0,0,0,1,5
anentropic,nathanielmanistaatgoogle,20161,0.5,1.0,3,0,0,0,1,7
angrbrd,murgatroid99,20161,1.0,0.86,30,2,0,0,1,14
angrbrd,pmullaney,20161,1.0,1.0,28,0,8,0,1,15
angshuman,hsaliak,20161,0.0,1.0,0,1,0,0,1,2
angshuman,jcvernaleo,20161,0.0,1.0,0,0,0,0,1,4
angshuman,jrick,20161,0.0,1.0,0,0,0,0,1,4
angshuman,murgatroid99,20161,0.0,1.0,0,1,0,0,1,4
apolcyn,Draiken,20161,1.0,1.0,4,0,0,0,1,5
apolcyn,FX-HAO,20161,0.86,1.0,6,0,0,0,1,8
apolcyn,JasonLunn,20161,1.0,1.0,1,0,0,0,1,2
apolcyn,MatthiasWinkelmann,20161,1.0,1.0,2,0,0,0,1,3
apolcyn,RongieZeng,20161,1.0,1.0,1,0,0,0,1,2
apolcyn,SurferJeffAtGoogle,20161,1.0,1.0,42,0,0,0,1,13
apolcyn,ThomasGrausgruber,20161,1.0,1.0,12,0,0,0,1,8
apolcyn,Ulysess,20161,1.0,1.0,2,0,0,0,1,3
apolcyn,Venomed,20161,1.0,1.0,0,0,0,0,1,2
apolcyn,bithavoc,20161,1.0,1.0,1,0,0,0,1,3
apolcyn,bmclean,20161,0.83,0.8,21,0,0,1,1,11
apolcyn,carl-mastrangelo,20161,1.0,0.5,1,0,0,0,1,3
apolcyn,cjrd,20161,1.0,1.0,2,0,2,0,1,4
apolcyn,ctiller,20161,0.99,0.8674999999999999,42,0,0,0,8,44
apolcyn,dalebrubaker,20161,1.0,1.0,2,0,2,0,1,4
apolcyn,dcadenas,20161,1.0,1.0,1,0,0,0,1,2
apolcyn,dgquintas,20161,0.945,0.8333333333333334,17,1,1,2,6,27
apolcyn,dizcology,20161,1.0,1.0,1,0,1,0,1,2
apolcyn,dmitriyse,20161,1.0,1.0,0,0,0,0,1,2
apolcyn,ericgribkoff,20161,1.0,1.0,2,0,0,0,1,3
apolcyn,farcaller,20161,1.0,1.0,1,0,0,0,1,2
apolcyn,gfxcc,20161,1.0,0.5,0,0,0,0,1,3
apolcyn,goldenbull,20161,1.0,1.0,0,0,0,0,1,2
apolcyn,googlebot,20161,1.0,1.0,15,0,1,0,8,35
