name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
0xf10413,htuch,20181,0.0,1.0,0,1,0,0,1,2
24601,bond-,20181,1.0,0.94,0,1,0,0,2,11
24601,hsaliak,20181,1.0,0.0,0,1,0,0,1,2
24601,muxi,20181,1.0,0.875,3,2,3,0,2,11
24601,nicolasnoble,20181,1.0,0.75,1,1,1,0,2,8
24601,wilhuff,20181,1.0,1.0,0,0,0,0,1,4
AVVS,bimawa,20181,1.0,1.0,6,0,0,0,1,7
AVVS,davidben,20181,1.0,1.0,3,0,0,0,1,4
AVVS,muxi,20181,1.0,0.6699999999999999,3,0,0,0,1,6
AVVS,samsidd,20181,1.0,1.0,3,0,0,0,1,4
Allezxandre,AVVS,20181,1.0,1.0,3,0,0,0,1,4
Allezxandre,bimawa,20181,1.0,1.0,2,0,0,0,1,5
Allezxandre,davidben,20181,1.0,1.0,1,0,0,0,1,2
Allezxandre,muxi,20181,1.0,0.6699999999999999,1,0,0,0,1,4
Allezxandre,samsidd,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,Frank591,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,dan-bar-dov,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,dustin-decker,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,fischman,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,kag0,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,mmoehring,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,pgrosu,20181,1.0,1.0,1,0,0,0,1,2
Anachronomicon,srini100,20181,1.0,1.0,1,0,0,0,1,2
Anomander,ncteisen,20181,1.0,0.6699999999999999,4,0,0,0,1,5
AntonQubecinema,dcow,20181,0.0,1.0,0,0,0,0,1,2
AntonQubecinema,jtattermusch,20181,0.0,1.0,0,0,0,0,1,2
AntonQubecinema,thelinuxfoundation,20181,0.0,1.0,0,1,0,0,1,2
AspirinSJL,UsmannK,20181,1.0,1.0,1,0,0,0,1,2
AspirinSJL,ZhouyihaiDing,20181,1.0,1.0,3,0,0,0,1,4
AspirinSJL,carl-mastrangelo,20181,1.0,1.0,1,0,0,0,1,3
AspirinSJL,derekmauro,20181,1.0,1.0,3,0,0,0,1,5
AspirinSJL,dfawley,20181,1.0,0.0,0,1,0,0,1,2
AspirinSJL,dgquintas,20181,0.8571428571428571,0.98,7,1,0,0,7,25
AspirinSJL,drobertduke,20181,1.0,0.0,0,0,0,0,1,2
AspirinSJL,ejona86,20181,1.0,0.3,0,5,0,0,3,11
AspirinSJL,gaffer-93,20181,1.0,0.0,0,0,0,0,1,2
AspirinSJL,grpc-testing,20181,0.9525,1.0,625,0,0,0,56,648
AspirinSJL,guantaol,20181,1.0,1.0,2,0,0,0,1,4
AspirinSJL,hacst,20181,1.0,1.0,0,0,0,0,1,2
AspirinSJL,hcaseyal,20181,0.9175,1.0,6,0,0,0,4,12
AspirinSJL,irinakhismatullina,20181,1.0,1.0,1,0,0,0,1,2
AspirinSJL,josephharrington,20181,1.0,1.0,1,0,0,0,1,3
AspirinSJL,jtattermusch,20181,0.9166666666666666,0.9166666666666666,32,1,1,0,12,41
AspirinSJL,lamby,20181,1.0,1.0,1,0,0,0,1,2
AspirinSJL,lidizheng,20181,1.0,1.0,1,0,0,0,1,2
AspirinSJL,markdroth,20181,0.885625,0.7125,39,8,2,12,16,68
AspirinSJL,mehrdada,20181,1.0,0.6666666666666666,3,0,0,0,3,7
AspirinSJL,mergeable[bot],20181,1.0,1.0,0,0,0,0,1,4
AspirinSJL,murgatroid99,20181,0.5,1.0,3,0,0,0,2,7
AspirinSJL,muxi,20181,1.0,1.0,2,0,0,0,2,7
AspirinSJL,nicolasnoble,20181,1.0,1.0,8,0,0,0,3,10
AspirinSJL,rainerschoe,20181,1.0,0.0,0,1,0,0,1,2
AspirinSJL,ryanpbrewster,20181,0.5,1.0,0,1,0,0,2,8
AspirinSJL,soheilhy,20181,1.0,1.0,5,0,4,0,3,12
AspirinSJL,sreecha,20181,0.934,1.0,6,0,0,0,5,13
AspirinSJL,thelinuxfoundation,20181,1.0,1.0,2,0,2,0,3,8
AspirinSJL,vishalpowar,20181,1.0,0.5,0,0,0,0,2,5
AspirinSJL,vjpai,20181,1.0,1.0,2,0,0,0,2,8
AspirinSJL,yang-g,20181,1.0,1.0,13,0,0,0,2,10
