name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
0oneo,mehrdada,20180,1.0,1.0,3,0,0,0,2,6
0oneo,muxi,20180,1.0,1.0,4,0,0,0,1,5
0oneo,srini100,20180,1.0,1.0,4,0,0,0,2,6
893949088,Falco20019,20180,1.0,1.0,2,0,0,0,1,3
893949088,listepo-alterpost,20180,1.0,1.0,2,0,0,0,1,4
893949088,mehrdada,20180,1.0,1.0,10,0,0,0,1,8
893949088,zsojma,20180,1.0,1.0,0,0,0,0,1,3
A-Mendi,yashykt,20180,1.0,1.0,0,0,0,0,1,2
AAverin,eduardolopesUFJF,20180,1.0,0.0,0,0,0,0,1,6
AAverin,joshuasiler,20180,1.0,1.0,5,0,0,0,1,6
AAverin,lazharichir,20180,1.0,1.0,5,0,0,0,1,6
AAverin,murgatroid99,20180,1.0,0.5,5,0,0,0,1,7
AAverin,waldandrade,20180,1.0,1.0,20,0,0,0,1,10
Adiqq,danielin917,20180,1.0,1.0,1,0,0,0,1,2
Adiqq,flowbehappy,20180,1.0,1.0,2,0,0,0,1,3
AlecZadikian9001,arvenil,20180,1.0,1.0,1,0,0,0,1,2
AlexTelon,bobuva,20180,1.0,0.5,0,1,0,0,1,3
AlgorithmsAreCool,Falco20019,20180,1.0,1.0,1,0,1,0,1,2
AlgorithmsAreCool,jtattermusch,20180,1.0,0.5,0,1,0,0,1,3
Allezxandre,muxi,20180,1.0,1.0,1,0,0,0,1,3
Allezxandre,variantf,20180,1.0,1.0,1,0,0,0,1,2
AngryLemonn,jiangtaoli2016,20180,1.0,0.0,0,0,0,0,1,2
Antezedens,jtattermusch,20180,1.0,1.0,1,0,1,0,1,2
AnthonyLimo,murgatroid99,20180,1.0,1.0,5,0,0,0,1,6
AnthonyLimo,tewrisFront,20180,1.0,1.0,6,0,0,0,1,8
AspirinSJL,ZhouyihaiDing,20180,1.0,0.875,5,0,0,0,2,8
AspirinSJL,dgquintas,20180,0.990909090909091,0.9872727272727272,89,0,0,1,11,58
AspirinSJL,ejona86,20180,1.0,1.0,1,0,0,0,1,3
AspirinSJL,evildour,20180,1.0,1.0,2,0,0,0,1,3
AspirinSJL,grpc-testing,20180,0.963846153846154,1.0,692,0,0,0,39,526
AspirinSJL,hcaseyal,20180,1.0,1.0,2,0,0,0,1,3
AspirinSJL,jiangtaoli2016,20180,1.0,1.0,2,0,0,0,1,3
AspirinSJL,jtattermusch,20180,0.9505263157894738,0.9721052631578948,442,7,0,2,19,155
AspirinSJL,markdroth,20180,0.9359090909090909,0.8409090909090909,49,8,4,3,22,94
AspirinSJL,matt-kwong,20180,1.0,1.0,5,0,0,0,3,9
AspirinSJL,mehrdada,20180,1.0,1.0,3,0,0,0,1,4
AspirinSJL,mikelehen,20180,0.75,0.0,2,1,0,2,1,9
AspirinSJL,muxi,20180,0.875,0.5,6,1,0,2,2,14
AspirinSJL,ncteisen,20180,0.914,0.934,54,1,0,0,5,40
AspirinSJL,nicolasnoble,20180,1.0,1.0,3,0,0,0,1,4
AspirinSJL,srini100,20180,0.75,1.0,10,0,0,0,1,10
AspirinSJL,therc,20180,1.0,1.0,1,0,0,0,1,3
AspirinSJL,vjpai,20180,1.0,1.0,2,0,0,0,1,3
AspirinSJL,yang-g,20180,0.875,1.0,4,0,0,0,2,8
AspirinSJL,yashykt,20180,1.0,0.9175,20,0,2,0,4,22
AspirinSJL,yihuazhang,20180,1.0,1.0,6,0,0,0,1,7
AswathKiruba,gzpan,20180,1.0,1.0,1,0,0,0,1,5
AswathKiruba,nathanielmanistaatgoogle,20180,1.0,1.0,2,0,0,0,1,6
AtosNicoS,jtattermusch,20180,0.72,0.835,21,0,0,1,4,22
AtosNicoS,lhecker,20180,0.88,1.0,7,1,0,0,1,10
Aurazion,SotoiGhost,20180,1.0,0.75,0,1,0,0,1,5
Aurazion,muxi,20180,1.0,0.75,1,1,1,0,1,5
Bklyn,jinq0123,20180,1.0,1.0,0,0,0,0,1,2
Bklyn,lipixun,20180,1.0,1.0,1,0,1,0,1,2
Brahmasmi,vjpai,20180,0.0,0.5,1,0,0,1,1,3
BusyJay,mehrdada,20180,1.0,1.0,2,0,0,0,1,4
BusyJay,nathanielmanistaatgoogle,20180,1.0,1.0,2,0,0,0,1,4
BusyJay,ncteisen,20180,1.0,1.0,1,0,0,0,1,2
CJLove,grpc-testing,20180,1.0,1.0,0,0,0,0,1,6
CJLove,nicolasnoble,20180,1.0,1.0,1,0,0,0,2,4
COSBap,jtattermusch,20180,1.0,1.0,1,0,0,0,1,3
COSBap,nicolasnoble,20180,1.0,1.0,2,0,0,0,1,4
CabuxaMapache,murgatroid99,20180,1.0,1.0,2,0,0,0,1,3
Croydon,MrMage,20180,1.0,1.0,1,0,0,0,1,2
Croydon,gogo40,20180,1.0,1.0,1,0,0,0,1,2
Croydon,stanley-cheung,20180,1.0,1.0,2,0,0,0,1,3
D-Alex,thelinuxfoundation,20180,0.5,1.0,1,1,1,0,1,3
DemarestTech,mattieruth,20180,1.0,1.0,1,0,0,0,1,3
Dhara-Openxcell,PWKad,20180,1.0,1.0,2,0,0,0,1,4
Dhara-Openxcell,grunch,20180,1.0,1.0,2,0,0,0,1,4
Dhara-Openxcell,murgatroid99,20180,1.0,1.0,2,0,0,0,1,4
Dhara-Openxcell,srini100,20180,1.0,1.0,2,0,0,0,1,4
Dhara-Openxcell,xgess,20180,1.0,1.0,2,0,0,0,1,4
Disturbing,Thaina,20180,1.0,1.0,4,0,0,0,1,4
Disturbing,ZurgInq,20180,1.0,1.0,4,0,0,0,1,4
Disturbing,goldenbull,20180,1.0,1.0,2,0,0,0,1,3
Disturbing,jtattermusch,20180,0.6666666666666666,0.9333333333333332,10,0,0,0,3,18
Disturbing,lawrence-iviani,20180,1.0,1.0,2,0,0,0,1,3
Disturbing,nathan-prat,20180,1.0,1.0,0,0,0,0,1,2
Disturbing,peterdeme,20180,0.0,1.0,0,0,0,0,1,2
Disturbing,sammy-tam,20180,1.0,0.0,0,0,0,0,1,3
Disturbing,severin-lemaignan,20180,1.0,1.0,2,0,0,0,1,3
Disturbing,zaneclaes,20180,1.0,0.86,5,0,0,0,1,8
EdSchouten,markdroth,20180,1.0,1.0,0,0,0,0,1,3
EdSchouten,nicolasnoble,20180,1.0,1.0,0,0,0,0,1,2
Ezra5,Wisgary,20180,1.0,1.0,0,0,0,0,1,2
Ezra5,jtattermusch,20180,1.0,1.0,2,0,0,0,1,3
Ezra5,markdroth,20180,1.0,0.0,0,0,0,0,1,2
Ezra5,mehrdada,20180,1.0,1.0,1,0,0,0,1,2
Ezra5,shlomiw,20180,1.0,1.0,1,0,0,0,1,2
Ezra5,simonz130,20180,1.0,1.0,1,0,0,0,1,2
Ezra5,srini100,20180,1.0,1.0,1,0,0,0,1,2
Ezra5,vadimi,20180,1.0,1.0,2,0,0,0,1,3
Ezra5,wanton7,20180,1.0,1.0,3,0,0,0,1,4
Falco20019,PiRXlv,20180,1.0,1.0,0,0,0,0,1,3
Falco20019,isaachier,20180,1.0,1.0,2,0,0,0,1,4
Falco20019,jtattermusch,20180,1.0,0.5,0,1,0,0,1,3
Falco20019,jxd134,20180,1.0,1.0,1,0,0,0,1,3
Falco20019,listepo-alterpost,20180,1.0,1.0,1,0,0,0,1,3
Falco20019,markdroth,20180,1.0,0.0,0,2,0,0,1,5
Falco20019,mehrdada,20180,1.0,1.0,5,0,0,0,1,7
Falco20019,nicolasnoble,20180,1.0,0.0,0,0,0,0,1,3
Falco20019,pgn-vole,20180,1.0,1.0,1,0,0,0,1,3
Falco20019,rnburn,20180,1.0,1.0,2,0,0,0,1,4
Falco20019,robiwano,20180,1.0,1.0,0,0,0,0,1,2
Falco20019,vjpai,20180,1.0,1.0,1,0,1,0,1,2
Falco20019,xiaoyulei,20180,1.0,1.0,6,0,0,0,1,6
Falco20019,yang-g,20180,1.0,1.0,6,0,0,0,1,5
Falco20019,zsojma,20180,1.0,1.0,0,0,0,0,1,2
FranGM,mehrdada,20180,1.0,1.0,1,0,0,0,1,2
GeoGeo8686,JimmyMow,20180,1.0,1.0,1,0,0,0,1,2
GeoGeo8686,lluma,20180,1.0,1.0,0,0,0,0,1,2
GeoGeo8686,murgatroid99,20180,1.0,1.0,1,0,0,0,1,2
GeoGeo8686,navotera,20180,1.0,1.0,1,0,0,0,1,2
GeoGeo8686,noor07,20180,1.0,1.0,1,0,0,0,1,2
GeoGeo8686,nsksaisaravana,20180,1.0,1.0,1,0,0,0,1,3
GeorgeDittmar,nathanielmanistaatgoogle,20180,1.0,0.0,0,0,0,0,1,2
GupTk,sreecha,20180,1.0,1.0,1,0,1,0,1,3
GupTk,srini100,20180,1.0,1.0,3,0,0,0,1,5
GupTk,yang-g,20180,1.0,1.0,4,0,2,0,1,6
GupTk,yashykt,20180,1.0,0.88,7,1,0,0,1,10
HongjiangHuang,Op3n4M3,20180,1.0,1.0,0,0,0,0,1,2
