name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
0oneo,googlebot,20171,1.0,1.0,2,0,2,0,1,3
0oneo,grpc-kokoro,20171,1.0,1.0,10,0,10,0,1,11
0oneo,grpc-testing,20171,1.0,1.0,5,0,5,0,1,6
0oneo,jtattermusch,20171,1.0,1.0,0,0,0,0,1,3
24,atomextranova,20171,0.75,1.0,2,0,0,0,1,5
24601,murgatroid99,20171,1.0,0.0,0,1,0,0,1,2
253056965,echoma,20171,1.0,0.5,2,0,0,0,1,4
253056965,hrdwdmrbl,20171,1.0,1.0,2,0,0,0,1,3
253056965,murgatroid99,20171,1.0,1.0,6,0,0,0,1,5
A-Mendi,magick93,20171,1.0,1.0,1,0,0,0,1,2
A-Mendi,nicolasnoble,20171,1.0,1.0,1,0,0,0,1,2
AndreLaskawy,listepo,20171,1.0,1.0,1,0,0,0,1,2
AndreLaskawy,vbisbest,20171,1.0,1.0,1,0,0,0,1,2
AndreLaskawy,wavebit,20171,1.0,1.0,1,0,0,0,1,2
AngryLemonn,Rhysol,20171,1.0,1.0,3,0,0,0,1,4
AngryLemonn,luchunminglu,20171,1.0,1.0,1,0,0,0,1,2
AngryLemonn,trusch,20171,1.0,1.0,1,0,0,0,1,2
Antezedens,NanXiao,20171,1.0,1.0,0,0,0,0,1,4
Antezedens,magick93,20171,1.0,1.0,1,0,0,0,1,2
Antezedens,phylake,20171,1.0,1.0,2,0,0,0,1,3
Antezedens,stanley-cheung,20171,1.0,1.0,3,0,0,0,1,4
Antezedens,wolftankk,20171,1.0,1.0,1,0,0,0,1,2
AspirinSJL,c-bb,20171,1.0,1.0,1,0,0,0,1,2
AspirinSJL,camillol,20171,1.0,1.0,1,0,0,0,1,2
AspirinSJL,ctiller,20171,0.7075,0.8325,11,0,0,4,4,20
AspirinSJL,dgquintas,20171,0.9142857142857144,1.0,24,1,2,0,7,31
AspirinSJL,googlebot,20171,1.0,1.0,0,0,0,0,1,3
AspirinSJL,grpc-kokoro,20171,0.9,1.0,221,0,0,0,8,107
AspirinSJL,grpc-testing,20171,0.8846153846153846,1.0,99,0,0,0,13,134
AspirinSJL,jtattermusch,20171,0.6666666666666666,0.9533333333333333,7,0,0,1,3,16
AspirinSJL,markdroth,20171,0.8526315789473684,0.7457894736842106,44,15,4,14,19,80
AspirinSJL,matt-kwong,20171,0.5,1.0,1,0,0,0,2,4
AspirinSJL,ncteisen,20171,0.0,1.0,0,0,0,0,1,2
AspirinSJL,skyostil,20171,1.0,1.0,1,0,0,0,1,2
AspirinSJL,sreecha,20171,0.25,1.0,0,0,0,0,2,7
AspirinSJL,thelinuxfoundation,20171,0.5,1.0,4,4,4,0,1,6
AspirinSJL,vjpai,20171,0.5,0.835,2,0,0,0,2,9
AspirinSJL,yang-g,20171,0.9433333333333334,1.0,23,0,0,0,3,18
AspirinSJL,yashykt,20171,1.0,1.0,1,0,0,0,1,2
Auxilus,Op3n4M3,20171,1.0,1.0,3,0,0,0,1,5
Auxilus,googlebot,20171,1.0,1.0,2,0,2,0,1,5
Auxilus,grpc-kokoro,20171,1.0,1.0,11,0,11,0,1,14
Auxilus,grpc-testing,20171,1.0,1.0,7,0,7,0,2,14
Auxilus,nathanielmanistaatgoogle,20171,1.0,1.0,3,0,0,0,1,5
Auxilus,shai-dinosaur-guy,20171,1.0,1.0,3,0,0,0,1,5
Auxilus,timwr,20171,1.0,1.0,1,0,1,0,1,5
BigerWANG,ncteisen,20171,1.0,1.0,1,0,0,0,1,2
BogdanRuzh,nathanielmanistaatgoogle,20171,1.0,1.0,3,0,0,0,1,4
Brahmasmi,ncteisen,20171,0.6699999999999999,1.0,2,0,0,0,1,4
BryceCicada,david9991,20171,0.0,1.0,0,0,0,0,1,2
BryceCicada,sgleizes,20171,0.0,1.0,0,0,0,0,1,2
BusyJay,KindDragon,20171,1.0,1.0,1,0,0,0,1,2
BusyJay,dgquintas,20171,1.0,1.0,4,0,0,0,1,4
BusyJay,dothan009,20171,1.0,1.0,2,0,0,0,1,3
BusyJay,grpc-kokoro,20171,1.0,1.0,9,0,0,0,3,24
BusyJay,grpc-testing,20171,1.0,1.0,0,0,0,0,1,7
BusyJay,jtattermusch,20171,1.0,1.0,6,0,0,0,2,7
BusyJay,thelinuxfoundation,20171,1.0,1.0,0,0,0,0,1,3
BusyJay,vjpai,20171,1.0,1.0,4,0,0,0,1,4
BusyJay,zaneclaes,20171,1.0,1.0,2,0,0,0,1,3
CHer27,Wasdns,20171,1.0,1.0,1,0,0,0,1,2
CHer27,Yangyang-X,20171,1.0,1.0,0,0,0,0,1,2
CHer27,haolujun,20171,1.0,1.0,1,0,0,0,1,2
CHer27,helpceo,20171,1.0,1.0,1,0,0,0,1,2
CHer27,hyellowriver,20171,1.0,1.0,1,0,0,0,1,2
CHer27,jintao-zero,20171,1.0,1.0,1,0,0,0,1,2
CHer27,topillar,20171,1.0,1.0,2,0,0,0,1,3
CHer27,xyyDDD,20171,1.0,1.0,1,0,0,0,1,2
CMon,grpc-kokoro,20171,1.0,1.0,3,0,0,0,1,4
CMon,grpc-testing,20171,1.0,1.0,0,0,0,0,1,3
CMon,jboeuf,20171,1.0,1.0,1,0,0,0,1,2
CMon,matt-kwong,20171,1.0,1.0,2,0,0,0,1,3
CMon,nicolasnoble,20171,1.0,1.0,1,0,0,0,1,2
Chnossos,siddharthab,20171,0.0,1.0,0,0,0,0,1,4
ChromoX,jleni,20171,1.0,1.0,1,0,0,0,1,2
ChromoX,nishch,20171,1.0,1.0,1,0,0,0,1,2
Corristo,googlebot,20171,1.0,1.0,2,0,2,0,1,5
Corristo,grpc-kokoro,20171,1.0,1.0,10,0,10,0,1,13
Corristo,grpc-testing,20171,1.0,1.0,5,0,5,0,1,8
Crevil,grpc-testing,20171,1.0,1.0,0,0,0,0,1,3
Crevil,murgatroid99,20171,1.0,1.0,1,0,0,0,1,2
Cristinavieira,Mr-Grieves,20171,1.0,1.0,1,0,0,0,1,2
Cristinavieira,jtattermusch,20171,1.0,1.0,1,0,0,0,1,2
Cristinavieira,nathanielmanistaatgoogle,20171,1.0,1.0,1,0,0,0,1,2
Cristinavieira,whiplash86,20171,1.0,0.0,0,0,0,0,1,2
DaveyEdwards,koistya,20171,0.5,1.0,1,0,0,0,1,3
DaveyEdwards,murgatroid99,20171,0.5,0.6699999999999999,3,0,0,1,1,5
