developer1,developer2,cr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
ivanov,jtratner,0.417,3,1055,11
ivanov,prabhuramachandran,0.0,1,1055,11
ivanov,Krastanov,0.5,2,1055,11
ivanov,alexbw,0.578,3,1055,11
ivanov,GaelVaroquaux,0.417,2,1055,11
ivanov,agconti,0.506,2,1055,11
ivanov,aarchiba,0.25,1,1055,11
ivanov,forwardcjj,0.5,1,1055,11
ivanov,chenleo,0.589,3,1055,11
ivanov,nealmcb,0.0,1,1055,10
ivanov,scopatz,0.0,1,1055,10
ivanov,ocehugo,0.0,1,1055,10
ivanov,mangecoeur,0.5,2,1055,10
ivanov,bergtholdt,0.667,1,1055,10
ivanov,wcbeard,0.5,1,1055,10
ivanov,boeddeker,0.0,2,1055,10
ivanov,ozancaglayan,0.667,2,1055,10
ivanov,gotgenes,0.8,1,1055,10
ivanov,jdavidheiser,0.5,2,1055,10
ivanov,metakermit,0.125,4,1055,10
ivanov,shelper,0.708,2,1055,10
ivanov,idella,1.0,1,1055,10
ivanov,guyhf,1.0,1,1055,10
ivanov,flacjacket,0.75,2,1055,10
ivanov,kloper,0.708,2,1055,10
ivanov,dusans,0.783,5,1055,10
ivanov,PhML,0.372,8,1055,10
ivanov,fdeheeger,0.62,5,1055,10
ivanov,Juanlu001,0.583,2,1055,10
ivanov,Keno,1.0,2,1055,10
ivanov,rudimk,0.083,2,1055,10
ivanov,shashi,0.173,2,1055,10
ivanov,pwuertz,0.556,3,1055,10
ivanov,rougier,0.0,1,1055,10
ivanov,bartskowron,0.0,1,1055,9
ivanov,hhuuggoo,0.0,2,1055,9
ivanov,ilonajulczuk,0.5,1,1055,9
ivanov,debjan,0.125,2,1055,9
ivanov,boxed,0.0,1,1055,9
ivanov,claumann,0.0,1,1055,9
ivanov,eudoxos,0.444,2,1055,9
ivanov,adgaudio,1.0,1,1055,9
ivanov,patricktokeeffe,0.875,4,1055,9
ivanov,lucacerone,0.423,4,1055,9
ivanov,davidosterberg,0.667,3,1055,9
ivanov,ElDeveloper,0.0,3,1055,9
ivanov,dawehner,0.5,3,1055,9
ivanov,moble,1.0,1,1055,9
ivanov,parleur,0.833,2,1055,9
ivanov,zpincus,0.0,1,1055,9
ivanov,jni,1.0,1,1055,8
ivanov,shoyer,1.0,2,1055,8
ivanov,2sn,0.5,1,1055,8
ivanov,fawce,0.25,2,1055,8
ivanov,mchandra,0.0,1,1055,8
ivanov,yoavram,0.5,1,1055,8
ivanov,kernc,0.062,2,1055,8
ivanov,aflaxman,0.25,1,1055,8
ivanov,dimaqq,0.5,1,1055,8
ivanov,sychan,0.467,1,1055,8
ivanov,inducer,0.833,2,1055,8
ivanov,jabooth,0.208,2,1055,8
ivanov,bbirand,0.0,4,1055,8
ivanov,ptone,0.528,2,1055,8
ivanov,pankajp,0.75,4,1055,8
ivanov,amitsaha,0.75,2,1055,8
ivanov,insertinterestingnamehere,0.367,4,1055,8
ivanov,gmbecker,0.212,5,1055,8
ivanov,mrocklin,0.5,1,1055,8
ivanov,Tillsten,0.889,3,1055,8
ivanov,AlbertHilb,0.3,5,1055,8
ivanov,sccolbert,0.0,1,1055,8
ivanov,ankostis,0.0,1,1055,7
ivanov,miham,1.0,1,1055,7
ivanov,rgom,0.0,1,1055,7
ivanov,ProximaDas,0.0,1,1055,7
ivanov,vmalloc,1.0,1,1055,7
ivanov,moghimis,0.538,2,1055,7
ivanov,ptwobrussell,0.333,2,1055,7
ivanov,kevindavenport,1.0,1,1055,7
ivanov,DavidPowell,0.333,2,1055,7
ivanov,holdenweb,0.25,4,1055,7
ivanov,martijnvermaat,0.567,4,1055,7
ivanov,nils-werner,0.663,5,1055,7
ivanov,jmgc,0.333,3,1055,7
ivanov,richardeverson,0.667,2,1055,7
ivanov,gertingold,0.244,2,1055,7
ivanov,JohnGriffiths,0.394,5,1055,7
ivanov,jimbaker,0.833,3,1055,7
ivanov,abhinav-upadhyay,0.0,1,1055,7
ivanov,a6073758,0.438,2,1055,7
ivanov,peter-ch,1.0,1,1055,7
ivanov,millejoh,0.0,1,1055,7
ivanov,jrjohansson,1.0,1,1055,7
ivanov,Britefury,0.333,1,1055,7
ivanov,ZachDischner,0.0,2,1055,7
ivanov,drorata,0.0,1,1055,7
ivanov,patricksnape,0.333,1,1055,6
ivanov,andreas-roehler,1.0,1,1055,6
ivanov,ian-r-rose,0.333,1,1055,6
ivanov,marscher,0.0,1,1055,6
ivanov,timothydmorton,0.0,1,1055,6
ivanov,ernop,0.5,1,1055,6
ivanov,segasai,0.0,1,1055,6
ivanov,icmurray,0.0,1,1055,6
ivanov,dfarmer,1.0,1,1055,6
ivanov,pv,0.75,2,1055,6
ivanov,sjobeek,0.0,1,1055,6
ivanov,chiwhalee,1.0,2,1055,6
ivanov,orsenthil,0.7,2,1055,6
ivanov,nwin,0.75,2,1055,6
ivanov,cgohlke,1.0,2,1055,6
ivanov,PBrockmann,1.0,1,1055,6
ivanov,williamstein,0.5,2,1055,6
ivanov,arijun,0.857,2,1055,6
ivanov,jeswcollins,0.625,1,1055,6
ivanov,dmuellner,0.5,1,1055,6
ivanov,jsw-fnal,0.533,5,1055,6
ivanov,malmaud,0.804,2,1055,6
ivanov,scls19fr,0.262,2,1055,6
ivanov,mardukbp,0.75,2,1055,6
ivanov,watercrossing,0.567,3,1055,6
ivanov,RinaldoB,0.479,4,1055,6
ivanov,dongweiming,0.0,1,1055,6
ivanov,AlexeyG,0.708,2,1055,6
ivanov,laowantong,0.417,2,1055,6
ivanov,pybokeh,0.833,2,1055,6
ivanov,shaunpatel,0.0,1,1055,6
ivanov,realcundo,1.0,1,1055,6
ivanov,a-schneider,1.0,1,1055,6
ivanov,cpashartis,0.0,1,1055,6
ivanov,jkokorian,0.5,1,1055,6
ivanov,blokeley,1.0,1,1055,6
ivanov,ruidc,0.5,1,1055,6
ivanov,leewalsh,0.0,1,1055,6
ivanov,bennigoetz,0.34,2,1055,6
ivanov,sboeser,0.75,2,1055,5
ivanov,tmr232,0.5,1,1055,5
ivanov,rdemaria,0.0,2,1055,5
ivanov,gauteh,0.444,1,1055,5
ivanov,BLeila,0.167,2,1055,5
ivanov,staticfloat,0.667,1,1055,5
ivanov,yarko,0.0,2,1055,5
ivanov,g2p,1.0,1,1055,5
ivanov,astraw,0.333,1,1055,5
ivanov,ruffsl,0.625,4,1055,5
ivanov,pshchelo,0.528,2,1055,5
ivanov,int3,0.667,2,1055,5
ivanov,cpbotha,0.0,1,1055,5
ivanov,djv,0.083,2,1055,5
ivanov,dannystaple,0.714,1,1055,5
ivanov,kondor6c,0.167,1,1055,5
ivanov,gabrielfalcao,0.0,1,1055,5
ivanov,switham,0.208,2,1055,5
ivanov,skirpichev,0.333,2,1055,5
ivanov,rth,0.667,1,1055,5
ivanov,ariddell,0.0,1,1055,5
ivanov,codebraker,0.0,2,1055,5
ivanov,appmathdoc,0.389,2,1055,5
ivanov,StefanKarpinski,0.595,4,1055,5
ivanov,damontallen,0.5,1,1055,5
ivanov,tdhopper,0.857,1,1055,5
ivanov,stsquad,0.5,1,1055,5
ivanov,simplygood,0.5,1,1055,5
ivanov,cekees,0.792,2,1055,5
ivanov,piphil,0.556,3,1055,5
ivanov,dcarrera,0.75,2,1055,5
ivanov,zunayed,0.5,1,1055,5
ivanov,jmbejara,0.333,3,1055,5
ivanov,naquad,0.4,1,1055,5
ivanov,tfabbri,0.417,4,1055,5
ivanov,schodge,0.716,4,1055,5
ivanov,vindolin,0.417,2,1055,5
ivanov,stsievert,1.0,1,1055,5
ivanov,Jun-T,0.0,1,1055,5
ivanov,mutouTHU,0.2,1,1055,5
ivanov,jcjaskula,0.0,2,1055,5
ivanov,stevenmanton,0.111,1,1055,5
ivanov,coderforlife,0.333,3,1055,5
ivanov,gepcel,1.0,1,1055,5
ivanov,saimn,0.0,1,1055,5
ivanov,Crandel,0.0,1,1055,5
ivanov,applar,0.5,1,1055,5
damianavila,bfroehle,0.389,16,900,665
damianavila,jasongrout,0.44,54,900,561
damianavila,rgbkrk,0.67,32,900,394
damianavila,SylvainCorlay,0.488,27,900,334
damianavila,dsblank,0.522,40,900,312
damianavila,tkf,0.18,5,900,269
damianavila,asmeurer,0.423,15,900,242
damianavila,jakobgager,0.45,47,900,225
damianavila,ssanderson,0.5,20,900,175
damianavila,tacaswell,0.759,9,900,167
damianavila,jhamrick,0.52,22,900,167
damianavila,jstenar,0.333,7,900,164
damianavila,ahmadia,0.551,25,900,164
damianavila,dpsanders,0.474,17,900,159
damianavila,jonathanslenders,0.5,1,900,158
damianavila,ccordoba12,0.567,17,900,156
damianavila,juhasch,0.603,22,900,153
damianavila,rsmith31415,0.469,9,900,149
damianavila,juliantaylor,0.58,12,900,146
damianavila,rkern,0.234,8,900,142
damianavila,jenshnielsen,0.346,15,900,141
damianavila,stonebig,0.466,17,900,140
damianavila,jankatins,0.492,13,900,136
damianavila,ghost,0.444,14,900,132
damianavila,klonuo,0.5,1,900,101
damianavila,anntzer,0.361,6,900,95
damianavila,stefanv,0.295,8,900,94
damianavila,jdmarch,0.625,6,900,94
damianavila,michaelaye,0.534,19,900,93
damianavila,jorisvandenbossche,0.206,14,900,89
damianavila,rossant,0.453,29,900,87
damianavila,blink1073,0.389,14,900,86
damianavila,jakirkham,0.5,4,900,75
damianavila,bollwyvl,0.319,6,900,74
damianavila,westurner,0.548,10,900,70
damianavila,piti118,0.25,3,900,70
damianavila,ArcTanSusan,0.593,18,900,68
damianavila,rmcgibbo,0.41,3,900,68
damianavila,cancan101,0.9,2,900,66
damianavila,stevengj,0.439,10,900,64
damianavila,fonnesbeck,0.564,13,900,61
damianavila,njsmith,0.167,5,900,60
damianavila,memeplex,0.357,2,900,55
damianavila,v923z,0.2,3,900,55
damianavila,denfromufa,0.653,5,900,54
damianavila,mspacek,0.083,3,900,54
damianavila,kaazoo,0.0,1,900,54
damianavila,tomspur,0.0,2,900,53
damianavila,dwf,0.0,1,900,51
damianavila,pablooliveira,0.359,18,900,51
damianavila,davclark,0.352,12,900,51
damianavila,abalkin,0.389,3,900,50
damianavila,astrofrog,0.656,11,900,49
damianavila,dhirschfeld,0.444,6,900,48
damianavila,techtonik,0.0,1,900,47
damianavila,gibiansky,0.254,7,900,47
damianavila,jdemeyer,0.5,2,900,43
damianavila,drevicko,0.619,5,900,43
damianavila,jakevdp,0.417,11,900,42
damianavila,Zsailer,0.465,18,900,42
damianavila,mathieu1,0.493,7,900,42
damianavila,cel4,0.25,4,900,41
damianavila,certik,0.214,3,900,40
damianavila,lgautier,0.25,2,900,39
damianavila,akhmerov,0.452,4,900,37
damianavila,jseabold,0.537,6,900,37
damianavila,dbarbeau,0.344,18,900,36
damianavila,twiecki,0.478,9,900,35
damianavila,satra,0.312,8,900,34
damianavila,tritemio,0.625,4,900,34
damianavila,mdboom,0.42,6,900,32
damianavila,pleabargain,0.261,3,900,32
damianavila,ngoldbaum,0.4,4,900,31
damianavila,mgaitan,0.449,9,900,31
damianavila,eteq,1.0,1,900,31
damianavila,efiring,0.417,2,900,30
damianavila,andreabedini,0.389,6,900,29
damianavila,chebee7i,0.55,7,900,29
damianavila,KesterTong,0.111,3,900,29
damianavila,matthew-brett,0.0,1,900,28
damianavila,mwaskom,0.333,1,900,28
damianavila,parente,0.411,3,900,28
damianavila,thisch,0.607,3,900,28
damianavila,echatelet,0.25,2,900,28
damianavila,amelio-vazquez-reina,0.062,4,900,27
damianavila,filmor,0.597,5,900,27
damianavila,kalibri1798,0.667,4,900,27
damianavila,gregcaporaso,0.333,2,900,26
damianavila,wolever,0.214,6,900,26
damianavila,vbraun,0.717,4,900,25
damianavila,ketch,0.491,6,900,25
damianavila,pierre-haessig,0.667,5,900,25
damianavila,jnothman,0.542,2,900,25
damianavila,dashesy,0.5,4,900,24
damianavila,Drekin,0.5,2,900,24
damianavila,keflavich,0.222,3,900,24
damianavila,mmckerns,1.0,2,900,24
damianavila,arsenovic,0.322,4,900,23
damianavila,dalejung,0.687,7,900,22
damianavila,cdeil,0.0,2,900,22
damianavila,hadim,1.0,1,900,21
damianavila,mwiebe,0.9,2,900,20
damianavila,hugadams,0.679,4,900,19
damianavila,kmike,0.188,4,900,18
damianavila,bilderbuchi,0.0,2,900,18
damianavila,yogeshc,0.481,2,900,18
damianavila,remram44,0.556,6,900,18
damianavila,minad,0.509,4,900,18
damianavila,ghjc,0.413,8,900,18
damianavila,tarzzz,0.833,2,900,18
damianavila,MechCoder,0.167,1,900,18
damianavila,embray,0.8,2,900,17
damianavila,cpcloud,0.5,2,900,17
damianavila,Norfeldt,0.292,2,900,17
damianavila,benjaminabel,0.653,3,900,17
damianavila,thomasballinger,0.0,2,900,16
damianavila,moorepants,1.0,2,900,16
damianavila,vext01,0.542,4,900,16
damianavila,mattvonrocketstein,0.5,2,900,16
damianavila,porterjamesj,0.667,3,900,16
damianavila,Zaharid,0.333,3,900,16
damianavila,Sharpie,0.25,1,900,15
damianavila,paweljasinski,0.55,1,900,15
damianavila,jvns,0.5,3,900,15
damianavila,pfmoore,0.231,2,900,14
damianavila,niallrobinson,0.3,4,900,14
damianavila,dartdog,0.0,1,900,14
damianavila,timmie,0.583,2,900,14
damianavila,lebigot,0.0,1,900,14
damianavila,wkerzendorf,0.361,3,900,14
damianavila,nehalecky,0.3,3,900,14
damianavila,pelson,0.551,3,900,14
damianavila,ozak,0.0,1,900,13
damianavila,mrshu,0.375,2,900,13
damianavila,m3nu,0.583,4,900,13
damianavila,davidtrem,0.304,4,900,13
damianavila,jgors,0.354,2,900,13
damianavila,mrmagooey,0.27,4,900,13
damianavila,gezer2,0.167,2,900,13
damianavila,pkra,0.125,2,900,12
damianavila,yarikoptic,0.333,2,900,12
damianavila,mforbes,0.854,4,900,12
damianavila,punchagan,0.625,1,900,12
damianavila,samuela,0.542,4,900,12
damianavila,immerrr,0.431,4,900,12
damianavila,wasade,0.333,1,900,12
damianavila,khinsen,0.217,5,900,12
damianavila,payne92,0.556,3,900,12
damianavila,groakat,0.339,4,900,12
damianavila,duytrung,0.5,2,900,12
damianavila,jtratner,0.583,3,900,11
damianavila,alexbw,0.94,4,900,11
damianavila,GaelVaroquaux,0.333,1,900,11
damianavila,aarchiba,0.5,1,900,11
damianavila,chenleo,0.502,4,900,11
damianavila,amcdawes,0.25,2,900,11
damianavila,JIghtuse,0.792,2,900,11
damianavila,scopatz,0.75,1,900,10
damianavila,mangecoeur,0.167,3,900,10
damianavila,ozancaglayan,0.5,1,900,10
damianavila,metakermit,0.417,3,900,10
damianavila,shelper,0.5,1,900,10
damianavila,flacjacket,0.75,2,900,10
damianavila,kloper,0.422,4,900,10
damianavila,dusans,0.4,5,900,10
damianavila,PhML,0.289,7,900,10
damianavila,fdeheeger,0.427,3,900,10
damianavila,Juanlu001,1.0,1,900,10
damianavila,Keno,0.578,3,900,10
damianavila,rudimk,0.167,1,900,10
damianavila,shashi,0.185,2,900,10
damianavila,Gruek,0.0,1,900,10
damianavila,musically-ut,1.0,1,900,9
damianavila,hhuuggoo,0.0,2,900,9
damianavila,ilonajulczuk,0.444,3,900,9
damianavila,ifmihai,0.25,2,900,9
damianavila,debjan,0.5,1,900,9
damianavila,meawoppl,0.0,1,900,9
damianavila,eudoxos,0.25,1,900,9
damianavila,mhearne-usgs,0.167,2,900,9
damianavila,lucacerone,0.5,3,900,9
damianavila,gdonval,0.5,2,900,9
damianavila,davidosterberg,0.368,5,900,9
damianavila,ElDeveloper,0.333,3,900,9
damianavila,dawehner,0.083,4,900,9
damianavila,fnkr,0.167,2,900,9
damianavila,parleur,0.333,1,900,9
damianavila,cjm5325,0.714,1,900,9
damianavila,pwaller,0.417,2,900,8
damianavila,2sn,0.8,2,900,8
damianavila,yoavram,0.857,2,900,8
damianavila,doda,0.0,1,900,8
damianavila,dimaqq,0.0,1,900,8
damianavila,sychan,0.2,1,900,8
damianavila,inducer,0.611,3,900,8
damianavila,bbirand,1.0,1,900,8
damianavila,ptone,0.595,4,900,8
damianavila,pankajp,0.0,1,900,8
damianavila,amitsaha,0.143,3,900,8
damianavila,insertinterestingnamehere,0.223,4,900,8
damianavila,gmbecker,0.25,4,900,8
damianavila,xflr6,0.75,2,900,8
damianavila,mrocklin,0.194,3,900,8
damianavila,arve0,0.333,1,900,8
damianavila,AlbertHilb,0.167,3,900,8
damianavila,hari-allamraju,0.5,1,900,8
damianavila,sccolbert,0.0,1,900,8
damianavila,SimonBiggs,0.333,1,900,8
damianavila,fmaussion,1.0,1,900,7
damianavila,adrn,0.533,3,900,7
damianavila,robyoung,0.75,1,900,7
damianavila,allo-,1.0,1,900,7
damianavila,moghimis,0.465,2,900,7
damianavila,jason-s,0.333,1,900,7
damianavila,ptwobrussell,0.077,3,900,7
damianavila,kevindavenport,0.5,2,900,7
damianavila,DavidPowell,0.667,1,900,7
damianavila,arokem,0.0,1,900,7
damianavila,jaredly,1.0,2,900,7
damianavila,holdenweb,0.333,1,900,7
damianavila,martijnvermaat,0.355,5,900,7
damianavila,nils-werner,0.9,5,900,7
damianavila,jmgc,0.236,3,900,7
damianavila,richardeverson,0.55,1,900,7
damianavila,gertingold,0.125,2,900,7
damianavila,JohnGriffiths,0.369,2,900,7
damianavila,abhinav-upadhyay,0.424,2,900,7
damianavila,a6073758,0.25,1,900,7
damianavila,randy3k,0.5,1,900,7
damianavila,peter-ch,0.75,1,900,7
damianavila,millejoh,0.0,1,900,7
damianavila,jrjohansson,0.333,1,900,7
damianavila,ZachDischner,0.0,1,900,7
damianavila,dr-leo,0.75,2,900,7
damianavila,xguse,0.667,1,900,7
damianavila,sthompson0,1.0,2,900,7
damianavila,rabernat,0.0,1,900,6
damianavila,ye,0.0,1,900,6
damianavila,patricksnape,0.0,1,900,6
damianavila,andreas-roehler,0.0,1,900,6
damianavila,jlstevens,0.167,2,900,6
damianavila,sjobeek,0.075,1,900,6
damianavila,chiwhalee,0.0,2,900,6
damianavila,cgohlke,0.0,1,900,6
damianavila,PBrockmann,0.25,2,900,6
damianavila,williamstein,1.0,1,900,6
damianavila,arijun,0.75,2,900,6
damianavila,jamadagni,0.375,1,900,6
damianavila,jeswcollins,0.319,3,900,6
damianavila,agramfort,0.125,1,900,6
damianavila,dmuellner,0.5,1,900,6
damianavila,jsw-fnal,0.444,3,900,6
damianavila,malmaud,0.9,4,900,6
damianavila,scls19fr,0.667,1,900,6
damianavila,mardukbp,0.667,3,900,6
damianavila,watercrossing,0.572,2,900,6
damianavila,RinaldoB,0.5,3,900,6
damianavila,dongweiming,0.667,1,900,6
damianavila,AlexeyG,0.644,3,900,6
damianavila,laowantong,0.667,2,900,6
damianavila,pybokeh,1.0,1,900,6
damianavila,shaunpatel,0.0,1,900,6
damianavila,a-schneider,0.75,1,900,6
damianavila,jkokorian,0.5,1,900,6
damianavila,jamescasbon,0.25,1,900,6
damianavila,fera0013,0.5,1,900,6
damianavila,CastleH,0.0,1,900,6
damianavila,ckald,1.0,1,900,6
damianavila,abell25,1.0,1,900,6
damianavila,Aradan,0.333,1,900,6
damianavila,j9ac9k,1.0,1,900,6
damianavila,idgserpro,1.0,1,900,6
damianavila,Gansgar,0.667,1,900,6
damianavila,sboeser,0.528,3,900,5
damianavila,gauteh,0.375,1,900,5
damianavila,cjwelborn,0.6,1,900,5
damianavila,staticfloat,1.0,1,900,5
damianavila,ruffsl,0.5,2,900,5
damianavila,cpbotha,0.1,3,900,5
damianavila,MrCreosote,0.5,1,900,5
damianavila,dannystaple,0.833,1,900,5
damianavila,jfmoulin,0.4,1,900,5
damianavila,switham,0.0,1,900,5
damianavila,rcrehuet,0.0,1,900,5
damianavila,olgabot,0.5,2,900,5
damianavila,appmathdoc,0.0,2,900,5
damianavila,StefanKarpinski,0.917,2,900,5
damianavila,damontallen,0.0,3,900,5
damianavila,tdhopper,0.5,1,900,5
damianavila,stsquad,0.5,3,900,5
damianavila,simplygood,0.167,2,900,5
damianavila,xaverm,0.2,1,900,5
damianavila,cekees,0.667,1,900,5
damianavila,piphil,0.292,2,900,5
damianavila,marcmolla,0.75,2,900,5
damianavila,dcarrera,0.686,3,900,5
damianavila,zunayed,0.361,2,900,5
damianavila,naquad,0.45,1,900,5
damianavila,2t7,0.333,1,900,5
damianavila,schodge,0.75,2,900,5
damianavila,npyoung,1.0,2,900,5
damianavila,vindolin,0.5,1,900,5
damianavila,anthonylouisburns,0.333,2,900,5
damianavila,stsievert,1.0,1,900,5
damianavila,baharev,0.4,1,900,5
damianavila,jcjaskula,0.778,3,900,5
damianavila,yuyichao,1.0,1,900,5
damianavila,gepcel,1.0,1,900,5
damianavila,dov,0.556,3,900,5
bfroehle,jasongrout,0.597,37,665,561
bfroehle,SylvainCorlay,0.667,3,665,334
bfroehle,tkf,0.522,59,665,269
bfroehle,asmeurer,0.638,31,665,242
bfroehle,jakobgager,0.544,8,665,225
bfroehle,epatters,0.428,15,665,194
bfroehle,jstenar,0.63,26,665,164
bfroehle,ahmadia,0.524,12,665,164
bfroehle,dpsanders,0.54,5,665,159
bfroehle,ccordoba12,0.244,7,665,156
bfroehle,juhasch,0.25,2,665,153
bfroehle,rsmith31415,0.0,1,665,149
bfroehle,juliantaylor,0.695,28,665,146
bfroehle,rkern,0.859,13,665,142
bfroehle,jenshnielsen,0.457,16,665,141
bfroehle,stonebig,0.833,3,665,140
bfroehle,jankatins,0.479,14,665,136
bfroehle,ghost,0.516,13,665,132
bfroehle,travisbot,0.854,14,665,104
bfroehle,klonuo,0.565,13,665,101
bfroehle,anntzer,0.442,4,665,95
bfroehle,stefanv,0.796,6,665,94
bfroehle,jdmarch,0.517,13,665,94
bfroehle,michaelaye,0.542,4,665,93
bfroehle,jorisvandenbossche,0.75,4,665,89
bfroehle,bollwyvl,0.357,2,665,74
bfroehle,piti118,0.78,12,665,70
bfroehle,rmcgibbo,0.417,15,665,68
bfroehle,stevengj,1.0,1,665,64
bfroehle,fonnesbeck,0.182,2,665,61
bfroehle,njsmith,0.0,1,665,60
bfroehle,memeplex,0.8,1,665,55
bfroehle,v923z,0.473,7,665,55
bfroehle,mspacek,0.556,3,665,54
bfroehle,kaazoo,0.5,8,665,54
bfroehle,tomspur,0.333,8,665,53
bfroehle,dwf,0.5,6,665,51
bfroehle,pablooliveira,0.0,2,665,51
bfroehle,davclark,0.611,6,665,51
bfroehle,astrofrog,0.803,6,665,49
bfroehle,mcelrath,0.182,8,665,49
bfroehle,dhirschfeld,0.413,13,665,48
bfroehle,techtonik,1.0,1,665,47
bfroehle,jakevdp,0.167,2,665,42
bfroehle,Zsailer,0.5,3,665,42
bfroehle,certik,0.367,5,665,40
bfroehle,lgautier,0.188,2,665,39
bfroehle,akhmerov,0.062,2,665,37
bfroehle,jseabold,1.0,1,665,37
bfroehle,twiecki,0.0,1,665,35
bfroehle,satra,0.75,2,665,34
bfroehle,mdboom,0.42,7,665,32
bfroehle,pleabargain,0.542,4,665,32
bfroehle,ngoldbaum,0.5,2,665,31
bfroehle,eteq,0.25,4,665,31
bfroehle,efiring,0.5,1,665,30
bfroehle,andreabedini,0.528,6,665,29
bfroehle,matthew-brett,0.4,1,665,28
bfroehle,thisch,0.679,7,665,28
bfroehle,amelio-vazquez-reina,0.338,8,665,27
bfroehle,filmor,0.524,6,665,27
bfroehle,gregcaporaso,0.31,14,665,26
bfroehle,wolever,0.938,4,665,26
bfroehle,vbraun,0.25,2,665,25
bfroehle,ketch,0.528,3,665,25
bfroehle,cschin,0.669,6,665,25
bfroehle,pierre-haessig,0.5,1,665,25
bfroehle,keflavich,0.25,2,665,24
bfroehle,joonro,0.111,6,665,23
bfroehle,amueller,1.0,1,665,22
bfroehle,dalejung,0.0,1,665,22
bfroehle,cdeil,0.656,4,665,22
bfroehle,wesm,0.0,1,665,21
bfroehle,priyanksh,0.917,6,665,21
bfroehle,mwiebe,0.0,1,665,20
bfroehle,anderwm,0.633,4,665,20
bfroehle,kmike,1.0,2,665,18
bfroehle,benjiec,0.342,4,665,18
bfroehle,remram44,0.167,2,665,18
bfroehle,ghjc,1.0,1,665,18
bfroehle,embray,0.111,1,665,17
bfroehle,hmeine,0.5,5,665,17
bfroehle,cpcloud,0.5,3,665,17
bfroehle,vext01,0.375,2,665,16
bfroehle,Sharpie,0.667,3,665,15
bfroehle,ogrisel,0.5,2,665,15
bfroehle,tmbdev,0.422,7,665,15
bfroehle,reckoner,0.0,1,665,15
bfroehle,paweljasinski,0.408,5,665,15
bfroehle,gbrandonp,0.9,2,665,14
bfroehle,timmie,0.944,3,665,14
bfroehle,lebigot,0.278,3,665,14
bfroehle,daf,0.2,5,665,14
bfroehle,wkerzendorf,0.25,2,665,14
bfroehle,nehalecky,0.0,1,665,14
bfroehle,pelson,0.438,2,665,14
bfroehle,cioc,0.75,1,665,14
bfroehle,rabbitmcrabbit,0.333,1,665,13
bfroehle,mrshu,0.4,1,665,13
bfroehle,wking,0.375,1,665,13
bfroehle,ctb,0.125,4,665,13
bfroehle,invisibleroads,0.55,2,665,13
bfroehle,crbates,0.69,7,665,13
bfroehle,jonathan-taylor,0.844,8,665,13
bfroehle,nilsbecker,0.5,2,665,13
bfroehle,davidtrem,1.0,1,665,13
bfroehle,yarikoptic,0.0,1,665,12
bfroehle,punchagan,0.607,2,665,12
bfroehle,wasade,0.667,1,665,12
bfroehle,steverweber,0.683,6,665,12
bfroehle,detrout,0.611,6,665,12
bfroehle,joachimmetz,0.0,1,665,12
bfroehle,Krastanov,0.444,3,665,11
bfroehle,alexbw,0.333,1,665,11
bfroehle,hsyed,0.667,1,665,11
bfroehle,slagtermaarten,0.375,2,665,11
bfroehle,agconti,0.6,1,665,11
bfroehle,nealmcb,1.0,1,665,10
bfroehle,scopatz,0.0,1,665,10
bfroehle,bergtholdt,1.0,2,665,10
bfroehle,wcbeard,1.0,1,665,10
bfroehle,timo,0.0,2,665,10
bfroehle,metakermit,0.0,1,665,10
bfroehle,shelper,0.467,2,665,10
bfroehle,idella,0.402,2,665,10
bfroehle,guyhf,0.557,6,665,10
bfroehle,flacjacket,0.625,2,665,10
bfroehle,dusans,1.0,1,665,10
bfroehle,fdeheeger,0.9,2,665,10
bfroehle,Keno,1.0,1,665,10
bfroehle,jonovik,0.5,2,665,9
bfroehle,hhuuggoo,0.5,2,665,9
bfroehle,ifmihai,0.5,1,665,9
bfroehle,debjan,0.381,3,665,9
bfroehle,boxed,0.5,2,665,9
bfroehle,claumann,0.5,1,665,9
bfroehle,jakebiesinger,0.45,2,665,9
bfroehle,amcnabb,0.333,1,665,9
bfroehle,eudoxos,0.321,2,665,9
bfroehle,adgaudio,0.0,1,665,9
bfroehle,lucacerone,0.5,2,665,9
bfroehle,gdonval,0.833,2,665,9
bfroehle,jni,0.0,1,665,8
bfroehle,yoavram,0.5,2,665,8
bfroehle,kernc,0.75,1,665,8
bfroehle,doda,0.75,1,665,8
bfroehle,aflaxman,1.0,1,665,8
bfroehle,dimaqq,0.694,1,665,8
bfroehle,inducer,0.25,2,665,8
bfroehle,tbekolay,1.0,1,665,8
bfroehle,louking,0.375,1,665,8
bfroehle,bbirand,0.0,1,665,8
bfroehle,amitsaha,1.0,1,665,8
bfroehle,gmbecker,0.25,2,665,8
bfroehle,kubaraczkowski,0.0,1,665,7
bfroehle,robyoung,0.333,1,665,7
bfroehle,allo-,1.0,1,665,7
bfroehle,shazow,0.143,1,665,7
bfroehle,kevindavenport,0.75,1,665,7
bfroehle,DavidPowell,0.2,1,665,7
bfroehle,arokem,0.75,4,665,7
bfroehle,johntyree,0.611,3,665,7
bfroehle,Honghe,0.75,2,665,7
bfroehle,brannerchinese,0.0,1,665,7
bfroehle,nils-werner,0.8,1,665,7
bfroehle,gertingold,0.0,1,665,7
bfroehle,andreas-roehler,1.0,1,665,6
