name1,name2,date,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
jorisvandenbossche,jreback,2014-10-13,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
behzadnouri,jreback,2014-10-13,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
fkaufer,jreback,2014-10-13,12,2,1,1,0.43,0.07,0.04,0.04,11,1,0.75,0.86
jankatins,jreback,2014-10-13,42,2,0,2,0.6,0.03,0.0,0.03,17,1,0.8,0.86
jorisvandenbossche,jreback,2014-10-13,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,0.86
hadley,jreback,2014-10-13,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,0.86
fkaufer,jankatins,2014-10-13,18,2,0,2,0.45,0.05,0.0,0.05,14,1,0.75,0.8
hadley,jankatins,2014-10-13,8,0,0,0,0.8,0.0,0.0,0.0,11,1,1.0,0.8
fkaufer,jorisvandenbossche,2014-10-13,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.75,1.0
jankatins,jorisvandenbossche,2014-10-13,8,0,0,0,0.8,0.0,0.0,0.0,11,1,0.8,1.0
hadley,jorisvandenbossche,2014-10-13,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fkaufer,hadley,2014-10-13,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.75,1.0
jankatins,jreback,2014-11-24,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kay1793,TomAugspurger,2014-10-13,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.32999999999999996,1.0
jreback,TomAugspurger,2014-10-13,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
jreback,kay1793,2014-10-13,2,1,0,2,0.33,0.17,0.0,0.33,5,1,0.5,0.32999999999999996
JonHannah,jreback,2017-01-30,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
artemyk,jorisvandenbossche,2014-11-17,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
artemyk,jreback,2015-05-04,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
artemyk,jorisvandenbossche,2015-05-11,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
artemyk,jreback,2015-07-27,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bashtage,jreback,2014-10-13,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
jreback,shoyer,2014-10-13,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
shoyer,TomAugspurger,2014-10-13,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,TomAugspurger,2014-10-13,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,TomAugspurger,2014-10-13,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,shoyer,2014-10-13,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,shoyer,2014-10-13,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-13,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,kay1793,2014-10-13,6,0,0,0,0.75,0.0,0.0,0.0,6,1,1.0,1.0
cpcloud,kay1793,2014-10-13,6,1,0,0,0.5,0.08,0.0,0.0,7,1,0.6699999999999999,1.0
cpcloud,jreback,2014-10-13,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
jreback,willpan,2014-10-13,8,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,1.0
immerrr,jreback,2014-10-13,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
gliptak,jreback,2016-04-04,9,0,0,0,0.75,0.0,0.0,0.0,7,1,1.0,1.0
jorisvandenbossche,jreback,2018-01-15,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
hugadams,jreback,2014-10-20,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
jbrockmendel,TomAugspurger,2017-07-17,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
jreback,toddrjen,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jreback,tetmin,2017-02-20,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
bashtage,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,kay1793,2014-10-13,10,0,0,1,0.62,0.0,0.0,0.06,8,1,0.75,0.75
jreback,shoyer,2014-10-13,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
kay1793,shoyer,2014-10-13,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
jreback,kay1793,2014-10-20,4,5,2,2,0.33,0.42,0.17,0.17,7,1,0.75,0.32999999999999996
jreback,shoyer,2014-10-20,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.75,1.0
kay1793,shoyer,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.32999999999999996,1.0
jreback,kay1793,2014-10-13,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,0.5
cast42,jreback,2014-10-13,12,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-13,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-13,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jreback,onesandzeroes,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
behzadnouri,jreback,2014-10-13,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
behzadnouri,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
behzadnouri,jreback,2014-10-27,5,0,1,0,0.56,0.0,0.11,0.0,6,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-13,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-20,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jacobschaer,jreback,2014-10-20,2,0,0,0,0.33,0.0,0.0,0.0,5,1,1.0,0.6699999999999999
jreback,pallav-fdsi,2014-10-20,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
jacobschaer,pallav-fdsi,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jreback,rosnfeld,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ichuang,jreback,2014-10-20,54,2,0,0,0.68,0.03,0.0,0.0,18,1,0.75,1.0
jacobschaer,jreback,2014-10-20,9,1,0,0,0.45,0.05,0.0,0.0,12,1,0.5,1.0
azbones,jreback,2014-10-20,9,0,0,0,0.9,0.0,0.0,0.0,11,1,1.0,1.0
azbones,ichuang,2014-10-20,6,0,0,0,0.75,0.0,0.0,0.0,9,1,1.0,0.75
ichuang,jacobschaer,2014-10-20,8,0,0,2,0.5,0.0,0.0,0.12,10,1,0.75,0.5
azbones,jacobschaer,2014-10-20,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
jreback,sean-schaefer,2014-10-20,18,0,0,0,0.9,0.0,0.0,0.0,12,1,1.0,1.0
ichuang,sean-schaefer,2014-10-20,12,0,0,0,0.75,0.0,0.0,0.0,10,1,0.75,1.0
jacobschaer,sean-schaefer,2014-10-20,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,1.0
azbones,sean-schaefer,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jreback,sean-schaefer,2014-11-10,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jacobschaer,sean-schaefer,2014-11-17,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
jreback,staple,2014-10-20,45,0,0,0,1.0,0.0,0.0,0.0,14,1,1.0,1.0
jorisvandenbossche,staple,2014-10-20,27,0,0,0,0.6,0.0,0.0,0.0,14,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-20,15,0,0,0,0.6,0.0,0.0,0.0,10,1,1.0,1.0
fancychildren,jreback,2014-10-20,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
8one6,jreback,2015-11-16,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
8one6,shoyer,2015-11-16,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jreback,shoyer,2015-11-16,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
immerrr,jreback,2014-10-20,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,0.6699999999999999
jreback,miketkelly,2014-10-20,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
immerrr,miketkelly,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bstempi,jreback,2016-04-04,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,suvayu,2018-05-07,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ischwabacher,jreback,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,nehalecky,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ischwabacher,nehalecky,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
aimboden,jreback,2014-11-10,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
aimboden,skycaptain,2014-11-10,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jreback,skycaptain,2014-11-10,3,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,1.0
jtratner,skycaptain,2014-11-10,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.0,1.0
aimboden,jtratner,2014-11-10,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jreback,jtratner,2014-11-10,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,0.0
dmarx,jreback,2014-10-20,8,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-20,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
dmarx,jorisvandenbossche,2014-10-20,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
cpcloud,jreback,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bryevdv,jreback,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,TomAugspurger,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
cpcloud,TomAugspurger,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bryevdv,TomAugspurger,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bryevdv,cpcloud,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,shoyer,2014-10-20,16,0,0,0,1.0,0.0,0.0,0.0,8,1,1.0,1.0
jnmclarty,jorisvandenbossche,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
immerrr,jreback,2014-10-20,8,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
aulphar,jreback,2014-10-20,8,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
aulphar,immerrr,2014-10-20,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jasonstrimpel,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
davidastephens,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
BMeridian,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
davidastephens,jasonstrimpel,2014-10-20,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
BMeridian,jasonstrimpel,2014-10-20,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jreback,PollyP,2014-10-20,1,1,1,0,0.33,0.33,0.33,0.0,4,1,1.0,0.6699999999999999
jasonstrimpel,PollyP,2014-10-20,3,0,0,0,0.33,0.0,0.0,0.0,6,1,1.0,0.6699999999999999
davidastephens,PollyP,2014-10-20,2,0,0,0,0.33,0.0,0.0,0.0,5,1,1.0,0.6699999999999999
MichaelWS,PollyP,2014-10-20,2,0,0,0,0.33,0.0,0.0,0.0,5,1,1.0,0.6699999999999999
BMeridian,PollyP,2014-10-20,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
BMeridian,davidastephens,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jreback,MichaelWS,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
jasonstrimpel,MichaelWS,2014-10-20,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
davidastephens,MichaelWS,2014-10-20,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
BMeridian,MichaelWS,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
davidastephens,jorisvandenbossche,2014-10-27,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
BMeridian,jorisvandenbossche,2014-10-27,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
BMeridian,davidastephens,2014-10-27,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
chiragmatkar,jorisvandenbossche,2015-07-13,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
immerrr,jorisvandenbossche,2014-10-20,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
jorisvandenbossche,jreback,2014-10-20,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.75,1.0
immerrr,jreback,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
immerrr,shoyer,2014-11-03,16,2,0,4,0.46,0.06,0.0,0.11,12,1,0.6,0.71
jorisvandenbossche,shoyer,2014-11-03,8,0,0,0,0.57,0.0,0.0,0.0,9,1,1.0,0.71
jreback,shoyer,2014-11-03,12,7,2,6,0.29,0.17,0.05,0.14,13,1,0.5,0.71
immerrr,jorisvandenbossche,2014-11-03,6,0,0,0,0.6,0.0,0.0,0.0,7,1,0.6,1.0
immerrr,jreback,2014-11-03,9,4,0,6,0.3,0.13,0.0,0.2,11,1,0.6,0.5
jorisvandenbossche,jreback,2014-11-03,2,0,0,0,0.17,0.0,0.0,0.0,8,1,1.0,0.5
jorisvandenbossche,shoyer,2014-10-20,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
jreback,shoyer,2014-10-20,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-20,3,0,1,0,0.5,0.0,0.17,0.0,5,1,1.0,1.0
agijsberts,jorisvandenbossche,2014-10-27,5,0,0,1,0.56,0.0,0.0,0.11,6,1,0.6699999999999999,0.6699999999999999
jorisvandenbossche,jreback,2014-10-27,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
agijsberts,jreback,2014-10-27,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
jorisvandenbossche,shoyer,2014-10-27,5,0,0,3,0.42,0.0,0.0,0.25,7,1,0.6699999999999999,0.25
jreback,shoyer,2014-10-27,2,0,0,0,0.25,0.0,0.0,0.0,6,1,1.0,0.25
agijsberts,shoyer,2014-10-27,5,0,0,3,0.42,0.0,0.0,0.25,7,1,0.6699999999999999,0.25
jorisvandenbossche,tacaswell,2014-10-27,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
jreback,tacaswell,2014-10-27,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
agijsberts,tacaswell,2014-10-27,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
shoyer,tacaswell,2014-10-27,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.25,1.0
jorisvandenbossche,jreback,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ischwabacher,jreback,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,rockg,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ischwabacher,rockg,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ischwabacher,jreback,2014-10-20,9,3,1,2,0.36,0.12,0.04,0.08,10,1,0.8,0.6
jorisvandenbossche,springcoil,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,springcoil,2014-10-27,45,0,0,0,0.9,0.0,0.0,0.0,15,1,1.0,0.9
jorisvandenbossche,springcoil,2014-10-27,20,0,0,2,0.5,0.0,0.0,0.05,14,1,0.5,0.9
hayd,springcoil,2014-10-27,9,0,0,0,0.9,0.0,0.0,0.0,11,1,1.0,0.9
jorisvandenbossche,jreback,2014-10-27,10,0,0,0,0.5,0.0,0.0,0.0,9,1,0.5,1.0
hayd,jreback,2014-10-27,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
hayd,jorisvandenbossche,2014-10-27,2,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,0.5
jorisvandenbossche,jreback,2014-11-24,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
jreback,springcoil,2014-11-24,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.5,0.0
jorisvandenbossche,springcoil,2014-11-24,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ischwabacher,jreback,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,rmorgans,2014-10-20,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
jreback,rmorgans,2014-11-03,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dxe4,fvia,2014-11-24,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dxe4,jreback,2014-11-24,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fvia,jreback,2014-11-24,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,jreback,2014-10-20,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
jreback,shoyer,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jnmclarty,shoyer,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jnmclarty,jreback,2014-10-20,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jankatins,shoyer,2014-10-27,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jnmclarty,shoyer,2014-10-27,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jankatins,jnmclarty,2014-10-27,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jnmclarty,shoyer,2014-11-03,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jreback,shoyer,2014-11-03,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jnmclarty,jreback,2014-11-03,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fkaufer,jreback,2014-10-20,9,0,0,1,0.6,0.0,0.0,0.07,8,1,0.6699999999999999,0.8
fkaufer,jreback,2014-11-03,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.0,0.5
fkaufer,jreback,2014-11-10,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.32999999999999996,1.0
jorisvandenbossche,jreback,2014-11-10,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fkaufer,jorisvandenbossche,2014-11-10,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.32999999999999996,1.0
jreback,shoyer,2014-10-20,4,1,0,0,0.4,0.1,0.0,0.0,7,1,0.8,1.0
jankatins,shoyer,2014-10-20,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jankatins,jreback,2014-10-20,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,0.8
jankatins,jreback,2015-11-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
jreback,shoyer,2014-10-20,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jankatins,jreback,2014-10-20,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jreback,shoyer,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jankatins,shoyer,2014-10-20,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
BMeridian,davidastephens,2014-10-20,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
davidastephens,jreback,2014-10-27,27,0,0,2,0.64,0.0,0.0,0.05,13,1,0.83,0.71
jorisvandenbossche,jreback,2014-10-27,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,0.71
davidastephens,jorisvandenbossche,2014-10-27,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.83,1.0
davidastephens,jreback,2014-11-03,6,1,0,0,0.5,0.08,0.0,0.0,7,1,0.6699999999999999,1.0
jorisvandenbossche,jreback,2014-11-03,10,0,1,0,0.62,0.0,0.06,0.0,8,1,1.0,1.0
immerrr,jreback,2014-11-03,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,1.0
davidastephens,jorisvandenbossche,2014-11-03,6,1,0,0,0.5,0.08,0.0,0.0,7,1,0.6699999999999999,1.0
immerrr,jorisvandenbossche,2014-11-03,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,1.0
davidastephens,immerrr,2014-11-03,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
fkaufer,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
denadai2,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jreback,rockg,2014-10-20,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
kay1793,rockg,2014-10-20,0,2,0,0,0.0,0.25,0.0,0.0,6,1,1.0,0.75
jreback,kay1793,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
ischwabacher,rockg,2014-10-27,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jgoad,jorisvandenbossche,2014-10-27,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,1.0
jlec,jreback,2014-12-01,12,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
jlec,jreback,2014-12-08,24,0,0,0,1.0,0.0,0.0,0.0,10,1,1.0,1.0
jorisvandenbossche,shoyer,2014-10-20,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
jreback,shoyer,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jorisvandenbossche,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jreback,sinhrks,2016-07-25,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
jreback,wesm,2016-08-01,8,0,0,0,0.5,0.0,0.0,0.0,8,1,0.5,1.0
sinhrks,wesm,2016-08-01,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
shoyer,wesm,2016-08-01,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.0,1.0
jreback,sinhrks,2016-08-01,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.5,1.0
shoyer,sinhrks,2016-08-01,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jreback,shoyer,2016-08-01,2,0,0,2,0.5,0.0,0.0,0.5,5,1,0.5,0.0
jankatins,jreback,2016-08-08,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,jreback,2016-08-08,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,wesm,2016-08-08,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jankatins,wesm,2016-08-08,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
shoyer,wesm,2016-08-08,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,wesm,2016-08-08,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,shoyer,2016-08-08,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jankatins,shoyer,2016-08-08,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,shoyer,2016-08-08,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jankatins,jorisvandenbossche,2016-08-08,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,springcoil,2014-10-27,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
hlin117,jreback,2014-10-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
datnamer,jreback,2015-05-25,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,waveform80,2014-10-27,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,yarikoptic,2014-10-27,16,0,0,0,1.0,0.0,0.0,0.0,8,1,1.0,1.0
mdmueller,yarikoptic,2014-10-27,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
jreback,mdmueller,2014-10-27,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
mdmueller,yarikoptic,2014-11-03,3,1,1,0,0.33,0.11,0.11,0.0,6,1,0.6699999999999999,1.0
jreback,yarikoptic,2014-11-03,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
jreback,mdmueller,2014-11-03,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
jreback,mdmueller,2014-11-24,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jreback,TomAugspurger,2014-10-27,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
tacaswell,yarikoptic,2014-11-03,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.5,1.0
sandrotosi,yarikoptic,2014-11-03,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
sandrotosi,tacaswell,2014-11-03,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
jreback,yarikoptic,2014-12-01,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jreback,onesandzeroes,2014-10-27,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jreback,yarikoptic,2014-11-24,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jorisvandenbossche,yarikoptic,2014-11-24,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jorisvandenbossche,jreback,2014-11-24,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
