name1,name2,date,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
mrdoob,tschw,2015-11-16,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
princemio,tschw,2015-12-21,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
kenrussell,mrdoob,2015-11-02,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
benforged,mrdoob,2015-11-02,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
mrdoob,tschw,2015-11-02,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
kenrussell,tschw,2015-11-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benforged,tschw,2015-11-02,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
benforged,kenrussell,2015-11-02,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
f4zop,kenrussell,2015-11-30,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,0.6699999999999999
makc,mrdoob,2015-11-02,30,0,0,0,1.0,0.0,0.0,0.0,11,1,1.0,1.0
mrdoob,simonThiele,2015-11-02,5,0,0,0,0.5,0.0,0.0,0.0,7,1,1.0,1.0
makc,simonThiele,2015-11-02,6,0,0,0,0.5,0.0,0.0,0.0,8,1,1.0,1.0
mrdoob,WestLangley,2015-11-02,10,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
simonThiele,WestLangley,2015-11-02,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
makc,WestLangley,2015-11-02,12,0,0,0,1.0,0.0,0.0,0.0,8,1,1.0,1.0
mrdoob,simonThiele,2015-11-09,4,0,1,0,0.5,0.0,0.12,0.0,6,1,1.0,1.0
leitzler,simonThiele,2015-11-09,3,1,0,0,0.38,0.12,0.0,0.0,6,1,0.5,1.0
makc,simonThiele,2015-11-09,1,0,1,0,0.25,0.0,0.25,0.0,5,1,1.0,1.0
leitzler,mrdoob,2015-11-09,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.5,1.0
makc,mrdoob,2015-11-09,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
leitzler,makc,2015-11-09,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.5,1.0
danielribeiro,GGAlanSmithee,2015-11-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fernandojsg,GGAlanSmithee,2015-11-09,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.5,1.0
danielribeiro,fernandojsg,2015-11-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
danielribeiro,nn4e,2015-11-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
GGAlanSmithee,nn4e,2015-11-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fernandojsg,nn4e,2015-11-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
mrdoob,nn4e,2015-11-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
danielribeiro,mrdoob,2015-11-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
GGAlanSmithee,mrdoob,2015-11-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fernandojsg,mrdoob,2015-11-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
bhouston,mrdoob,2015-11-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fernandojsg,mrdoob,2015-11-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,fernandojsg,2015-11-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fernandojsg,tschw,2016-04-18,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
bhouston,WestLangley,2015-11-16,4,2,2,0,0.33,0.17,0.17,0.0,8,1,0.6699999999999999,1.0
mrdoob,WestLangley,2015-11-16,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.5,1.0
GGAlanSmithee,WestLangley,2015-11-16,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
bhouston,mrdoob,2015-11-16,4,2,0,2,0.33,0.17,0.0,0.17,8,1,0.6699999999999999,0.5
GGAlanSmithee,mrdoob,2015-11-16,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
bhouston,GGAlanSmithee,2015-11-16,2,0,0,0,0.33,0.0,0.0,0.0,7,1,0.6699999999999999,1.0
bhouston,WestLangley,2015-11-16,1,1,0,1,0.33,0.33,0.0,0.33,4,1,0.6699999999999999,0.0
mrdoob,WestLangley,2015-11-16,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.0
bhouston,mrdoob,2015-11-16,2,1,1,0,0.33,0.17,0.17,0.0,5,1,0.6699999999999999,1.0
Crisium,WestLangley,2015-11-23,0,2,0,0,0.0,0.33,0.0,0.0,5,1,1.0,0.6699999999999999
GGAlanSmithee,WestLangley,2015-11-23,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
mrdoob,WestLangley,2015-11-23,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,0.6699999999999999
Crisium,GGAlanSmithee,2015-11-23,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
Crisium,mrdoob,2015-11-23,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
GGAlanSmithee,mrdoob,2015-11-23,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Crisium,mrdoob,2015-11-30,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Crisium,mrdoob,2015-12-07,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,1.0
Crisium,mrdoob,2015-12-14,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,WestLangley,2015-11-23,25,0,0,0,0.62,0.0,0.0,0.0,13,1,0.75,1.0
mrdoob,WestLangley,2015-11-23,15,0,0,0,1.0,0.0,0.0,0.0,8,1,1.0,1.0
MasterJames,WestLangley,2015-11-23,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,1.0
bhouston,mrdoob,2015-11-23,15,0,0,0,0.62,0.0,0.0,0.0,11,1,0.75,1.0
MasterJames,mrdoob,2015-11-23,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
bhouston,MasterJames,2015-11-23,1,2,1,0,0.12,0.25,0.12,0.0,9,1,0.75,1.0
mrdoob,WestLangley,2015-11-30,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
arose,ikerr,2015-11-30,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,ikerr,2015-11-30,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.5,1.0
arose,bhouston,2015-11-30,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
ikerr,WestLangley,2015-11-30,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.5
arose,WestLangley,2015-11-30,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
bhouston,WestLangley,2015-11-30,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.5,0.5
mrdoob,WestLangley,2015-11-30,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
ikerr,mrdoob,2015-11-30,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
arose,mrdoob,2015-11-30,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,mrdoob,2015-11-30,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
kishalmi,mrdoob,2015-11-23,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
linkedz,mrdoob,2015-11-30,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,mrdoob,2015-12-07,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
mrdoob,WestLangley,2015-12-07,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
bhouston,WestLangley,2015-12-07,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Javingka,WestLangley,2015-11-30,2,2,0,0,0.22,0.22,0.0,0.0,6,1,1.0,0.6699999999999999
mrdoob,WestLangley,2015-11-30,6,1,0,0,0.5,0.08,0.0,0.0,7,1,1.0,0.6699999999999999
MasterJames,WestLangley,2015-11-30,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
Javingka,mrdoob,2015-11-30,5,0,2,0,0.42,0.0,0.17,0.0,7,1,1.0,1.0
MasterJames,mrdoob,2015-11-30,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,1.0
Javingka,MasterJames,2015-11-30,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,1.0
mrdoob,WestLangley,2015-12-07,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,WestLangley,2016-08-29,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
elephantatwork,mrdoob,2015-11-30,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
AndrewRayCode,mrdoob,2016-04-11,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
leitzler,mrdoob,2015-11-30,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bpetar,makc,2015-12-28,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bpetar,mrdoob,2016-01-04,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
kschzt,mrdoob,2016-01-04,8,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
makc,mrdoob,2016-01-04,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.5,1.0
bpetar,kschzt,2016-01-04,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bpetar,makc,2016-01-04,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
kschzt,makc,2016-01-04,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,0.5
makc,mpaccione,2016-04-11,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
mpaccione,mrdoob,2016-04-11,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,1.0
makc,mrdoob,2016-04-11,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Claod44,makc,2017-12-11,1,2,0,1,0.08,0.17,0.0,0.08,7,1,0.6699999999999999,0.75
AndrewRayCode,mrdoob,2015-11-30,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
caseygrun,mrdoob,2015-11-30,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
AndrewRayCode,caseygrun,2015-11-30,3,0,0,1,0.5,0.0,0.0,0.17,5,1,0.6699999999999999,0.5
mrdoob,Mugen87,2018-03-12,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
donmccurdy,Mugen87,2018-03-12,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
donmccurdy,mrdoob,2018-03-12,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
bhouston,Stracx,2015-12-07,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
bhouston,donmccurdy,2017-12-18,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
donmccurdy,Itee,2017-12-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,Itee,2017-12-18,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
donmccurdy,mrdoob,2017-12-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Itee,mrdoob,2017-12-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,mrdoob,2017-12-18,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
MasterJames,mrdoob,2015-12-07,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
mrdoob,StarPlugins,2015-12-07,6,0,0,0,0.75,0.0,0.0,0.0,6,1,1.0,0.75
MasterJames,StarPlugins,2015-12-07,3,1,0,0,0.38,0.12,0.0,0.0,6,1,1.0,0.75
mrdoob,WestLangley,2015-12-07,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
StarPlugins,WestLangley,2015-12-07,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.75,1.0
MasterJames,WestLangley,2015-12-07,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
kenrussell,mrdoob,2015-12-28,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
pathei,WestLangley,2017-03-13,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
kkananen,mrdoob,2015-12-14,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,1.0
leitzler,mrdoob,2015-12-14,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jhelf,mrdoob,2015-12-14,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,WestLangley,2015-12-14,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
leitzler,WestLangley,2015-12-14,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jhelf,WestLangley,2015-12-14,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jhelf,leitzler,2015-12-14,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,Mugen87,2016-01-25,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.5
Mugen87,speigg,2016-01-25,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
mrdoob,speigg,2016-01-25,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
matthewspencer,speigg,2016-04-04,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
Mugen87,speigg,2016-04-04,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
matthewspencer,Mugen87,2016-04-04,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
kenchikuka,Mugen87,2016-08-22,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
mrdoob,WestLangley,2015-12-14,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
dmarcos,WestLangley,2015-12-14,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
makc,WestLangley,2015-12-14,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
leitzler,WestLangley,2015-12-14,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dmarcos,mrdoob,2015-12-14,2,1,0,0,0.33,0.17,0.0,0.0,5,1,0.5,1.0
makc,mrdoob,2015-12-14,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
leitzler,mrdoob,2015-12-14,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
dmarcos,makc,2015-12-14,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
leitzler,makc,2015-12-14,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dmarcos,leitzler,2015-12-14,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
dhritzkiv,WestLangley,2015-12-14,16,0,0,0,1.0,0.0,0.0,0.0,8,1,1.0,1.0
DanielAChandler,dhritzkiv,2015-12-21,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
brianpeiris,DanielAChandler,2018-08-27,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
dolanmiu,mrdoob,2015-12-28,8,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,1.0
mrdoob,titansoftime,2016-02-15,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,tschw,2016-02-15,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
titansoftime,tschw,2016-02-15,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
bakajin,titansoftime,2016-09-12,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.5,1.0
gormat,mrdoob,2016-12-05,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
doitonlinemedia,mrdoob,2017-08-21,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
makc,mrdoob,2015-12-28,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
derivou,tschw,2016-04-11,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fallenoak,WestLangley,2015-12-28,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jmstein,mrdoob,2016-09-19,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jmstein,mrdoob,2016-10-03,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
borismus,mrdoob,2016-01-04,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,pindiespace,2016-01-04,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
borismus,pindiespace,2016-01-04,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,0.5
arodic,mrdoob,2016-01-04,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,WestLangley,2016-01-04,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
arodic,WestLangley,2016-01-04,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
bhouston,mrdoob,2016-01-04,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
kumavis,mrdoob,2016-01-04,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,kumavis,2016-01-04,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,1.0
karimbeyrouti,kdrnic,2016-01-04,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,0.6699999999999999
kdrnic,WestLangley,2016-01-04,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
karimbeyrouti,WestLangley,2016-01-04,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
karimbeyrouti,kdrnic,2016-01-11,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,rfm1201,2016-01-11,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
MasterJames,mrdoob,2016-01-11,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
blahmonkey,mrdoob,2016-03-07,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
blahmonkey,NicolaiMogensen,2016-05-02,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
ByDenis,Mugen87,2017-12-11,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jkarbows,mrdoob,2016-01-11,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
makc,mrdoob,2016-01-11,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jkarbows,makc,2016-01-11,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
donmccurdy,mrdoob,2017-12-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
makc,mrdoob,2017-12-18,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
donmccurdy,makc,2017-12-18,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
Makio64,mrdoob,2016-02-29,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
mrdoob,Zob1,2016-02-29,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Makio64,Zob1,2016-02-29,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
WestLangley,Zob1,2016-02-29,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
mrdoob,WestLangley,2016-02-29,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,0.5
Makio64,WestLangley,2016-02-29,3,0,0,1,0.5,0.0,0.0,0.17,5,1,0.6699999999999999,0.5
Makio64,mrdoob,2016-10-10,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
astrolabio,mrdoob,2016-01-18,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
leitzler,mrdoob,2016-01-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,NicolasRannou,2016-01-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
astrolabio,NicolasRannou,2016-01-18,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
leitzler,NicolasRannou,2016-01-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,zz85,2016-01-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
astrolabio,zz85,2016-01-18,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
NicolasRannou,zz85,2016-01-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
leitzler,zz85,2016-01-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
astrolabio,leitzler,2016-01-18,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
makc,MasterJames,2016-01-18,25,0,0,0,0.71,0.0,0.0,0.0,12,1,1.0,0.86
makc,Wilt,2016-01-18,5,0,0,0,0.33,0.0,0.0,0.0,8,1,1.0,0.6699999999999999
MasterJames,Wilt,2016-01-18,7,2,1,1,0.33,0.1,0.05,0.05,10,1,0.86,0.6699999999999999
WestLangley,Wilt,2016-01-18,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
makc,WestLangley,2016-01-18,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
MasterJames,WestLangley,2016-01-18,5,0,0,0,0.71,0.0,0.0,0.0,8,1,0.86,1.0
Mugen87,Wilt,2018-04-30,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
mrdoob,wolfmanfx,2016-01-25,4,0,0,1,0.5,0.0,0.0,0.12,6,1,0.75,0.5
mrdoob,wolfmanfx,2016-03-07,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
bhouston,simonihmig,2016-02-01,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.5,0.0
MasterJames,theo-armour,2016-01-25,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
MasterJames,theo-armour,2016-02-01,1,0,0,1,0.33,0.0,0.0,0.33,4,1,0.0,0.6699999999999999
MasterJames,wavesoft,2016-02-01,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.0,1.0
theo-armour,wavesoft,2016-02-01,4,1,0,0,0.44,0.11,0.0,0.0,6,1,0.6699999999999999,1.0
mrdoob,s9k,2016-02-01,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
haywirez,kervel,2017-02-06,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
chenye0,SonicSerpentine,2017-02-20,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
mpk,mrdoob,2016-02-01,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
bhouston,mrdoob,2016-02-01,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
bhouston,mpk,2016-02-01,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
bhouston,robertoranon,2017-09-04,13,1,0,1,0.52,0.04,0.0,0.04,10,1,0.8,0.8
mrdoob,RParkerE,2016-02-01,16,0,0,0,0.8,0.0,0.0,0.0,9,1,0.8,1.0
humam-nameer-10p,mrdoob,2017-12-18,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jonobr1,mrdoob,2016-02-01,15,0,0,0,0.71,0.0,0.0,0.0,10,1,0.71,1.0
danrossi,mrdoob,2016-02-01,18,0,0,0,0.75,0.0,0.0,0.0,11,1,0.88,1.0
danrossi,jonobr1,2016-02-01,32,2,0,2,0.57,0.04,0.0,0.04,15,1,0.88,0.71
mrdoob,tahasabih,2016-02-01,3,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,0.5
jonobr1,tahasabih,2016-02-01,7,0,0,2,0.5,0.0,0.0,0.14,9,1,0.71,0.5
danrossi,tahasabih,2016-02-01,7,1,0,1,0.44,0.06,0.0,0.06,10,1,0.88,0.5
danrossi,gsabran,2016-02-08,0,2,0,0,0.0,0.67,0.0,0.0,4,1,0.32999999999999996,1.0
danrossi,MasterJames,2016-02-08,2,0,0,2,0.67,0.0,0.0,0.67,4,1,0.32999999999999996,0.0
gsabran,MasterJames,2016-02-08,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
danrossi,mrdoob,2016-02-22,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
arturitu,Mugen87,2016-02-15,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Mugen87,mwcz,2016-03-28,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
mwcz,tschw,2016-03-28,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
Mugen87,tschw,2016-03-28,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,0.6699999999999999
Mugen87,sasha240100,2017-01-23,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
looeee,sasha240100,2017-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,1.0
looeee,Mugen87,2017-01-23,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
bhouston,mrdoob,2016-02-01,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
bhouston,mattdesl,2016-02-01,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,mattdesl,2016-02-08,17,2,0,2,0.49,0.06,0.0,0.06,12,1,0.8,0.71
MasterJames,mattdesl,2016-02-08,2,2,0,2,0.14,0.14,0.0,0.14,9,1,0.5,0.71
bhouston,MasterJames,2016-02-08,2,2,1,1,0.2,0.2,0.1,0.1,7,1,0.8,0.5
mattdesl,mrdoob,2016-02-08,5,0,0,0,0.71,0.0,0.0,0.0,8,1,0.71,1.0
bhouston,mrdoob,2016-02-08,3,0,0,0,0.6,0.0,0.0,0.0,6,1,0.8,1.0
MasterJames,mrdoob,2016-02-08,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.5,1.0
bhouston,mattdesl,2016-03-14,17,0,2,0,0.61,0.0,0.07,0.0,11,1,1.0,1.0
mattdesl,WestLangley,2016-03-14,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,1.0
bhouston,WestLangley,2016-03-14,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,1.0
rc1,WestLangley,2016-03-14,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mattdesl,rc1,2016-03-14,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,1.0
bhouston,rc1,2016-03-14,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,1.0
mattdesl,mrdoob,2016-02-01,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
