name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
Anaphory,paulproteus,20121,0.0,0.0,1,0,0,1,1,2
Anaphory,wesm,20121,0.0,0.5,1,0,0,1,1,3
CRP,tkf,20121,1.0,1.0,0,0,0,0,1,2
CRP,wesm,20121,1.0,0.0,0,1,0,0,1,2
CerebralMastication,lodagro,20121,1.0,1.0,0,0,0,0,1,2
DanielMorton,wesm,20121,1.0,1.0,2,0,0,0,1,3
John-Colvin,qwhelan,20121,0.0,1.0,0,0,0,0,1,3
John-Colvin,wesm,20121,0.75,1.0,3,0,0,0,1,5
Lamarth,wesm,20121,1.0,1.0,0,0,0,0,1,2
Panoplos,wesm,20121,1.0,1.0,0,0,0,0,1,3
PhE,wesm,20121,1.0,1.0,0,0,0,0,1,2
Redoute,wesm,20121,1.0,1.0,3,0,0,0,1,5
RutgerK,wesm,20121,1.0,1.0,0,0,0,0,1,2
Sharpie,wesm,20121,0.5,1.0,2,0,0,0,1,4
TomAugspurger,vishnu2kmohan,20121,1.0,1.0,1,0,1,0,1,2
TomAugspurger,wesm,20121,0.75,1.0,1,0,1,0,2,6
aabdullah-bos,wesm,20121,1.0,1.0,1,0,1,0,1,2
acompa,changhiskhan,20121,1.0,1.0,1,0,1,0,1,2
adamgreenhall,lodagro,20121,1.0,1.0,1,0,0,0,1,2
adamgreenhall,wesm,20121,1.0,1.0,1,0,0,0,1,3
adamobeng,changhiskhan,20121,1.0,1.0,0,0,0,0,1,2
adamobeng,pmorissette,20121,1.0,1.0,0,0,0,0,1,5
adamobeng,wesm,20121,1.0,1.0,20,0,0,0,1,9
aflaxman,jseabold,20121,1.0,1.0,2,0,0,0,1,3
aflaxman,wesm,20121,1.0,1.0,17,0,0,0,4,18
akloster,ghost,20121,1.0,1.0,4,0,0,0,1,5
akloster,wesm,20121,1.0,1.0,2,0,0,0,1,3
albertjmenkveld,wesm,20121,1.0,1.0,1,0,1,0,1,2
aldanor,changhiskhan,20121,1.0,1.0,1,0,0,0,1,3
aldanor,ghost,20121,1.0,0.8,4,1,0,0,1,7
aldanor,wesm,20121,1.0,1.0,5,0,1,0,2,8
aleyan,changhiskhan,20121,1.0,1.0,2,0,1,0,2,4
amills61,bfroehle,20121,1.0,0.0,0,0,0,0,1,2
amills61,changhiskhan,20121,1.0,1.0,1,0,0,0,1,2
amills61,codeape2,20121,1.0,1.0,4,0,0,0,1,5
amills61,javpaw,20121,1.0,1.0,0,0,0,0,1,2
amills61,lodagro,20121,1.0,1.0,1,0,0,0,1,2
amills61,mattlangeman,20121,1.0,1.0,0,0,0,0,1,2
amills61,wesm,20121,1.0,1.0,5,0,0,0,1,7
amills61,wuan,20121,1.0,1.0,1,0,0,0,1,2
angryoxen,bball7210,20121,1.0,1.0,0,0,0,0,1,3
angryoxen,changhiskhan,20121,1.0,1.0,1,0,0,0,1,3
angryoxen,kajdogg,20121,1.0,1.0,1,0,0,0,1,2
angryoxen,wesm,20121,1.0,1.0,1,0,0,0,1,2
apratap,blounsbury-usbr,20121,1.0,1.0,1,0,0,0,1,3
apratap,jalperin,20121,1.0,1.0,1,0,0,0,1,3
apratap,sanand0,20121,1.0,1.0,1,0,0,0,1,3
apratap,wesm,20121,1.0,1.0,1,0,0,0,1,3
aweinstein,wesm,20121,1.0,1.0,2,0,0,0,1,3
bad,scoder,20121,1.0,1.0,2,0,2,0,1,4
bad,wesm,20121,1.0,1.0,2,0,2,0,1,4
badgley,bmu,20121,1.0,1.0,1,0,1,0,1,3
badgley,dalejung,20121,1.0,1.0,1,0,0,0,1,3
badgley,wesm,20121,1.0,1.0,0,0,0,0,1,2
bball7210,changhiskhan,20121,1.0,1.0,2,0,2,0,1,4
bball7210,kajdogg,20121,1.0,1.0,0,0,0,0,1,3
bball7210,wesm,20121,1.0,1.0,0,0,0,0,2,5
beaumartinez,wesm,20121,1.0,1.0,6,0,0,0,1,5
benjello,ghost,20121,1.0,1.0,0,0,0,0,1,2
bfroehle,changhiskhan,20121,0.0,1.0,0,0,0,0,1,2
bfroehle,codeape2,20121,0.0,1.0,0,0,0,0,1,5
bfroehle,javpaw,20121,0.0,1.0,0,1,0,0,1,2
bfroehle,lodagro,20121,0.0,1.0,0,0,0,0,1,2
bfroehle,mattlangeman,20121,0.0,1.0,0,1,0,0,1,2
bfroehle,wesm,20121,0.0,1.0,0,1,0,0,1,7
bfroehle,wuan,20121,0.0,1.0,0,0,0,0,1,2
binarybana,sthornington,20121,1.0,1.0,2,0,0,0,1,3
binarybana,wesm,20121,1.0,1.0,1,0,0,0,1,3
birone,changhiskhan,20121,1.0,1.0,0,0,0,0,1,2
birone,wesm,20121,1.0,1.0,0,0,0,0,1,2
blounsbury-usbr,changhiskhan,20121,1.0,1.0,0,0,0,0,1,2
blounsbury-usbr,jalperin,20121,1.0,1.0,1,0,0,0,1,2
blounsbury-usbr,sanand0,20121,1.0,1.0,1,0,0,0,1,2
blounsbury-usbr,wesm,20121,1.0,1.0,32,0,1,0,2,15
bluefir,wesm,20121,1.0,0.6666666666666666,2,2,0,0,3,11
bmu,changhiskhan,20121,1.0,1.0,3,0,0,0,1,4
bmu,dalejung,20121,1.0,1.0,0,0,0,0,1,2
bmu,twiecki,20121,1.0,1.0,1,0,0,0,1,2
bmu,wesm,20121,0.75,0.915,6,0,0,1,2,10
breisfeld,wesm,20121,1.0,1.0,3,0,0,0,1,4
brendam,cdeil,20121,1.0,0.75,2,0,0,0,1,5
brendam,changhiskhan,20121,1.0,1.0,1,0,0,0,1,2
brendam,cpcloud,20121,1.0,0.6699999999999999,2,0,0,0,1,4
