name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
0-wiz-0,jorisvandenbossche,20161,1.0,1.0,1,0,0,0,1,2
13ene,TomAugspurger,20161,1.0,1.0,0,0,0,0,1,2
691175002,jreback,20161,1.0,1.0,2,0,0,0,1,3
AdamGleave,jorisvandenbossche,20161,1.0,1.0,1,0,0,0,1,2
Ajeet-Ganga,jreback,20161,0.5,1.0,3,0,0,0,1,5
AlexisMignon,codecov-io,20161,1.0,1.0,2,0,0,0,1,3
AlexisMignon,jreback,20161,1.0,1.0,8,0,0,0,1,6
Amaelb,jorisvandenbossche,20161,1.0,0.0,0,0,0,0,1,3
Amaelb,jreback,20161,1.0,1.0,3,0,0,0,2,5
Amaelb,kokes,20161,1.0,0.0,0,0,0,0,1,2
Anaphory,jreback,20161,1.0,1.0,3,0,0,0,1,4
BKJackson,jreback,20161,1.0,1.0,1,0,0,0,1,2
BKJackson,usagliaschi,20161,1.0,1.0,0,0,0,0,1,2
BLMeltdown,chris-b1,20161,1.0,1.0,1,0,0,0,1,2
BLMeltdown,jreback,20161,1.0,1.0,1,0,0,0,1,2
BMeridian,TomAugspurger,20161,1.0,1.0,3,0,0,0,1,4
BMeridian,jreback,20161,1.0,1.0,6,0,0,0,1,5
BMeridian,sinhrks,20161,1.0,1.0,3,0,0,0,1,4
BlackArbsCEO,TomAugspurger,20161,1.0,1.0,2,0,0,0,1,3
Dmitrii-I,TomAugspurger,20161,1.0,1.0,0,0,0,0,1,2
Dmitrii-I,jreback,20161,1.0,1.0,1,0,0,0,2,4
Dmitrii-I,rockg,20161,1.0,1.0,1,0,0,0,1,2
Dr-Irv,TomAugspurger,20161,0.8666666666666667,1.0,6,4,3,0,3,16
Dr-Irv,fonnesbeck,20161,1.0,1.0,2,0,0,0,1,3
Dr-Irv,gfyoung,20161,0.8,0.6699999999999999,9,0,0,1,1,8
Dr-Irv,ialong,20161,0.33,0.33,4,2,0,4,1,6
Dr-Irv,jorisvandenbossche,20161,0.7999999999999999,1.0,23,6,3,0,3,25
Dr-Irv,jreback,20161,0.9333333333333332,1.0,73,12,9,0,9,58
Dr-Irv,ohadle,20161,1.0,1.0,2,0,0,0,1,4
Dr-Irv,sinhrks,20161,0.6,1.0,3,0,0,0,1,11
DrEhrfurchtgebietend,TomAugspurger,20161,1.0,1.0,0,0,0,0,1,2
DrEhrfurchtgebietend,jorisvandenbossche,20161,1.0,1.0,0,0,0,0,1,3
DrEhrfurchtgebietend,jreback,20161,1.0,1.0,0,0,0,0,1,2
DrRibosome,jreback,20161,1.0,1.0,1,0,0,0,1,2
Eimis,jorisvandenbossche,20161,0.7,0.88,38,2,0,3,1,18
Eimis,jreback,20161,0.7,1.0,5,0,0,0,1,11
Etiennepi,jreback,20161,1.0,1.0,1,0,0,0,1,2
Evfro,TomAugspurger,20161,1.0,1.0,1,0,0,0,1,2
FRidh,yarikoptic,20161,1.0,1.0,1,0,0,0,1,2
FilipDominec,gfyoung,20161,1.0,1.0,4,0,0,0,1,4
FilipDominec,jreback,20161,1.0,1.0,2,0,0,0,1,3
FilipDominec,rtotheb2000,20161,1.0,1.0,2,0,0,0,1,3
FlavienMakesInfographics,jorisvandenbossche,20161,1.0,1.0,0,0,0,0,1,7
FlavienMakesInfographics,jreback,20161,1.0,1.0,0,0,0,0,1,4
GGordonGordon,jreback,20161,1.0,1.0,6,0,0,0,1,5
GeraintDuck,jorisvandenbossche,20161,1.0,0.0,0,0,0,0,1,2
GeraintDuck,miaoxu9999,20161,1.0,1.0,0,0,0,0,1,2
Gerenuk,TomAugspurger,20161,1.0,1.0,2,0,0,0,1,4
Gerenuk,jorisvandenbossche,20161,1.0,0.0,0,0,0,0,1,2
IamJeffG,jorisvandenbossche,20161,1.0,1.0,8,0,4,0,2,12
IamJeffG,jreback,20161,1.0,1.0,9,0,1,0,2,10
J535D165,jreback,20161,1.0,1.0,1,0,0,0,1,2
J535D165,jrovegno,20161,1.0,1.0,1,0,0,0,1,2
J535D165,rforgione,20161,1.0,1.0,0,0,0,0,1,3
JoaoAparicio,TomAugspurger,20161,1.0,1.0,3,0,0,0,2,6
JoaoAparicio,jorisvandenbossche,20161,1.0,1.0,8,0,0,0,2,8
JoaoAparicio,jreback,20161,1.0,1.0,2,0,0,0,1,3
JoaoAparicio,randomgambit,20161,1.0,1.0,1,0,0,0,1,3
KristianHolsheimer,leonsas,20161,1.0,1.0,1,0,0,0,1,2
Liam3851,wesm,20161,1.0,1.0,2,0,0,0,1,4
Mark531,TomAugspurger,20161,1.0,1.0,3,0,0,0,1,4
MaxHalford,TomAugspurger,20161,0.5,1.0,1,0,0,0,1,5
OXPHOS,sinhrks,20161,1.0,1.0,0,0,0,0,1,2
PanWu,wesm,20161,1.0,1.0,0,0,0,0,1,3
PeterKucirek,wesm,20161,0.6,1.0,3,0,0,0,1,6
PyDeq,TomAugspurger,20161,1.0,1.0,6,0,0,0,1,5
Qblack,Ty-WDFW,20161,0.0,1.0,0,0,0,0,1,3
Rubyj,TomAugspurger,20161,1.0,1.0,0,0,0,0,1,3
SamuraiT,sinhrks,20161,1.0,1.0,0,0,0,0,1,2
Sereger13,shoyer,20161,1.0,1.0,1,0,0,0,1,2
Sereger13,sinhrks,20161,1.0,1.0,1,0,0,0,1,2
Tarrasch,TomAugspurger,20161,1.0,1.0,0,0,0,0,1,2
TomAugspurger,TsvikiHirsh,20161,1.0,0.0,0,0,0,0,1,2
TomAugspurger,Void2258,20161,0.5,1.0,1,0,0,0,1,3
TomAugspurger,Vutsuak16,20161,1.0,1.0,2,0,0,0,1,3
TomAugspurger,ZZWENG,20161,1.0,1.0,0,0,0,0,1,2
TomAugspurger,tomrod,20161,1.0,1.0,3,0,0,0,1,4
TomAugspurger,underthecurve,20161,0.0,1.0,0,0,0,0,1,2
TomAugspurger,wesm,20161,0.8099999999999999,0.8571428571428571,9,0,0,1,7,20
TomAugspurger,williamsmj,20161,0.5,1.0,0,1,0,0,1,3
TomAugspurger,wiso,20161,1.0,1.0,1,0,0,0,1,2
TomAugspurger,xmseraph,20161,0.5,1.0,2,1,0,0,1,5
TomAugspurger,yarikoptic,20161,1.0,1.0,0,0,0,0,1,2
TomAugspurger,yui-knk,20161,1.0,1.0,0,0,0,0,1,2
aavanian,jorisvandenbossche,20161,1.0,1.0,0,0,0,0,1,3
aavanian,jreback,20161,1.0,1.0,0,0,0,0,1,3
abalter,BKJackson,20161,1.0,1.0,1,0,0,0,1,2
abalter,bashtage,20161,1.0,0.0,0,0,0,0,1,2
abalter,jreback,20161,1.0,1.0,1,0,0,0,1,2
abalter,usagliaschi,20161,1.0,1.0,0,0,0,0,1,2
achapkowski,TomAugspurger,20161,1.0,1.0,13,0,1,0,2,12
achapkowski,jreback,20161,1.0,1.0,30,0,0,0,1,12
achapkowski,tinproject,20161,1.0,1.0,6,0,0,0,1,8
adamchainz,jorisvandenbossche,20161,1.0,1.0,0,0,0,0,1,3
adamschultz,jreback,20161,1.0,1.0,0,0,0,0,1,5
addresseerajat,daefresh,20161,1.0,1.0,1,0,0,0,1,2
addresseerajat,jorisvandenbossche,20161,1.0,1.0,2,0,0,0,1,3
adneu,jorisvandenbossche,20161,1.0,1.0,1,0,1,0,1,2
adneu,jreback,20161,1.0,1.0,1,0,1,0,1,4
adrienemery,chris-b1,20161,1.0,1.0,1,0,0,0,1,2
adrienemery,gustavolinari,20161,1.0,1.0,0,0,0,0,1,2
adrienemery,jreback,20161,1.0,1.0,0,0,0,0,1,2
adrivsh,WillAyd,20161,1.0,1.0,6,0,0,0,1,7
adrivsh,codecov-io,20161,1.0,1.0,3,0,0,0,1,4
adrivsh,jorisvandenbossche,20161,1.0,1.0,3,0,0,0,1,5
adrivsh,jreback,20161,1.0,1.0,12,0,0,0,1,7
aechase,codecov-io,20161,1.0,1.0,1,0,0,0,1,2
aechase,gfyoung,20161,1.0,1.0,0,0,0,0,1,3
aechase,jorisvandenbossche,20161,1.0,1.0,1,0,0,0,1,2
aechase,jreback,20161,1.0,1.0,12,0,0,0,2,11
agartland,jorisvandenbossche,20161,1.0,1.0,1,0,1,0,1,3
agartland,jreback,20161,1.0,1.0,5,0,0,0,1,7
agraboso,chris-b1,20161,1.0,0.835,3,0,0,0,2,7
agraboso,chrisaycock,20161,0.93,1.0,35,0,0,0,2,20
agraboso,codecov-io,20161,0.9825,1.0,41,0,0,0,8,53
agraboso,jorisvandenbossche,20161,0.9533333333333333,0.6666666666666666,28,0,0,0,3,24
agraboso,jreback,20161,0.905,1.0,169,2,4,0,12,91
agraboso,sinhrks,20161,0.98,0.8814285714285715,35,0,0,0,7,49
agraboso,starhel,20161,1.0,0.0,0,0,0,0,1,2
agtsai-i,jreback,20161,1.0,1.0,1,0,0,0,1,2
aiguofer,jreback,20161,1.0,1.0,1,0,0,0,1,2
aiguofer,mgalbright,20161,1.0,1.0,1,0,0,0,1,2
aileronajay,GGordonGordon,20161,1.0,1.0,3,0,0,0,1,4
aileronajay,TomAugspurger,20161,0.9766666666666668,1.0,27,0,0,0,3,31
aileronajay,cancan101,20161,1.0,1.0,15,0,0,0,1,8
aileronajay,codecov-io,20161,0.972,1.0,43,0,0,0,5,51
aileronajay,jlou2u,20161,1.0,0.0,0,0,0,0,1,4
aileronajay,jorisvandenbossche,20161,0.9825,0.9575,57,2,1,1,4,38
aileronajay,jreback,20161,0.9740000000000001,0.99,232,0,0,1,10,96
aileronajay,pijucha,20161,0.965,0.835,34,1,0,0,2,24
aixtools,codecov-io,20161,1.0,1.0,1,0,0,0,1,2
aixtools,jreback,20161,0.875,0.9,15,3,0,2,2,16
aixtools,llllllllll,20161,0.75,1.0,3,0,0,0,1,9
ajenkins-cargometrics,grutts,20161,0.0,1.0,0,0,0,0,1,3
ajenkins-cargometrics,jorisvandenbossche,20161,0.0,1.0,0,0,0,0,1,2
ajenkins-cargometrics,jreback,20161,0.0,1.0,0,0,0,0,1,3
akapocsi,jzwinck,20161,1.0,1.0,1,0,0,0,1,2
alberthdev,TomAugspurger,20161,1.0,1.0,1,0,0,0,1,2
alex-filatov,jreback,20161,1.0,1.0,1,0,0,0,1,2
alexandercbooth,codecov-io,20161,1.0,1.0,1,0,0,0,1,3
alexandercbooth,jreback,20161,1.0,1.0,3,0,0,0,1,5
alexandercbooth,tacaswell,20161,1.0,1.0,1,0,0,0,1,3
alexanderwhatley,dhimmel,20161,1.0,1.0,0,0,0,0,1,4
alexanderwhatley,jorisvandenbossche,20161,1.0,1.0,1,0,1,0,1,3
alexanderwhatley,stonebig,20161,1.0,1.0,0,0,0,0,1,2
altsheets,bkandel,20161,1.0,1.0,2,0,0,0,1,3
amelio-vazquez-reina,jorisvandenbossche,20161,1.0,1.0,3,0,0,0,1,6
amelio-vazquez-reina,jreback,20161,1.0,1.0,9,0,4,0,3,17
amelio-vazquez-reina,shoyer,20161,1.0,1.0,2,0,0,0,1,7
amillb,jorisvandenbossche,20161,0.0,1.0,0,0,0,0,1,2
amolkahat,codecov-io,20161,1.0,1.0,5,0,0,0,2,7
amolkahat,jorisvandenbossche,20161,1.0,1.0,4,0,0,0,1,4
amolkahat,jreback,20161,1.0,1.0,16,0,0,0,2,11
andersbogsnes,jorisvandenbossche,20161,1.0,1.0,0,0,0,0,1,2
andreacassioli,dragonator4,20161,1.0,1.0,0,0,0,0,1,2
andreacassioli,jorisvandenbossche,20161,1.0,1.0,0,0,0,0,1,2
andreacassioli,ostrokach,20161,1.0,1.0,0,0,0,0,1,2
andreacassioli,zeluspudding,20161,1.0,1.0,1,0,0,0,1,2
andreydung,chris-b1,20161,1.0,1.0,1,0,1,0,1,3
ankitdhingra,TomAugspurger,20161,1.0,1.0,2,0,0,0,1,3
ankitdhingra,jreback,20161,1.0,1.0,2,0,0,0,1,3
ankostis,smcinerney,20161,1.0,1.0,2,0,0,0,1,3
ankur-gupta,bhagerman00,20161,1.0,0.0,0,0,0,0,1,2
ankur-gupta,jreback,20161,1.0,1.0,4,0,0,0,1,5
antoine-gallix,jreback,20161,1.0,1.0,2,0,0,0,1,3
apiszcz,Dr-Irv,20161,1.0,1.0,14,0,0,0,1,9
apiszcz,jreback,20161,1.0,1.0,56,0,0,0,1,15
aptiko,jorisvandenbossche,20161,1.0,0.0,0,0,0,0,1,2
aptiko,jreback,20161,1.0,1.0,1,0,0,0,1,2
aptiko,sinhrks,20161,1.0,1.0,0,0,0,0,1,2
aptiko,vrajmohan,20161,1.0,1.0,1,0,0,0,1,2
aravindsd,jmarrec,20161,1.0,1.0,2,0,0,0,1,3
aravindsd,jreback,20161,1.0,0.75,3,0,0,0,1,5
aravindsd,jvaldiviezo9,20161,1.0,1.0,1,0,0,0,1,2
aravindsd,takluyver,20161,1.0,1.0,1,0,0,0,1,2
arita37,TomAugspurger,20161,1.0,1.0,1,0,0,0,1,2
arita37,icyblade,20161,1.0,1.0,1,0,0,0,1,2
arita37,jefferythewind,20161,1.0,1.0,2,0,0,0,1,3
arita37,manistal,20161,1.0,1.0,1,0,0,0,1,2
aschmolck,jorisvandenbossche,20161,1.0,1.0,0,0,0,0,1,2
aschmolck,wesm,20161,1.0,0.0,0,1,0,0,1,2
aseering,TomAugspurger,20161,1.0,1.0,2,0,0,0,1,4
ashishsingal1,codecov-io,20161,1.0,1.0,3,0,0,0,2,6
ashishsingal1,jorisvandenbossche,20161,1.0,0.5,1,0,0,0,2,6
ashishsingal1,jreback,20161,1.0,1.0,6,0,0,0,2,10
ashishsingal1,sinhrks,20161,1.0,1.0,1,0,0,0,1,3
aterrel,jorisvandenbossche,20161,1.0,1.0,25,0,0,0,2,14
aterrel,jreback,20161,1.0,0.86,40,0,0,0,1,15
barrymoo,jorisvandenbossche,20161,0.5,1.0,1,1,0,0,1,4
barrymoo,jreback,20161,0.0,1.0,0,0,0,0,1,2
bashtage,BKJackson,20161,0.0,1.0,0,0,0,0,1,2
bashtage,TomAugspurger,20161,0.9333333333333332,1.0,11,0,0,0,3,17
bashtage,codecov-io,20161,0.9333333333333332,1.0,9,0,0,0,3,13
bashtage,dragoljub,20161,1.0,0.5,0,0,0,0,1,3
bashtage,frehoy,20161,1.0,1.0,0,0,0,0,1,4
bashtage,gfyoung,20161,1.0,0.88,14,0,0,0,1,10
bashtage,jreback,20161,0.8333333333333334,0.9791666666666666,78,1,0,1,12,66
bashtage,jtkiley,20161,1.0,1.0,2,0,0,0,1,3
bashtage,max-sixty,20161,1.0,1.0,0,0,0,0,1,2
bashtage,mverleg,20161,1.0,1.0,0,0,0,0,1,9
bashtage,njsmith,20161,1.0,1.0,2,0,0,0,1,5
bashtage,ozak,20161,0.6,1.0,7,6,3,0,1,10
bashtage,usagliaschi,20161,0.0,1.0,0,1,0,0,1,2
bbirand,TomAugspurger,20161,0.5,1.0,2,0,0,0,1,4
bbirand,ijstokes,20161,1.0,1.0,0,0,0,0,1,2
bbirand,jorisvandenbossche,20161,0.7233333333333333,0.8333333333333334,9,2,0,2,3,15
bbirand,jreback,20161,0.6699999999999999,0.8,10,2,0,2,1,11
bbirand,shoyer,20161,0.5,0.33,3,0,0,2,1,5
bdrosen96,codecov-io,20161,1.0,1.0,4,0,0,0,1,5
bdrosen96,gfyoung,20161,1.0,0.75,13,0,0,0,2,17
bdrosen96,jreback,20161,1.0,1.0,66,0,0,0,2,23
benjello,jorisvandenbossche,20161,1.0,1.0,2,0,0,0,1,3
benjello,jreback,20161,1.0,1.0,0,0,0,0,1,2
benjello,kshedden,20161,1.0,1.0,3,0,0,0,1,4
benjello,torstees,20161,1.0,1.0,1,0,0,0,1,2
bgatessucks,jreback,20161,0.6699999999999999,1.0,2,0,0,0,1,4
bgatessucks,lebigot,20161,0.6699999999999999,1.0,4,0,0,0,1,5
bgatessucks,rth,20161,0.6699999999999999,1.0,2,0,0,0,1,4
bgatessucks,shoyer,20161,0.6699999999999999,0.75,7,0,0,1,1,7
bgrayburn,jreback,20161,0.0,1.0,0,0,0,0,1,3
bgrayburn,randomgambit,20161,0.0,0.0,1,0,0,1,1,2
bhagerman00,jreback,20161,0.0,1.0,0,0,0,0,1,5
bhaprayan,jreback,20161,1.0,1.0,9,0,0,0,1,6
birdsarah,Qblack,20161,0.0,0.0,1,0,0,1,1,2
birdsarah,Ty-WDFW,20161,0.0,1.0,0,0,0,0,1,3
birdsarah,hdemers,20161,0.0,1.0,0,0,0,0,1,2
birdsarah,jreback,20161,0.0,1.0,0,0,0,0,1,5
bkandel,GeraintDuck,20161,1.0,1.0,1,0,0,0,1,2
bkandel,bkandel-picwell,20161,1.0,1.0,1,0,0,0,1,2
bkandel,chris-b1,20161,1.0,1.0,4,0,0,0,2,6
bkandel,codecov-io,20161,1.0,1.0,8,0,0,0,6,16
bkandel,danio,20161,1.0,0.33,1,0,0,0,1,4
bkandel,harikongu,20161,1.0,1.0,1,0,0,0,1,2
bkandel,jorisvandenbossche,20161,0.9583333333333334,0.8333333333333334,9,0,0,0,6,21
bkandel,jreback,20161,0.9642857142857144,1.0,16,0,1,0,7,25
bkandel,miaoxu9999,20161,1.0,1.0,0,0,0,0,1,2
bkandel,toasteez,20161,1.0,1.0,6,0,0,0,1,7
bkandel,wesm,20161,1.0,1.0,1,0,0,0,1,2
bkandel-picwell,danio,20161,1.0,0.33,1,0,0,0,1,4
bkandel-picwell,jreback,20161,1.0,1.0,1,0,0,0,1,2
blalterman,TomAugspurger,20161,1.0,1.0,2,0,0,0,1,4
blalterman,jreback,20161,1.0,1.0,2,0,0,0,1,4
blitzd,jreback,20161,1.0,1.0,2,0,0,0,1,3
bluenote10,jorisvandenbossche,20161,0.0,1.0,0,0,0,0,1,2
bluenote10,jreback,20161,0.0,1.0,0,0,0,0,1,2
bmcfee,sinhrks,20161,1.0,1.0,0,0,0,0,1,2
bmoscon,chris-b1,20161,1.0,1.0,0,0,0,0,1,3
bmoscon,codecov-io,20161,1.0,1.0,0,0,0,0,1,2
bmoscon,jorisvandenbossche,20161,1.0,0.75,2,1,2,0,1,5
boncelet,chris-b1,20161,1.0,1.0,1,0,1,0,1,4
boncelet,shoyer,20161,1.0,1.0,0,0,0,0,1,4
brandonmburroughs,codecov-io,20161,0.9175,1.0,4,0,0,0,4,13
brandonmburroughs,gitj,20161,1.0,1.0,0,0,0,0,1,2
brandonmburroughs,jorisvandenbossche,20161,0.945,0.8883333333333333,11,5,5,1,6,26
brandonmburroughs,jreback,20161,0.934,1.0,6,1,3,0,5,18
brandonmburroughs,paul-mannino,20161,1.0,1.0,1,0,0,0,1,3
brandonmburroughs,shawnheide,20161,1.0,0.0,0,0,0,0,1,2
brunobeltran,gfyoung,20161,1.0,1.0,0,0,0,0,1,2
brunobeltran,jreback,20161,1.0,1.0,1,0,1,0,1,3
bsdis,TomAugspurger,20161,1.0,1.0,1,0,0,0,1,2
bsdis,jorisvandenbossche,20161,1.0,1.0,1,0,0,0,1,2
buggi22,codecov-io,20161,1.0,1.0,1,0,0,0,1,2
buggi22,jreback,20161,1.0,1.0,2,0,0,0,1,3
caikehe,codecov-io,20161,1.0,1.0,1,0,0,0,1,2
caikehe,jreback,20161,1.0,1.0,3,0,0,0,1,4
cancan101,TomAugspurger,20161,1.0,1.0,5,0,0,0,2,7
cancan101,jreback,20161,1.0,1.0,2,0,0,0,1,3
cdagnino,jreback,20161,1.0,1.0,1,0,0,0,1,3
charris,jorisvandenbossche,20161,1.0,1.0,3,0,0,0,1,5
charris,jreback,20161,1.0,1.0,6,0,0,0,1,5
charris,njsmith,20161,1.0,0.5,3,0,0,0,1,5
charris,sinhrks,20161,1.0,1.0,3,0,0,0,1,4
charris,xflr6,20161,1.0,1.0,9,0,0,0,1,6
chiangqiqi,jorisvandenbossche,20161,1.0,1.0,2,0,0,0,2,4
chiangqiqi,jreback,20161,1.0,0.0,0,0,0,0,1,2
chiangqiqi,nathalier,20161,1.0,1.0,1,0,0,0,1,2
chienthan9x,jreback,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,Eimis,20161,1.0,0.7,5,0,0,0,1,11
chris-b1,MattRijk,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,PeterKucirek,20161,0.75,0.6,8,2,0,2,1,9
chris-b1,Rubyj,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,SReicheltPTV,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,TomAugspurger,20161,1.0,1.0,14,0,0,0,9,24
chris-b1,VelizarVESSELINOV,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,chrisaycock,20161,0.6699999999999999,1.0,2,0,0,0,1,5
chris-b1,codecov-io,20161,0.8508333333333334,1.0,39,0,0,0,24,75
chris-b1,datajanko,20161,1.0,1.0,1,0,1,0,1,3
chris-b1,dershow,20161,1.0,1.0,3,0,0,0,1,5
chris-b1,dsm054,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,ebolyen,20161,1.0,1.0,1,0,0,0,1,3
chris-b1,gfyoung,20161,0.8522222222222222,0.9722222222222222,34,1,1,2,9,42
chris-b1,gustavolinari,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,harikongu,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,idanivanov,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,ivannz,20161,0.0,1.0,0,1,0,0,1,5
chris-b1,jabellcu,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,jankatins,20161,1.0,0.835,6,0,0,0,2,10
chris-b1,jolespin,20161,1.0,1.0,0,0,0,0,1,3
chris-b1,jonmmease,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,jorisvandenbossche,20161,0.8869444444444444,0.8786111111111112,85,2,4,4,36,127
chris-b1,jreback,20161,0.8845161290322581,0.9601612903225808,262,6,5,4,62,256
chris-b1,jzwinck,20161,1.0,0.5700000000000001,6,0,0,0,1,9
chris-b1,llllllllll,20161,1.0,0.875,4,0,0,0,2,8
chris-b1,lopezco,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,lsbardel,20161,1.0,1.0,3,0,0,0,1,6
chris-b1,martinLew,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,max-sixty,20161,1.0,1.0,2,0,0,0,1,3
chris-b1,mhooreman,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,michaelaye,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,mrocklin,20161,1.0,1.0,1,0,0,0,2,5
chris-b1,naught101,20161,1.0,1.0,3,0,0,0,1,4
chris-b1,nsfinkelstein,20161,1.0,1.0,1,0,1,0,1,2
chris-b1,patniharshit,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,patricktokeeffe,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,pkch,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,ponomarevvl90,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,postelrich,20161,1.0,0.8,7,1,1,0,1,8
chris-b1,randomgambit,20161,1.0,1.0,4,0,0,0,1,8
chris-b1,sdementen,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,selik,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,shoyer,20161,0.7925,0.9375,23,1,0,0,8,32
chris-b1,simonm3,20161,1.0,0.0,0,0,0,0,1,3
chris-b1,sinhrks,20161,1.0,1.0,20,0,0,0,8,27
chris-b1,smcinerney,20161,1.0,1.0,0,0,0,0,1,2
chris-b1,smlewis,20161,1.0,0.6699999999999999,2,1,1,0,1,5
chris-b1,smoofra,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,ssanderson,20161,1.0,1.0,1,0,0,0,1,2
chris-b1,taraadiseshan,20161,1.0,1.0,1,0,1,0,1,2
chris-b1,themrmax,20161,1.0,1.0,2,0,0,0,1,4
chris-b1,tom-bird,20161,1.0,1.0,3,0,0,0,2,5
chris-b1,toobaz,20161,0.6699999999999999,1.0,2,0,0,0,1,4
chris-b1,wesm,20161,0.9583333333333334,1.0,12,0,1,0,6,30
chris-b1,yarikoptic,20161,0.0,1.0,0,1,0,0,1,2
chrisaycock,TomAugspurger,20161,1.0,1.0,2,0,0,0,1,3
chrisaycock,codecov-io,20161,0.9785714285714284,1.0,27,0,0,0,7,44
chrisaycock,gfyoung,20161,0.85,1.0,6,0,0,0,1,14
chrisaycock,jorisvandenbossche,20161,1.0,0.75,11,0,1,0,4,20
chrisaycock,jreback,20161,0.9233333333333332,0.92,171,8,8,2,15,108
chrisaycock,shoyer,20161,1.0,1.0,1,0,0,0,1,3
chrisaycock,sinhrks,20161,1.0,1.0,6,0,0,0,1,5
chrisaycock,wesm,20161,1.0,1.0,3,0,0,0,2,6
ckrapu,jorisvandenbossche,20161,0.0,1.0,0,0,0,0,1,2
ckrapu,jreback,20161,0.0,1.0,0,0,0,0,1,3
ckrapu,sahildua2305,20161,0.0,1.0,0,2,0,0,1,4
clham,codecov-io,20161,0.86,1.0,5,0,0,0,1,8
clham,jorisvandenbossche,20161,0.86,1.0,10,0,0,0,1,9
clham,jreback,20161,0.93,1.0,12,1,1,0,2,12
cod3monk,jreback,20161,1.0,1.0,0,0,0,0,1,2
codecov-io,Dr-Irv,20161,1.0,0.9333333333333332,7,0,0,0,3,12
codecov-io,IamJeffG,20161,1.0,1.0,0,0,0,0,1,2
codecov-io,Liam3851,20161,1.0,1.0,1,0,0,0,1,2
codecov-io,OXPHOS,20161,1.0,0.6333333333333333,6,0,0,0,3,17
codecov-io,RodolfoRFR,20161,1.0,1.0,1,0,0,0,1,3
codecov-io,RogerThomas,20161,1.0,1.0,2,0,0,0,1,5
codecov-io,ShaharBental,20161,1.0,0.0,0,0,0,0,1,2
codecov-io,TomAugspurger,20161,1.0,0.9193548387096774,38,0,0,0,31,82
codecov-io,Tux1,20161,1.0,1.0,3,0,0,0,1,4
codecov-io,WillAyd,20161,1.0,1.0,6,0,0,0,2,10
codecov-io,YG-Riku,20161,1.0,0.5,1,0,0,0,1,3
codecov-io,conquistador1492,20161,1.0,1.0,1,0,0,0,1,2
codecov-io,cr3,20161,1.0,1.0,0,0,0,0,1,2
codecov-io,cswarth,20161,1.0,0.75,3,0,0,0,1,5
codecov-io,denfromufa,20161,1.0,1.0,1,0,0,0,1,2
codecov-io,dhimmel,20161,1.0,0.8925,20,0,0,0,4,27
codecov-io,dickreuter,20161,1.0,0.9,16,0,0,0,2,22
codecov-io,dubourg,20161,1.0,1.0,0,0,0,0,1,3
