name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
11rohans,WillAyd,20180,0.0,1.0,0,1,0,0,1,2
11rohans,toobaz,20180,0.0,0.5,1,0,0,1,1,3
4bic,codecov[bot],20180,1.0,1.0,1,0,0,0,1,2
4bic,jorisvandenbossche,20180,1.0,1.0,1,0,0,0,1,3
77QingLiu,ShichenXie,20180,1.0,1.0,1,0,0,0,1,2
77QingLiu,TomAugspurger,20180,1.0,1.0,3,0,0,0,2,6
77QingLiu,WillAyd,20180,1.0,1.0,1,0,0,0,1,2
77QingLiu,andrewdalecramer,20180,1.0,1.0,2,0,0,0,1,3
77QingLiu,jorisvandenbossche,20180,1.0,1.0,6,0,0,0,1,6
77QingLiu,jreback,20180,1.0,1.0,2,0,0,0,1,4
77QingLiu,openclosure,20180,1.0,1.0,1,0,0,0,1,2
77QingLiu,ottothecow,20180,1.0,1.0,1,0,0,0,1,2
77QingLiu,rea725,20180,1.0,1.0,1,0,0,0,1,2
77QingLiu,tamsl,20180,1.0,1.0,1,0,0,0,1,2
77QingLiu,tyang209,20180,1.0,1.0,0,0,0,0,1,2
AaronCritchley,TomAugspurger,20180,0.6699999999999999,1.0,4,0,0,0,1,8
AaronCritchley,codecov[bot],20180,0.6699999999999999,1.0,2,0,0,0,1,7
AaronCritchley,jreback,20180,0.335,1.0,8,1,0,0,2,12
AaronCritchley,pep8speaks,20180,0.6699999999999999,1.0,2,2,2,0,1,7
AaronCritchley,topper-123,20180,0.6699999999999999,1.0,2,0,0,0,1,7
AaronNBrock,TomAugspurger,20180,1.0,1.0,4,0,0,0,1,4
Adrienlq,jorisvandenbossche,20180,1.0,1.0,1,0,1,0,1,3
Adrienlq,pep8speaks,20180,1.0,1.0,1,0,1,0,1,2
Airatvi,TomAugspurger,20180,0.0,0.0,1,0,0,1,1,2
Airatvi,Yalniza,20180,0.0,1.0,0,0,0,0,1,2
Ako520,jorisvandenbossche,20180,1.0,0.75,3,0,0,0,1,5
Ako520,megaserg,20180,1.0,1.0,1,0,0,0,1,2
Ako520,neo01124,20180,1.0,1.0,1,0,0,0,1,2
Ako520,tonyshare,20180,1.0,1.0,1,0,0,0,1,2
Ako520,whitequark,20180,1.0,1.0,2,0,0,0,1,3
AlJohri,bkasel,20180,1.0,1.0,1,0,0,0,1,2
AlbertRothman,TomAugspurger,20180,1.0,1.0,3,0,0,0,1,4
AlbertRothman,fukac99,20180,1.0,1.0,1,0,0,0,1,2
AlbertRothman,ghost,20180,1.0,1.0,1,0,0,0,1,2
AlbertRothman,max-sixty,20180,1.0,0.0,0,0,0,0,1,2
AlistairMills,WillAyd,20180,1.0,1.0,3,0,0,0,1,5
AlistairMills,celsopneto,20180,1.0,1.0,1,0,0,0,1,3
AlistairMills,gfyoung,20180,1.0,1.0,1,0,1,0,1,3
AlistairMills,jreback,20180,1.0,1.0,0,0,0,0,1,2
AlistairMills,tres-pitt,20180,1.0,1.0,2,0,2,0,1,4
AmnaKhan1,RANAJITGIT,20180,1.0,1.0,2,0,0,0,1,3
AmnaKhan1,TomAugspurger,20180,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,dduque10,20180,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,gbabic,20180,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,gfyoung,20180,1.0,1.0,2,0,0,0,1,3
AmnaKhan1,ram1421,20180,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,thomasschijf,20180,1.0,1.0,1,0,0,0,1,2
AmnaKhan1,vinrok,20180,1.0,1.0,1,0,0,0,1,2
AndreiKeino,TomAugspurger,20180,1.0,1.0,6,0,0,0,1,6
Anisalexvl,jreback,20180,1.0,1.0,1,0,0,0,1,2
AnthonyGaruccio,TomAugspurger,20180,0.0,0.0,1,0,0,1,1,2
AnthonyGaruccio,jreback,20180,0.0,0.0,1,0,0,1,1,2
Ashishjshetty,TomAugspurger,20180,1.0,1.0,2,0,0,0,1,3
Ashishjshetty,sursu,20180,1.0,1.0,2,0,0,0,1,3
Ashishjshetty,zhuhuren,20180,1.0,0.5,1,0,0,0,1,3
Atcold,WillAyd,20180,1.0,1.0,1,0,0,0,1,2
Austrianguy,gfyoung,20180,1.0,1.0,1,0,0,0,1,2
BLMeltdown,TomAugspurger,20180,1.0,1.0,0,0,0,0,1,3
BLMeltdown,chris-b1,20180,1.0,0.0,0,1,0,0,1,2
Bernhard10,bhavybarca,20180,1.0,1.0,1,0,0,0,1,2
Bernhard10,jorisvandenbossche,20180,1.0,1.0,2,0,0,0,1,3
BielStela,TomAugspurger,20180,1.0,1.0,1,0,1,0,1,5
BielStela,codecov[bot],20180,1.0,1.0,0,0,0,0,1,2
BielStela,jorisvandenbossche,20180,1.0,0.83,1,1,1,0,1,7
BielStela,pep8speaks,20180,1.0,1.0,1,0,1,0,1,2
Blair-Young,TomAugspurger,20180,1.0,1.0,1,0,1,0,1,4
Blair-Young,codecov[bot],20180,1.0,1.0,2,0,0,0,1,4
BobMcFry,jreback,20180,0.0,1.0,0,0,0,0,1,2
BodonFerenc,TomAugspurger,20180,1.0,0.0,0,0,0,0,1,2
BodonFerenc,reesehopkins,20180,1.0,1.0,1,0,0,0,1,2
BodonFerenc,tdpetrou,20180,1.0,1.0,1,0,0,0,1,2
