name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
8one6,hayd,20140,0.5700000000000001,1.0,12,0,0,0,1,10
8one6,jreback,20140,0.28500000000000003,0.875,30,1,0,6,2,18
Acanthostega,cpcloud,20140,0.8666666666666667,1.0,8,0,1,0,3,17
Acanthostega,jorisvandenbossche,20140,0.8,0.75,14,6,2,4,2,20
Acanthostega,jreback,20140,0.6,1.0,4,0,0,0,1,7
AllenDowney,TomAugspurger,20140,1.0,1.0,4,0,1,0,1,6
AllenDowney,jorisvandenbossche,20140,1.0,1.0,0,0,0,0,1,2
AllenDowney,jreback,20140,0.9175,1.0,14,0,0,0,4,18
Amyunimus,jreback,20140,1.0,1.0,1,0,0,0,1,2
AndrewUshakov,jreback,20140,1.0,1.0,6,0,0,0,1,5
BenDundee,hayd,20140,0.6699999999999999,1.0,0,2,0,0,1,7
BenDundee,jorisvandenbossche,20140,0.6699999999999999,1.0,16,2,0,0,1,11
Bklyn,dsm054,20140,1.0,1.0,2,0,0,0,1,4
Bklyn,ghost,20140,1.0,1.0,3,0,1,0,1,5
Bklyn,jreback,20140,1.0,1.0,12,0,2,0,1,10
BrenBarn,jreback,20140,1.0,1.0,1,0,0,0,1,2
Buttonwood,TomAugspurger,20140,1.0,1.0,2,0,0,0,1,4
Buttonwood,cpcloud,20140,1.0,1.0,3,0,0,0,1,5
Buttonwood,fonnesbeck,20140,1.0,0.0,0,1,0,0,1,3
Buttonwood,jreback,20140,1.0,1.0,3,0,0,0,1,5
CRP,TomAugspurger,20140,1.0,1.0,0,0,0,0,1,2
CRP,hmeine,20140,0.5,1.0,0,0,0,0,1,4
CRP,jreback,20140,0.5,0.6666666666666666,2,1,0,1,3,8
CarstVaartjes,cpcloud,20140,1.0,1.0,4,0,1,0,1,6
CarstVaartjes,ghost,20140,1.0,1.0,3,0,0,0,2,6
CarstVaartjes,jorisvandenbossche,20140,1.0,1.0,0,0,0,0,1,3
CarstVaartjes,jreback,20140,1.0,0.8333333333333334,5,4,2,0,3,19
DataJunkie,hayd,20140,1.0,1.0,1,0,0,0,1,2
DataJunkie,jreback,20140,1.0,1.0,1,0,0,0,1,2
DataJunkie,rcompton,20140,1.0,1.0,2,0,0,0,1,3
DataJunkie,yyl,20140,1.0,1.0,1,0,0,0,1,2
David-Alkalai,dsm054,20140,0.8,1.0,3,0,0,0,1,6
