name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
8one6,behzadnouri,20150,1.0,0.5,2,0,0,0,1,4
8one6,jreback,20150,1.0,0.6699999999999999,12,0,0,0,1,11
8one6,tlmaloney,20150,1.0,0.93,20,0,0,0,1,16
ARF1,TomAugspurger,20150,1.0,1.0,0,0,0,0,1,3
ARF1,hayd,20150,1.0,1.0,1,0,1,0,1,6
ARF1,jorisvandenbossche,20150,0.6666666666666666,0.6666666666666666,6,0,0,1,3,11
ARF1,jreback,20150,0.8,0.732,26,2,0,2,5,29
ARF1,shoyer,20150,1.0,0.9175,33,2,0,0,4,27
AlexanderKUA,jreback,20150,1.0,1.0,2,0,0,0,1,3
AllenDowney,tyler-abbot,20150,1.0,1.0,1,0,0,0,1,2
BertrandBordage,jreback,20150,1.0,1.0,3,0,0,0,1,4
BotoKopo,shoyer,20150,0.0,1.0,0,0,0,0,1,3
Boud42,misea,20150,0.0,1.0,0,0,0,0,1,3
Boud42,mizzao,20150,0.0,1.0,0,0,0,0,1,3
Boud42,shoyer,20150,0.0,1.0,0,1,0,0,1,2
Boud42,zelite,20150,0.0,1.0,0,0,0,0,1,2
BrenBarn,hugadams,20150,1.0,1.0,2,0,0,0,1,3
BrenBarn,jorisvandenbossche,20150,1.0,1.0,0,0,0,0,1,2
BrenBarn,jreback,20150,1.0,1.0,2,0,0,0,2,6
BrenBarn,shoyer,20150,1.0,1.0,0,0,0,0,2,4
CameronTStark,shoyer,20150,1.0,1.0,0,0,0,0,1,2
Chris7,chrismit,20150,1.0,1.0,1,0,0,0,1,3
Chris7,dsm054,20150,1.0,1.0,0,0,0,0,1,2
Chris7,jreback,20150,1.0,1.0,4,0,2,0,1,6
CoolRanch29,jreback,20150,0.75,0.89,25,0,0,1,1,13
CoolRanch29,shoyer,20150,0.75,1.0,0,1,0,0,1,5
DSLituiev,TomAugspurger,20150,1.0,1.0,4,0,0,0,1,4
DanSmith,makmanalp,20150,1.0,1.0,4,0,0,0,1,5
David-OConnor,philliproso,20150,1.0,1.0,1,0,0,0,1,2
David-OConnor,shaig1,20150,1.0,0.0,0,0,0,0,1,2
David-OConnor,tritemio,20150,1.0,1.0,0,0,0,0,1,2
ElDeveloper,jorisvandenbossche,20150,1.0,1.0,0,0,0,0,1,2
EntilZha,jorisvandenbossche,20150,1.0,0.75,3,1,1,0,1,6
FedericoV,jreback,20150,0.835,1.0,8,0,0,0,2,9
FelipeLema,jreback,20150,1.0,1.0,0,0,0,0,1,3
Ffisegydd,TomAugspurger,20150,1.0,1.0,0,0,0,0,1,2
FrancescAlted,jreback,20150,0.8,1.0,22,1,1,0,1,13
FrancescAlted,rockg,20150,0.8,0.83,14,2,1,1,1,11
Garrett-R,jreback,20150,0.75,0.9433333333333334,47,7,2,3,6,37
Garrett-R,kelvin22,20150,1.0,1.0,0,0,0,0,1,2
Garrett-R,rockg,20150,1.0,1.0,0,0,0,0,1,2
Garrett-R,seth-p,20150,0.75,0.0,2,1,0,2,1,9
Garrett-R,shoyer,20150,0.75,1.0,2,0,0,0,1,6
Gerenuk,jorisvandenbossche,20150,1.0,1.0,0,0,0,0,1,2
Gerenuk,zzzeek,20150,1.0,0.75,0,1,0,0,1,5
H0R5E,shoyer,20150,1.0,0.5,1,1,0,0,1,4
Helgeb,TomAugspurger,20150,1.0,1.0,4,0,0,0,1,4
Helgeb,jmatejka,20150,1.0,1.0,4,0,0,0,1,4
Helgeb,shoyer,20150,1.0,0.75,6,0,0,0,1,6
JWarmenhoven,TomAugspurger,20150,1.0,1.0,0,0,0,0,1,3
JackKelly,rockg,20150,1.0,0.0,0,0,0,0,1,2
JackKelly,sinhrks,20150,1.0,1.0,0,0,0,0,1,2
Jeeva-G,jreback,20150,1.0,1.0,2,0,0,0,1,3
JeffAbrahamson,TomAugspurger,20150,1.0,1.0,1,0,0,0,1,2
JeffAbrahamson,stared,20150,1.0,1.0,1,0,0,0,1,2
JnyJny,jreback,20150,1.0,0.0,0,0,0,0,1,2
JohnNapier,TomAugspurger,20150,1.0,1.0,1,0,0,0,3,11
JohnNapier,jreback,20150,1.0,1.0,3,0,2,0,3,10
JohnSmizz,jreback,20150,0.0,1.0,0,0,0,0,1,2
JohnSmizz,shoyer,20150,0.0,1.0,0,0,0,0,1,2
JonasAbernot,TomAugspurger,20150,1.0,1.0,3,0,0,0,1,4
JonasAbernot,jreback,20150,0.5,1.0,3,0,0,0,4,11
JonasAbernot,shoyer,20150,0.0,1.0,0,1,0,0,1,2
Llewelyn62,TomAugspurger,20150,1.0,1.0,0,0,0,0,1,3
MichaelWS,mmeanwe,20150,1.0,1.0,1,0,0,0,1,5
PH82,shoyer,20150,1.0,1.0,1,0,0,0,1,2
PatrickEGorman,TomAugspurger,20150,1.0,1.0,1,0,0,0,1,2
PatrickEGorman,shoyer,20150,1.0,1.0,1,0,0,0,1,2
RobinFiveWords,shoyer,20150,0.0,0.0,1,0,0,1,1,2
Sereger13,shoyer,20150,1.0,1.0,4,0,0,0,1,4
SethMMorton,shoyer,20150,0.5700000000000001,1.0,6,0,0,0,1,9
Skorpeo,TomAugspurger,20150,1.0,1.0,0,0,0,0,1,2
TomAugspurger,vadoverde,20150,1.0,0.5,1,3,1,0,1,7
TomAugspurger,vumaasha,20150,1.0,1.0,1,0,0,0,1,3
TomAugspurger,wavexx,20150,1.0,1.0,4,0,0,0,2,6
TomAugspurger,wrobstory,20150,1.0,1.0,1,0,0,0,1,2
TomAugspurger,xLaszlo,20150,1.0,1.0,0,0,0,0,1,3
TomAugspurger,zer0n,20150,1.0,1.0,4,0,0,0,1,5
a59,jreback,20150,1.0,1.0,2,0,0,0,1,3
aarimond,jreback,20150,1.0,0.6699999999999999,0,1,0,0,1,4
aaront,cgrin,20150,1.0,0.0,0,0,0,0,1,2
aaront,jacobschaer,20150,1.0,1.0,3,0,0,0,1,4
aaront,jreback,20150,1.0,0.8,3,0,0,0,1,6
aaront,sean-schaefer,20150,1.0,1.0,1,0,0,0,1,2
adamgreenhall,ischwabacher,20150,1.0,1.0,1,0,0,0,1,2
adamklein,jreback,20150,1.0,1.0,2,0,0,0,1,3
adamklein,kay1793,20150,1.0,1.0,1,0,0,0,1,2
adrien-pain-01,jreback,20150,1.0,1.0,0,0,0,0,1,2
aginiewicz,azbones,20150,0.0,0.6699999999999999,1,0,0,1,1,4
aginiewicz,cgrin,20150,0.0,1.0,0,0,0,0,1,2
aginiewicz,jreback,20150,0.0,1.0,0,0,0,0,1,2
ahojnnes,jreback,20150,1.0,0.6699999999999999,6,0,0,0,1,10
ahojnnes,mrocklin,20150,1.0,1.0,5,0,0,0,1,7
ahojnnes,shoyer,20150,1.0,1.0,1,0,0,0,1,2
ajamian,bashtage,20150,1.0,1.0,1,0,0,0,1,2
ajamian,drevicko,20150,1.0,0.5,1,0,0,0,1,3
ajamian,jreback,20150,1.0,1.0,11,0,3,0,4,17
ajamian,shoyer,20150,1.0,1.0,8,0,6,0,2,9
ajmazurie,datnamer,20150,1.0,1.0,2,0,0,0,1,3
ajmazurie,davclark,20150,1.0,1.0,2,0,0,0,1,4
