name1,name2,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,degree1,degree2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
020jeroen,Mailaender,0.0,0.0,0.0,0.0,0.0,0.937,2,4977,0,0,0,0,1,2
020jeroen,Phrohdoh,0.5,0.0,0.5,0.0,0.0,0.932,2,2214,1,0,1,0,1,3
10769241,obrakmann,0.0,0.0,0.0,0.0,0.0,0.929,1,4008,0,0,0,0,1,2
14thFortnight,FrameLimiter,0.0,0.0,0.0,0.0,1.0,0.977,6,119,0,0,0,0,1,5
14thFortnight,Smittytron,1.0,0.0,0.0,1.0,1.0,0.935,6,182,8,0,0,8,1,6
14thFortnight,SoScared,0.0,0.0,0.0,0.0,1.0,0.8740000000000001,6,471,0,0,0,0,1,6
14thFortnight,abcdefg30,1.0,0.0,0.0,1.0,1.0,0.828,6,3749,4,0,0,4,1,5
14thFortnight,pchote,0.33,0.0,0.0,0.33,1.0,0.9390000000000001,6,7212,4,0,0,4,1,7
14thFortnight,reaperrr,0.0,0.0,0.0,0.0,1.0,0.956,6,3279,0,0,0,0,1,5
3Lucian,FRenzy-OpenRA,0.0,0.33,0.0,0.0,1.0,0.727,21,36,0,1,0,0,1,4
3Lucian,GraionDilach,1.0,0.0,0.0,0.0,1.0,0.9690000000000001,21,3141,1,0,0,0,1,2
3Lucian,KOYK,0.0,0.0,0.0,0.0,1.0,0.85,21,93,0,0,0,0,1,2
3Lucian,Micr0Bit,0.0,0.0,0.0,0.0,1.0,0.897,21,953,0,0,0,0,1,2
3Lucian,MustaphaTR,0.0,0.165,0.0,0.0,1.0,0.951,21,944,0,1,0,0,2,6
3Lucian,SMIFFGIG,0.67,0.0,0.0,0.0,1.0,0.9329999999999999,21,65,2,0,0,0,1,4
3Lucian,Smittytron,1.0,0.0,0.0,0.0,1.0,0.935,21,182,2,0,0,0,1,3
3Lucian,SoScared,0.5,0.0,0.0,0.0,1.0,0.8740000000000001,21,471,1,0,0,0,1,3
3Lucian,abc013,0.0,0.0,0.0,0.0,1.0,0.9440000000000001,21,108,0,0,0,0,1,4
3Lucian,airetaM,1.0,0.0,0.0,1.0,1.0,0.8,21,62,1,0,0,1,1,2
3Lucian,ghost,1.0,0.0,0.0,0.5,1.0,0.905,21,670,2,0,0,1,2,4
3Lucian,huwpascoe,0.0,0.0,0.0,0.0,1.0,0.929,21,87,0,0,0,0,1,3
3Lucian,j2k15,0.25,0.0,0.0,0.25,1.0,0.727,21,10,1,0,0,1,1,5
3Lucian,jaZzKCS,0.0,0.0,0.0,0.0,1.0,0.961,21,205,0,0,0,0,1,2
3Lucian,klaas1,1.0,0.0,0.0,1.0,1.0,0.867,21,57,1,0,0,1,1,2
3Lucian,pchote,0.5,0.0,0.0,0.0,1.0,0.9390000000000001,21,7212,1,0,0,0,2,5
3Lucian,reaperrr,0.0,0.0,0.0,0.0,1.0,0.956,21,3279,0,0,0,0,1,2
3Lucian,whi7ed3vil,1.0,0.0,0.0,0.0,1.0,0.75,21,10,1,0,0,0,1,2
42foobar42,Mailaender,0.7788888888888889,0.005555555555555556,0.005555555555555556,0.0,0.8330000000000001,0.9370000000000002,32,4977,64,2,2,0,9,61
42foobar42,MustaphaTR,1.0,0.0,0.0,0.0,0.833,0.951,32,944,1,0,0,0,1,2
42foobar42,Phrohdoh,1.0,0.0,0.0,0.0,0.833,0.932,32,2214,1,0,0,0,1,2
42foobar42,Snurre86,1.0,0.0,0.0,0.0,0.833,0.938,32,200,3,0,0,0,1,4
42foobar42,abcdefg30,0.4466666666666666,0.02666666666666667,0.011666666666666667,0.006666666666666667,0.8330000000000001,0.828,32,3749,60,4,2,1,6,55
42foobar42,clemty,1.0,0.0,0.0,0.0,0.833,0.8859999999999999,32,131,2,0,0,0,1,3
42foobar42,obrakmann,0.63375,0.025,0.0225,0.0,0.8330000000000001,0.9290000000000002,32,4008,47,4,3,0,8,54
42foobar42,pchote,0.75,0.0,0.0,0.0,0.833,0.9390000000000001,32,7212,11,0,0,0,2,14
42foobar42,penev92,0.5933333333333334,0.09000000000000001,0.0,0.14,0.8329999999999999,0.9159999999999999,32,3242,16,5,0,8,3,23
A51UK,penev92,0.0,0.0,0.0,0.0,0.0,0.9159999999999999,1,3242,0,0,0,0,1,2
ABrandau,BansheePPM,0.0,1.0,0.0,0.0,1.0,0.0,64,8,0,1,0,0,1,2
ABrandau,DoGyAUT,1.0,0.0,0.0,1.0,1.0,0.917,64,44,1,0,0,1,1,2
ABrandau,GraionDilach,0.717,0.1,0.0,0.11699999999999999,1.0,0.9690000000000001,64,3141,12,1,0,3,10,27
ABrandau,LipkeGu,0.9299999999999999,0.0,0.0,0.0,1.0,0.9279999999999999,64,609,7,0,0,0,2,10
ABrandau,Mailaender,0.656,0.0,0.0,0.124,1.0,0.937,64,4977,13,0,0,5,5,25
ABrandau,MortovMolotov,1.0,0.0,0.0,0.0,1.0,0.0,64,13,1,0,0,0,1,2
ABrandau,MunWolf,1.0,0.0,0.0,0.0,1.0,0.93,64,360,1,0,0,0,1,2
ABrandau,MustaphaTR,1.0,0.0,0.0,0.0,1.0,0.951,64,944,4,0,0,0,2,6
ABrandau,Phrohdoh,1.0,0.0,0.0,0.0,1.0,0.932,64,2214,1,0,0,0,1,2
ABrandau,Smittytron,0.0,0.0,0.0,0.0,1.0,0.935,64,182,0,0,0,0,1,2
ABrandau,SoScared,0.65,0.0,0.0,0.0,1.0,0.8740000000000001,64,471,11,0,0,0,1,18
ABrandau,docholiday,1.0,0.0,0.0,0.0,1.0,0.667,64,10,1,0,0,0,1,2
ABrandau,fgdzfggsfgsfgsf,1.0,0.0,0.0,0.0,1.0,0.84,64,63,2,0,0,0,1,3
ABrandau,fruestueck,0.33,0.0,0.0,0.0,1.0,1.0,64,17,1,0,0,0,1,4
ABrandau,ghost,1.0,0.0,0.0,0.0,1.0,0.905,64,670,1,0,0,0,1,2
ABrandau,kyrylo,0.5,0.0,0.0,0.0,1.0,0.7440000000000001,64,128,1,0,0,0,1,3
ABrandau,matjaeck,0.335,0.0,0.0,0.0,1.0,0.8859999999999999,64,247,2,0,0,0,2,7
ABrandau,obrakmann,0.67,0.0,0.0,0.0,1.0,0.929,64,4008,2,0,0,0,1,4
ABrandau,pchote,0.7035714285714285,0.054285714285714284,0.0,0.04285714285714286,1.0,0.9390000000000001,64,7212,25,3,0,6,14,54
ABrandau,penev92,1.0,0.0,0.0,0.0,1.0,0.9159999999999999,64,3242,3,0,0,0,3,6
ABrandau,reaperrr,0.625,0.0,0.0,0.16666666666666666,1.0,0.9559999999999998,64,3279,10,0,0,4,6,22
ABrandau,samrocketman,1.0,0.0,0.0,1.0,1.0,0.875,64,21,1,0,0,1,1,2
ABrandau,xan2622,1.0,0.0,0.0,0.0,1.0,0.893,64,312,1,0,0,0,1,2
AJSully421,GraionDilach,0.0,0.0,0.0,0.0,0.0,0.9690000000000001,2,3141,0,0,0,0,1,2
AJSully421,obrakmann,0.0,0.0,0.0,0.0,0.0,0.929,2,4008,0,0,0,0,1,2
AMHOL,AoAGeneral,0.0,0.0,0.0,0.0,0.8440000000000001,0.9009999999999999,62,264,0,0,0,0,1,2
AMHOL,CH4Code,1.0,0.0,0.0,0.0,0.8440000000000001,0.813,62,125,1,0,0,0,1,2
AMHOL,GraionDilach,0.75,0.0,0.0,0.0,0.8440000000000001,0.9690000000000001,62,3141,6,0,0,0,4,11
AMHOL,Jau-Al,0.0,0.0,0.0,0.0,0.8440000000000001,0.0,62,6,0,0,0,0,1,4
AMHOL,Mailaender,0.7,0.0,0.0,0.0,0.8440000000000001,0.937,62,4977,6,0,0,0,5,14
AMHOL,Micr0Bit,0.5,0.0,0.0,0.165,0.8440000000000001,0.897,62,953,3,0,0,1,2,8
AMHOL,Mortecha,0.0,0.0,0.0,0.0,0.8440000000000001,0.583,62,32,0,0,0,0,1,2
AMHOL,Ovrclockd,1.0,0.0,0.0,0.0,0.8440000000000001,0.0,62,4,1,0,0,0,1,2
AMHOL,Phrohdoh,0.0,0.0,0.0,0.0,0.8440000000000001,0.932,62,2214,0,0,0,0,1,2
AMHOL,SMIFFGIG,0.0,0.0,0.0,0.0,0.8440000000000001,0.9329999999999999,62,65,0,0,0,0,1,2
AMHOL,Smittytron,1.0,0.0,0.0,0.0,0.8440000000000001,0.935,62,182,3,0,0,0,2,5
AMHOL,Snurre86,0.0,0.0,0.0,0.0,0.8440000000000001,0.938,62,200,0,0,0,0,1,2
AMHOL,SoScared,1.0,0.0,0.0,0.0,0.8440000000000001,0.8740000000000001,62,471,1,0,0,0,1,2
AMHOL,atlimit8,1.0,0.0,0.0,0.0,0.8440000000000001,0.9790000000000001,62,749,4,0,0,0,1,4
AMHOL,cjshmyr,1.0,0.0,0.0,0.0,0.8440000000000001,0.8959999999999999,62,344,1,0,0,0,1,2
AMHOL,ghost,0.5,0.0,0.0,0.0,0.8440000000000001,0.905,62,670,1,0,0,0,2,5
AMHOL,j-hopkins,1.0,0.0,1.0,0.0,0.8440000000000001,0.0,62,4,2,0,2,0,1,3
AMHOL,kakolisgay,1.0,0.0,1.0,0.0,0.8440000000000001,0.75,62,9,2,0,2,0,1,3
AMHOL,matjaeck,0.5,0.0,0.0,0.0,0.8440000000000001,0.8859999999999999,62,247,1,0,0,0,2,6
AMHOL,noobmapmaker,0.0,0.0,0.0,0.0,0.8440000000000001,0.857,62,16,0,0,0,0,1,3
AMHOL,obrakmann,0.65625,0.0,0.0,0.09375,0.8440000000000002,0.9290000000000002,62,4008,8,0,0,2,8,22
AMHOL,pchote,0.6875,0.0,0.08333333333333333,0.10416666666666667,0.844,0.9390000000000001,62,7212,19,0,1,3,12,38
AMHOL,penev92,0.25,0.0,0.25,0.0,0.8440000000000001,0.9159999999999999,62,3242,1,0,1,0,2,6
AMHOL,pi99y,0.75,0.0,0.0,0.0,0.8440000000000001,0.757,62,198,6,0,0,0,1,6
AMHOL,rob-v,0.0,0.0,0.0,0.0,0.8440000000000001,0.929,62,347,0,0,0,0,1,2
AMHOL,swinbank,1.0,0.0,0.0,0.0,0.8440000000000001,0.0,62,5,2,0,0,0,1,3
AMHOL,uranixcz,0.0,0.0,0.0,0.0,0.8440000000000001,0.0,62,6,0,0,0,0,1,3
AMHOL,xan2622,0.5,0.0,0.0,0.0,0.8440000000000001,0.893,62,312,1,0,0,0,2,5
Aaron-Lloyd,GraionDilach,0.75,0.0,0.0,0.0,0.895,0.9690000000000001,45,3141,2,0,0,0,2,5
Aaron-Lloyd,GrayHatter,0.0,0.0,0.0,0.0,0.895,0.955,45,62,0,0,0,0,1,2
Aaron-Lloyd,LavenderMoon,0.0,0.0,0.0,0.0,0.895,0.9490000000000001,45,88,0,0,0,0,1,3
Aaron-Lloyd,Mailaender,0.5,0.0,0.0,0.0,0.895,0.937,45,4977,1,0,0,0,2,4
Aaron-Lloyd,Micr0Bit,0.855,0.0,0.0,0.0,0.895,0.897,45,953,6,0,0,0,2,10
Aaron-Lloyd,MunWolf,1.0,0.0,0.0,0.0,0.895,0.93,45,360,1,0,0,0,1,2
Aaron-Lloyd,MustaphaTR,1.0,0.0,0.0,0.0,0.895,0.951,45,944,1,0,0,0,1,2
Aaron-Lloyd,Phrohdoh,0.57,0.0,0.0,0.0,0.895,0.932,45,2214,17,0,0,0,3,15
Aaron-Lloyd,RoosterDragon,0.9033333333333333,0.0,0.0,0.0,0.895,0.9540000000000001,45,1255,8,0,0,0,3,13
Aaron-Lloyd,SoScared,0.4466666666666667,0.0,0.0,0.0,0.895,0.8740000000000001,45,471,4,0,0,0,3,10
Aaron-Lloyd,anjew175,0.0,0.0,0.0,0.0,0.895,0.897,45,101,0,0,0,0,1,2
Aaron-Lloyd,atlimit8,1.0,0.0,0.0,0.0,0.895,0.9790000000000001,45,749,1,0,0,0,1,2
Aaron-Lloyd,epicelite,1.0,0.0,0.0,0.5,0.895,0.836,45,188,3,0,0,1,2,5
Aaron-Lloyd,fgdzfggsfgsfgsf,0.43,0.07,0.0,0.07,0.895,0.84,45,63,6,1,0,1,1,9
Aaron-Lloyd,ghost,1.0,0.0,0.0,0.0,0.895,0.905,45,670,2,0,0,0,2,4
Aaron-Lloyd,jaZzKCS,0.5,0.0,0.0,0.0,0.895,0.961,45,205,2,0,0,0,2,6
Aaron-Lloyd,kyrreso,1.0,0.0,0.0,0.0,0.895,0.935,45,91,1,0,0,0,1,2
Aaron-Lloyd,leodew,0.0,0.0,0.0,0.0,0.895,0.625,45,19,0,0,0,0,1,2
Aaron-Lloyd,obrakmann,0.43,0.07,0.0,0.07,0.895,0.929,45,4008,12,2,0,2,1,11
Aaron-Lloyd,paulvt,1.0,0.0,0.0,0.0,0.895,0.9440000000000001,45,20,1,0,0,0,1,2
Aaron-Lloyd,pchote,0.58875,0.0,0.0,0.0,0.8949999999999998,0.9390000000000001,45,7212,17,0,0,0,8,25
Aaron-Lloyd,penev92,0.3575,0.0175,0.0,0.0175,0.895,0.9159999999999999,45,3242,14,2,0,2,4,19
Aaron-Lloyd,pi99y,0.57,0.04,0.0,0.04,0.895,0.757,45,198,16,1,0,1,1,11
AbdoZaghloul,ScottNZ,0.0,0.0,0.0,0.0,0.0,0.935,5,226,0,0,0,0,1,3
AbdoZaghloul,no-glue,0.0,1.0,0.0,0.0,0.0,1.0,5,5,0,2,0,0,1,3
AbdoZaghloul,pchote,0.0,0.0,0.0,0.0,0.0,0.9390000000000001,5,7212,0,0,0,0,1,3
AbdoZaghloul,penev92,0.0,0.0,0.0,0.0,0.0,0.9159999999999999,5,3242,0,0,0,0,1,3
AbdoZaghloul,xan2622,0.0,0.0,0.0,0.0,0.0,0.893,5,312,0,0,0,0,1,4
Adamer64,jualtmey,0.0,0.0,0.0,0.0,1.0,1.0,1,3,0,0,0,0,1,2
Afijak,pchote,0.8,0.0,0.0,0.0,0.8,0.9390000000000001,1,7212,12,0,0,0,1,8
Alex34567889,KevinYeti,1.0,0.0,0.0,0.0,0.667,0.7,7,19,1,0,0,0,1,2
Alex34567889,Micr0Bit,0.5,0.0,0.0,0.0,0.667,0.897,7,953,1,0,0,0,1,3
Alex34567889,ScottNZ,0.0,0.0,0.0,0.0,0.667,0.935,7,226,0,0,0,0,1,2
Alex34567889,jaZzKCS,1.0,0.0,0.0,0.0,0.667,0.961,7,205,1,0,0,0,1,2
Alex34567889,pchote,0.75,0.0,0.0,0.0,0.667,0.9390000000000001,7,7212,3,0,0,0,2,6
AndreyRivendell,GraionDilach,0.8,0.0,0.0,0.0,0.0,0.9690000000000001,9,3141,4,0,0,0,1,6
AndreyRivendell,Haukness,0.0,0.0,0.0,0.0,0.0,0.75,9,11,0,0,0,0,1,3
AndreyRivendell,Mailaender,1.0,0.0,0.0,0.0,0.0,0.937,9,4977,1,0,0,0,1,2
AndreyRivendell,RoosterDragon,0.0,0.0,0.0,0.0,0.0,0.9540000000000001,9,1255,0,0,0,0,1,2
AndreyRivendell,chrisforbes,1.0,0.0,0.0,0.0,0.0,0.9390000000000001,9,477,1,0,0,0,1,2
AndreyRivendell,obrakmann,1.0,0.0,0.0,0.0,0.0,0.929,9,4008,2,0,0,0,1,3
AndreyRivendell,pchote,0.88,0.0,0.0,0.0,0.0,0.9390000000000001,9,7212,7,0,0,0,1,9
AndreyRivendell,pizzaoverhead,1.0,0.0,0.0,0.0,0.0,0.0,9,24,1,0,0,0,1,2
AndriiYukhymchak,Phrohdoh,0.0,0.0,0.0,0.0,0.0,0.932,3,2214,0,0,0,0,1,2
AndriiYukhymchak,ghost,0.5,0.0,0.0,0.0,0.0,0.905,3,670,1,0,0,0,1,3
AndriiYukhymchak,pchote,1.0,0.0,0.0,0.0,0.0,0.9390000000000001,3,7212,2,0,0,0,1,3
Aneyrin,GraionDilach,0.44,0.11,0.0,0.0,0.6,0.9690000000000001,13,3141,4,1,0,0,1,6
Aneyrin,Jehoel,0.5,0.0,0.0,0.0,0.6,1.0,13,6,1,0,0,0,1,3
Aneyrin,Micr0Bit,0.67,0.0,0.0,0.0,0.6,0.897,13,953,4,0,0,0,1,5
Aneyrin,MustaphaTR,0.33,0.17,0.0,0.0,0.6,0.951,13,944,2,1,0,0,1,5
Aneyrin,RoosterDragon,0.75,0.0,0.0,0.0,0.6,0.9540000000000001,13,1255,3,0,0,0,1,5
Aneyrin,ShadowA,0.0,0.0,0.0,0.0,0.6,0.765,13,90,0,0,0,0,1,2
Aneyrin,ghost,0.67,0.0,0.0,0.0,0.6,0.905,13,670,2,0,0,0,1,4
Aneyrin,pchote,0.835,0.0,0.0,0.0,0.6,0.9390000000000001,13,7212,5,0,0,0,2,7
Aneyrin,pi99y,0.75,0.0,0.0,0.0,0.6,0.757,13,198,6,0,0,0,1,9
Aneyrin,rob-v,1.0,0.0,0.0,0.0,0.6,0.929,13,347,1,0,0,0,1,2
Aneyrin,xan2622,1.0,0.0,1.0,0.0,0.6,0.893,13,312,1,0,1,0,1,2
Aneyrin,yaaaaa,1.0,0.0,0.0,0.0,0.6,0.7909999999999999,13,138,1,0,0,0,1,2
AngryBirdz,Mailaender,1.0,0.0,0.0,0.0,0.0,0.937,5,4977,14,0,0,0,1,9
AngryBirdz,Smittytron,1.0,0.0,0.0,0.0,0.0,0.935,5,182,7,0,0,0,1,8
AngryBirdz,pchote,1.0,0.0,0.0,0.0,0.0,0.9390000000000001,5,7212,14,0,0,0,1,9
AngryBirdz,reaperrr,1.0,0.0,0.0,0.0,0.0,0.956,5,3279,14,0,0,0,1,9
AoAGeneral,Apollo-X,0.67,0.0,0.0,0.0,0.9009999999999999,1.0,264,22,2,0,0,0,1,4
AoAGeneral,Arular101,0.585,0.0,0.0,0.0,0.9009999999999999,0.857,264,16,11,0,0,0,2,12
AoAGeneral,Biofreak1987,0.5,0.0,0.0,0.0,0.9009999999999999,0.986,264,131,1,0,0,0,1,3
AoAGeneral,CH4Code,0.33,0.0,0.0,0.33,0.9009999999999999,0.813,264,125,2,0,0,2,1,5
AoAGeneral,ChaoticMind,0.0,0.0,0.0,0.0,0.9009999999999999,0.8640000000000001,264,32,0,0,0,0,1,3
AoAGeneral,ChristianDK,0.5,0.0,0.16666666666666666,0.0,0.9009999999999999,0.8329999999999999,264,29,2,0,1,0,3,8
AoAGeneral,Datastreamx,1.0,0.0,0.0,0.0,0.9009999999999999,0.0,264,5,1,0,0,0,1,2
AoAGeneral,Deadairx,0.0,0.0,0.0,0.0,0.9009999999999999,0.0,264,1,0,0,0,0,1,2
AoAGeneral,FiveAces,0.0,0.0,0.0,0.0,0.9009999999999999,0.5,264,12,0,0,0,0,1,3
AoAGeneral,FrameLimiter,0.625,0.0,0.0,0.0,0.9009999999999999,0.977,264,119,4,0,0,0,4,12
AoAGeneral,GraionDilach,0.6272727272727272,0.0,0.0,0.06363636363636364,0.9009999999999999,0.9690000000000002,264,3141,91,0,0,5,22,100
AoAGeneral,HenrytheSlav,0.7966666666666667,0.03666666666666667,0.0,0.03666666666666667,0.9009999999999999,0.8859999999999998,264,232,9,2,0,2,3,15
AoAGeneral,KOYK,0.75,0.0,0.0,0.0,0.9009999999999999,0.85,264,93,2,0,0,0,2,5
AoAGeneral,LipkeGu,1.0,0.0,0.0,0.0,0.9009999999999999,0.9279999999999999,264,609,2,0,0,0,1,3
AoAGeneral,Mailaender,0.49466666666666664,0.016666666666666666,0.011333333333333334,0.0,0.9009999999999999,0.9369999999999998,264,4977,17,1,1,0,15,44
AoAGeneral,MarkOBrienAU,1.0,0.0,0.0,0.0,0.9009999999999999,0.0,264,5,1,0,0,0,1,2
AoAGeneral,Micr0Bit,0.5488888888888889,0.04888888888888889,0.0,0.008888888888888889,0.901,0.897,264,953,23,3,0,1,9,38
AoAGeneral,Mortecha,0.5,0.0,0.5,0.0,0.9009999999999999,0.583,264,32,1,0,1,0,1,3
AoAGeneral,MunWolf,0.86,0.0,0.02666666666666667,0.0,0.9009999999999999,0.93,264,360,9,0,1,0,3,11
AoAGeneral,Murto,0.38999999999999996,0.0,0.0,0.16666666666666666,0.9009999999999999,0.9289999999999999,264,52,4,0,0,2,3,10
AoAGeneral,MustaphaTR,0.6945454545454546,0.022727272727272728,0.0,0.04,0.9009999999999999,0.9510000000000001,264,944,32,1,0,2,11,45
AoAGeneral,Nyerguds,0.33,0.1,0.0,0.14,0.9009999999999999,0.727,264,13,7,2,0,3,1,10
AoAGeneral,Omnomon,0.5,0.0,0.0,0.0,0.9009999999999999,1.0,264,12,3,0,0,0,2,6
AoAGeneral,Phrohdoh,1.0,0.0,0.0,0.5,0.9009999999999999,0.932,264,2214,2,0,0,1,2,4
AoAGeneral,Punsho,1.0,0.0,0.0,0.0,0.9009999999999999,1.0,264,29,1,0,0,0,1,2
AoAGeneral,RadicalEdward2,0.64,0.05666666666666667,0.0,0.0,0.9009999999999999,0.875,264,29,7,2,0,0,3,14
AoAGeneral,RoosterDragon,1.0,0.0,0.0,0.0,0.9009999999999999,0.9540000000000001,264,1255,2,0,0,0,1,3
AoAGeneral,SMIFFGIG,1.0,0.0,0.0,1.0,0.9009999999999999,0.9329999999999999,264,65,1,0,0,1,1,2
AoAGeneral,ScottNZ,1.0,0.0,0.0,0.0,0.9009999999999999,0.935,264,226,2,0,0,0,1,3
AoAGeneral,Smittytron,0.6666666666666666,0.05666666666666667,0.0,0.11,0.9009999999999999,0.935,264,182,9,2,0,4,3,15
AoAGeneral,Snurre86,0.78,0.0,0.0,0.055,0.9009999999999999,0.938,264,200,6,0,0,1,2,8
AoAGeneral,SoScared,0.6171428571428571,0.045,0.0,0.047857142857142855,0.9009999999999999,0.8740000000000004,264,471,68,4,0,15,14,87
AoAGeneral,StormWingDelta,0.0,0.0,0.0,0.0,0.9009999999999999,0.789,264,51,0,0,0,0,2,5
AoAGeneral,TSnake41,0.0,0.0,0.0,0.0,0.9009999999999999,1.0,264,4,0,0,0,0,1,3
AoAGeneral,TheRaffy,0.5,0.0,0.0,0.085,0.9009999999999999,0.71,264,157,4,0,0,1,2,8
AoAGeneral,Unit158,0.3,0.0,0.0,0.0,0.901,0.9490000000000001,264,687,6,0,0,0,5,16
AoAGeneral,atlimit8,0.8,0.0,0.0,0.0,0.9009999999999999,0.9790000000000001,264,749,7,0,0,0,2,9
AoAGeneral,ccsv,1.0,0.0,0.0,0.0,0.9009999999999999,0.0,264,5,1,0,0,0,1,2
AoAGeneral,chrisforbes,0.625,0.0,0.125,0.0,0.9009999999999999,0.9390000000000001,264,477,4,0,1,0,4,11
AoAGeneral,cjshmyr,1.0,0.0,0.0,0.0,0.9009999999999999,0.8959999999999999,264,344,6,0,0,0,1,5
AoAGeneral,clemty,0.5,0.0,0.5,0.0,0.9009999999999999,0.8859999999999999,264,131,1,0,1,0,1,3
AoAGeneral,dan9550,0.0,0.0,0.0,0.0,0.9009999999999999,0.909,264,100,0,0,0,0,1,2
AoAGeneral,dazrave,1.0,0.0,0.0,0.0,0.9009999999999999,0.0,264,3,1,0,0,0,1,2
AoAGeneral,deniz1a,1.0,0.0,0.0,0.0,0.9009999999999999,0.98,264,429,2,0,0,0,1,3
AoAGeneral,dtluna,0.71,0.0,0.0,0.0,0.9009999999999999,0.75,264,27,5,0,0,0,1,8
AoAGeneral,gardolf,1.0,0.0,0.0,0.0,0.9009999999999999,0.0,264,10,1,0,0,0,1,2
AoAGeneral,gdavegdave,0.5,0.0,0.0,0.0,0.9009999999999999,0.875,264,30,1,0,0,0,2,5
AoAGeneral,ghost,0.4042857142857143,0.02428571428571429,0.02428571428571429,0.11857142857142858,0.9009999999999999,0.9050000000000001,264,670,9,1,1,4,7,25
AoAGeneral,hypercube33,1.0,0.0,0.0,0.0,0.9009999999999999,1.0,264,46,3,0,0,0,2,5
AoAGeneral,jvdgroup,1.0,0.0,0.0,0.0,0.9009999999999999,0.75,264,11,1,0,0,0,1,2
AoAGeneral,kyrreso,0.585,0.0,0.0,0.0,0.9009999999999999,0.935,264,91,3,0,0,0,2,7
AoAGeneral,kyrylo,1.0,0.0,0.0,0.0,0.9009999999999999,0.7440000000000001,264,128,1,0,0,0,1,2
AoAGeneral,ltem,0.0,0.0,0.0,0.0,0.9009999999999999,0.96,264,200,0,0,0,0,1,3
AoAGeneral,matjaeck,0.665,0.165,0.0,0.165,0.9009999999999999,0.8859999999999999,264,247,3,1,0,1,2,7
AoAGeneral,netnazgul,0.5,0.0,0.0,0.0,0.9009999999999999,0.9690000000000001,264,41,1,0,0,0,1,3
AoAGeneral,obrakmann,0.5988888888888888,0.012222222222222223,0.0,0.01888888888888889,0.901,0.929,264,4008,15,2,0,3,9,32
AoAGeneral,paulvt,1.0,0.0,0.0,0.0,0.9009999999999999,0.9440000000000001,264,20,4,0,0,0,1,5
AoAGeneral,pchote,0.6269047619047619,0.008809523809523809,0.0035714285714285718,0.0488095238095238,0.9010000000000005,0.9390000000000001,264,7212,147,16,5,19,42,195
AoAGeneral,penev92,0.7142857142857143,0.0,0.0,0.0,0.9009999999999999,0.9160000000000001,264,3242,9,0,0,0,7,18
AoAGeneral,pi99y,0.5,0.0,0.0,0.0,0.9009999999999999,0.757,264,198,1,0,0,0,1,3
AoAGeneral,pizzaoverhead,0.67,0.0,0.0,0.0,0.9009999999999999,0.0,264,24,2,0,0,0,1,4
AoAGeneral,psydev,0.67,0.0,0.0,0.0,0.9009999999999999,0.667,264,22,2,0,0,0,1,4
AoAGeneral,rapgro,0.0,0.0,0.0,0.0,0.9009999999999999,0.87,264,37,0,0,0,0,1,3
AoAGeneral,reaperrr,0.6368750000000001,0.015625,0.0075,0.03125,0.9009999999999999,0.9559999999999996,264,3279,44,1,1,1,16,72
AoAGeneral,rob-v,1.0,0.0,0.0,0.0,0.9009999999999999,0.929,264,347,2,0,0,0,1,3
AoAGeneral,senneschall,0.0,0.5,0.0,0.0,0.9009999999999999,1.0,264,16,0,1,0,0,1,3
Apollo-X,DoGyAUT,0.0,0.0,0.0,0.0,1.0,0.917,22,44,0,0,0,0,1,2
Apollo-X,GraionDilach,0.5825,0.125,0.0,0.0,1.0,0.9690000000000001,22,3141,6,1,0,0,4,14
Apollo-X,Mailaender,0.5,0.0,0.0,0.0,1.0,0.937,22,4977,1,0,0,0,2,4
Apollo-X,Micr0Bit,1.0,0.0,0.0,0.0,1.0,0.897,22,953,1,0,0,0,1,2
Apollo-X,MustaphaTR,0.0,0.0,0.0,0.0,1.0,0.951,22,944,0,0,0,0,2,4
Apollo-X,OmniBlade,0.56,0.0,0.0,0.44,1.0,1.0,22,3,5,0,0,4,1,6
Apollo-X,pchote,0.6666666666666666,0.0,0.0,0.0,1.0,0.9390000000000001,22,7212,6,0,0,0,3,12
Apollo-X,penev92,0.6666666666666666,0.0,0.0,0.0,1.0,0.9159999999999999,22,3242,2,0,0,0,3,6
Apollo-X,pizzaoverhead,1.0,0.0,0.0,0.0,1.0,0.0,22,24,1,0,0,0,1,2
Apollo-X,reaperrr,0.5,0.0,0.0,0.0,1.0,0.956,22,3279,2,0,0,0,2,7
Aquilar,GraionDilach,1.0,0.0,0.0,0.0,1.0,0.9690000000000001,10,3141,2,0,0,0,1,3
Aquilar,Micr0Bit,1.0,0.0,0.0,0.0,1.0,0.897,10,953,1,0,0,0,1,2
Aquilar,MunWolf,1.0,0.0,0.0,0.0,1.0,0.93,10,360,1,0,0,0,1,2
Aquilar,Truth99A,0.5,0.0,0.0,0.0,1.0,0.9470000000000001,10,35,1,0,0,0,1,3
Aquilar,chrisforbes,0.5,0.0,0.0,0.5,1.0,0.9390000000000001,10,477,1,0,0,1,1,3
Aquilar,ghost,1.0,0.0,0.0,0.0,1.0,0.905,10,670,1,0,0,0,1,2
Aquilar,pchote,0.75,0.0,0.0,0.0,1.0,0.9390000000000001,10,7212,5,0,0,0,4,11
