name1,name2,date,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
jboeuf,murgatroid99,2015-03-02,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
jboeuf,tbetbetbe,2015-03-23,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
a-veitch,maxwell-demon,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jboeuf,nicolasnoble,2015-01-19,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,nicolasnoble,2015-01-19,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
ctiller,jboeuf,2015-01-19,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jboeuf,nicolasnoble,2015-01-26,5,0,0,0,0.5,0.0,0.0,0.0,7,1,1.0,1.0
ctiller,nicolasnoble,2015-01-26,20,0,0,0,1.0,0.0,0.0,0.0,9,1,1.0,1.0
ctiller,jboeuf,2015-01-26,4,0,0,0,0.5,0.0,0.0,0.0,6,1,1.0,1.0
ctiller,tbetbetbe,2015-01-19,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,murgatroid99,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jboeuf,2015-01-19,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jboeuf,nicolasnoble,2015-01-19,6,0,0,0,0.75,0.0,0.0,0.0,6,1,1.0,1.0
ctiller,iamqizhao,2015-01-19,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
murgatroid99,tbetbetbe,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nicolasnoble,2015-01-19,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
dgquintas,yang-g,2016-11-07,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,nathanielmanistaatgoogle,2015-01-26,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-03-16,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,murgatroid99,2015-01-26,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
nicolasnoble,vjpai,2015-01-26,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,1.0
ctiller,nicolasnoble,2015-01-26,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,vjpai,2015-01-26,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,jtattermusch,2015-01-26,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jtattermusch,kennetatgoogle,2015-01-26,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,kennetatgoogle,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,yang-g,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nicolasnoble,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mehrdada,nathanielmanistaatgoogle,2018-05-14,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mehrdada,nathanielmanistaatgoogle,2018-06-11,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,yang-g,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nicolasnoble,yang-g,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nicolasnoble,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,vjpai,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nicolasnoble,vjpai,2015-01-26,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,nicolasnoble,2015-01-26,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jboeuf,nicolasnoble,2015-01-26,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
ctiller,nathanielmanistaatgoogle,2015-01-26,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
craigcitro,nathanielmanistaatgoogle,2015-01-26,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
craigcitro,ctiller,2015-01-26,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
nathanielmanistaatgoogle,nicolasnoble,2015-01-26,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ctiller,nicolasnoble,2015-01-26,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
craigcitro,nicolasnoble,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nathanielmanistaatgoogle,nicolasnoble,2015-03-16,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
donnadionne,tbetbetbe,2015-01-26,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
tbetbetbe,yang-g,2015-01-26,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
donnadionne,yang-g,2015-01-26,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
kryzthov,nathanielmanistaatgoogle,2015-03-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jedsmith,soltanmm,2015-07-27,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,1.0
leifurhauks,soltanmm,2016-02-08,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.0
goldenbull,nathanielmanistaatgoogle,2016-03-28,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
soltanmm,viksit,2016-05-16,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
jgeewax,nathanielmanistaatgoogle,2016-06-06,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kpayson64,nathanielmanistaatgoogle,2016-06-06,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nathanielmanistaatgoogle,tseaver,2016-06-06,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jgeewax,tseaver,2016-06-06,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
kpayson64,tseaver,2016-06-06,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jgeewax,kpayson64,2016-06-06,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,kpayson64,2016-06-13,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ictxiangxin,kpayson64,2016-06-20,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,vjpai,2015-11-02,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
craigcitro,ctiller,2015-02-02,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-02-02,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
craigcitro,nathanielmanistaatgoogle,2015-02-02,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,jboeuf,2015-02-02,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ctiller,jboeuf,2015-02-23,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jboeuf,2015-05-04,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nicolasnoble,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,yang-g,2015-02-02,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,jboeuf,2015-02-02,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,dklempner,2015-02-02,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,murgatroid99,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,nathanielmanistaatgoogle,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,murgatroid99,2015-02-02,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ctiller,yang-g,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jboeuf,nicolasnoble,2015-02-02,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
dklempner,nicolasnoble,2015-02-02,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,jcanizales,2015-02-02,7,0,0,0,0.78,0.0,0.0,0.0,10,1,0.89,1.0
ctiller,murgatroid99,2015-02-02,14,0,0,0,0.78,0.0,0.0,0.0,11,1,0.89,1.0
jcanizales,murgatroid99,2015-02-02,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,vjpai,2015-02-02,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
dklempner,vjpai,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
LisaFC,murgatroid99,2015-03-23,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,stanley-cheung,2016-03-07,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,vjpai,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dklempner,vjpai,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,dklempner,2015-02-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jboeuf,2015-02-02,9,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
jboeuf,nicolasnoble,2015-02-02,9,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
ctiller,nicolasnoble,2015-02-02,9,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
chen-wang,ctiller,2015-02-09,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ctiller,yang-g,2015-02-09,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
chen-wang,yang-g,2015-02-09,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ctiller,jtattermusch,2015-02-16,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
googlebot,jyang,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jyang,murgatroid99,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jtattermusch,2015-02-09,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-02-09,2,0,2,0,1.0,0.0,1.0,0.0,3,1,1.0,1.0
nathanielmanistaatgoogle,nicolasnoble,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,nicolasnoble,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-02-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jboeuf,nathanielmanistaatgoogle,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jboeuf,2015-02-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
nicolasnoble,vjpai,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
nicolasnoble,vjpai,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-08-17,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ctiller,jboeuf,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jboeuf,nicolasnoble,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nicolasnoble,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jayantkolhe,jyang,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
ctiller,jyang,2015-02-09,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,jayantkolhe,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,0.0
jyang,vjpai,2015-02-09,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jayantkolhe,vjpai,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
ctiller,vjpai,2015-02-09,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
murgatroid99,vjpai,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jyang,murgatroid99,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jayantkolhe,murgatroid99,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
ctiller,murgatroid99,2015-02-09,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jyang,murgatroid99,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,vjpai,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
murgatroid99,vjpai,2015-02-09,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ctiller,murgatroid99,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,googlebot,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,nicolasnoble,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
googlebot,nicolasnoble,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,vjpai,2015-02-09,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,yang-g,2015-02-09,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
vjpai,yang-g,2015-02-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
a11r,vjpai,2015-02-16,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
ctiller,vjpai,2015-02-16,20,0,0,0,1.0,0.0,0.0,0.0,9,1,1.0,1.0
a11r,ctiller,2015-02-16,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
vjpai,yang-g,2015-02-16,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
a11r,yang-g,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,yang-g,2015-02-16,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,murgatroid99,2015-02-09,2,2,0,0,0.25,0.25,0.0,0.0,6,1,1.0,0.5
jboeuf,nicolasnoble,2015-07-13,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
a11r,vjpai,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
googlebot,nicolasnoble,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,nathanielmanistaatgoogle,2015-09-21,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ejona86,nathanielmanistaatgoogle,2015-09-21,1,2,0,1,0.11,0.22,0.0,0.11,6,1,0.6699999999999999,0.6699999999999999
ctiller,nathanielmanistaatgoogle,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
ctiller,nathanielmanistaatgoogle,2015-08-31,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
a11r,jayantkolhe,2015-08-03,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jayantkolhe,nathanielmanistaatgoogle,2015-08-03,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
a11r,nathanielmanistaatgoogle,2015-08-03,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
codeandroid,jtattermusch,2015-03-02,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
codeandroid,jtattermusch,2015-03-09,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
codeandroid,nicolasnoble,2015-03-23,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.5
ctiller,nathanielmanistaatgoogle,2015-04-06,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,jboeuf,2015-02-16,4,0,0,0,0.5,0.0,0.0,0.0,6,1,1.0,1.0
jboeuf,yang-g,2015-02-16,6,0,2,0,0.5,0.0,0.17,0.0,7,1,1.0,1.0
ctiller,yang-g,2015-02-16,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
ctiller,jboeuf,2015-03-02,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,nathanielmanistaatgoogle,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
donnadionne,googlebot,2015-02-16,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
ctiller,yang-g,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nicolasnoble,vjpai,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
tbetbetbe,yang-g,2015-02-23,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,yang-g,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,dklempner,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,tbetbetbe,2015-02-16,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
tbetbetbe,yang-g,2015-02-16,3,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,0.5
murgatroid99,yang-g,2015-02-16,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
ctiller,dklempner,2015-02-23,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
vjpai,yang-g,2015-02-16,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
googlebot,jayantkolhe,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jayantkolhe,jcanizales,2015-02-16,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
googlebot,Yhg1s,2015-02-16,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.6699999999999999
nicolasnoble,Yhg1s,2015-02-16,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.6699999999999999
nathanielmanistaatgoogle,Yhg1s,2015-02-16,1,0,0,1,0.33,0.0,0.0,0.33,4,1,0.0,0.6699999999999999
googlebot,nicolasnoble,2015-02-16,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
nathanielmanistaatgoogle,nicolasnoble,2015-02-16,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,1.0
googlebot,nathanielmanistaatgoogle,2015-02-16,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
googlebot,soltanmm,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
googlebot,tbetbetbe,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
soltanmm,tbetbetbe,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
nicolasnoble,tbetbetbe,2015-02-16,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jtattermusch,tbetbetbe,2015-02-16,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
jtattermusch,nicolasnoble,2015-02-16,10,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
ctiller,nicolasnoble,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
murgatroid99,tbetbetbe,2015-03-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,googlebot,2015-02-16,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
jboeuf,nicolasnoble,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
ctiller,iamqizhao,2015-02-16,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
iamqizhao,yang-g,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jcanizales,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,murgatroid99,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ctiller,nicolasnoble,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
andrewpollock,nicolasnoble,2015-06-29,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
andrewpollock,jgeewax,2015-08-03,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dhermes,tbetbetbe,2015-08-31,12,0,0,0,0.8,0.0,0.0,0.0,8,1,1.0,1.0
andrewpollock,tbetbetbe,2015-08-31,9,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
nicolasnoble,tbetbetbe,2015-08-31,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
andrewpollock,dhermes,2015-08-31,12,0,0,0,0.8,0.0,0.0,0.0,8,1,1.0,1.0
dhermes,nicolasnoble,2015-08-31,8,0,0,0,0.8,0.0,0.0,0.0,7,1,1.0,1.0
andrewpollock,nicolasnoble,2015-08-31,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
blowmage,dhermes,2015-10-05,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
ctiller,jayantkolhe,2015-02-16,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
donnadionne,jayantkolhe,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,donnadionne,2015-02-16,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ctiller,murgatroid99,2015-02-16,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
googlebot,nicolasnoble,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,jboeuf,2015-02-16,2,0,0,0,0.2,0.0,0.0,0.0,7,1,1.0,0.4
ejona86,jboeuf,2015-02-16,1,0,0,0,0.2,0.0,0.0,0.0,6,1,1.0,0.4
ctiller,ejona86,2015-02-16,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ctiller,sleevi,2015-02-16,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jboeuf,sleevi,2015-02-16,1,0,0,0,0.2,0.0,0.0,0.0,6,1,0.4,1.0
ejona86,sleevi,2015-02-16,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ctiller,sleevi,2015-05-25,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
googlebot,nathanielmanistaatgoogle,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
googlebot,nathanielmanistaatgoogle,2015-02-16,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
