name1,name2,date,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
24601,bond-,2018-07-30,0.0,0.14,0.0,0.0,1.0,0.86,0,1,0,0,1,8
24601,hsaliak,2018-07-30,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
24601,murgatroid99,2017-07-24,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
24601,muxi,2018-07-30,0.665,0.085,0.665,0.0,1.0,0.915,3,1,3,0,2,9
24601,nicolasnoble,2018-07-30,0.125,0.25,0.125,0.0,1.0,0.75,1,1,1,0,2,8
24601,wilhuff,2018-07-30,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
4ntoine,jayantkolhe,2015-05-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
4ntoine,nicolasnoble,2015-05-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
4ntoine,tbetbetbe,2015-05-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
7AC,nathanielmanistaatgoogle,2016-07-18,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
7AC,remingtonc,2016-07-18,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
7AC,soltanmm,2016-06-20,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
7anner,jtattermusch,2017-05-15,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
7anner,jtattermusch,2017-05-29,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
7anner,jtattermusch,2017-06-12,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
7anner,jtattermusch,2017-06-19,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
893949088,mehrdada,2018-02-19,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
A-Mendi,yashykt,2018-05-14,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AAverin,waldandrade,2018-01-22,1.0,0.0,0.0,0.0,1.0,1.0,15,0,0,0,1,8
ADR-007-SoftServe,gnossen,2019-03-25,0.33,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,6
ADR-007-SoftServe,jjinux,2019-03-25,0.47,0.0,0.27,0.0,1.0,1.0,7,0,4,0,1,8
AVVS,davidben,2018-12-03,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AVVS,keslerm,2016-06-13,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AVVS,muxi,2018-12-03,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,4
AdamLeMmon01,jtattermusch,2019-03-25,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
AdamLeMmon01,thelinuxfoundation,2019-03-11,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AhmadChaker,jtattermusch,2017-04-03,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AhmadChaker,jtattermusch,2017-05-22,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AjitParanjpeDev,Pablotagu,2019-02-18,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AjitParanjpeDev,jtattermusch,2019-02-18,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
AlexTelon,bobuva,2018-04-30,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AlgorithmsAreCool,Falco20019,2018-01-08,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
Allezxandre,samsidd,2018-08-13,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AmandaCameron,murgatroid99,2015-08-10,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AmandaCameron,murgatroid99,2015-08-17,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AnashOommen,Swapygit,2019-04-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AnashOommen,apolcyn,2019-04-01,0.83,0.0,0.0,0.0,1.0,0.83,5,0,0,0,1,7
Andrewjeska,murgatroid99,2016-10-24,0.62,0.0,0.0,0.0,0.75,1.0,30,0,0,0,1,14
AndyM84,hsaliak,2016-12-05,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
AndyM84,jtattermusch,2016-12-05,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,3
Andyccs,dbovis,2015-12-21,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Andyccs,murgatroid99,2015-09-21,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Andyccs,nicolasnoble,2015-09-21,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Andyccs,tbetbetbe,2015-09-21,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Andyccs,zerbobo,2015-09-21,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Aneurin,donalmacc,2017-01-16,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
Aneurin,jtattermusch,2017-01-16,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AngryLemonn,jboeuf,2017-01-30,0.33,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,4
AngryLemonn,jcanizales,2017-01-30,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AngryLemonn,ncteisen,2017-01-23,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AngryLemonn,patricia93sousa,2017-04-24,0.0,0.5,0.0,0.0,0.0,1.0,0,1,0,0,1,3
AngryLemonn,trusch,2017-11-13,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AngryLemonn,tuxagon,2017-01-30,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,1,3
AngryLemonn,vish74,2017-02-27,0.25,0.17,0.0,0.0,0.75,1.0,6,4,0,0,1,10
AngryLemonn,yang-g,2017-01-23,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
Anomander,ncteisen,2018-09-17,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,4,0,0,0,1,5
Antezedens,jtattermusch,2018-06-04,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
AnthonyLimo,murgatroid99,2018-02-12,1.0,0.0,0.0,0.0,1.0,1.0,5,0,0,0,1,6
AnthonyLimo,tewrisFront,2018-02-12,0.86,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,8
Arkq,googlebot,2015-03-09,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
Arun-KumarH,murgatroid99,2017-04-17,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Asara,blerest,2017-02-06,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Asara,jboeuf,2017-02-06,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AshutoshNasikkar,ctiller,2015-09-21,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AshutoshNasikkar,ctiller,2015-11-02,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AshutoshNasikkar,nathanielmanistaatgoogle,2015-11-02,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AshutoshNasikkar,shuowusc,2015-11-02,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
AspirinSJL,UsmannK,2018-12-10,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,ZhouyihaiDing,2018-01-22,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,ZhouyihaiDing,2018-08-20,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,billfeng327,2019-04-08,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,carl-mastrangelo,2018-10-01,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AspirinSJL,chenbaggio,2019-03-11,0.2,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,8
AspirinSJL,chenbaggio,2019-03-18,0.0,0.5,0.0,0.0,0.5,1.0,0,3,0,0,1,5
AspirinSJL,ctiller,2017-07-31,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,ctiller,2017-08-21,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,4
AspirinSJL,ctiller,2017-09-04,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,ctiller,2017-09-11,0.67,0.0,0.0,0.67,0.0,0.33,4,0,0,4,1,7
AspirinSJL,deeglaze,2019-01-21,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,derekmauro,2018-11-12,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
AspirinSJL,dgquintas,2017-09-04,0.22,0.0,0.11,0.0,1.0,1.0,4,0,2,0,2,8
AspirinSJL,dgquintas,2017-09-18,0.75,0.0,0.0,0.0,0.75,1.0,6,0,0,0,1,6
AspirinSJL,dgquintas,2017-10-30,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,dgquintas,2017-11-06,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,4
AspirinSJL,dgquintas,2018-01-22,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AspirinSJL,dgquintas,2018-01-29,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
AspirinSJL,dgquintas,2018-02-12,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AspirinSJL,dgquintas,2018-02-26,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
AspirinSJL,dgquintas,2018-03-12,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,2,7
AspirinSJL,dgquintas,2018-03-19,0.5,0.0,0.0,0.0,0.5,1.0,2,0,0,0,1,4
AspirinSJL,dgquintas,2018-03-26,0.67,0.0,0.0,0.0,1.0,0.6699999999999999,8,0,0,0,1,7
AspirinSJL,dgquintas,2018-06-18,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AspirinSJL,dgquintas,2018-07-09,0.0,0.25,0.0,0.0,0.0,1.0,0,1,0,0,1,5
AspirinSJL,dgquintas,2018-07-16,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AspirinSJL,dgquintas,2018-07-23,0.4,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,6
AspirinSJL,dgquintas,2018-08-13,0.75,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,5
AspirinSJL,drobertduke,2018-07-23,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
AspirinSJL,ejona86,2018-01-22,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,ejona86,2018-07-16,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
AspirinSJL,ejona86,2018-11-26,0.0,0.5,0.0,0.0,1.0,0.5,0,1,0,0,1,3
AspirinSJL,evildour,2018-05-14,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AspirinSJL,gnossen,2019-03-11,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
AspirinSJL,googlebot,2017-09-18,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
AspirinSJL,grpc-kokoro,2017-07-31,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,grpc-kokoro,2017-08-07,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,13
AspirinSJL,grpc-kokoro,2017-08-14,0.335,0.0,0.0,0.0,0.835,1.0,12,0,0,0,2,16
AspirinSJL,grpc-kokoro,2017-08-21,0.89,0.0,0.0,0.0,0.89,1.0,32,0,0,0,3,23
AspirinSJL,grpc-kokoro,2017-09-04,0.165,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,11
AspirinSJL,grpc-kokoro,2017-09-11,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AspirinSJL,grpc-kokoro,2017-09-18,0.875,0.0,0.0,0.0,0.875,1.0,22,0,0,0,2,15
AspirinSJL,grpc-testing,2017-09-25,1.0,0.0,0.0,0.0,1.0,1.0,24,0,0,0,3,18
AspirinSJL,grpc-testing,2017-10-02,0.33,0.0,0.0,0.0,0.6699999999999999,1.0,14,0,0,0,1,17
AspirinSJL,grpc-testing,2017-10-09,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AspirinSJL,grpc-testing,2017-10-16,0.5,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,12
AspirinSJL,grpc-testing,2017-10-30,0.5,0.0,0.0,0.0,0.75,1.0,12,0,0,0,2,29
AspirinSJL,grpc-testing,2017-11-27,0.8,0.0,0.0,0.0,1.0,1.0,15,0,0,0,5,27
AspirinSJL,grpc-testing,2017-12-04,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,14
AspirinSJL,grpc-testing,2017-12-18,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AspirinSJL,grpc-testing,2018-01-01,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
AspirinSJL,grpc-testing,2018-01-08,0.6666666666666666,0.0,0.0,0.0,0.8333333333333334,1.0,45,0,0,0,3,41
AspirinSJL,grpc-testing,2018-01-22,1.0,0.0,0.0,0.0,1.0,1.0,6,0,0,0,1,5
AspirinSJL,grpc-testing,2018-01-29,0.75,0.0,0.0,0.0,1.0,1.0,27,0,0,0,2,30
AspirinSJL,grpc-testing,2018-02-12,0.75,0.0,0.0,0.0,1.0,1.0,26,0,0,0,2,29
AspirinSJL,grpc-testing,2018-02-26,1.0,0.0,0.0,0.0,1.0,1.0,33,0,0,0,1,14
AspirinSJL,grpc-testing,2018-04-02,0.5,0.0,0.0,0.0,1.0,1.0,9,0,0,0,1,11
AspirinSJL,grpc-testing,2018-04-09,0.5,0.0,0.0,0.0,1.0,1.0,12,0,0,0,4,33
AspirinSJL,grpc-testing,2018-04-16,0.75,0.0,0.0,0.0,0.75,1.0,5,0,0,0,2,8
AspirinSJL,grpc-testing,2018-04-23,1.0,0.0,0.0,0.0,1.0,1.0,66,0,0,0,1,25
AspirinSJL,grpc-testing,2018-04-30,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,4
AspirinSJL,grpc-testing,2018-05-07,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AspirinSJL,grpc-testing,2018-05-14,1.0,0.0,0.0,0.0,1.0,1.0,54,0,0,0,2,31
AspirinSJL,grpc-testing,2018-05-21,0.7233333333333333,0.0,0.0,0.0,0.945,1.0,38,0,0,0,6,39
AspirinSJL,grpc-testing,2018-05-28,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,9
AspirinSJL,grpc-testing,2018-06-11,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,7
AspirinSJL,grpc-testing,2018-06-18,0.7442857142857143,0.0,0.0,0.0,1.0,1.0,101,0,0,0,7,72
AspirinSJL,grpc-testing,2018-06-25,0.25,0.0,0.0,0.0,1.0,1.0,46,0,0,0,4,46
AspirinSJL,grpc-testing,2018-07-02,0.5,0.0,0.0,0.0,0.5,1.0,18,0,0,0,2,13
AspirinSJL,grpc-testing,2018-07-09,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,2,28
AspirinSJL,grpc-testing,2018-07-16,0.5,0.0,0.0,0.0,0.5,1.0,8,0,0,0,2,22
AspirinSJL,grpc-testing,2018-07-23,1.0,0.0,0.0,0.0,1.0,1.0,20,0,0,0,2,15
AspirinSJL,grpc-testing,2018-08-06,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,1.0,29,0,0,0,3,27
AspirinSJL,grpc-testing,2018-08-13,0.875,0.0,0.0,0.0,1.0,1.0,50,0,0,0,4,55
AspirinSJL,grpc-testing,2018-08-20,1.0,0.0,0.0,0.0,1.0,1.0,44,0,0,0,5,33
AspirinSJL,grpc-testing,2018-08-27,1.0,0.0,0.0,0.0,1.0,1.0,34,0,0,0,6,37
AspirinSJL,grpc-testing,2018-09-03,1.0,0.0,0.0,0.0,1.0,1.0,40,0,0,0,1,22
AspirinSJL,grpc-testing,2018-09-17,1.0,0.0,0.0,0.0,1.0,1.0,8,0,0,0,1,6
AspirinSJL,grpc-testing,2018-09-24,0.5833333333333334,0.0,0.0,0.0,0.8333333333333334,1.0,40,0,0,0,6,56
AspirinSJL,grpc-testing,2018-10-01,0.5,0.0,0.0,0.0,0.89,1.0,24,0,0,0,3,28
AspirinSJL,grpc-testing,2018-10-08,0.25,0.0,0.0,0.0,1.0,1.0,28,0,0,0,2,42
AspirinSJL,grpc-testing,2018-10-22,1.0,0.0,0.0,0.0,1.0,1.0,16,0,0,0,2,18
AspirinSJL,grpc-testing,2018-10-29,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,17
AspirinSJL,grpc-testing,2018-11-05,0.5,0.0,0.0,0.0,1.0,1.0,8,0,0,0,2,31
AspirinSJL,grpc-testing,2018-11-12,0.875,0.0,0.0,0.0,1.0,1.0,32,0,0,0,4,34
AspirinSJL,grpc-testing,2018-11-19,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,6
AspirinSJL,grpc-testing,2018-12-10,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,17
AspirinSJL,grpc-testing,2018-12-17,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,64,0,0,0,6,39
AspirinSJL,guantaol,2018-10-01,0.5,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
AspirinSJL,hcaseyal,2018-06-25,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,hcaseyal,2018-08-06,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
AspirinSJL,hcaseyal,2018-08-20,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AspirinSJL,hcaseyal,2019-02-11,0.33,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,4
AspirinSJL,hcaseyal,2019-02-18,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,irinakhismatullina,2018-07-09,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,jiangtaoli2016,2018-06-25,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,josephharrington,2018-07-23,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AspirinSJL,jtattermusch,2017-09-11,0.2,0.0,0.0,0.2,0.0,0.8,1,0,0,1,1,6
AspirinSJL,jtattermusch,2018-01-29,0.8,0.0,0.0,0.0,1.0,0.8,16,0,0,0,1,9
AspirinSJL,jtattermusch,2018-02-05,0.765,0.035,0.0,0.0,0.835,1.0,11,1,0,0,2,12
AspirinSJL,jtattermusch,2018-03-05,0.81,0.02,0.0,0.0,1.0,0.875,46,3,0,0,2,20
AspirinSJL,jtattermusch,2018-03-12,0.835,0.0,0.0,0.0,1.0,0.835,14,0,0,0,2,12
AspirinSJL,jtattermusch,2018-03-19,0.5,0.0,0.0,0.0,0.5,1.0,3,0,0,0,1,5
AspirinSJL,jtattermusch,2018-04-02,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,2,6
AspirinSJL,jtattermusch,2018-04-09,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,jtattermusch,2018-04-16,0.52,0.05,0.0,0.05,0.6699999999999999,0.86,22,2,0,2,1,13
AspirinSJL,jtattermusch,2018-04-23,1.0,0.0,0.0,0.0,1.0,1.0,12,0,0,0,1,7
AspirinSJL,jtattermusch,2018-04-30,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AspirinSJL,jtattermusch,2018-05-14,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AspirinSJL,jtattermusch,2018-05-21,0.8,0.0,0.0,0.0,1.0,1.0,24,0,0,0,5,19
AspirinSJL,jtattermusch,2018-06-04,0.25,0.0,0.0,0.0,0.75,1.0,1,0,0,0,2,5
AspirinSJL,jtattermusch,2018-08-20,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,jtattermusch,2018-08-27,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,jtattermusch,2018-09-24,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AspirinSJL,jtattermusch,2018-10-01,0.0,0.5,0.0,0.0,1.0,0.0,0,1,0,0,1,3
AspirinSJL,jtattermusch,2018-10-08,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,jtattermusch,2018-11-05,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AspirinSJL,jtattermusch,2018-11-12,0.5566666666666666,0.0,0.013333333333333334,0.0,0.6666666666666666,1.0,18,0,1,0,3,15
AspirinSJL,jtattermusch,2019-02-04,1.0,0.0,0.0,0.0,1.0,1.0,12,0,0,0,1,7
AspirinSJL,jtattermusch,2019-02-11,0.25,0.25,0.0,0.0,1.0,0.5,1,1,0,0,1,4
AspirinSJL,jtattermusch,2019-02-18,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,jtattermusch,2019-03-04,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
AspirinSJL,jtattermusch,2019-04-01,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,kakshay21,2019-01-21,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,lamby,2018-08-20,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,lidizheng,2018-12-17,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,lidizheng,2019-04-01,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,markdroth,2017-07-31,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,1,3
AspirinSJL,markdroth,2017-08-07,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
AspirinSJL,markdroth,2017-08-14,0.665,0.0,0.0,0.165,0.835,0.5,2,0,0,1,2,6
AspirinSJL,markdroth,2017-08-21,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,4,0,0,0,1,5
AspirinSJL,markdroth,2017-09-04,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,markdroth,2017-09-18,0.5833333333333334,0.0,0.0,0.08333333333333333,0.75,0.6666666666666666,4,0,0,1,3,11
AspirinSJL,markdroth,2017-09-25,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
AspirinSJL,markdroth,2017-10-02,0.665,0.165,0.165,0.0,0.835,1.0,2,1,1,0,2,6
AspirinSJL,markdroth,2017-10-16,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AspirinSJL,markdroth,2017-10-30,0.5,0.25,0.0,0.25,0.75,0.25,2,1,0,1,2,6
AspirinSJL,markdroth,2017-11-27,0.75,0.25,0.25,0.0,1.0,0.75,3,1,1,0,2,6
AspirinSJL,markdroth,2017-12-04,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,4
AspirinSJL,markdroth,2017-12-11,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,5
AspirinSJL,markdroth,2018-01-08,0.75,0.25,0.0,0.25,0.75,0.5,5,1,0,1,2,7
AspirinSJL,markdroth,2018-01-22,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,markdroth,2018-01-29,0.25,0.0,0.0,0.0,1.0,0.5,3,0,0,0,2,8
AspirinSJL,markdroth,2018-02-12,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
AspirinSJL,markdroth,2018-02-19,0.6,0.0,0.0,0.0,0.8,1.0,3,0,0,0,1,6
AspirinSJL,markdroth,2018-04-09,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,3,1,0,0,3,7
AspirinSJL,markdroth,2018-05-14,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
AspirinSJL,markdroth,2018-05-21,0.44333333333333336,0.0,0.11,0.0,1.0,1.0,4,0,1,0,3,14
AspirinSJL,markdroth,2018-06-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
AspirinSJL,markdroth,2018-06-11,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AspirinSJL,markdroth,2018-06-18,0.25,0.04666666666666667,0.023333333333333334,0.0,1.0,0.8333333333333334,8,4,2,0,3,16
AspirinSJL,markdroth,2018-06-25,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
AspirinSJL,markdroth,2018-07-02,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
AspirinSJL,markdroth,2018-07-09,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
AspirinSJL,markdroth,2018-07-16,0.2,0.05,0.0,0.1,0.3,0.75,8,2,0,4,2,11
