developer1,developer2,cr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
reaperrr,Boxhead78,0.333,2,2661,6
reaperrr,Herve-M,0.681,6,2661,6
reaperrr,Aneyrin,0.5,2,2661,5
reaperrr,hacklex,1.0,1,2661,5
reaperrr,XenGi,0.0,1,2661,5
reaperrr,lovenemesis,1.0,2,2661,5
reaperrr,Codes4Fun,0.667,3,2661,5
reaperrr,mattathebest,0.571,1,2661,5
reaperrr,rmoriz,0.667,3,2661,5
reaperrr,PowaBanga,1.0,1,2661,5
reaperrr,tysonliddell,0.984,3,2661,5
reaperrr,Cilyena,0.851,2,2661,5
reaperrr,Askmewho,1.0,1,2661,5
reaperrr,Afijak,0.8,1,2661,5
reaperrr,ibrokemypie,0.639,3,2661,5
reaperrr,Wobling,0.891,3,2661,5
reaperrr,exaker,0.635,1,2661,5
reaperrr,iezed,0.353,4,2661,5
reaperrr,JColstrom,1.0,1,2661,5
reaperrr,MrRocket50,0.75,1,2661,5
reaperrr,DeadlySurprise,0.833,3,2661,5
reaperrr,bvandenbogaard,0.688,4,2661,5
reaperrr,LunaticEdit,0.833,2,2661,5
reaperrr,moviuro,0.75,4,2661,5
obrakmann,abcdefg30,0.678,337,2603,2373
obrakmann,penev92,0.706,245,2603,1840
obrakmann,GraionDilach,0.75,292,2603,1636
obrakmann,Phrohdoh,0.775,256,2603,1027
obrakmann,RoosterDragon,0.725,174,2603,668
obrakmann,atlimit8,0.823,84,2603,532
obrakmann,MustaphaTR,0.715,121,2603,488
obrakmann,Micr0Bit,0.679,135,2603,407
obrakmann,deniz1a,0.673,87,2603,406
obrakmann,SoScared,0.579,78,2603,341
obrakmann,rob-v,0.67,13,2603,337
obrakmann,Unit158,0.728,79,2603,296
obrakmann,LipkeGu,0.776,53,2603,292
obrakmann,ghost,0.671,110,2603,283
obrakmann,chrisforbes,0.717,65,2603,165
obrakmann,ltem,0.655,16,2603,149
obrakmann,MunWolf,0.731,34,2603,143
obrakmann,AoAGeneral,0.559,59,2603,141
obrakmann,matjaeck,0.515,14,2603,140
obrakmann,cjshmyr,0.687,67,2603,134
obrakmann,matija-hustic,0.708,34,2603,129
obrakmann,Snurre86,0.825,31,2603,128
obrakmann,HenrytheSlav,0.646,43,2603,123
obrakmann,xan2622,0.747,67,2603,121
obrakmann,pi99y,0.477,39,2603,115
obrakmann,forcecore,0.602,10,2603,96
obrakmann,TheRaffy,0.608,27,2603,93
obrakmann,Smittytron,0.659,11,2603,93
obrakmann,CH4Code,0.614,11,2603,91
obrakmann,teees,0.778,32,2603,80
obrakmann,clemty,0.713,34,2603,79
obrakmann,Rydra,0.577,20,2603,79
obrakmann,jaZzKCS,0.682,29,2603,76
obrakmann,Biofreak1987,0.855,31,2603,72
obrakmann,abc013,0.844,15,2603,71
obrakmann,huwpascoe,0.808,31,2603,70
obrakmann,yaaaaa,0.639,17,2603,67
obrakmann,ScottNZ,0.718,38,2603,62
obrakmann,dragunoff,0.725,10,2603,62
obrakmann,Nelax,0.506,29,2603,59
obrakmann,epicelite,0.649,36,2603,55
obrakmann,UberWaffe,0.681,29,2603,54
obrakmann,ShadowA,0.63,12,2603,51
obrakmann,tovl,0.595,7,2603,47
obrakmann,kyrreso,0.626,19,2603,46
obrakmann,FrameLimiter,0.845,7,2603,44
obrakmann,42foobar42,0.717,20,2603,42
obrakmann,KOYK,0.667,8,2603,40
obrakmann,kyrylo,0.482,14,2603,39
obrakmann,anjew175,0.643,23,2603,39
obrakmann,LavenderMoon,0.803,9,2603,39
obrakmann,pevers,0.41,16,2603,38
obrakmann,evgeniysergeev,0.904,15,2603,37
obrakmann,OmegaBolt,0.628,14,2603,33
obrakmann,dan9550,0.825,14,2603,33
obrakmann,AMHOL,0.545,10,2603,32
obrakmann,netnazgul,0.458,4,2603,32
obrakmann,whinis,0.79,17,2603,31
obrakmann,fgdzfggsfgsfgsf,0.564,11,2603,25
obrakmann,xp65,1.0,1,2603,25
obrakmann,airetaM,0.643,5,2603,25
obrakmann,ihptru,0.868,12,2603,24
obrakmann,Mortecha,0.25,2,2603,24
obrakmann,gdavegdave,1.0,3,2603,24
obrakmann,RadicalEdward2,0.417,2,2603,24
obrakmann,rapgro,0.538,9,2603,23
obrakmann,GrayHatter,0.618,12,2603,22
obrakmann,FRenzy-OpenRA,0.411,9,2603,22
obrakmann,ChaoticMind,0.357,8,2603,22
obrakmann,Townes27,0.552,12,2603,21
obrakmann,tohava,0.762,2,2603,21
obrakmann,ubitux,0.694,3,2603,21
obrakmann,Punsho,1.0,1,2603,21
obrakmann,dtluna,0.722,6,2603,20
obrakmann,Aaron-Lloyd,0.457,8,2603,19
obrakmann,Truth99A,0.547,8,2603,19
obrakmann,ABrandau,0.626,8,2603,19
obrakmann,Sapena,0.633,5,2603,19
obrakmann,sajwang,0.526,11,2603,19
obrakmann,StormWingDelta,0.75,3,2603,19
obrakmann,paulvt,0.878,4,2603,18
obrakmann,cookgreen,0.5,2,2603,18
obrakmann,teinarss,0.5,3,2603,18
obrakmann,fusion809,0.25,2,2603,17
obrakmann,sinf,0.558,10,2603,17
obrakmann,Zjordy,0.333,3,2603,16
obrakmann,IceReaper,0.542,2,2603,16
obrakmann,DrMelon,0.375,2,2603,16
obrakmann,hypercube33,1.0,2,2603,15
obrakmann,klaas1,0.272,6,2603,15
obrakmann,RockyTV,0.858,8,2603,15
obrakmann,SMIFFGIG,0.682,7,2603,15
obrakmann,Templarfreak,0.446,4,2603,15
obrakmann,jrb0001,0.383,5,2603,15
obrakmann,drogoganor,0.667,3,2603,15
obrakmann,chazechad,0.786,2,2603,15
obrakmann,GSonderling,0.5,1,2603,15
obrakmann,Murto,0.653,10,2603,14
obrakmann,jtyle6,0.753,8,2603,14
obrakmann,Sininini,0.44,7,2603,14
obrakmann,e1d1s1,0.392,7,2603,14
obrakmann,jabbink,0.7,9,2603,14
obrakmann,Arcitectus,0.666,7,2603,13
obrakmann,Phoib,0.786,7,2603,13
obrakmann,Basti504,0.574,6,2603,13
obrakmann,DSUK,0.661,10,2603,13
obrakmann,DoGyAUT,0.711,7,2603,12
obrakmann,aydjay,0.833,1,2603,12
obrakmann,collimation,0.667,4,2603,11
obrakmann,Apollo-X,0.658,9,2603,11
obrakmann,bateramos,0.302,7,2603,11
obrakmann,Baxxster,0.65,9,2603,11
obrakmann,probonopd,1.0,1,2603,11
obrakmann,theKalash,0.667,1,2603,11
obrakmann,Nyerguds,0.5,4,2603,11
obrakmann,Nineeva,0.0,2,2603,11
obrakmann,j2k15,0.75,2,2603,11
obrakmann,colonelpopcorn,0.74,6,2603,10
obrakmann,KevinYeti,0.733,3,2603,10
obrakmann,Turupawn,0.123,7,2603,10
obrakmann,SteelPhase,0.889,3,2603,10
obrakmann,VanDeWetering,0.75,6,2603,9
obrakmann,ThisBlunt,0.543,5,2603,9
obrakmann,Raymond-cnc,0.713,5,2603,9
obrakmann,lovalmidas,0.25,4,2603,9
obrakmann,mazarf,0.833,2,2603,9
obrakmann,skruw,0.583,3,2603,9
obrakmann,ROCKNROLLKID,0.625,4,2603,9
obrakmann,JoshuaPettus,0.272,3,2603,9
obrakmann,Muh-Muh,1.0,1,2603,9
obrakmann,Smith00101010,0.738,5,2603,9
obrakmann,GeertJohan,0.5,2,2603,9
obrakmann,Robmaister,0.748,7,2603,9
obrakmann,suvjunmd,0.75,3,2603,9
obrakmann,leodew,0.0,1,2603,8
obrakmann,irungentoo,0.76,4,2603,8
obrakmann,samrocketman,0.639,4,2603,8
obrakmann,viszkoktamas,0.458,3,2603,8
obrakmann,3Lucian,0.6,1,2603,8
obrakmann,ryanehlol,0.632,4,2603,8
obrakmann,nicefive,0.315,2,2603,8
obrakmann,anvilvapre,0.333,1,2603,8
obrakmann,hartmark,0.75,1,2603,8
obrakmann,Zogg,0.375,2,2603,7
obrakmann,riiga,0.5,3,2603,7
obrakmann,SzabKel,0.625,4,2603,7
obrakmann,Hanzik,0.5,3,2603,7
obrakmann,noobmapmaker,0.167,3,2603,7
obrakmann,grafviktor,0.1,2,2603,7
obrakmann,Marnador,0.856,3,2603,7
obrakmann,pizzaoverhead,0.778,3,2603,7
obrakmann,Marty,0.458,2,2603,7
obrakmann,Aquilar,0.771,6,2603,7
obrakmann,carlos444,0.0,2,2603,7
obrakmann,Computerfreaked,0.5,4,2603,7
obrakmann,ivicok,0.601,3,2603,7
obrakmann,ozzyyzzo4096,0.5,1,2603,7
obrakmann,Rowan94,0.667,3,2603,7
obrakmann,mylemans,0.4,4,2603,6
obrakmann,psydev,0.5,4,2603,6
obrakmann,Szunti,1.0,1,2603,6
obrakmann,PiDelport,0.667,1,2603,6
obrakmann,Narg6,0.05,4,2603,6
obrakmann,ChristianDK,0.0,2,2603,6
obrakmann,Walkman100,0.0,3,2603,6
obrakmann,Sora012,0.5,2,2603,6
obrakmann,Omnomon,0.5,2,2603,6
obrakmann,roundowl,0.583,1,2603,6
obrakmann,RRPRIME,0.125,1,2603,6
obrakmann,Inq8,0.0,2,2603,6
obrakmann,Beep6581,0.667,1,2603,6
obrakmann,JohnnyXP64,0.0,1,2603,6
obrakmann,SilverlineDev,0.722,3,2603,6
obrakmann,TGHoly,0.438,2,2603,6
obrakmann,fastslack,0.9,2,2603,6
obrakmann,RichSuther,0.243,3,2603,6
obrakmann,akoeplinger,0.833,2,2603,6
obrakmann,Boxhead78,0.583,2,2603,6
obrakmann,Herve-M,0.681,6,2603,6
obrakmann,Aneyrin,0.75,2,2603,5
obrakmann,hacklex,0.833,3,2603,5
obrakmann,XenGi,0.242,2,2603,5
obrakmann,lovenemesis,1.0,3,2603,5
obrakmann,Codes4Fun,0.833,3,2603,5
obrakmann,LordSyke,0.833,3,2603,5
obrakmann,mattathebest,0.6,1,2603,5
obrakmann,rmoriz,0.3,2,2603,5
obrakmann,PowaBanga,0.0,1,2603,5
obrakmann,tysonliddell,1.0,1,2603,5
obrakmann,Cilyena,1.0,1,2603,5
obrakmann,iezed,0.375,1,2603,5
obrakmann,DeadlySurprise,0.694,3,2603,5
obrakmann,bvandenbogaard,0.719,4,2603,5
obrakmann,LunaticEdit,0.656,3,2603,5
obrakmann,moviuro,0.333,2,2603,5
abcdefg30,penev92,0.666,235,2373,1840
abcdefg30,GraionDilach,0.681,313,2373,1636
abcdefg30,Phrohdoh,0.676,243,2373,1027
abcdefg30,RoosterDragon,0.72,155,2373,668
abcdefg30,atlimit8,0.808,100,2373,532
abcdefg30,MustaphaTR,0.669,154,2373,488
abcdefg30,Micr0Bit,0.589,141,2373,407
abcdefg30,deniz1a,0.714,94,2373,406
abcdefg30,SoScared,0.58,97,2373,341
abcdefg30,rob-v,0.747,36,2373,337
abcdefg30,Unit158,0.685,83,2373,296
abcdefg30,LipkeGu,0.734,62,2373,292
abcdefg30,ghost,0.612,99,2373,283
abcdefg30,chrisforbes,0.66,64,2373,165
abcdefg30,ltem,0.677,37,2373,149
abcdefg30,MunWolf,0.842,32,2373,143
abcdefg30,AoAGeneral,0.545,57,2373,141
abcdefg30,matjaeck,0.615,10,2373,140
abcdefg30,cjshmyr,0.649,68,2373,134
abcdefg30,matija-hustic,0.631,36,2373,129
abcdefg30,Snurre86,0.777,36,2373,128
abcdefg30,HenrytheSlav,0.586,32,2373,123
abcdefg30,xan2622,0.672,57,2373,121
abcdefg30,pi99y,0.537,33,2373,115
abcdefg30,forcecore,0.649,17,2373,96
abcdefg30,TheRaffy,0.564,40,2373,93
abcdefg30,Smittytron,0.559,22,2373,93
abcdefg30,CH4Code,0.488,27,2373,91
abcdefg30,teees,0.595,31,2373,80
abcdefg30,clemty,0.638,39,2373,79
abcdefg30,Rydra,0.623,17,2373,79
abcdefg30,jaZzKCS,0.531,30,2373,76
abcdefg30,Biofreak1987,0.702,28,2373,72
abcdefg30,abc013,0.842,23,2373,71
abcdefg30,huwpascoe,0.715,34,2373,70
abcdefg30,yaaaaa,0.718,16,2373,67
abcdefg30,ScottNZ,0.736,36,2373,62
abcdefg30,dragunoff,0.816,13,2373,62
abcdefg30,Nelax,0.58,25,2373,59
abcdefg30,epicelite,0.678,34,2373,55
abcdefg30,UberWaffe,0.652,29,2373,54
abcdefg30,ShadowA,0.514,15,2373,51
abcdefg30,tovl,0.567,6,2373,47
abcdefg30,kyrreso,0.654,20,2373,46
abcdefg30,FrameLimiter,0.723,14,2373,44
abcdefg30,42foobar42,0.557,17,2373,42
abcdefg30,KOYK,0.48,8,2373,40
abcdefg30,kyrylo,0.539,19,2373,39
abcdefg30,anjew175,0.596,24,2373,39
abcdefg30,LavenderMoon,0.524,7,2373,39
abcdefg30,pevers,0.553,11,2373,38
abcdefg30,evgeniysergeev,0.759,16,2373,37
abcdefg30,OmegaBolt,0.603,16,2373,33
abcdefg30,dan9550,0.694,15,2373,33
abcdefg30,AMHOL,0.557,14,2373,32
abcdefg30,netnazgul,0.875,4,2373,32
abcdefg30,whinis,0.735,16,2373,31
abcdefg30,fgdzfggsfgsfgsf,0.517,10,2373,25
abcdefg30,xp65,0.117,5,2373,25
abcdefg30,airetaM,0.493,11,2373,25
abcdefg30,ihptru,0.794,15,2373,24
abcdefg30,Mortecha,0.813,3,2373,24
abcdefg30,gdavegdave,0.762,7,2373,24
abcdefg30,RadicalEdward2,0.464,7,2373,24
abcdefg30,rapgro,0.35,8,2373,23
abcdefg30,GrayHatter,0.594,8,2373,22
abcdefg30,FRenzy-OpenRA,0.567,5,2373,22
abcdefg30,ChaoticMind,0.535,13,2373,22
abcdefg30,Townes27,0.821,9,2373,21
abcdefg30,tohava,0.59,5,2373,21
abcdefg30,ubitux,1.0,1,2373,21
abcdefg30,Punsho,1.0,3,2373,21
abcdefg30,dtluna,0.667,4,2373,20
abcdefg30,Aaron-Lloyd,0.476,7,2373,19
abcdefg30,Truth99A,0.6,7,2373,19
abcdefg30,ABrandau,0.611,9,2373,19
abcdefg30,Sapena,0.472,6,2373,19
abcdefg30,sajwang,0.609,10,2373,19
abcdefg30,StormWingDelta,0.538,9,2373,19
abcdefg30,paulvt,0.65,6,2373,18
abcdefg30,cookgreen,1.0,1,2373,18
abcdefg30,teinarss,0.5,1,2373,18
abcdefg30,fusion809,0.358,4,2373,17
abcdefg30,sinf,0.667,8,2373,17
abcdefg30,Zjordy,0.38,6,2373,16
abcdefg30,IceReaper,0.667,6,2373,16
abcdefg30,DrMelon,0.619,3,2373,16
abcdefg30,hypercube33,0.775,4,2373,15
abcdefg30,klaas1,0.441,6,2373,15
abcdefg30,RockyTV,0.681,10,2373,15
abcdefg30,SMIFFGIG,0.628,10,2373,15
abcdefg30,Templarfreak,0.233,3,2373,15
abcdefg30,jrb0001,0.688,5,2373,15
abcdefg30,drogoganor,0.167,3,2373,15
abcdefg30,chazechad,1.0,1,2373,15
abcdefg30,Murto,0.438,4,2373,14
abcdefg30,jtyle6,0.693,5,2373,14
abcdefg30,Sininini,0.537,3,2373,14
abcdefg30,e1d1s1,0.255,7,2373,14
abcdefg30,jabbink,0.667,2,2373,14
abcdefg30,Arcitectus,0.648,7,2373,13
abcdefg30,Phoib,0.736,6,2373,13
abcdefg30,Basti504,0.703,9,2373,13
abcdefg30,runeavalon,0.636,3,2373,13
abcdefg30,DSUK,0.644,10,2373,13
abcdefg30,DoGyAUT,0.828,6,2373,12
abcdefg30,aydjay,1.0,3,2373,12
abcdefg30,collimation,1.0,1,2373,11
abcdefg30,Apollo-X,0.435,6,2373,11
abcdefg30,bateramos,0.25,4,2373,11
abcdefg30,Baxxster,0.735,8,2373,11
abcdefg30,probonopd,0.75,1,2373,11
abcdefg30,theKalash,0.6,4,2373,11
abcdefg30,Nyerguds,0.7,5,2373,11
abcdefg30,Nineeva,0.4,2,2373,11
abcdefg30,j2k15,0.75,2,2373,11
abcdefg30,colonelpopcorn,0.63,4,2373,10
abcdefg30,KevinYeti,0.433,5,2373,10
abcdefg30,Turupawn,0.083,2,2373,10
abcdefg30,noamyogev84,0.25,4,2373,10
abcdefg30,SteelPhase,0.8,5,2373,10
abcdefg30,VanDeWetering,0.691,4,2373,9
abcdefg30,ThisBlunt,0.817,4,2373,9
abcdefg30,Raymond-cnc,0.833,2,2373,9
abcdefg30,lovalmidas,0.5,2,2373,9
abcdefg30,mazarf,0.53,2,2373,9
abcdefg30,skruw,0.0,2,2373,9
abcdefg30,ROCKNROLLKID,0.655,4,2373,9
abcdefg30,JoshuaPettus,0.194,2,2373,9
abcdefg30,Muh-Muh,0.333,1,2373,9
abcdefg30,avalach21,0.375,4,2373,9
abcdefg30,Smith00101010,0.222,3,2373,9
abcdefg30,GeertJohan,0.167,2,2373,9
abcdefg30,Robmaister,0.592,8,2373,9
abcdefg30,suvjunmd,0.667,4,2373,9
abcdefg30,leodew,0.583,2,2373,8
abcdefg30,irungentoo,0.722,2,2373,8
abcdefg30,samrocketman,0.556,3,2373,8
abcdefg30,gardolf,1.0,1,2373,8
abcdefg30,godest88,0.167,1,2373,8
abcdefg30,viszkoktamas,0.722,3,2373,8
abcdefg30,3Lucian,1.0,1,2373,8
abcdefg30,fruestueck,1.0,1,2373,8
abcdefg30,nicefive,0.421,3,2373,8
abcdefg30,anvilvapre,0.167,2,2373,8
abcdefg30,hartmark,0.5,1,2373,8
abcdefg30,dufresnep,0.25,1,2373,8
abcdefg30,salvadorc17,0.642,5,2373,8
abcdefg30,Zogg,0.333,2,2373,7
abcdefg30,riiga,1.0,3,2373,7
abcdefg30,SzabKel,0.392,5,2373,7
abcdefg30,Hanzik,0.5,2,2373,7
abcdefg30,noobmapmaker,0.292,2,2373,7
abcdefg30,grafviktor,0.562,2,2373,7
abcdefg30,Marnador,0.625,4,2373,7
abcdefg30,pizzaoverhead,0.667,5,2373,7
abcdefg30,Marty,0.464,1,2373,7
abcdefg30,Aquilar,0.667,1,2373,7
abcdefg30,krisradio,0.5,2,2373,7
abcdefg30,carlos444,0.428,5,2373,7
abcdefg30,MartinCurwen,0.9,2,2373,7
abcdefg30,AngryBirdz,0.75,4,2373,7
abcdefg30,Computerfreaked,0.336,5,2373,7
abcdefg30,ivicok,0.731,4,2373,7
abcdefg30,ozzyyzzo4096,0.822,3,2373,7
abcdefg30,Rowan94,1.0,1,2373,7
abcdefg30,mylemans,0.333,3,2373,6
abcdefg30,psydev,0.5,4,2373,6
abcdefg30,Szunti,0.9,2,2373,6
abcdefg30,PiDelport,0.551,1,2373,6
abcdefg30,Narg6,0.05,4,2373,6
abcdefg30,ChristianDK,0.583,5,2373,6
abcdefg30,docholiday,0.167,4,2373,6
abcdefg30,Walkman100,0.556,3,2373,6
abcdefg30,Sora012,0.194,4,2373,6
abcdefg30,Omnomon,0.286,1,2373,6
abcdefg30,salsero,0.708,2,2373,6
abcdefg30,roundowl,0.7,1,2373,6
abcdefg30,CanOPringles,1.0,2,2373,6
abcdefg30,RRPRIME,1.0,1,2373,6
abcdefg30,Inq8,1.0,1,2373,6
abcdefg30,Beep6581,0.75,3,2373,6
abcdefg30,marataziat,0.8,1,2373,6
abcdefg30,JohnnyXP64,0.0,2,2373,6
abcdefg30,SilverlineDev,1.0,1,2373,6
abcdefg30,TGHoly,0.7,5,2373,6
abcdefg30,fastslack,0.621,2,2373,6
abcdefg30,RichSuther,0.303,4,2373,6
abcdefg30,akoeplinger,0.7,3,2373,6
abcdefg30,Boxhead78,0.333,2,2373,6
abcdefg30,Herve-M,0.778,6,2373,6
abcdefg30,Aneyrin,0.45,2,2373,5
abcdefg30,hacklex,0.833,3,2373,5
abcdefg30,XenGi,0.45,2,2373,5
abcdefg30,lovenemesis,0.599,2,2373,5
abcdefg30,Codes4Fun,0.864,2,2373,5
abcdefg30,LordSyke,0.689,3,2373,5
abcdefg30,mattathebest,0.457,1,2373,5
abcdefg30,rmoriz,0.583,4,2373,5
abcdefg30,PowaBanga,1.0,1,2373,5
abcdefg30,tysonliddell,0.75,2,2373,5
abcdefg30,Cilyena,0.833,2,2373,5
abcdefg30,Afijak,0.638,1,2373,5
abcdefg30,ibrokemypie,0.0,1,2373,5
abcdefg30,Wobling,0.967,3,2373,5
abcdefg30,exaker,0.74,1,2373,5
abcdefg30,iezed,0.25,2,2373,5
abcdefg30,JColstrom,1.0,1,2373,5
abcdefg30,MrRocket50,0.75,1,2373,5
abcdefg30,DeadlySurprise,0.778,3,2373,5
abcdefg30,bvandenbogaard,1.0,1,2373,5
abcdefg30,LunaticEdit,0.389,3,2373,5
abcdefg30,moviuro,0.519,3,2373,5
penev92,GraionDilach,0.716,175,1840,1636
penev92,Phrohdoh,0.704,211,1840,1027
penev92,RoosterDragon,0.693,172,1840,668
penev92,atlimit8,0.823,94,1840,532
penev92,MustaphaTR,0.584,54,1840,488
penev92,Micr0Bit,0.591,102,1840,407
penev92,deniz1a,0.687,119,1840,406
penev92,SoScared,0.623,24,1840,341
penev92,rob-v,0.062,2,1840,337
penev92,Unit158,0.667,111,1840,296
penev92,LipkeGu,0.725,65,1840,292
penev92,ghost,0.608,84,1840,283
penev92,chrisforbes,0.702,59,1840,165
penev92,ltem,0.0,2,1840,149
penev92,MunWolf,0.713,31,1840,143
penev92,AoAGeneral,0.606,26,1840,141
penev92,cjshmyr,0.61,58,1840,134
penev92,matija-hustic,0.693,47,1840,129
penev92,Snurre86,0.694,35,1840,128
penev92,HenrytheSlav,0.751,20,1840,123
penev92,xan2622,0.638,64,1840,121
penev92,pi99y,0.472,36,1840,115
penev92,TheRaffy,0.55,45,1840,93
penev92,CH4Code,0.25,2,1840,91
penev92,teees,0.827,27,1840,80
penev92,clemty,0.688,48,1840,79
penev92,Rydra,0.549,26,1840,79
penev92,jaZzKCS,0.657,12,1840,76
penev92,Biofreak1987,0.862,15,1840,72
penev92,abc013,0.5,2,1840,71
penev92,huwpascoe,0.833,39,1840,70
penev92,yaaaaa,0.375,5,1840,67
penev92,ScottNZ,0.669,38,1840,62
penev92,Nelax,0.498,27,1840,59
penev92,epicelite,0.678,36,1840,55
penev92,UberWaffe,0.654,33,1840,54
penev92,ShadowA,0.457,10,1840,51
penev92,kyrreso,0.663,14,1840,46
penev92,FrameLimiter,0.0,2,1840,44
penev92,42foobar42,0.581,22,1840,42
penev92,KOYK,0.0,1,1840,40
penev92,kyrylo,0.534,9,1840,39
penev92,anjew175,0.646,11,1840,39
penev92,LavenderMoon,0.681,16,1840,39
penev92,pevers,0.426,20,1840,38
penev92,evgeniysergeev,0.891,11,1840,37
penev92,OmegaBolt,0.608,17,1840,33
penev92,dan9550,0.686,22,1840,33
penev92,AMHOL,0.546,3,1840,32
penev92,whinis,0.702,11,1840,31
penev92,fgdzfggsfgsfgsf,0.495,8,1840,25
penev92,xp65,0.298,5,1840,25
penev92,airetaM,0.889,2,1840,25
penev92,ihptru,0.739,10,1840,24
penev92,gdavegdave,0.0,1,1840,24
penev92,rapgro,0.282,7,1840,23
penev92,GrayHatter,0.607,9,1840,22
penev92,ChaoticMind,0.651,10,1840,22
penev92,Townes27,0.624,8,1840,21
penev92,tohava,0.5,1,1840,21
penev92,Aaron-Lloyd,0.657,8,1840,19
penev92,Truth99A,0.646,6,1840,19
penev92,ABrandau,1.0,2,1840,19
penev92,Sapena,0.595,7,1840,19
penev92,sajwang,0.467,5,1840,19
penev92,sinf,0.711,11,1840,17
penev92,Zjordy,0.393,5,1840,16
penev92,IceReaper,0.0,1,1840,16
penev92,DrMelon,0.478,4,1840,16
penev92,hypercube33,0.667,1,1840,15
penev92,klaas1,0.362,7,1840,15
penev92,RockyTV,0.875,4,1840,15
penev92,SMIFFGIG,0.722,7,1840,15
penev92,Templarfreak,0.274,5,1840,15
penev92,GSonderling,0.5,1,1840,15
penev92,jtyle6,0.5,2,1840,14
penev92,Sininini,0.5,2,1840,14
penev92,e1d1s1,0.446,2,1840,14
penev92,jabbink,0.569,9,1840,14
penev92,Arcitectus,0.656,6,1840,13
penev92,Phoib,0.788,7,1840,13
penev92,Basti504,0.555,9,1840,13
penev92,DSUK,0.722,11,1840,13
penev92,DoGyAUT,0.786,3,1840,12
penev92,aydjay,0.778,1,1840,12
penev92,Apollo-X,0.75,3,1840,11
penev92,bateramos,0.0,1,1840,11
penev92,Baxxster,0.652,10,1840,11
penev92,probonopd,1.0,1,1840,11
penev92,j2k15,0.75,2,1840,11
penev92,colonelpopcorn,0.667,1,1840,10
penev92,SteelPhase,1.0,4,1840,10
penev92,VanDeWetering,0.75,4,1840,9
penev92,ThisBlunt,1.0,1,1840,9
penev92,Raymond-cnc,0.6,3,1840,9
penev92,mazarf,1.0,1,1840,9
penev92,Smith00101010,0.667,5,1840,9
penev92,GeertJohan,0.543,5,1840,9
penev92,Robmaister,0.681,9,1840,9
penev92,suvjunmd,0.679,4,1840,9
penev92,leodew,0.167,2,1840,8
penev92,irungentoo,0.657,5,1840,8
penev92,fruestueck,1.0,1,1840,8
penev92,salvadorc17,0.683,5,1840,8
penev92,Zogg,0.504,4,1840,7
penev92,riiga,1.0,1,1840,7
penev92,pizzaoverhead,0.571,1,1840,7
penev92,Arular101,0.167,3,1840,7
penev92,Aquilar,1.0,1,1840,7
penev92,carlos444,0.25,3,1840,7
penev92,Computerfreaked,0.471,5,1840,7
penev92,ivicok,0.656,5,1840,7
penev92,ozzyyzzo4096,0.95,2,1840,7
penev92,Rowan94,0.597,3,1840,7
penev92,mylemans,0.083,2,1840,6
penev92,psydev,0.5,1,1840,6
penev92,Szunti,0.778,2,1840,6
penev92,PiDelport,0.667,1,1840,6
penev92,Narg6,0.0,1,1840,6
penev92,Beep6581,0.75,1,1840,6
penev92,JohnnyXP64,0.0,1,1840,6
penev92,SilverlineDev,0.792,4,1840,6
penev92,TGHoly,0.59,5,1840,6
penev92,fastslack,0.825,2,1840,6
penev92,RichSuther,0.333,3,1840,6
penev92,akoeplinger,0.922,3,1840,6
penev92,Boxhead78,0.278,3,1840,6
penev92,Herve-M,0.552,5,1840,6
penev92,Aneyrin,0.5,1,1840,5
penev92,hacklex,0.792,4,1840,5
penev92,XenGi,0.417,2,1840,5
penev92,lovenemesis,0.888,4,1840,5
penev92,Codes4Fun,0.75,2,1840,5
penev92,rmoriz,0.75,1,1840,5
penev92,DeadlySurprise,0.712,4,1840,5
penev92,bvandenbogaard,0.75,5,1840,5
penev92,LunaticEdit,0.528,3,1840,5
penev92,moviuro,0.75,5,1840,5
GraionDilach,Phrohdoh,0.72,198,1636,1027
GraionDilach,RoosterDragon,0.727,133,1636,668
GraionDilach,atlimit8,0.783,117,1636,532
GraionDilach,MustaphaTR,0.685,153,1636,488
GraionDilach,Micr0Bit,0.674,126,1636,407
GraionDilach,deniz1a,0.733,68,1636,406
GraionDilach,SoScared,0.597,111,1636,341
GraionDilach,rob-v,0.674,46,1636,337
GraionDilach,Unit158,0.714,66,1636,296
GraionDilach,LipkeGu,0.797,47,1636,292
GraionDilach,ghost,0.638,117,1636,283
GraionDilach,chrisforbes,0.748,46,1636,165
GraionDilach,ltem,0.744,54,1636,149
GraionDilach,MunWolf,0.8,34,1636,143
GraionDilach,AoAGeneral,0.614,70,1636,141
GraionDilach,matjaeck,0.736,11,1636,140
GraionDilach,cjshmyr,0.723,56,1636,134
GraionDilach,matija-hustic,0.723,34,1636,129
GraionDilach,Snurre86,0.767,27,1636,128
GraionDilach,HenrytheSlav,0.717,46,1636,123
GraionDilach,xan2622,0.677,35,1636,121
GraionDilach,pi99y,0.567,34,1636,115
GraionDilach,forcecore,0.746,32,1636,96
GraionDilach,TheRaffy,0.624,40,1636,93
GraionDilach,Smittytron,0.591,23,1636,93
GraionDilach,CH4Code,0.397,31,1636,91
GraionDilach,teees,0.84,30,1636,80
GraionDilach,clemty,0.644,33,1636,79
GraionDilach,jaZzKCS,0.646,39,1636,76
GraionDilach,Biofreak1987,0.794,30,1636,72
GraionDilach,abc013,0.774,25,1636,71
