name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
ABrandau,GraionDilach,20180,0.0,1.0,0,0,0,0,2,4
ABrandau,LipkeGu,20180,1.0,1.0,1,0,0,0,1,2
ABrandau,Mailaender,20180,1.0,1.0,5,0,0,0,1,7
ABrandau,fruestueck,20180,1.0,0.33,1,0,0,0,1,4
ABrandau,matjaeck,20180,0.0,1.0,0,0,0,0,1,3
ABrandau,pchote,20180,0.3333333333333333,1.0,1,1,0,0,3,7
ABrandau,penev92,20180,1.0,1.0,1,0,0,0,1,2
ABrandau,reaperrr,20180,0.25,1.0,2,0,0,0,4,10
AMHOL,CH4Code,20180,1.0,1.0,1,0,0,0,1,2
AMHOL,noobmapmaker,20180,1.0,0.0,0,0,0,0,2,4
AMHOL,pchote,20180,1.0,1.0,2,0,0,0,1,3
AMHOL,swinbank,20180,1.0,1.0,2,0,0,0,2,4
AMHOL,xan2622,20180,1.0,1.0,1,0,0,0,1,2
CH4Code,obrakmann,20180,1.0,1.0,1,0,0,0,1,2
CH4Code,pchote,20180,1.0,1.0,2,0,0,0,1,4
CH4Code,reaperrr,20180,1.0,1.0,2,0,0,0,1,3
FrameLimiter,GraionDilach,20180,1.0,1.0,3,0,0,0,1,4
FrameLimiter,MustaphaTR,20180,1.0,1.0,1,0,0,0,1,2
FrameLimiter,Phrohdoh,20180,1.0,1.0,1,0,0,0,1,2
FrameLimiter,ShadowA,20180,1.0,1.0,1,0,0,0,1,2
FrameLimiter,Smittytron,20180,1.0,1.0,1,0,0,0,1,2
FrameLimiter,ghost,20180,1.0,0.0,0,0,0,0,1,2
FrameLimiter,pchote,20180,1.0,1.0,3,0,0,0,2,5
FrameLimiter,reaperrr,20180,1.0,1.0,2,0,0,0,1,3
GSonderling,MustaphaTR,20180,0.6,0.5,14,4,0,8,1,14
GSonderling,pchote,20180,0.6,1.0,12,0,0,0,2,22
GSonderling,reaperrr,20180,0.6,1.0,6,0,0,0,1,11
GraionDilach,GSonderling,20180,1.0,0.6,6,0,0,0,1,11
GraionDilach,LipkeGu,20180,1.0,1.0,1,0,0,0,1,2
GraionDilach,Mailaender,20180,1.0,1.0,1,0,0,0,1,2
GraionDilach,MunWolf,20180,1.0,1.0,3,0,0,0,3,6
GraionDilach,Murto,20180,1.0,1.0,1,0,0,0,1,2
GraionDilach,MustaphaTR,20180,1.0,0.5,1,0,0,0,1,5
GraionDilach,RockYourBuddy,20180,1.0,0.79,9,0,0,0,1,15
GraionDilach,matjaeck,20180,1.0,1.0,3,0,0,0,2,5
GraionDilach,mazarf,20180,1.0,1.0,1,0,0,0,1,2
GraionDilach,pchote,20180,1.0,1.0,12,0,0,0,9,21
GraionDilach,reaperrr,20180,1.0,0.8,5,0,0,0,5,11
KOYK,ltem,20180,1.0,1.0,1,0,0,0,1,2
KOYK,pchote,20180,1.0,1.0,1,0,0,0,1,2
LipkeGu,MunWolf,20180,1.0,1.0,1,0,0,0,1,2
LipkeGu,ROCKNROLLKID,20180,1.0,1.0,0,0,0,0,1,2
LipkeGu,RockYourBuddy,20180,1.0,0.79,9,0,0,0,1,15
LipkeGu,RoosterDragon,20180,1.0,1.0,5,0,0,0,3,9
LipkeGu,pchote,20180,1.0,1.0,4,0,0,0,2,6
LipkeGu,penev92,20180,1.0,1.0,1,0,0,0,1,2
LipkeGu,reaperrr,20180,1.0,1.0,2,0,0,0,2,4
LipkeGu,rob-v,20180,1.0,1.0,2,0,0,0,1,3
LipkeGu,theKalash,20180,1.0,1.0,3,0,0,0,1,4
Mailaender,MunWolf,20180,1.0,1.0,1,0,0,0,1,2
Mailaender,obrakmann,20180,1.0,1.0,3,0,0,0,1,4
Mailaender,pchote,20180,1.0,1.0,9,0,0,0,5,14
Mailaender,penev92,20180,1.0,0.0,0,0,0,0,1,2
Micr0Bit,MustaphaTR,20180,1.0,1.0,2,0,0,0,1,3
Micr0Bit,obrakmann,20180,1.0,1.0,1,0,0,0,1,2
Micr0Bit,pchote,20180,1.0,1.0,5,0,0,0,5,11
Micr0Bit,reaperrr,20180,1.0,0.0,0,0,0,0,1,2
MunWolf,pchote,20180,1.0,1.0,1,0,0,0,1,2
MustaphaTR,Phrohdoh,20180,1.0,1.0,1,0,0,0,1,2
MustaphaTR,ShadowA,20180,1.0,1.0,1,0,0,0,1,2
MustaphaTR,Smittytron,20180,1.0,1.0,1,0,0,0,1,2
MustaphaTR,pchote,20180,0.75,1.0,5,0,0,0,4,15
MustaphaTR,reaperrr,20180,0.75,1.0,3,0,0,0,2,8
