name1,name2,period,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
please-wait,repsac,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,1.0,0.5700000000000001
kimasendorf,repsac,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,1.0,0.5700000000000001
please-wait,princemio,20150,5,0,0,0,0.56,0.0,0.0,0.0,10,1,1.0,0.78
kimasendorf,princemio,20150,5,0,0,0,0.56,0.0,0.0,0.0,10,1,1.0,0.78
kimasendorf,please-wait,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
antont,mrdoob,20151,1,1,1,0,0.33,0.33,0.33,0.0,4,1,0.6699999999999999,1.0
manthrax,mrdoob,20151,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
antont,repsac,20151,1,1,0,1,0.33,0.33,0.0,0.33,4,1,0.6699999999999999,0.0
mrdoob,repsac,20151,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
manthrax,repsac,20151,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,0.0
antont,manthrax,20151,4,0,0,0,0.33,0.0,0.0,0.0,7,1,0.6699999999999999,1.0
makc,mrdoob,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Dynasty9,mrdoob,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
kdrnic,mrdoob,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Dynasty9,makc,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
kdrnic,makc,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Dynasty9,kdrnic,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
looeee,wothke,20170,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mugen87,WestLangley,20180,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
looeee,scisci,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
brunosimon,makc,20150,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
makc,Mugen87,20180,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,vorce67,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
heltonitba,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dlabz,runiter,20170,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,1.0
mrdoob,runiter,20170,12,0,0,0,0.8,0.0,0.0,0.0,8,1,1.0,1.0
dlabz,mrdoob,20170,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
fredleefarr,repsac,20150,0,3,0,0,0.0,0.6,0.0,0.0,6,1,1.0,0.4
crobi,willy-vvu,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
shibing624,willy-vvu,20150,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
Usnul,willy-vvu,20150,9,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
titansoftime,willy-vvu,20150,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
crobi,shibing624,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
crobi,Usnul,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
shibing624,Usnul,20150,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
titansoftime,Usnul,20150,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
crobi,titansoftime,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
shibing624,titansoftime,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
chrmoritz,makc,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
simonThiele,Wilt,20160,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
bryaan,WestLangley,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Densaugeo,mrdoob,20150,2,0,0,0,0.33,0.0,0.0,0.0,5,1,1.0,0.32999999999999996
mrdoob,WestLangley,20150,5,0,0,4,0.56,0.0,0.0,0.44,6,1,0.32999999999999996,0.32999999999999996
Densaugeo,WestLangley,20150,2,0,0,0,0.33,0.0,0.0,0.0,5,1,1.0,0.32999999999999996
FancyCoder0,WestLangley,20181,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,sterlingcrispin,20150,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
satori99,sterlingcrispin,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,satori99,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
mrdoob,WestLangley,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
sterlingcrispin,WestLangley,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
satori99,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,mrdoob,20150,15,0,0,0,0.62,0.0,0.0,0.0,11,1,0.88,1.0
mrdoob,WestLangley,20150,12,0,0,0,0.57,0.0,0.0,0.0,10,1,1.0,0.71
bhouston,WestLangley,20150,24,5,2,2,0.43,0.09,0.04,0.04,15,1,0.88,0.71
benaadams,crobi,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
crobi,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
repsac,SimoneGianni,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
daarong,mixaster,20160,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
evbarnett,kevinw,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,stavenko,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
repsac,titansoftime,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.5700000000000001,1.0
satori99,titansoftime,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
arturitu,titansoftime,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
laetitiakami,titansoftime,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fredleefarr,titansoftime,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
iY0Yi,titansoftime,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
arturitu,repsac,20150,11,0,0,3,0.52,0.0,0.0,0.14,10,1,0.6699999999999999,0.5700000000000001
laetitiakami,repsac,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,1.0,0.5700000000000001
fredleefarr,repsac,20150,8,0,0,0,0.57,0.0,0.0,0.0,9,1,1.0,0.5700000000000001
iY0Yi,repsac,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,1.0,0.5700000000000001
repsac,satori99,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.5700000000000001,1.0
arturitu,satori99,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
laetitiakami,satori99,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fredleefarr,satori99,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
iY0Yi,satori99,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
arturitu,laetitiakami,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
fredleefarr,laetitiakami,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
iY0Yi,laetitiakami,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
arturitu,fredleefarr,20150,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
arturitu,iY0Yi,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
fredleefarr,iY0Yi,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dmarcos,mrdoob,20150,3,0,1,0,0.5,0.0,0.17,0.0,5,1,1.0,1.0
brianpeiris,mrdoob,20150,3,0,1,0,0.5,0.0,0.17,0.0,5,1,1.0,1.0
brianpeiris,dmarcos,20150,5,0,1,0,0.56,0.0,0.11,0.0,6,1,1.0,1.0
mrdoob,RemusMar,20150,3,0,0,0,0.5,0.0,0.0,0.0,5,1,0.5,1.0
benaadams,mrdoob,20150,28,2,1,0,0.58,0.04,0.02,0.0,16,1,0.83,1.0
bhouston,mrdoob,20150,15,0,0,0,0.75,0.0,0.0,0.0,9,1,1.0,1.0
gero3,mrdoob,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,1.0
benaadams,bhouston,20150,45,0,0,0,0.75,0.0,0.0,0.0,17,1,0.83,1.0
benaadams,gero3,20150,9,0,0,0,0.75,0.0,0.0,0.0,13,1,0.83,1.0
bhouston,gero3,20150,5,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
brianchirls,gero3,20160,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
borismus,brianpeiris,20150,5,0,0,0,0.71,0.0,0.0,0.0,8,1,1.0,1.0
brianpeiris,caseyyee,20150,10,0,0,0,0.71,0.0,0.0,0.0,9,1,1.0,1.0
borismus,caseyyee,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
brianpeiris,mrdoob,20150,2,0,2,0,0.29,0.0,0.29,0.0,8,1,1.0,1.0
borismus,mrdoob,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
caseyyee,mrdoob,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,rmarques-realstatus,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
WestLangley,zwcloud,20180,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mattdesl,threejsworker,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,threejsworker,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,mattdesl,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,WestLangley,20150,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
mrdoob,WestLangley,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
benaadams,mrdoob,20150,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
mrdoob,RemusMar,20150,3,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,1.0
benaadams,erich666,20150,4,0,0,0,0.5,0.0,0.0,0.0,6,1,1.0,0.75
bhouston,erich666,20150,19,1,1,0,0.47,0.03,0.03,0.0,14,1,1.0,0.75
daoshengmu,erich666,20150,4,2,2,0,0.33,0.17,0.17,0.0,7,1,1.0,0.75
crobi,erich666,20150,2,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,0.75
erich666,Usnul,20150,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.75,1.0
benaadams,Usnul,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bhouston,Usnul,20150,9,0,0,0,0.9,0.0,0.0,0.0,11,1,1.0,1.0
mrdoob,Usnul,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
daoshengmu,Usnul,20150,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,1.0
crobi,Usnul,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,bhouston,20150,18,0,0,0,0.9,0.0,0.0,0.0,12,1,1.0,1.0
erich666,mrdoob,20150,1,1,1,0,0.25,0.25,0.25,0.0,5,1,0.75,1.0
benaadams,mrdoob,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
bhouston,mrdoob,20150,1,0,1,0,0.1,0.0,0.1,0.0,11,1,1.0,1.0
daoshengmu,mrdoob,20150,2,0,2,0,0.67,0.0,0.67,0.0,4,1,1.0,1.0
crobi,mrdoob,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,daoshengmu,20150,2,0,0,0,0.33,0.0,0.0,0.0,5,1,1.0,1.0
bhouston,daoshengmu,20150,11,0,2,0,0.37,0.0,0.07,0.0,13,1,1.0,1.0
crobi,daoshengmu,20150,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,1.0
benaadams,crobi,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bhouston,crobi,20150,9,0,0,0,0.9,0.0,0.0,0.0,11,1,1.0,1.0
robhawkes,Samsy,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,WestLangley,20150,10,0,0,1,0.62,0.0,0.0,0.06,8,1,0.75,0.75
gero3,WestLangley,20150,6,0,0,0,0.75,0.0,0.0,0.0,6,1,1.0,0.75
RemusMar,WestLangley,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
gero3,mrdoob,20150,6,0,0,0,0.75,0.0,0.0,0.0,6,1,1.0,0.75
mrdoob,RemusMar,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
gero3,RemusMar,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,WestLangley,20151,16,0,0,1,0.67,0.0,0.0,0.04,10,1,0.83,0.75
RemusMar,WestLangley,20151,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
gero3,WestLangley,20151,10,0,0,1,0.62,0.0,0.0,0.06,8,1,0.75,0.75
gero3,mrdoob,20151,16,0,0,1,0.67,0.0,0.0,0.04,10,1,0.75,0.83
mrdoob,RemusMar,20151,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.83,1.0
gero3,RemusMar,20151,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
jspdown,WestLangley,20150,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
mrdoob,WestLangley,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
jspdown,mrdoob,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
almeidais,jspdown,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
mrdoob,s5g,20181,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
gero3,mrdoob,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
hekto,mrdoob,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
mrdoob,usefulthink,20160,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
camoconnell,usefulthink,20161,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
AlexeyGapon,getzelone,20150,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
getzelone,RemusMar,20150,2,2,2,0,0.2,0.2,0.2,0.0,7,1,1.0,0.8
AlexeyGapon,RemusMar,20150,9,0,0,0,0.6,0.0,0.0,0.0,8,1,1.0,0.8
dubejf,mrdoob,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
dubejf,WestLangley,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
mrdoob,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
playerro,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dubejf,playerro,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
mrdoob,playerro,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,bhouston,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,saadfaisal,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
mrdoob,saadfaisal,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
benaadams,saadfaisal,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
bhouston,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bhouston,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
saadfaisal,WestLangley,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
mrdoob,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
RemusMar,WestLangley,20150,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
hotohoto,WestLangley,20150,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
hotohoto,RemusMar,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
jperezmedina,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ghost,mrdoob,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ghost,jperezmedina,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
mrdoob,Usnul,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jperezmedina,Usnul,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ghost,Usnul,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
j3zusla,titansoftime,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.5,1.0
repsac,titansoftime,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
mrdoob,titansoftime,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
j3zusla,repsac,20150,1,1,0,1,0.5,0.5,0.0,0.5,3,1,0.5,0.0
mrdoob,repsac,20150,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
j3zusla,mrdoob,20150,1,1,0,1,0.5,0.5,0.0,0.5,3,1,0.5,0.0
mathdoodle,WestLangley,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
drcmda,WestLangley,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
jonnenauha,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
drcmda,mathdoodle,20150,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
jonnenauha,mathdoodle,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
drcmda,jonnenauha,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
bhouston,mrdoob,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Usnul,WestLangley,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
tiansijie,WestLangley,20150,2,0,1,0,0.5,0.0,0.25,0.0,4,1,1.0,1.0
antont,WestLangley,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
benaadams,WestLangley,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
tiansijie,Usnul,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
antont,Usnul,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
benaadams,Usnul,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
antont,tiansijie,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
benaadams,tiansijie,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
antont,benaadams,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Mugen87,WestLangley,20180,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Lu-Do,mrdoob,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
MichaelHazani,mrdoob,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Lu-Do,MichaelHazani,20150,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.5,1.0
rakrockon,weiserhei,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
MasterJames,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
makc,WestLangley,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
RemusMar,WestLangley,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
makc,RemusMar,20150,5,0,0,1,0.56,0.0,0.0,0.11,6,1,0.6699999999999999,0.6699999999999999
dubejf,MasterJames,20150,1,0,0,0,0.2,0.0,0.0,0.0,6,1,1.0,0.8
LuYaojing,MasterJames,20150,4,3,0,1,0.2,0.15,0.0,0.05,9,1,0.75,0.8
dubejf,LuYaojing,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
dubejf,yomotsu,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
MasterJames,yomotsu,20150,1,0,0,0,0.2,0.0,0.0,0.0,6,1,0.8,1.0
LuYaojing,yomotsu,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
mrdoob,yomotsu,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dubejf,zz85,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
MasterJames,zz85,20150,1,0,0,0,0.2,0.0,0.0,0.0,6,1,0.8,1.0
LuYaojing,zz85,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
yomotsu,zz85,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,zz85,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
dubejf,mrdoob,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
MasterJames,mrdoob,20150,1,0,0,0,0.2,0.0,0.0,0.0,6,1,0.8,1.0
LuYaojing,mrdoob,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
LuYaojing,mrdoob,20160,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
CypD,mrdoob,20150,0,2,0,0,0.0,1.0,0.0,0.0,3,1,0.0,1.0
MiiBond,mrdoob,20150,0,2,0,0,0.0,1.0,0.0,0.0,3,1,0.0,1.0
mrdoob,nn4e,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
CypD,nn4e,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
MiiBond,nn4e,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
CypD,MiiBond,20150,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
dimecho,WestLangley,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
atwaves,Formatter,20170,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,rustinlee,20150,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
dubejf,mrdoob,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
dimecho,repsac,20150,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,0.6699999999999999
flow-c,repsac,20150,0,2,0,0,0.0,0.33,0.0,0.0,5,1,1.0,0.6699999999999999
dimecho,WestLangley,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
repsac,WestLangley,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
flow-c,WestLangley,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
dimecho,flow-c,20150,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
dimecho,manthrax,20161,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
beiller,titansoftime,20151,6,0,0,0,0.6,0.0,0.0,0.0,7,1,0.8,1.0
repsac,titansoftime,20151,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
please-wait,titansoftime,20151,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
manthrax,titansoftime,20151,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
beiller,repsac,20151,1,1,0,1,0.2,0.2,0.0,0.2,6,1,0.8,0.0
please-wait,repsac,20151,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
manthrax,repsac,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
beiller,please-wait,20151,1,1,0,1,0.2,0.2,0.0,0.2,6,1,0.8,0.0
manthrax,please-wait,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
beiller,manthrax,20151,3,0,0,0,0.6,0.0,0.0,0.0,6,1,0.8,1.0
unreturnable,WestLangley,20151,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.0,1.0
makc,WestLangley,20151,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
makc,unreturnable,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
WestLangley,zz85,20151,3,0,0,0,0.5,0.0,0.0,0.0,5,1,1.0,0.5
unreturnable,zz85,20151,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.0,0.5
makc,zz85,20151,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
bag-man,mrdoob,20161,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
arodic,mrdoob,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
arodic,rfm1201,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,rfm1201,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
arodic,Mugen87,20180,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Astrak,RemusMar,20151,8,0,0,0,0.67,0.0,0.0,0.0,7,1,0.6699999999999999,1.0
arodic,RemusMar,20151,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
mrdoob,RemusMar,20151,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
arodic,Astrak,20151,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
Astrak,mrdoob,20151,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.6699999999999999,1.0
arodic,mrdoob,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
mrdoob,rohan-deshpande,20171,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
rohan-deshpande,WestLangley,20171,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
