name1,name2,period,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
bernardpaulus,takluyver,20111,2,0,2,0,0.5,0.0,0.5,0.0,4,1,1.0,1.0
fperez,minrk,20111,6,0,0,0,0.25,0.0,0.0,0.0,10,1,0.5,1.0
minrk,richardeverson,20111,6,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
fperez,richardeverson,20111,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.5,1.0
epatters,fperez,20111,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
fperez,punchagan,20111,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
epatters,punchagan,20111,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
fperez,takluyver,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
minrk,takluyver,20111,4,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,0.83
bernardofire,takluyver,20111,1,1,0,1,0.17,0.17,0.0,0.17,7,1,0.0,0.83
gabriellima,takluyver,20111,4,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,0.83
bernardofire,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
gabriellima,minrk,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bernardofire,gabriellima,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
fperez,juliantaylor,20111,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
juliantaylor,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.0,1.0
minrk,takluyver,20111,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
juliantaylor,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
mdenil,takluyver,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
fperez,mdenil,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
fperez,minrk,20111,1,2,0,1,0.08,0.17,0.0,0.08,7,1,0.6699999999999999,0.75
dwiel,minrk,20131,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
dwiel,fperez,20131,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
minrk,rth,20111,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.75,1.0
fperez,rth,20111,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
dwiel,rth,20131,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ivanov,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,takluyver,20111,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
fperez,ivanov,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jstenar,takluyver,20111,9,0,0,0,0.75,0.0,0.0,0.0,7,1,1.0,1.0
pfmoore,takluyver,20111,2,0,2,0,0.25,0.0,0.25,0.0,6,1,1.0,1.0
jstenar,pfmoore,20111,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
digitalsatori,fperez,20111,2,0,2,0,0.4,0.0,0.4,0.0,6,1,1.0,1.0
ahmadia,fperez,20151,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,1.0
Carreau,fperez,20151,2,0,2,0,0.4,0.0,0.4,0.0,6,1,1.0,1.0
Carreau,fperez,20160,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,1.0
ahmadia,digitalsatori,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,digitalsatori,20151,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
Carreau,digitalsatori,20160,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,minrk,20111,8,0,2,0,0.53,0.0,0.13,0.0,8,1,1.0,1.0
digitalsatori,minrk,20111,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,1.0
ahmadia,minrk,20151,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
Carreau,minrk,20151,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,1.0
madanh,minrk,20160,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
Carreau,minrk,20160,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
ahmadia,Carreau,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,Tagar,20111,2,0,2,0,0.4,0.0,0.4,0.0,6,1,1.0,1.0
digitalsatori,Tagar,20111,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
minrk,Tagar,20111,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,1.0
ahmadia,Tagar,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,Tagar,20151,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
madanh,Tagar,20160,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,Tagar,20160,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,madanh,20111,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,1.0
digitalsatori,madanh,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ahmadia,madanh,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,madanh,20151,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,madanh,20160,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ahmadia,Carreau,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,takluyver,20111,2,0,1,0,0.5,0.0,0.25,0.0,4,1,1.0,1.0
fperez,minrk,20111,33,8,4,3,0.29,0.07,0.04,0.03,23,1,0.5700000000000001,0.94
ivanov,minrk,20111,30,5,2,2,0.38,0.06,0.03,0.03,21,1,0.6,0.94
fperez,ivanov,20111,12,7,2,6,0.34,0.2,0.06,0.17,12,1,0.5700000000000001,0.6
fperez,takluyver,20111,4,0,4,0,0.67,0.0,0.67,0.0,5,1,1.0,1.0
ellisonbg,fperez,20111,4,2,4,0,0.33,0.17,0.33,0.0,8,1,1.0,0.83
fperez,sccolbert,20111,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.0
fperez,takluyver,20111,4,2,0,0,0.33,0.17,0.0,0.0,7,1,1.0,0.5
sccolbert,takluyver,20111,2,0,0,2,0.5,0.0,0.0,0.5,5,1,0.0,0.5
ellisonbg,fperez,20120,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
ellisonbg,minrk,20120,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
deftpunk,fperez,20111,6,0,0,0,0.6,0.0,0.0,0.0,7,1,1.0,1.0
fperez,ghost,20111,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,1.0
deftpunk,ghost,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,kmsquire,20111,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,1.0
ghost,kmsquire,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
deftpunk,kmsquire,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
kiddouk,kmsquire,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
fperez,kiddouk,20111,0,2,0,0,0.0,0.4,0.0,0.0,6,1,1.0,0.0
ghost,kiddouk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
deftpunk,kiddouk,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
fperez,takluyver,20131,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
minrk,takluyver,20131,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ellisonbg,takluyver,20140,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
minrk,takluyver,20140,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ellisonbg,fperez,20140,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
ellisonbg,fperez,20140,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
fperez,minrk,20131,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,minrk,20140,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
fperez,minrk,20131,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,minrk,20140,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
aarchiba,ellisonbg,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bgbg,ellisonbg,20120,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bgbg,ellisonbg,20121,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,fperez,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
aarchiba,fperez,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ellisonbg,fperez,20120,1,0,0,1,0.33,0.0,0.0,0.33,4,1,0.6699999999999999,0.0
bgbg,fperez,20120,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
bgbg,fperez,20121,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
aarchiba,ellisonbg,20111,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
bgbg,ellisonbg,20120,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
bgbg,ellisonbg,20121,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.6699999999999999
ellisonbg,fperez,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
aarchiba,fperez,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ellisonbg,fperez,20120,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
bgbg,fperez,20120,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bgbg,fperez,20121,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
ellisonbg,markvoorhies,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
aarchiba,markvoorhies,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,markvoorhies,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
ellisonbg,markvoorhies,20120,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
fperez,markvoorhies,20120,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
bgbg,markvoorhies,20120,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bgbg,markvoorhies,20121,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
aarchiba,bgbg,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
aarchiba,bgbg,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,minrk,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
aarchiba,minrk,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
ellisonbg,minrk,20120,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
fperez,minrk,20120,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
markvoorhies,minrk,20120,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bgbg,minrk,20120,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
bgbg,minrk,20121,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,prabhuramachandran,20111,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
fperez,takluyver,20111,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
cool-RR,takluyver,20111,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.0
minrk,takluyver,20111,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
cool-RR,fperez,20111,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.0
fperez,minrk,20111,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
cool-RR,minrk,20111,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.0
fperez,omazapa,20111,3,1,3,0,0.3,0.1,0.3,0.0,11,1,0.9,1.0
ivanov,omazapa,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
minrk,omazapa,20111,0,4,0,0,0.0,0.25,0.0,0.0,17,1,0.75,1.0
fperez,takluyver,20111,6,0,0,0,0.6,0.0,0.0,0.0,11,1,0.9,1.0
omazapa,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ivanov,takluyver,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
minrk,takluyver,20111,12,0,0,0,0.75,0.0,0.0,0.0,17,1,0.75,1.0
fperez,ivanov,20111,6,0,0,0,0.6,0.0,0.0,0.0,11,1,0.9,1.0
fperez,minrk,20111,76,12,0,4,0.47,0.07,0.0,0.03,26,1,0.9,0.75
ivanov,minrk,20111,12,0,0,0,0.75,0.0,0.0,0.0,17,1,1.0,0.75
minrk,takluyver,20111,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
ruidc,takluyver,20111,18,0,0,0,0.6,0.0,0.0,0.0,11,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,minrk,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,fperez,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,ivanov,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
ivanov,takluyver,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
minrk,takluyver,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ivanov,minrk,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
jrs65,minrk,20111,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
juliantaylor,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
fperez,jrs65,20111,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
fperez,juliantaylor,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jrs65,juliantaylor,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
minrk,temporaer,20111,3,0,1,0,0.5,0.0,0.17,0.0,5,1,1.0,1.0
jjehannet,minrk,20111,2,1,0,1,0.33,0.17,0.0,0.17,5,1,0.5,0.6699999999999999
fperez,minrk,20111,5,2,1,1,0.33,0.13,0.07,0.07,8,1,0.8,0.6699999999999999
ellisonbg,minrk,20111,3,2,0,2,0.33,0.22,0.0,0.22,6,1,0.32999999999999996,0.6699999999999999
ellisonbg,minrk,20120,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
fperez,jjehannet,20111,4,1,0,1,0.4,0.1,0.0,0.1,7,1,0.8,0.5
ellisonbg,jjehannet,20111,3,0,0,2,0.5,0.0,0.0,0.33,5,1,0.32999999999999996,0.5
ellisonbg,jjehannet,20120,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
ellisonbg,fperez,20111,5,2,0,2,0.33,0.13,0.0,0.13,8,1,0.32999999999999996,0.8
ellisonbg,fperez,20120,3,0,0,0,0.6,0.0,0.0,0.0,6,1,1.0,0.8
fperez,minrk,20111,13,0,0,4,0.39,0.0,0.0,0.12,14,1,0.32999999999999996,0.8200000000000001
fperez,takluyver,20111,2,3,2,0,0.29,0.43,0.29,0.0,8,1,0.5700000000000001,1.0
djv,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
djv,fperez,20111,8,0,0,0,0.29,0.0,0.0,0.0,11,1,1.0,0.5700000000000001
Carreau,takluyver,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,takluyver,20120,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,takluyver,20120,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Carreau,ellisonbg,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
Carreau,ellisonbg,20120,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
Carreau,fperez,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,fperez,20111,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,1.0
ellisonbg,fperez,20120,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,fperez,20120,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,1.0
Carreau,ellisonbg,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,ellisonbg,20120,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
minrk,takluyver,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
autotelicum,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
minrk,versusvoid,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
autotelicum,versusvoid,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
takluyver,versusvoid,20141,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
minrk,takluyver,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
autotelicum,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
abeld,takluyver,20111,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
minrk,takluyver,20111,3,0,0,0,0.5,0.0,0.0,0.0,5,1,0.5,1.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
abeld,minrk,20111,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,0.5
fperez,minrk,20111,0,1,0,0,0.0,0.5,0.0,0.0,3,1,1.0,0.5
abeld,fperez,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,3,0,3,0,0.33,0.0,0.33,0.0,6,1,1.0,1.0
Carreau,minrk,20120,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
fperez,minrk,20120,2,2,0,0,0.22,0.22,0.0,0.0,6,1,0.32999999999999996,1.0
Carreau,fperez,20120,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
Carreau,fperez,20120,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,0.32999999999999996
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
Carreau,minrk,20120,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,minrk,20120,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.32999999999999996,1.0
fperez,minrk,20111,8,0,0,0,0.5,0.0,0.0,0.0,10,1,0.75,1.0
ellisonbg,fperez,20111,2,0,1,0,0.5,0.0,0.25,0.0,4,1,1.0,1.0
fperez,minrk,20111,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
ellisonbg,minrk,20111,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
fperez,fwerner,20111,0,2,0,0,0.0,0.5,0.0,0.0,5,1,1.0,0.0
fperez,minrk,20111,4,0,0,0,0.5,0.0,0.0,0.0,6,1,1.0,1.0
fwerner,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
Carreau,minrk,20111,15,5,0,5,0.33,0.11,0.0,0.11,18,1,0.6699999999999999,0.6699999999999999
fperez,minrk,20111,55,20,0,25,0.31,0.11,0.0,0.14,27,1,0.5800000000000001,0.6699999999999999
Carreau,fperez,20111,12,9,4,5,0.33,0.25,0.11,0.14,15,1,0.6699999999999999,0.5800000000000001
ellisonbg,fperez,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
ellisonbg,fperez,20120,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
fperez,minrk,20111,5,0,0,0,0.2,0.0,0.0,0.0,10,1,0.4,1.0
ellisonbg,ivanov,20120,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
ivanov,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ellisonbg,minrk,20120,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ellisonbg,fperez,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
fperez,minrk,20111,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ellisonbg,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
fperez,takluyver,20111,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.5,1.0
alcidesv,takluyver,20111,8,0,2,0,0.5,0.0,0.12,0.0,8,1,1.0,1.0
fperez,takluyver,20111,4,0,1,0,0.5,0.0,0.12,0.0,6,1,1.0,1.0
alcidesv,fperez,20111,4,0,2,0,0.5,0.0,0.25,0.0,6,1,1.0,1.0
CRP,fperez,20120,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dashesy,fperez,20130,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Carreau,fperez,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Carreau,CRP,20161,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
CRP,takluyver,20120,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
fperez,takluyver,20120,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
dashesy,takluyver,20130,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
Carreau,takluyver,20161,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
CRP,fperez,20120,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
dashesy,fperez,20130,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Carreau,fperez,20161,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
CRP,dashesy,20120,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
Carreau,dashesy,20161,0,1,0,0,0.0,1.0,0.0,0.0,2,1,1.0,0.0
ellisonbg,fperez,20111,1,0,0,1,0.33,0.0,0.0,0.33,4,1,0.6699999999999999,0.0
ellisonbg,minrk,20111,5,0,0,1,0.56,0.0,0.0,0.11,6,1,0.6699999999999999,0.6699999999999999
fperez,minrk,20111,1,0,0,1,0.33,0.0,0.0,0.33,4,1,0.0,0.6699999999999999
hpaulj,minrk,20111,25,1,1,0,0.62,0.03,0.03,0.0,13,1,1.0,0.88
fperez,minrk,20111,8,2,2,0,0.33,0.08,0.08,0.0,11,1,1.0,0.88
minrk,takluyver,20111,12,0,0,0,0.75,0.0,0.0,0.0,10,1,0.88,1.0
hpaulj,takluyver,20111,8,0,0,0,0.8,0.0,0.0,0.0,7,1,1.0,1.0
fperez,takluyver,20111,2,0,0,0,0.33,0.0,0.0,0.0,5,1,1.0,1.0
fperez,hpaulj,20111,6,0,2,0,0.4,0.0,0.13,0.0,8,1,1.0,1.0
jdmarch,minrk,20111,15,0,0,0,0.83,0.0,0.0,0.0,9,1,1.0,1.0
fperez,minrk,20111,1,0,1,0,0.17,0.0,0.17,0.0,7,1,1.0,1.0
fperez,jdmarch,20111,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
fperez,minrk,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
minrk,takluyver,20111,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
fperez,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
minrk,takluyver,20111,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
fperez,takluyver,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
fperez,minrk,20111,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
juliantaylor,takluyver,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
jstenar,minrk,20111,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
minrk,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
jstenar,takluyver,20111,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
fperez,minrk,20111,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
minrk,takluyver,20111,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,1.0
fperez,takluyver,20111,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,1.0
markvoorhies,minrk,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
minrk,takluyver,20111,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
