name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
AlexeyGapon,RemusMar,20150,1.0,0.8,9,0,0,0,1,8
AlexeyGapon,getzelone,20150,1.0,1.0,0,0,0,0,1,5
BenediktS,Usnul,20150,0.0,1.0,0,0,0,0,1,3
BenediktS,repsac,20150,0.0,1.0,0,0,0,0,1,4
CodingFabian,WestLangley,20150,1.0,1.0,1,0,0,0,1,3
CypD,MiiBond,20150,0.0,0.0,1,0,0,1,1,2
CypD,mrdoob,20150,0.0,1.0,0,2,0,0,1,3
CypD,nn4e,20150,0.0,1.0,0,0,0,0,1,2
Densaugeo,WestLangley,20150,1.0,0.33,2,0,0,0,1,5
Densaugeo,mrdoob,20150,1.0,0.33,2,0,0,0,1,5
Dynasty9,SinaEghbal,20150,1.0,1.0,9,0,0,0,1,6
Dynasty9,kdrnic,20150,1.0,1.0,1,0,0,0,1,2
Dynasty9,makc,20150,1.0,1.0,1,0,0,0,1,2
Dynasty9,mrdoob,20150,1.0,1.0,3,0,0,0,1,4
Ekki,mrdoob,20150,1.0,1.0,0,0,0,0,1,3
J-Zeitler,mrdoob,20150,1.0,1.0,1,0,0,0,1,2
J-Zeitler,solpyro,20150,1.0,1.0,0,0,0,0,1,2
JackCA,WestLangley,20150,0.25,1.0,1,3,0,0,1,6
JackCA,mrdoob,20150,0.25,1.0,0,3,0,0,1,5
JackCA,octalmage,20150,0.25,0.0,3,0,0,3,1,5
JackCA,titansoftime,20150,0.25,0.0,3,0,0,3,1,5
Jiaying-YU,JosephClay,20150,1.0,1.0,1,0,0,0,1,2
Lu-Do,MichaelHazani,20150,0.5,1.0,0,1,0,0,1,3
Lu-Do,mrdoob,20150,0.5,1.0,1,0,0,0,1,3
LuYaojing,MasterJames,20150,0.75,0.8,4,3,0,1,1,9
LuYaojing,mrdoob,20150,0.75,1.0,3,0,0,0,1,5
LuYaojing,yomotsu,20150,0.75,1.0,3,0,0,0,1,5
LuYaojing,zz85,20150,0.75,1.0,3,0,0,0,1,5
MasterJames,mrdoob,20150,0.9,1.0,2,0,0,0,2,8
MasterJames,yomotsu,20150,0.8,1.0,1,0,0,0,1,6
MasterJames,zz85,20150,0.8,1.0,1,0,0,0,1,6
MichaelHazani,mrdoob,20150,1.0,1.0,0,0,0,0,1,2
MiiBond,mrdoob,20150,0.0,1.0,0,2,0,0,1,3
MiiBond,nn4e,20150,0.0,1.0,0,0,0,0,1,2
QuaziKb,WestLangley,20150,1.0,1.0,1,0,0,0,1,2
RemusMar,WestLangley,20150,0.89,0.9166666666666666,7,0,0,0,3,13
Usnul,WestLangley,20150,1.0,1.0,1,0,0,0,1,3
Usnul,willy-vvu,20150,1.0,1.0,9,0,0,0,1,6
WestLangley,willy-vvu,20150,1.0,1.0,1,0,0,0,1,3
antonpantev,Dynasty9,20150,1.0,1.0,3,0,0,0,1,4
antonpantev,SinaEghbal,20150,1.0,1.0,3,0,0,0,1,4
antont,Usnul,20150,1.0,1.0,1,0,0,0,1,2
antont,WestLangley,20150,1.0,1.0,1,0,0,0,1,3
antont,benaadams,20150,1.0,1.0,1,0,0,0,1,2
antont,tiansijie,20150,1.0,1.0,1,0,0,0,1,3
arodic,mattdesl,20150,1.0,1.0,2,0,0,0,1,3
arodic,mrdoob,20150,1.0,1.0,0,0,0,0,1,3
arturitu,fredleefarr,20150,0.6699999999999999,1.0,4,0,0,0,1,5
arturitu,iY0Yi,20150,0.6699999999999999,1.0,2,0,0,0,1,4
arturitu,laetitiakami,20150,0.6699999999999999,1.0,2,0,0,0,1,4
arturitu,repsac,20150,0.6699999999999999,0.5700000000000001,11,0,0,3,1,10
arturitu,satori99,20150,0.6699999999999999,1.0,2,0,0,0,1,4
arturitu,titansoftime,20150,0.6699999999999999,1.0,2,0,0,0,1,4
benaadams,J-Zeitler,20150,1.0,1.0,1,0,0,0,1,2
benaadams,Usnul,20150,1.0,1.0,3,0,0,0,2,5
benaadams,WestLangley,20150,1.0,1.0,4,0,0,0,3,9
benaadams,bhouston,20150,0.9575,1.0,64,0,0,0,4,33
benaadams,crobi,20150,1.0,1.0,3,0,0,0,2,5
benaadams,daoshengmu,20150,1.0,1.0,2,0,0,0,1,5
benaadams,erich666,20150,1.0,0.75,4,0,0,0,1,6
benaadams,gero3,20150,0.83,1.0,9,0,0,0,1,13
benaadams,mrdoob,20150,0.9757142857142858,1.0,34,2,2,0,7,31
benaadams,saadfaisal,20150,1.0,0.6699999999999999,2,0,0,0,1,4
benaadams,solpyro,20150,1.0,1.0,0,0,0,0,1,2
benaadams,tiansijie,20150,1.0,1.0,1,0,0,0,1,3
bhouston,Ekki,20150,1.0,1.0,0,0,0,0,1,3
bhouston,JackCA,20150,0.5,0.25,4,0,0,3,1,6
bhouston,Usnul,20150,1.0,1.0,9,0,0,0,1,11
bhouston,WestLangley,20150,0.7933333333333333,0.9033333333333332,26,6,2,2,3,21
bhouston,crobi,20150,0.75,1.0,10,0,0,0,2,14
bhouston,daoshengmu,20150,1.0,1.0,14,0,2,0,2,18
bhouston,erich666,20150,1.0,0.75,19,1,1,0,1,14
