name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
AndrewRayCode,MaikSoriano,20160,0.83,1.0,9,1,1,0,1,9
AndrewRayCode,Scharnvirk,20160,1.0,0.5,1,0,0,0,1,3
AndrewRayCode,WestLangley,20160,1.0,1.0,1,0,0,0,1,2
AndrewRayCode,arturitu,20160,0.83,1.0,9,1,1,0,1,9
AndrewRayCode,chrmi,20160,1.0,1.0,1,0,0,0,1,2
AndrewRayCode,dlinning,20160,1.0,1.0,1,0,0,0,1,2
AndrewRayCode,evshiron,20160,1.0,1.0,0,0,0,0,1,5
AndrewRayCode,insominx,20160,0.83,1.0,5,1,1,0,1,8
AndrewRayCode,jee7,20160,1.0,1.0,1,0,0,0,1,2
AndrewRayCode,makc,20160,1.0,1.0,1,0,0,0,1,2
AndrewRayCode,mrdoob,20160,0.9575,1.0,15,2,2,0,4,18
AndrewRayCode,phfatmonkey,20160,0.915,0.665,16,4,0,4,2,18
AndrewRayCode,titansoftime,20160,1.0,1.0,1,0,0,0,1,3
AndrewRayCode,tschw,20160,0.9433333333333334,0.6666666666666666,5,0,0,0,3,11
BretMishler,mrdoob,20160,1.0,1.0,1,0,0,0,1,2
DmitryFX,WestLangley,20160,1.0,1.0,1,0,0,0,1,2
DmitryFX,schubboy,20160,1.0,1.0,2,0,0,0,1,3
EskelCz,mrdoob,20160,1.0,1.0,1,0,1,0,1,2
Fitblip,hbriceno,20160,1.0,1.0,1,0,0,0,1,2
Fitblip,jimcottrell,20160,1.0,1.0,1,0,0,0,1,2
Fitblip,jonnenauha,20160,1.0,1.0,1,0,0,0,1,2
Fitblip,kenrussell,20160,1.0,1.0,0,0,0,0,1,2
Fitblip,mrdoob,20160,1.0,1.0,2,0,0,0,1,4
Fitblip,msimpson,20160,1.0,1.0,1,0,0,0,1,2
Fitblip,oros,20160,1.0,0.6699999999999999,2,0,0,0,1,4
Fitblip,timothyallan,20160,1.0,1.0,1,0,0,0,1,2
GameKyuubi,JamesMilnerUK,20160,0.0,1.0,0,0,0,0,1,2
GameKyuubi,jwlarocque,20160,0.0,0.0,1,0,0,1,1,2
GameKyuubi,kmoe,20160,0.0,1.0,0,0,0,0,1,2
GameKyuubi,mrdoob,20160,0.0,1.0,0,0,0,0,1,2
GameKyuubi,sjlynch,20160,0.0,0.0,1,0,0,1,1,2
GameKyuubi,unphased,20160,0.0,1.0,0,0,0,0,1,2
GameKyuubi,vk92kokil,20160,0.0,1.0,0,0,0,0,1,2
Hcely,WestLangley,20160,1.0,1.0,2,0,0,0,1,3
Jairolaya12x,mrdoob,20160,1.0,1.0,0,0,0,0,1,2
JamesMilnerUK,jwlarocque,20160,1.0,0.0,0,0,0,0,1,2
JamesMilnerUK,kmoe,20160,1.0,1.0,1,0,0,0,1,2
JamesMilnerUK,mrdoob,20160,1.0,1.0,1,0,0,0,1,2
JamesMilnerUK,sjlynch,20160,1.0,0.0,0,0,0,0,1,2
JamesMilnerUK,unphased,20160,1.0,1.0,1,0,0,0,1,2
JamesMilnerUK,vk92kokil,20160,1.0,1.0,1,0,0,0,1,2
Kelsopher,rhairston,20160,1.0,0.75,9,0,0,0,1,7
LuYaojing,mrdoob,20160,1.0,1.0,0,0,0,0,1,2
Lukeisme,mrdoob,20160,1.0,1.0,6,0,0,0,1,5
MaikSoriano,mrdoob,20160,1.0,1.0,6,0,2,0,1,7
MaikSoriano,phfatmonkey,20160,1.0,0.33,4,4,0,0,1,9
MaikSoriano,tschw,20160,1.0,1.0,2,0,0,0,1,4
Makio64,WestLangley,20160,0.6699999999999999,0.5,3,0,0,1,1,5
Makio64,Zob1,20160,0.6699999999999999,1.0,2,0,0,0,1,4
Makio64,mrdoob,20160,0.6699999999999999,1.0,4,0,0,0,1,5
