name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
06wj,11zouzouzou,20181,1.0,1.0,0,0,0,0,1,2
06wj,HypnosNova,20181,1.0,1.0,2,0,0,0,2,4
06wj,Mugen87,20181,1.0,1.0,6,0,0,0,3,9
06wj,TimJeskeSensape,20181,1.0,0.6699999999999999,1,0,0,0,1,4
06wj,donmccurdy,20181,1.0,1.0,1,0,0,0,1,2
06wj,jcyuan,20181,1.0,1.0,1,0,0,0,1,2
06wj,linkenneth,20181,1.0,1.0,1,0,0,0,2,7
06wj,makc,20181,1.0,1.0,9,0,0,0,2,9
06wj,mrdoob,20181,1.0,1.0,3,0,0,0,5,11
06wj,msimpson,20181,1.0,1.0,2,0,0,0,1,3
06wj,wwbbluesky,20181,1.0,1.0,1,0,0,0,1,3
06wj,xincept,20181,1.0,1.0,0,0,0,0,1,4
11zouzouzou,HypnosNova,20181,1.0,1.0,0,0,0,0,1,2
11zouzouzou,mrdoob,20181,1.0,1.0,1,0,1,0,1,2
39otrebla,Mugen87,20181,1.0,1.0,0,0,0,0,1,3
39otrebla,donmccurdy,20181,1.0,1.0,0,0,0,0,1,3
3xr,Mugen87,20181,1.0,1.0,0,0,0,0,1,3
4zuko,Mugen87,20181,1.0,1.0,1,0,0,0,1,2
4zuko,mrdoob,20181,1.0,1.0,1,0,1,0,1,3
4zuko,takahirox,20181,1.0,1.0,1,0,0,0,1,2
Alwox,Mugen87,20181,1.0,1.0,0,0,0,0,1,2
Alwox,donmccurdy,20181,0.0,1.0,0,0,0,0,1,2
Alwox,looeee,20181,1.0,1.0,1,0,1,0,1,2
Alwox,mrdoob,20181,1.0,1.0,1,0,1,0,1,2
AncientChild,donmccurdy,20181,1.0,1.0,1,0,0,0,1,2
AncientChild,mrdoob,20181,1.0,1.0,1,0,0,0,1,2
AndreySukhov,Mugen87,20181,1.0,1.0,5,0,0,0,1,7
AndreySukhov,WestLangley,20181,1.0,1.0,3,0,0,0,1,5
AndreySukhov,makc,20181,1.0,1.0,1,0,0,0,1,3
AndreySukhov,tbalouet,20181,1.0,1.0,1,0,0,0,1,3
Artyom17,Mugen87,20181,1.0,0.855,11,2,1,0,2,15
Artyom17,hoch,20181,1.0,0.71,5,2,0,0,1,9
Artyom17,mrdoob,20181,1.0,1.0,5,0,1,0,2,9
Artyom17,osov,20181,1.0,1.0,7,0,1,0,1,7
AustinDuvin,NicolasRannou,20181,1.0,1.0,2,0,1,0,1,4
AustinDuvin,easyfrog,20181,1.0,1.0,1,0,0,0,1,3
AustinDuvin,mrdoob,20181,1.0,1.0,1,0,1,0,1,3
AustinDuvin,pailhead,20181,1.0,1.0,2,0,1,0,1,4
AustinDuvin,trusktr,20181,1.0,1.0,2,0,0,0,1,4
BashCloud,WestLangley,20181,1.0,1.0,1,0,0,0,1,2
Ben-Mack,WestLangley,20181,0.75,1.0,2,0,0,0,2,6
Ben-Mack,bhouston,20181,0.5,1.0,2,0,0,0,1,4
Ben-Mack,mrdoob,20181,1.0,1.0,2,0,2,0,1,4
BlueMagnificent,Mugen87,20181,1.0,1.0,1,0,0,0,1,2
BlueMagnificent,griffin2000,20181,1.0,1.0,1,0,0,0,1,2
Bravos123,donmccurdy,20181,1.0,1.0,1,0,0,0,1,2
Bravos123,looeee,20181,1.0,1.0,3,0,0,0,1,4
CesarVonc,Mugen87,20181,0.0,1.0,0,0,0,0,1,4
CesarVonc,WestLangley,20181,0.0,1.0,0,0,0,0,1,3
CesarVonc,mrdoob,20181,0.0,1.0,0,1,0,0,1,3
