name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
DavidSouther,mrdoob,20131,1.0,1.0,0,0,0,0,1,2
DavidSouther,thekonz,20131,1.0,1.0,0,0,0,0,1,2
Digitoxin,MKHenson,20131,1.0,1.0,2,0,2,0,1,3
Digitoxin,MiiBond,20131,1.0,0.0,0,1,0,0,1,2
Digitoxin,Slayvin,20131,1.0,0.75,2,1,2,0,1,5
Digitoxin,WestLangley,20131,1.0,1.0,0,0,0,0,1,2
Digitoxin,jbouny,20131,1.0,1.0,1,0,1,0,1,3
Digitoxin,mrdoob,20131,1.0,1.0,4,0,4,0,1,6
Digitoxin,s9k,20131,1.0,1.0,0,0,0,0,1,2
Digitoxin,stemkoski,20131,1.0,1.0,1,0,1,0,1,3
Digitoxin,zz85,20131,1.0,1.0,1,0,1,0,1,4
Doidel,mrdoob,20131,1.0,1.0,2,0,0,0,1,4
Ganesh2,WestLangley,20131,1.0,1.0,0,0,0,0,1,2
Ganesh2,makc,20131,1.0,1.0,0,0,0,0,1,5
Ganesh2,mrdoob,20131,1.0,1.0,2,0,2,0,1,4
Ganesh2,zwollander,20131,1.0,1.0,0,0,0,0,1,2
GuyGood,StephenHopkins,20131,0.0,1.0,0,0,0,0,1,5
GuyGood,WestLangley,20131,0.5,1.0,0,0,0,0,2,9
GuyGood,mrdoob,20131,0.5,1.0,0,0,0,0,2,12
GuyGood,stephomi,20131,0.0,0.5,1,0,0,1,1,3
GuyGood,zz85,20131,1.0,1.0,0,0,0,0,1,6
MKHenson,Slayvin,20131,1.0,0.75,4,2,4,0,1,6
MKHenson,WestLangley,20131,1.0,1.0,0,0,0,0,1,3
MKHenson,mrdoob,20131,1.0,1.0,8,0,8,0,1,7
MKHenson,s9k,20131,1.0,1.0,0,0,0,0,1,3
MKHenson,stemkoski,20131,1.0,1.0,2,0,2,0,1,4
MKHenson,zz85,20131,1.0,1.0,2,0,2,0,1,5
