name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
DavidPeicho,twilson7755,20190,1.0,1.0,0,0,0,0,1,2
Dmarcoux111,WestLangley,20190,1.0,0.0,0,0,0,0,1,2
HypnosNova,Mugen87,20190,1.0,1.0,2,0,0,0,1,3
HypnosNova,WestLangley,20190,1.0,1.0,1,0,0,0,1,3
Moon-ChangHyun,Mugen87,20190,0.75,1.0,3,0,0,0,1,7
Mugen87,RemusMar,20190,1.0,1.0,4,0,0,0,1,5
Mugen87,WestLangley,20190,1.0,1.0,4,0,0,0,2,8
Mugen87,nahashsvb,20190,1.0,0.0,0,0,0,0,1,2
Mugen87,nickcoutsos,20190,1.0,1.0,1,0,1,0,1,2
Mugen87,santacrab,20190,1.0,1.0,4,0,0,0,1,6
Mugen87,yomboprime,20190,1.0,1.0,3,0,0,0,1,4
RemusMar,santacrab,20190,1.0,1.0,1,0,0,0,1,3
WestLangley,yomboprime,20190,1.0,1.0,1,0,0,0,1,2
aardgoose,Mugen87,20190,1.0,0.5,1,0,0,0,1,3
aardgoose,joshpatt2,20190,1.0,1.0,0,0,0,0,1,2
aardgoose,mrdoob,20190,1.0,1.0,1,0,0,0,1,4
arodic,Moon-ChangHyun,20190,1.0,0.75,5,2,4,0,1,7
arodic,Mugen87,20190,1.0,1.0,3,0,0,0,1,6
arodic,donmccurdy,20190,1.0,0.5,2,3,2,0,1,7
arodic,gkjohnson,20190,1.0,0.6699999999999999,2,1,2,0,1,4
arodic,kdex,20190,1.0,1.0,0,0,0,0,1,2
arodic,mrdoob,20190,1.0,0.86,0,1,0,0,1,8
arodic,sompylasar,20190,1.0,0.75,1,3,1,0,1,13
backspaces,looeee,20190,0.5,1.0,1,0,0,0,1,3
backspaces,mrdoob,20190,0.5,1.0,1,0,0,0,1,3
backspaces,trusktr,20190,0.5,0.0,1,0,0,1,1,3
balusethuraman,Mugen87,20190,1.0,1.0,0,0,0,0,1,2
bartmcleod,Mugen87,20190,1.0,1.0,1,0,0,0,1,2
basslagter,Mugen87,20190,1.0,1.0,2,0,0,0,1,3
basslagter,donmccurdy,20190,1.0,1.0,2,0,0,0,1,3
basslagter,mrdoob,20190,1.0,1.0,2,0,0,0,1,3
bpetar,Mugen87,20190,1.0,1.0,0,0,0,0,1,2
cnstoba,WestLangley,20190,0.5,0.0,1,0,0,1,1,3
cnstoba,donmccurdy,20190,0.5,1.0,1,0,0,0,1,3
cnstoba,takahirox,20190,0.5,1.0,1,0,0,0,1,3
david-campos,Mugen87,20190,1.0,1.0,1,0,0,0,1,3
donmccurdy,Mugen87,20190,1.0,1.0,11,0,0,0,4,15
donmccurdy,RemusMar,20190,1.0,1.0,1,0,0,0,1,3
donmccurdy,WestLangley,20190,1.0,0.6666666666666666,9,0,0,0,3,12
donmccurdy,emackey,20190,1.0,1.0,2,0,0,0,1,5
donmccurdy,gkjohnson,20190,0.9,0.768,19,12,4,3,5,29
donmccurdy,kdex,20190,0.5,1.0,1,0,0,0,1,7
donmccurdy,looeee,20190,1.0,1.0,3,0,0,0,2,7
donmccurdy,mrdoob,20190,0.9166666666666666,0.8933333333333332,20,2,4,3,6,32
donmccurdy,pailhead,20190,1.0,0.33,1,0,0,0,1,4
donmccurdy,santacrab,20190,1.0,1.0,2,0,1,0,1,4
donmccurdy,shingoonk,20190,0.75,1.0,0,2,0,0,1,6
donmccurdy,sompylasar,20190,0.5,0.75,19,9,2,9,1,18
donmccurdy,takahirox,20190,1.0,1.0,7,0,2,0,2,9
donmccurdy,webprofusion-chrisc,20190,1.0,1.0,2,0,0,0,1,4
donmccurdy,yomboprime,20190,1.0,1.0,7,0,0,0,2,7
emackey,WestLangley,20190,1.0,1.0,4,0,0,0,1,5
