"name1","name2","year_week","issue_num","p1","p2"
"Mailaender","obrakmann","201519","8093","2","2"
"epicelite","obrakmann","201519","8093","2","2"
"obrakmann","Phrohdoh","201519","8093","2","2"
"Mailaender","Phrohdoh","201519","8093","2","2"
"epicelite","Phrohdoh","201519","8093","2","2"
"epicelite","Mailaender","201519","8093","2","2"
"pchote","reaperrr","201520","8094","2","2"
"abcdefg30","obrakmann","201519","8095","2","22"
"deniz1a","pchote","201519","8097","2","2"
"abcdefg30","obrakmann","201521","8097","2","22"
"obrakmann","pchote","201521","8097","22","1"
"abcdefg30","pchote","201521","8097","2","1"
"obrakmann","penev92","201519","8099","22","2"
"Mailaender","penev92","201519","8101","2","2"
"obrakmann","penev92","201519","8101","2","2"
"Mailaender","obrakmann","201519","8101","2","2"
"abcdefg30","obrakmann","201519","8102","22","22"
"obrakmann","RoosterDragon","201519","8102","22","2"
"abcdefg30","RoosterDragon","201519","8102","22","2"
"obrakmann","penev92","201519","8104","1","2"
"penev92","ScottNZ","201519","8104","2","2"
"obrakmann","ScottNZ","201519","8104","1","2"
"deniz1a","obrakmann","201519","8105","202222","1"
"GraionDilach","penev92","201529","8105","22","20"
"deniz1a","penev92","201529","8105","02","20"
"deniz1a","GraionDilach","201529","8105","02","22"
"deniz1a","penev92","201530","8105","222222","2"
"obrakmann","penev92","201530","8105","0222","2"
"pchote","penev92","201530","8105","2","2"
"deniz1a","obrakmann","201530","8105","222222","0222"
"deniz1a","pchote","201530","8105","222222","2"
"obrakmann","pchote","201530","8105","0222","2"
"pchote","reaperrr","201519","8106","22","02"
"pchote","penev92","201520","8106","2","12"
"Baxxster","LipkeGu","201519","8107","2","2"
"abcdefg30","reaperrr","201519","8109","22","20"
"Mailaender","reaperrr","201519","8109","22","20"
"abcdefg30","Mailaender","201519","8109","22","22"
"abcdefg30","pchote","201520","8109","1","22"
"pchote","sinf","201519","8111","2","2"
"Micr0Bit","penev92","201519","8112","2","2"
"OmegaBolt","penev92","201519","8114","2","22"
"pchote","penev92","201519","8114","2","22"
"OmegaBolt","pchote","201519","8114","2","2"
"obrakmann","penev92","201521","8114","022","22"
"Mailaender","penev92","201521","8114","1","22"
"Mailaender","obrakmann","201521","8114","1","022"
"Mailaender","pchote","201520","8115","2","2"
"dan9550","penev92","201521","8115","20","0"
"abcdefg30","Mailaender","201625","8115","2","2"
"abcdefg30","penev92","201519","8117","22","00"
"Mailaender","penev92","201519","8117","2","00"
"pchote","penev92","201519","8117","2","00"
"penev92","Unit158","201519","8117","00","2"
"abcdefg30","Unit158","201519","8117","22","2"
"Mailaender","Unit158","201519","8117","2","2"
"pchote","Unit158","201519","8117","2","2"
"abcdefg30","Mailaender","201519","8117","22","2"
"abcdefg30","pchote","201519","8117","22","2"
"Mailaender","pchote","201519","8117","2","2"
"abcdefg30","penev92","201520","8117","2222","02"
"abcdefg30","Phrohdoh","201520","8117","2222","2"
"penev92","Phrohdoh","201520","8117","02","2"
"abcdefg30","Mailaender","201521","8117","2","2"
"abcdefg30","obrakmann","201522","8117","222","1"
"abcdefg30","penev92","201522","8117","222","212"
"obrakmann","penev92","201522","8117","1","212"
"deniz1a","pchote","201519","8118","22","1"
"deniz1a","Mailaender","201521","8118","22","2"
"abcdefg30","pchote","201522","8118","1","2"
"deniz1a","pchote","201522","8118","02","2"
"abcdefg30","deniz1a","201522","8118","1","02"
"deniz1a","penev92","201524","8118","222","2"
"deniz1a","Mailaender","201525","8118","002","02"
"Mailaender","pchote","201525","8118","02","020"
"deniz1a","pchote","201525","8118","002","020"
"deniz1a","penev92","201528","8118","20","0"
"LipkeGu","penev92","201519","8121","2","2"
"pchote","penev92","201520","8121","2","2"
"cjshmyr","GraionDilach","201628","8122","22","22"
"GraionDilach","pchote","201628","8122","22","222"
"cjshmyr","pchote","201628","8122","22","222"
"ChristianDK","pchote","201634","8122","0","2"
"42foobar42","pchote","201519","8123","1000","22"
"Mailaender","pchote","201519","8123","2","22"
"42foobar42","Mailaender","201519","8123","1000","2"
"abcdefg30","Mailaender","201520","8123","22","22"
"42foobar42","Mailaender","201520","8123","220","22"
"Mailaender","penev92","201520","8123","22","02"
"abcdefg30","penev92","201520","8123","22","02"
"42foobar42","penev92","201520","8123","220","02"
"42foobar42","abcdefg30","201520","8123","220","22"
"42foobar42","obrakmann","201521","8123","222","21"
"Mailaender","obrakmann","201521","8123","2","21"
"42foobar42","Mailaender","201521","8123","222","2"
"Mailaender","obrakmann","201519","8125","2","22"
"atlimit8","LavenderMoon","201539","8126","22","0"
"GraionDilach","sajwang","201520","8127","2","1"
"penev92","sajwang","201520","8127","2","1"
"GraionDilach","penev92","201520","8127","2","2"
"Mailaender","pchote","201519","8130","2","2"
"cjshmyr","Mailaender","201520","8130","0","2"
"cjshmyr","pchote","201520","8130","0","2"
"Mailaender","pchote","201520","8130","2","2"
"cjshmyr","Mailaender","201521","8130","222","20"
"cjshmyr","obrakmann","201521","8130","222","12"
"Mailaender","obrakmann","201521","8130","20","12"
"abcdefg30","deniz1a","201519","8131","2","2"
"pchote","xan2622","201519","8135","2","2"
"pchote","xan2622","201520","8135","22","1"
"Mailaender","pchote","201519","8137","22","22"
"deniz1a","pchote","201519","8137","2","22"
"deniz1a","Mailaender","201519","8137","2","22"
"abcdefg30","Mailaender","201522","8137","2","1"
"abcdefg30","penev92","201522","8137","2","12"
"Mailaender","penev92","201522","8137","1","12"
"bean601","Phrohdoh","201520","8139","0","2"
"Mailaender","xan2622","201521","8140","0","2"
"penev92","xan2622","201523","8140","22","2"
"i255","penev92","201520","8141","22","222"
"LipkeGu","penev92","201520","8141","2","222"
"i255","LipkeGu","201520","8141","22","2"
"i255","penev92","201525","8141","2","2"
"i255","Snurre86","201525","8141","2","2"
"penev92","Snurre86","201525","8141","2","2"
"obrakmann","penev92","201520","8144","2","222"
"abcdefg30","pchote","201520","8145","2","2"
"obrakmann","pchote","201520","8145","2","2"
"abcdefg30","obrakmann","201520","8145","2","2"
"obrakmann","penev92","201520","8147","1","2"
"Micr0Bit","obrakmann","201520","8148","2","2"
"obrakmann","xan2622","201520","8148","2","2"
"Micr0Bit","xan2622","201520","8148","2","2"
"pchote","xan2622","201520","8148","2","2"
"obrakmann","pchote","201520","8148","2","2"
"Micr0Bit","pchote","201520","8148","2","2"
"Mailaender","pchote","201521","8149","22","2"
"Mailaender","penev92","201521","8149","22","2"
"pchote","penev92","201521","8149","2","2"
"abcdefg30","obrakmann","201520","8150","1","22"
"abcdefg30","penev92","201520","8150","1","2"
"obrakmann","penev92","201520","8150","22","2"
"Mailaender","obrakmann","201520","8151","2","2"
"Mailaender","xan2622","201520","8152","22","1"
"pchote","xan2622","201520","8152","2","1"
"MunWolf","xan2622","201520","8152","2","1"
"Mailaender","pchote","201520","8152","22","2"
"MunWolf","pchote","201520","8152","2","2"
"Mailaender","MunWolf","201520","8152","22","2"
"pchote","xan2622","201522","8152","22","2"
"obrakmann","pchote","201520","8153","2","02"
"Mailaender","pchote","201520","8153","202","02"
"Mailaender","obrakmann","201520","8153","202","2"
"pchote","reaperrr","201520","8153","02","2"
"obrakmann","reaperrr","201520","8153","2","2"
"Mailaender","reaperrr","201520","8153","202","2"
"pchote","RoosterDragon","201520","8153","02","2"
"obrakmann","RoosterDragon","201520","8153","2","2"
"Mailaender","RoosterDragon","201520","8153","202","2"
"reaperrr","RoosterDragon","201520","8153","2","2"
"abcdefg30","obrakmann","201522","8154","2","22"
"deniz1a","Phrohdoh","201520","8155","0000220","2"
"Mailaender","Phrohdoh","201520","8155","2","2"
"obrakmann","Phrohdoh","201520","8155","2","2"
"Micr0Bit","Phrohdoh","201520","8155","2","2"
"MustaphaTR","Phrohdoh","201520","8155","2","2"
"chrisforbes","Phrohdoh","201520","8155","2","2"
"MunWolf","Phrohdoh","201520","8155","2","2"
"chrisforbes","deniz1a","201520","8155","2","0000220"
"deniz1a","Mailaender","201520","8155","0000220","2"
"chrisforbes","Mailaender","201520","8155","2","2"
"Phrohdoh","ScottNZ","201520","8155","2","2"
"deniz1a","ScottNZ","201520","8155","0000220","2"
"Mailaender","ScottNZ","201520","8155","2","2"
"obrakmann","ScottNZ","201520","8155","2","2"
"Micr0Bit","ScottNZ","201520","8155","2","2"
"MustaphaTR","ScottNZ","201520","8155","2","2"
"chrisforbes","ScottNZ","201520","8155","2","2"
"MunWolf","ScottNZ","201520","8155","2","2"
"deniz1a","obrakmann","201520","8155","0000220","2"
"Mailaender","obrakmann","201520","8155","2","2"
"Micr0Bit","obrakmann","201520","8155","2","2"
"MustaphaTR","obrakmann","201520","8155","2","2"
"chrisforbes","obrakmann","201520","8155","2","2"
"MunWolf","obrakmann","201520","8155","2","2"
"deniz1a","Micr0Bit","201520","8155","0000220","2"
"Mailaender","Micr0Bit","201520","8155","2","2"
"chrisforbes","Micr0Bit","201520","8155","2","2"
"deniz1a","MustaphaTR","201520","8155","0000220","2"
"Mailaender","MustaphaTR","201520","8155","2","2"
"Micr0Bit","MustaphaTR","201520","8155","2","2"
"chrisforbes","MustaphaTR","201520","8155","2","2"
"MunWolf","MustaphaTR","201520","8155","2","2"
"deniz1a","MunWolf","201520","8155","0000220","2"
"Mailaender","MunWolf","201520","8155","2","2"
"Micr0Bit","MunWolf","201520","8155","2","2"
"chrisforbes","MunWolf","201520","8155","2","2"
"abcdefg30","obrakmann","201523","8157","2","1"
"abcdefg30","penev92","201525","8157","2","22"
"deniz1a","Unit158","201520","8158","2","2"
"Mailaender","Unit158","201520","8158","2","2"
"abcdefg30","Unit158","201520","8158","22","2"
"abcdefg30","deniz1a","201520","8158","22","2"
"deniz1a","Mailaender","201520","8158","2","2"
"abcdefg30","Mailaender","201520","8158","22","2"
"deniz1a","pchote","201520","8159","2022","22"
"deniz1a","Unit158","201520","8159","2022","0"
"pchote","Unit158","201520","8159","22","0"
"abcdefg30","obrakmann","201520","8160","2","2"
"Mailaender","obrakmann","201520","8160","0","2"
"abcdefg30","Mailaender","201520","8160","2","0"
"LipkeGu","Phrohdoh","201520","8161","2","2"
"pchote","penev92","201520","8162","22","22"
"abcdefg30","penev92","201520","8162","2","22"
"LipkeGu","penev92","201520","8162","2","22"
"penev92","Phrohdoh","201520","8162","22","202"
"pchote","Phrohdoh","201520","8162","22","202"
"abcdefg30","Phrohdoh","201520","8162","2","202"
"LipkeGu","Phrohdoh","201520","8162","2","202"
"abcdefg30","pchote","201520","8162","2","22"
"LipkeGu","pchote","201520","8162","2","22"
"abcdefg30","LipkeGu","201520","8162","2","2"
"Mailaender","pchote","201521","8162","22","2"
"abcdefg30","Phrohdoh","201520","8164","22","1"
"pchote","Phrohdoh","201520","8164","2","1"
"abcdefg30","pchote","201520","8164","22","2"
"deniz1a","epicelite","201520","8165","2","2"
"epicelite","pchote","201520","8165","2","2"
"deniz1a","pchote","201520","8165","2","2"
"abcdefg30","obrakmann","201520","8166","221","2"
"Mailaender","obrakmann","201520","8166","0212","2"
"glen7","obrakmann","201520","8166","2","2"
"obrakmann","pchote","201520","8166","2","2"
"abcdefg30","pchote","201520","8166","221","2"
"Mailaender","pchote","201520","8166","0212","2"
"glen7","pchote","201520","8166","2","2"
"abcdefg30","Mailaender","201520","8166","221","0212"
"glen7","Mailaender","201520","8166","2","0212"
"abcdefg30","glen7","201520","8166","221","2"
"obrakmann","ScottNZ","201520","8166","2","2"
"abcdefg30","ScottNZ","201520","8166","221","2"
"pchote","ScottNZ","201520","8166","2","2"
"Mailaender","ScottNZ","201520","8166","0212","2"
"glen7","ScottNZ","201520","8166","2","2"
"abcdefg30","obrakmann","201522","8167","0","22"
"Mailaender","pchote","201520","8168","02","22"
"Glanzor","penev92","201520","8169","2","2"
"DSUK","LipkeGu","201520","8170","2","1"
"LipkeGu","pchote","201520","8170","1","02"
"DSUK","pchote","201520","8170","2","02"
"Mailaender","pchote","201520","8170","2","02"
"LipkeGu","Mailaender","201520","8170","1","2"
"DSUK","Mailaender","201520","8170","2","2"
"DSUK","penev92","201521","8170","2","2"
"GraionDilach","Mailaender","201522","8170","2","2"
"DSUK","Mailaender","201522","8170","1","2"
"DSUK","GraionDilach","201522","8170","1","2"
"Mailaender","Micr0Bit","201522","8170","2","2"
"GraionDilach","Micr0Bit","201522","8170","2","2"
"DSUK","Micr0Bit","201522","8170","1","2"
"Mailaender","pchote","201522","8170","2","2"
"GraionDilach","pchote","201522","8170","2","2"
"Micr0Bit","pchote","201522","8170","2","2"
"DSUK","pchote","201522","8170","1","2"
"Mailaender","penev92","201522","8170","2","11"
"GraionDilach","penev92","201522","8170","2","11"
"Micr0Bit","penev92","201522","8170","2","11"
"DSUK","penev92","201522","8170","1","11"
"pchote","penev92","201522","8170","2","11"
"DSUK","penev92","201523","8170","22","20"
"obrakmann","penev92","201523","8170","2","20"
"DSUK","obrakmann","201523","8170","22","2"
"DSUK","Phrohdoh","201524","8170","0222","22"
"pchote","Phrohdoh","201524","8170","22","22"
"DSUK","pchote","201524","8170","0222","22"
"DSUK","penev92","201525","8170","02","2"
"pchote","reaperrr","201520","8171","2","0"
"penev92","reaperrr","201522","8171","1","20"
"Mailaender","penev92","201523","8171","222","10"
"penev92","reaperrr","201523","8171","10","22022"
"Mailaender","reaperrr","201523","8171","222","22022"
"penev92","Unit158","201523","8171","10","1"
"reaperrr","Unit158","201523","8171","22022","1"
"Mailaender","Unit158","201523","8171","222","1"
"obrakmann","pchote","201520","8175","22","22"
"Mailaender","pchote","201521","8176","222","222"
"obrakmann","pchote","201521","8176","22","222"
"Mailaender","obrakmann","201521","8176","222","22"
"Mailaender","MutterOberin","201522","8176","0","2"
"abcdefg30","Templarfreak","201520","8177","1","22202"
"MunWolf","Templarfreak","201520","8177","2","22202"
"Templarfreak","xan2622","201520","8177","22202","2"
"abcdefg30","xan2622","201520","8177","1","2"
"MunWolf","xan2622","201520","8177","2","2"
"abcdefg30","MunWolf","201520","8177","1","2"
"Templarfreak","Unit158","201521","8177","2220222","22"
"dan9550","Unit158","201521","8177","1","22"
"Mailaender","Unit158","201521","8177","02","22"
"obrakmann","Unit158","201521","8177","2","22"
"MunWolf","Unit158","201521","8177","2","22"
"dan9550","Templarfreak","201521","8177","1","2220222"
"Mailaender","Templarfreak","201521","8177","02","2220222"
"obrakmann","Templarfreak","201521","8177","2","2220222"
"MunWolf","Templarfreak","201521","8177","2","2220222"
"dan9550","Mailaender","201521","8177","1","02"
"dan9550","obrakmann","201521","8177","1","2"
"Mailaender","obrakmann","201521","8177","02","2"
"MunWolf","obrakmann","201521","8177","2","2"
"dan9550","MunWolf","201521","8177","1","2"
"Mailaender","MunWolf","201521","8177","02","2"
"pchote","Templarfreak","201523","8177","2","0"
"GraionDilach","Mailaender","201520","8178","0","2"
"abc013","Mailaender","201634","8178","2","1"
"pchote","penev92","201520","8179","2","2"
"epicelite","pchote","201520","8181","2","2"
"pchote","penev92","201520","8181","2","0"
"epicelite","penev92","201520","8181","2","0"
"abcdefg30","matija-hustic","201541","8184","2","2"
"sinf","Unit158","201521","8186","0","2022"
"Phrohdoh","Unit158","201521","8186","2","2022"
"epicelite","Unit158","201521","8186","0","2022"
"Mailaender","Unit158","201521","8186","02","2022"
"Phrohdoh","sinf","201521","8186","2","0"
"epicelite","sinf","201521","8186","0","0"
"Mailaender","sinf","201521","8186","02","0"
"epicelite","Phrohdoh","201521","8186","0","2"
"Mailaender","Phrohdoh","201521","8186","02","2"
"epicelite","Mailaender","201521","8186","0","02"
"pchote","Unit158","201528","8186","2","2"
"Mailaender","obrakmann","201521","8187","222","22"
"obrakmann","penev92","201521","8187","22","2"
"Mailaender","penev92","201521","8187","222","2"
"deniz1a","pchote","201521","8190","22222","02"
"pchote","Phrohdoh","201521","8190","02","2"
"deniz1a","Phrohdoh","201521","8190","22222","2"
"abcdefg30","MunWolf","201521","8191","1222","2"
"Mailaender","MunWolf","201521","8191","22","2"
"abcdefg30","Mailaender","201521","8191","1222","22"
"MunWolf","Phrohdoh","201521","8191","2","2"
"abcdefg30","Phrohdoh","201521","8191","1222","2"
"Mailaender","Phrohdoh","201521","8191","22","2"
"abcdefg30","obrakmann","201522","8191","2","22"
"deniz1a","obrakmann","201521","8192","2","2"
"obrakmann","Phrohdoh","201521","8192","2","2"
"deniz1a","Phrohdoh","201521","8192","2","2"
"abcdefg30","Mailaender","201522","8192","2","2"
"Mailaender","Phrohdoh","201521","8193","2","2"
"penev92","Phrohdoh","201521","8193","22","2"
"Mailaender","penev92","201521","8193","2","22"
"Mailaender","Unit158","201521","8194","2","2"
"Mailaender","Phrohdoh","201536","8194","2","1"
"epicelite","Mailaender","201521","8195","1","22"
"epicelite","pchote","201521","8195","1","2"
"Mailaender","pchote","201521","8195","22","2"
"obrakmann","pchote","201521","8195","2","2"
"epicelite","obrakmann","201521","8195","1","2"
"Mailaender","obrakmann","201521","8195","22","2"
"epicelite","penev92","201521","8195","1","2"
"Mailaender","penev92","201521","8195","22","2"
"pchote","penev92","201521","8195","2","2"
"obrakmann","penev92","201521","8195","2","2"
"akoeplinger","Mailaender","201521","8196","222","222"
"akoeplinger","pchote","201521","8196","222","2"
"Mailaender","pchote","201521","8196","222","2"
"obrakmann","pchote","201521","8196","2","2"
"akoeplinger","obrakmann","201521","8196","222","2"
"Mailaender","obrakmann","201521","8196","222","2"
"GraionDilach","pchote","201521","8197","2","1"
"abcdefg30","Mailaender","201521","8198","22","2"
"Mailaender","reaperrr","201521","8198","2","2"
"abcdefg30","reaperrr","201521","8198","22","2"
"Mailaender","obrakmann","201521","8199","2","1"
"42foobar42","obrakmann","201522","8199","22","12"
"GraionDilach","penev92","201521","8200","2","22"
"obrakmann","Phrohdoh","201521","8201","2","1"
"OmegaBolt","Phrohdoh","201521","8201","1","1"
"obrakmann","OmegaBolt","201521","8201","2","1"
"deniz1a","pchote","201521","8203","22","2"
"Mailaender","penev92","201521","8204","12","2"
"ihptru","Mailaender","201521","8206","2","22"
"Mailaender","penev92","201521","8207","2","022"
"obrakmann","penev92","201521","8207","2","022"
"Mailaender","obrakmann","201521","8207","2","2"
"Mailaender","penev92","201521","8208","212","222"
"obrakmann","penev92","201521","8208","2","222"
"Mailaender","obrakmann","201521","8208","212","2"
"Mailaender","RoosterDragon","201521","8208","212","22"
"penev92","RoosterDragon","201521","8208","222","22"
"obrakmann","RoosterDragon","201521","8208","2","22"
"Mailaender","xan2622","201521","8208","212","2"
"penev92","xan2622","201521","8208","222","2"
"obrakmann","xan2622","201521","8208","2","2"
"RoosterDragon","xan2622","201521","8208","22","2"
"GraionDilach","penev92","201521","8210","02222","02"
"matija-hustic","penev92","201521","8210","222","02"
"pchote","penev92","201521","8210","0","02"
"GraionDilach","matija-hustic","201521","8210","02222","222"
"GraionDilach","pchote","201521","8210","02222","0"
"matija-hustic","pchote","201521","8210","222","0"
"GraionDilach","Phrohdoh","201521","8210","02222","0"
"penev92","Phrohdoh","201521","8210","02","0"
"matija-hustic","Phrohdoh","201521","8210","222","0"
"pchote","Phrohdoh","201521","8210","0","0"
"matija-hustic","pchote","201522","8210","02","0"
"abcdefg30","pchote","201525","8210","21","21"
"matija-hustic","pchote","201525","8210","22122","21"
"GraionDilach","pchote","201525","8210","20","21"
"abcdefg30","matija-hustic","201525","8210","21","22122"
"GraionDilach","matija-hustic","201525","8210","20","22122"
"abcdefg30","GraionDilach","201525","8210","21","20"
"GraionDilach","matija-hustic","201527","8210","2","2"
"matija-hustic","Phrohdoh","201521","8212","2002","2222"
"penev92","Phrohdoh","201521","8212","22","2222"
"matija-hustic","penev92","201521","8212","2002","22"
"matija-hustic","penev92","201522","8212","222","0122"
"Mailaender","matija-hustic","201523","8212","2","2222"
"matija-hustic","penev92","201523","8212","2222","1"
"Mailaender","penev92","201523","8212","2","1"
"matija-hustic","Phrohdoh","201524","8212","2","2"
"abcdefg30","Phrohdoh","201524","8212","12","2"
"penev92","Phrohdoh","201524","8212","2","2"
"abcdefg30","matija-hustic","201524","8212","12","2"
"matija-hustic","penev92","201524","8212","2","2"
"abcdefg30","penev92","201524","8212","12","2"
"chrisforbes","LipkeGu","201521","8213","2","2"
"Mix-martes86","penev92","201521","8214","0012","02"
"deniz1a","penev92","201521","8214","2","02"
"deniz1a","Mix-martes86","201521","8214","2","0012"
"penev92","xan2622","201521","8214","02","2"
"Mix-martes86","xan2622","201521","8214","0012","2"
"deniz1a","xan2622","201521","8214","2","2"
"penev92","Phrohdoh","201521","8215","2","2"
"obrakmann","Phrohdoh","201521","8215","12","2"
"abcdefg30","Phrohdoh","201521","8215","22","2"
"Mailaender","Phrohdoh","201521","8215","122","2"
"obrakmann","penev92","201521","8215","12","2"
"abcdefg30","penev92","201521","8215","22","2"
"Mailaender","penev92","201521","8215","122","2"
"abcdefg30","obrakmann","201521","8215","22","12"
"Mailaender","obrakmann","201521","8215","122","12"
"abcdefg30","Mailaender","201521","8215","22","122"
"deniz1a","Phrohdoh","201521","8216","2","2"
"deniz1a","Phrohdoh","201522","8216","222","20"
"matija-hustic","Phrohdoh","201522","8216","2","20"
"abcdefg30","Phrohdoh","201522","8216","02","20"
"abcdefg30","deniz1a","201522","8216","02","222"
"deniz1a","matija-hustic","201522","8216","222","2"
"abcdefg30","matija-hustic","201522","8216","02","2"
"pchote","pelya","201521","8217","0","020"
"Mailaender","pelya","201521","8217","2","020"
"pelya","Phrohdoh","201521","8217","020","22"
"pchote","Phrohdoh","201521","8217","0","22"
"Mailaender","Phrohdoh","201521","8217","2","22"
"Mailaender","pchote","201521","8217","2","0"
"pchote","sircola","201551","8217","1","2"
"Ed-Fernando","pelya","201626","8217","2","0"
"Ed-Fernando","Phrohdoh","201626","8217","2","2"
"pelya","Phrohdoh","201626","8217","0","2"
"Mailaender","Phrohdoh","201521","8218","1","2"
"LavenderMoon","Unit158","201535","8218","2","2"
"Mailaender","obrakmann","201521","8220","22","22"
"obrakmann","reaperrr","201521","8220","22","2022"
"pchote","reaperrr","201521","8220","22","2022"
"penev92","reaperrr","201521","8220","22","2022"
"Mailaender","reaperrr","201521","8220","22","2022"
"obrakmann","pchote","201521","8220","22","22"
"Mailaender","pchote","201521","8220","22","22"
"obrakmann","penev92","201521","8220","22","22"
"pchote","penev92","201521","8220","22","22"
"Mailaender","penev92","201521","8220","22","22"
"pchote","RoosterDragon","201521","8221","2","2"
"chrisforbes","pchote","201522","8221","2","22"
"chrisforbes","RoosterDragon","201522","8221","2","2"
"pchote","RoosterDragon","201522","8221","22","2"
"abcdefg30","pchote","201521","8223","2","1"
"pchote","RoosterDragon","201521","8226","22","2"
"LipkeGu","pchote","201522","8226","1","2"
"pchote","RoosterDragon","201522","8226","2","2"
"LipkeGu","RoosterDragon","201522","8226","1","2"
"Mailaender","penev92","201521","8227","2","2"
"obrakmann","penev92","201521","8228","2","2"
"Mailaender","penev92","201521","8228","2","2"
"Mailaender","obrakmann","201521","8228","2","2"
"obrakmann","pchote","201521","8229","22","2"
"Mailaender","pchote","201521","8229","2","2"
"Mailaender","obrakmann","201521","8229","2","22"
"pchote","Phrohdoh","201521","8229","2","2"
"obrakmann","Phrohdoh","201521","8229","22","2"
"Mailaender","Phrohdoh","201521","8229","2","2"
"pchote","svenstaro","201521","8229","2","2"
"obrakmann","svenstaro","201521","8229","22","2"
"Phrohdoh","svenstaro","201521","8229","2","2"
"Mailaender","svenstaro","201521","8229","2","2"
"Mailaender","penev92","201521","8231","2","2"
"Mailaender","penev92","201521","8232","12","2"
"Mailaender","pchote","201521","8235","2","22"
"Mailaender","obrakmann","201521","8237","2","2"
"obrakmann","pchote","201521","8238","0","2"
"abcdefg30","Mailaender","201521","8239","2","2"
"Mailaender","obrakmann","201521","8239","2","2"
"abcdefg30","obrakmann","201521","8239","2","2"
"Mailaender","obrakmann","201521","8240","2","22"
"abcdefg30","Snurre86","201521","8241","2","2"
"abcdefg30","Snurre86","201522","8241","2","1"
"obrakmann","penev92","201522","8243","22","2"
"AoAGeneral","Unit158","201522","8244","222","02"
"abcdefg30","Unit158","201522","8244","1","02"
"abcdefg30","AoAGeneral","201522","8244","1","222"
"Mailaender","pchote","201522","8245","1","2"
"Mailaender","pchote","201522","8246","1","2"
"pchote","Phrohdoh","201522","8247","2","2"
"Mailaender","obrakmann","201527","8247","222","1"
"abcdefg30","obrakmann","201527","8247","2","1"
"abcdefg30","Mailaender","201527","8247","2","222"
"Mailaender","MutterOberin","201522","8248","2","2"
"abcdefg30","MutterOberin","201522","8248","2","2"
"abcdefg30","Mailaender","201522","8248","2","2"
"MutterOberin","obrakmann","201522","8248","2","22"
"Mailaender","obrakmann","201522","8248","2","22"
"abcdefg30","obrakmann","201522","8248","2","22"
"42foobar42","obrakmann","201522","8250","22","222"
"Mailaender","obrakmann","201522","8250","2","222"
"abcdefg30","obrakmann","201522","8250","1","222"
"42foobar42","Mailaender","201522","8250","22","2"
"abcdefg30","Mailaender","201522","8250","1","2"
"42foobar42","abcdefg30","201522","8250","22","1"
"obrakmann","Phrohdoh","201522","8251","22","2"
"Mailaender","Phrohdoh","201522","8252","2","2"
"obrakmann","Phrohdoh","201522","8252","22","2"
"Mailaender","obrakmann","201522","8252","2","22"
"obrakmann","Phrohdoh","201522","8253","22","2"
"abcdefg30","obrakmann","201522","8254","22","2"
"abcdefg30","obrakmann","201522","8255","22","2"
"obrakmann","Phrohdoh","201522","8255","2","2"
"abcdefg30","Phrohdoh","201522","8255","22","2"
"obrakmann","Phrohdoh","201522","8256","22","2"
"obrakmann","Phrohdoh","201522","8257","22","2"
"abcdefg30","MutterOberin","201522","8258","22","1"
"obrakmann","Phrohdoh","201522","8259","22","2"
"Mailaender","penev92","201522","8260","2","22"
"abcdefg30","pchote","201522","8261","222","2"
"Mailaender","pchote","201522","8261","22","2"
"LipkeGu","pchote","201522","8261","2","2"
"chrisforbes","pchote","201522","8261","2","2"
"abcdefg30","penev92","201522","8261","222","0"
"pchote","penev92","201522","8261","2","0"
"Mailaender","penev92","201522","8261","22","0"
"LipkeGu","penev92","201522","8261","2","0"
"chrisforbes","penev92","201522","8261","2","0"
"abcdefg30","Mailaender","201522","8261","222","22"
"LipkeGu","Mailaender","201522","8261","2","22"
"chrisforbes","Mailaender","201522","8261","2","22"
"abcdefg30","LipkeGu","201522","8261","222","2"
"chrisforbes","LipkeGu","201522","8261","2","2"
"abcdefg30","chrisforbes","201522","8261","222","2"
"SMIFFGIG","Unit158","201533","8261","0","00"
"GraionDilach","SMIFFGIG","201650","8261","2","2"
"abcdefg30","nuliukas","201522","8262","2","2"
"abcdefg30","obrakmann","201522","8262","2","22"
"nuliukas","obrakmann","201522","8262","2","22"
"abcdefg30","pchote","201522","8262","2","22"
"nuliukas","pchote","201522","8262","2","22"
"obrakmann","pchote","201522","8262","22","22"
"abcdefg30","RoosterDragon","201522","8262","2","2"
"nuliukas","RoosterDragon","201522","8262","2","2"
"obrakmann","RoosterDragon","201522","8262","22","2"
"pchote","RoosterDragon","201522","8262","22","2"
"obrakmann","pchote","201522","8263","0","2"
"pchote","Snurre86","201522","8263","2","2"
"obrakmann","Snurre86","201522","8263","0","2"
"Mailaender","rapgro","201522","8264","0","21"
"Aricg","rapgro","201552","8264","2","1"
"Mailaender","rapgro","201552","8264","22","1"
"Aricg","Mailaender","201552","8264","2","22"
"pchote","rapgro","201644","8264","22","222"
"lupinix","Mailaender","20175","8264","2","222"
"Mailaender","pchote","20175","8264","222","1"
"lupinix","pchote","20175","8264","2","1"
"Mailaender","rapgro","20175","8264","222","0"
"pchote","rapgro","20175","8264","1","0"
"lupinix","rapgro","20175","8264","2","0"
"GraionDilach","Phrohdoh","201522","8265","2","2"
"abcdefg30","Phrohdoh","201522","8265","2","2"
"Mailaender","Phrohdoh","201522","8265","22","2"
"abcdefg30","GraionDilach","201522","8265","2","2"
