name1,name2,date,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
020jeroen,Mailaender,2015-03-23,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
020jeroen,Phrohdoh,2015-03-23,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,0,1,3
10769241,obrakmann,2016-08-15,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
14thFortnight,FrameLimiter,2017-03-06,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
14thFortnight,Smittytron,2017-03-06,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
14thFortnight,SoScared,2017-03-06,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,3
14thFortnight,abcdefg30,2017-03-06,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
14thFortnight,pchote,2017-03-06,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
3Lucian,FRenzy-OpenRA,2016-12-19,0.0,0.33,0.0,0.0,0.6699999999999999,1.0,0,1,0,0,1,4
3Lucian,MustaphaTR,2016-12-19,0.0,0.33,0.0,0.0,0.6699999999999999,1.0,0,1,0,0,1,4
3Lucian,SMIFFGIG,2016-12-19,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,4
3Lucian,abc013,2016-12-12,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
42foobar42,Mailaender,2015-04-13,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
42foobar42,Mailaender,2015-04-20,0.5,0.0,0.17,0.0,1.0,1.0,3,0,1,0,1,5
42foobar42,Mailaender,2015-04-27,0.8,0.0,0.0,0.0,1.0,1.0,8,0,0,0,1,7
42foobar42,Mailaender,2015-05-04,0.38999999999999996,0.0,0.0,0.0,0.6933333333333334,1.0,5,0,0,0,3,15
42foobar42,Mailaender,2015-05-11,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,4,0,0,0,1,5
42foobar42,Mailaender,2015-05-18,1.0,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,4
42foobar42,Mailaender,2015-05-25,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
42foobar42,Mailaender,2015-06-01,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
42foobar42,MustaphaTR,2015-06-01,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
42foobar42,Snurre86,2015-06-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
42foobar42,abcdefg30,2015-02-09,0.53,0.07,0.0,0.0,1.0,0.6699999999999999,8,1,0,0,1,8
42foobar42,abcdefg30,2015-04-13,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
42foobar42,abcdefg30,2015-04-20,0.5,0.0,0.12,0.0,1.0,1.0,4,0,1,0,1,6
42foobar42,abcdefg30,2015-04-27,0.8,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,6
42foobar42,abcdefg30,2015-05-04,0.45999999999999996,0.04,0.0,0.04,0.915,0.75,7,1,0,1,2,12
42foobar42,abcdefg30,2015-05-11,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,4,0,0,0,1,5
42foobar42,abcdefg30,2015-05-25,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
42foobar42,clemty,2015-06-08,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
42foobar42,obrakmann,2015-02-09,0.5,0.0,0.1,0.0,1.0,1.0,5,0,1,0,1,7
42foobar42,obrakmann,2015-04-13,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
42foobar42,obrakmann,2015-05-04,0.5,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,6
42foobar42,obrakmann,2015-05-18,0.5,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
42foobar42,obrakmann,2015-05-25,0.75,0.0,0.0,0.0,1.0,1.0,8,0,0,0,2,9
42foobar42,obrakmann,2015-06-01,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,4
42foobar42,pchote,2015-05-04,0.0,0.0,0.0,0.0,0.25,1.0,0,0,0,0,1,6
42foobar42,pchote,2015-06-01,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
42foobar42,penev92,2015-04-13,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
42foobar42,penev92,2015-04-20,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
42foobar42,penev92,2015-05-11,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,4
A51UK,penev92,2015-11-23,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
ABrandau,BansheePPM,2017-01-02,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,2
ABrandau,DoGyAUT,2017-01-02,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
ABrandau,GraionDilach,2016-01-11,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ABrandau,GraionDilach,2016-01-18,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,2
ABrandau,GraionDilach,2016-01-25,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ABrandau,GraionDilach,2017-01-02,0.5,0.0,0.0,0.5,0.0,0.5,1,0,0,1,1,3
ABrandau,GraionDilach,2017-01-16,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
ABrandau,GraionDilach,2017-03-20,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ABrandau,GraionDilach,2018-05-28,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
ABrandau,GraionDilach,2019-01-21,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ABrandau,LipkeGu,2016-10-03,0.5,0.0,0.0,0.0,1.0,0.5,1,0,0,0,1,3
ABrandau,Mailaender,2016-02-22,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
ABrandau,Mailaender,2016-10-03,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
ABrandau,Mailaender,2017-01-02,0.57,0.0,0.0,0.57,0.0,0.4300000000000001,4,0,0,4,1,8
ABrandau,MunWolf,2016-08-15,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ABrandau,MustaphaTR,2016-01-25,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ABrandau,Phrohdoh,2016-01-11,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ABrandau,SoScared,2017-03-20,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ABrandau,matjaeck,2018-05-28,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,3
ABrandau,matjaeck,2019-01-21,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
ABrandau,obrakmann,2016-07-04,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ABrandau,pchote,2016-01-11,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
