name1,name2,date,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
MustaphaTR,Phrohdoh,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
cjshmyr,Phrohdoh,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
GraionDilach,xan2622,2015-06-22,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
penev92,xan2622,2015-06-22,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
GraionDilach,penev92,2015-06-22,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
GeertJohan,ScottNZ,2015-02-09,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
pchote,ScottNZ,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
penev92,ScottNZ,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Phrohdoh,ScottNZ,2015-02-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
GeertJohan,pchote,2015-02-09,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
GeertJohan,penev92,2015-02-09,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
pchote,penev92,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
GeertJohan,Phrohdoh,2015-02-09,2,1,0,0,0.33,0.17,0.0,0.0,5,1,0.6699999999999999,1.0
pchote,Phrohdoh,2015-02-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
penev92,Phrohdoh,2015-02-09,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
MunWolf,penev92,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,1.0
Mailaender,penev92,2015-02-09,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
Mailaender,MunWolf,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
obrakmann,pchote,2015-02-23,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
MustaphaTR,penev92,2015-02-09,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
matija-hustic,Phrohdoh,2015-05-18,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,penev92,2015-02-09,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Phrohdoh,xan2622,2015-02-09,12,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
penev92,xan2622,2015-02-09,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
Mailaender,xan2622,2015-02-09,12,0,0,0,0.75,0.0,0.0,0.0,8,1,1.0,1.0
pchote,xan2622,2015-02-09,8,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
penev92,Phrohdoh,2015-02-09,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
