name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
aresnick,takluyver,20101,1.0,0.5,1,0,0,0,1,3
batz,fperez,20101,1.0,1.0,0,0,0,0,1,2
batz,ipython,20101,1.0,1.0,3,0,0,0,1,4
ccordoba12,ellisonbg,20101,1.0,1.0,2,0,0,0,2,5
ccordoba12,fperez,20101,1.0,0.75,4,0,0,0,1,9
ccordoba12,ivanistheone,20101,1.0,1.0,0,0,0,0,1,2
ccordoba12,jamesgao,20101,1.0,1.0,1,0,0,0,2,6
ccordoba12,jasongrout,20101,1.0,0.6699999999999999,1,0,0,0,1,4
ccordoba12,markvoorhies,20101,1.0,1.0,2,0,0,0,1,3
ddale,ellisonbg,20101,0.8,1.0,4,0,0,0,1,6
ddale,fperez,20101,0.4,0.835,6,4,0,2,2,13
dirjud,fperez,20101,1.0,0.0,0,0,0,0,1,2
dmirota,fperez,20101,1.0,0.5,0,0,0,0,2,4
drewfrank,fperez,20101,1.0,0.875,2,0,0,0,2,8
drewfrank,ivanov,20101,1.0,1.0,3,0,0,0,1,4
drewfrank,lebedov,20101,1.0,1.0,2,0,0,0,1,4
drewfrank,markvoorhies,20101,1.0,1.0,4,0,0,0,1,5
ellisonbg,fperez,20101,0.8099999999999999,0.792,34,7,20,0,10,54
ellisonbg,ipython,20101,1.0,0.7766666666666667,3,0,0,0,3,8
ellisonbg,ivanistheone,20101,1.0,1.0,1,0,1,0,1,3
ellisonbg,jamesgao,20101,1.0,1.0,4,0,3,0,2,8
ellisonbg,jasongrout,20101,1.0,0.6699999999999999,2,1,1,0,1,5
ellisonbg,markvoorhies,20101,1.0,1.0,4,0,0,0,2,7
ellisonbg,minrk,20101,0.61,0.8214285714285714,13,1,0,3,7,27
ellisonbg,rkern,20101,0.5,0.83,12,0,0,2,1,10
ellisonbg,takluyver,20101,1.0,1.0,1,0,0,0,1,2
ellisonbg,tomspur,20101,0.6,0.7340000000000001,3,0,1,1,5,13
eteq,fperez,20101,1.0,1.0,5,0,1,0,1,6
eteq,minrk,20101,1.0,1.0,3,0,1,0,1,5
fperez,JoeZ99,20101,1.0,1.0,1,0,0,0,1,2
fperez,Phillip-M-Feldman,20101,1.0,0.75,4,2,2,0,1,7
fperez,ghost,20101,1.0,0.0,0,1,0,0,1,2
fperez,ipython,20101,1.0,0.57,22,0,0,0,3,25
fperez,ivanistheone,20101,0.75,1.0,2,2,2,0,1,9
fperez,ivanov,20101,0.875,0.75,4,0,0,0,2,10
fperez,jamesgao,20101,0.75,1.0,10,6,6,0,2,20
fperez,jasongrout,20101,0.75,0.6699999999999999,8,4,2,2,1,11
fperez,jrus,20101,1.0,1.0,2,0,0,0,1,3
fperez,jstenar,20101,0.9,0.7,6,2,0,0,5,19
fperez,jtriley,20101,0.0,0.0,1,0,0,1,1,2
fperez,lebedov,20101,0.75,1.0,4,1,2,0,1,7
fperez,liokm,20101,1.0,1.0,2,0,0,0,1,4
fperez,markvoorhies,20101,0.875,0.9175,16,1,2,0,4,26
fperez,minrk,20101,0.96875,0.81875,23,8,3,0,16,62
fperez,philippschw,20101,1.0,0.0,0,0,0,0,1,2
fperez,reverie,20101,1.0,1.0,1,0,0,0,1,2
fperez,rkern,20101,1.0,0.9716666666666668,8,0,0,0,6,23
fperez,takluyver,20101,0.875,0.8975,18,0,0,3,12,55
fperez,tcourbon,20101,1.0,1.0,1,0,1,0,1,2
fperez,tomspur,20101,0.6875,0.9175,6,4,4,1,4,16
ghost,minrk,20101,0.0,1.0,0,1,0,0,1,2
ivanistheone,jamesgao,20101,1.0,1.0,3,0,3,0,2,6
ivanistheone,jasongrout,20101,1.0,0.6699999999999999,1,1,1,0,1,4
ivanistheone,markvoorhies,20101,1.0,1.0,0,0,0,0,1,3
ivanov,lebedov,20101,1.0,1.0,6,0,0,0,1,6
ivanov,markvoorhies,20101,1.0,1.0,12,0,0,0,1,7
ivanov,takluyver,20101,1.0,1.0,1,0,0,0,1,2
ivanov,willingc,20101,1.0,1.0,0,0,0,0,1,2
jamesgao,jasongrout,20101,1.0,0.6699999999999999,3,3,3,0,1,6
jamesgao,markvoorhies,20101,1.0,1.0,0,0,0,0,1,5
jstenar,Phillip-M-Feldman,20101,1.0,0.75,2,0,0,0,1,5
jstenar,minrk,20101,1.0,0.0,0,0,0,0,1,2
jstenar,takluyver,20101,0.5,1.0,4,2,0,0,2,9
lebedov,markvoorhies,20101,1.0,1.0,8,0,0,0,1,7
markvoorhies,minrk,20101,0.835,0.875,1,2,0,1,2,9
mchandra,minrk,20101,1.0,0.6699999999999999,8,1,0,0,1,8
mhubig,minrk,20101,1.0,0.0,0,1,0,0,1,3
mhubig,yuchant,20101,1.0,1.0,1,0,1,0,1,3
minrk,takluyver,20101,0.6666666666666666,1.0,4,0,0,0,3,9
minrk,tcourbon,20101,0.0,1.0,0,1,0,0,1,2
minrk,yuchant,20101,0.0,1.0,0,1,0,0,1,2
poelzi,tomspur,20101,1.0,1.0,0,0,0,0,1,3
prsteel,takluyver,20101,1.0,0.5,2,0,0,0,3,7
prsteel,tomspur,20101,1.0,1.0,1,0,0,0,1,2
