name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
2sn,juhasch,20161,1.0,1.0,1,0,0,0,1,4
2sn,takluyver,20161,1.0,1.0,2,0,0,0,1,5
Achifaifa,Carreau,20161,1.0,1.0,1,0,1,0,1,2
Achifaifa,fperez,20161,1.0,1.0,1,0,1,0,1,2
Achifaifa,willingc,20161,1.0,1.0,1,0,1,0,1,2
AleXY42,jonathanslenders,20161,1.0,1.0,1,0,1,0,1,2
AleXY42,takluyver,20161,1.0,1.0,1,0,1,0,1,5
AleXY42,taogao,20161,1.0,1.0,0,0,0,0,1,2
AleXY42,ttolttol2,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,Carreau,20161,1.0,1.0,0,0,0,0,1,3
AliBaheri,billsanto,20161,1.0,1.0,1,0,1,0,1,2
AliBaheri,celosc,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,chriskyfung,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,csaracho,20161,1.0,1.0,1,0,1,0,1,2
AliBaheri,elmerehbi,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,flgomezc,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,gnestor,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,jenshnielsen,20161,1.0,1.0,0,0,0,0,2,4
AliBaheri,minrk,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,paulavery1951,20161,1.0,0.0,0,1,0,0,1,2
AliBaheri,peteut,20161,1.0,1.0,0,0,0,0,1,3
AliBaheri,rdhyee,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,rjurney,20161,1.0,1.0,1,0,1,0,1,2
AliBaheri,sajidali,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,stoneyv,20161,1.0,1.0,0,0,0,0,1,2
AliBaheri,takluyver,20161,1.0,1.0,0,0,0,0,3,6
AllanDaemon,AndrewHoos,20161,0.5,1.0,1,0,0,0,1,3
AllanDaemon,Hiczeke,20161,0.5,1.0,1,0,0,0,1,3
AllanDaemon,applar,20161,1.0,1.0,1,0,0,0,1,3
AllanDaemon,bdutta19,20161,0.5,1.0,1,0,0,0,1,3
AllanDaemon,bevice,20161,1.0,1.0,1,0,0,0,1,2
AllanDaemon,fredtony,20161,1.0,1.0,1,0,0,0,1,2
AllanDaemon,gladomat,20161,1.0,0.88,6,0,0,0,1,9
AllanDaemon,ifermion,20161,1.0,1.0,1,0,0,0,1,2
AllanDaemon,jakirkham,20161,0.5,1.0,3,0,0,0,1,5
AllanDaemon,jnault,20161,1.0,0.33,0,0,0,0,1,4
AllanDaemon,kemathur,20161,0.5,1.0,1,0,0,0,1,3
AllanDaemon,martynbristow,20161,0.5,1.0,1,0,0,0,1,3
AllanDaemon,minrk,20161,0.6666666666666666,1.0,5,0,0,0,3,10
AllanDaemon,oschow,20161,1.0,1.0,1,0,0,0,1,2
AllanDaemon,petef4,20161,0.5,1.0,2,0,0,0,1,4
AllanDaemon,pierre-haessig,20161,0.5,1.0,2,0,0,0,1,4
AllanDaemon,seperman,20161,0.5,1.0,2,0,0,0,1,4
AllanDaemon,takluyver,20161,0.75,0.97,13,0,0,0,4,20
AllanDaemon,ternus,20161,0.5,1.0,2,0,0,0,1,4
AndreWin,ivanov,20161,1.0,1.0,1,0,1,0,1,4
AndreWin,takluyver,20161,1.0,1.0,2,0,0,0,1,4
AndreaOrru,Crandel,20161,1.0,1.0,3,0,0,0,1,4
AndreaOrru,bennigoetz,20161,1.0,0.6699999999999999,3,0,0,0,1,7
AndreaOrru,jonathanslenders,20161,1.0,1.0,1,0,0,0,1,2
AndreaOrru,mashu,20161,1.0,1.0,1,0,0,0,1,4
AndreaOrru,osdf,20161,1.0,1.0,1,0,0,0,1,2
AndreaOrru,tacaswell,20161,1.0,1.0,1,0,0,0,1,2
AndreaOrru,takluyver,20161,1.0,0.75,5,0,0,0,1,9
AndreaOrru,usnigg,20161,1.0,0.0,0,0,0,0,1,2
AndrewHoos,Hiczeke,20161,1.0,1.0,1,0,0,0,1,2
AndrewHoos,bdutta19,20161,1.0,1.0,1,0,0,0,1,2
AndrewHoos,jakirkham,20161,1.0,1.0,3,0,0,0,1,4
AndrewHoos,kemathur,20161,1.0,1.0,1,0,0,0,1,2
AndrewHoos,martynbristow,20161,1.0,1.0,1,0,0,0,1,2
AndrewHoos,minrk,20161,1.0,1.0,4,0,0,0,2,6
AndrewHoos,petef4,20161,1.0,1.0,2,0,0,0,1,3
AndrewHoos,pierre-haessig,20161,1.0,1.0,2,0,0,0,1,3
AndrewHoos,seperman,20161,1.0,1.0,2,0,0,0,1,3
AndrewHoos,takluyver,20161,1.0,1.0,4,0,0,0,2,6
AndrewHoos,ternus,20161,1.0,1.0,2,0,0,0,1,3
Anne623,Carreau,20161,1.0,0.75,9,3,9,0,1,7
Anne623,willingc,20161,1.0,1.0,0,0,0,0,1,4
BenBBear,Carreau,20161,0.5,1.0,3,1,0,0,2,8
