name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
0x0L,Carreau,20131,1.0,1.0,1,0,1,0,1,4
2sn,Carreau,20131,1.0,1.0,1,0,0,0,1,4
2sn,takluyver,20131,1.0,1.0,2,0,0,0,2,8
2tolik,Carreau,20131,1.0,1.0,2,0,0,0,2,5
2tolik,ellisonbg,20131,1.0,1.0,2,0,0,0,1,4
2tolik,ivanov,20131,1.0,1.0,2,0,0,0,2,5
2tolik,jdfreder,20131,1.0,0.5,1,1,0,0,2,6
2tolik,minrk,20131,0.5,1.0,2,0,0,0,2,5
2tolik,takluyver,20131,1.0,1.0,2,0,0,0,2,5
AJRenold,Carreau,20131,1.0,1.0,1,0,0,0,1,2
AdamSLevy,minrk,20131,1.0,0.0,0,1,0,0,1,2
Altynai,AMHZR,20131,1.0,1.0,1,0,0,0,1,2
Altynai,ustun,20131,1.0,1.0,1,0,0,0,1,2
AndyAtUdacity,holdenweb,20131,1.0,1.0,2,0,0,0,1,5
AndyAtUdacity,keflavich,20131,1.0,1.0,1,0,0,0,1,2
AndyAtUdacity,minrk,20131,1.0,1.0,2,0,0,0,1,3
AndyAtUdacity,takluyver,20131,1.0,1.0,2,0,0,0,1,3
ArcTanSusan,Carreau,20131,0.95,0.85,30,0,0,0,20,64
ArcTanSusan,Zsailer,20131,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,asmeurer,20131,1.0,1.0,8,0,0,0,2,9
ArcTanSusan,bfroehle,20131,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,damianavila,20131,0.981818181818182,0.9845454545454544,61,1,11,0,11,63
ArcTanSusan,dpsanders,20131,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,ellisonbg,20131,0.9846153846153848,0.8976923076923077,40,1,0,0,13,51
ArcTanSusan,filmor,20131,1.0,1.0,2,0,0,0,1,3
ArcTanSusan,fperez,20131,1.0,0.8,2,0,0,0,1,6
ArcTanSusan,ihnorton,20131,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,ivanov,20131,0.977777777777778,0.8888888888888888,24,2,0,0,9,36
ArcTanSusan,jasongrout,20131,1.0,1.0,2,0,0,0,2,5
ArcTanSusan,mattijn,20131,1.0,1.0,2,0,0,0,1,5
ArcTanSusan,mgaitan,20131,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,minrk,20131,0.953846153846154,0.9519230769230768,44,0,0,0,26,78
ArcTanSusan,priyanksh,20131,1.0,1.0,5,0,0,0,1,6
ArcTanSusan,ruffsl,20131,1.0,0.0,0,0,0,0,1,3
ArcTanSusan,samuela,20131,1.0,1.0,6,0,0,0,1,5
ArcTanSusan,shane-reaume,20131,1.0,1.0,0,0,0,0,1,3
ArcTanSusan,sheridp,20131,1.0,1.0,0,0,0,0,1,2
ArcTanSusan,stonebig,20131,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,takluyver,20131,0.9846153846153848,0.9846153846153848,46,1,0,0,13,51
ArcTanSusan,wcbeard,20131,1.0,1.0,3,0,0,0,1,4
ArcTanSusan,williamstein,20131,1.0,0.75,2,0,0,0,2,5
ArcTanSusan,zachcp,20131,1.0,1.0,0,0,0,0,1,2
Bergg,cirosantilli,20131,1.0,1.0,2,0,0,0,1,4
Bergg,takluyver,20131,1.0,1.0,4,0,0,0,1,5
CRP,fperez,20131,0.75,1.0,9,0,0,0,1,7
CRP,iamned,20131,0.75,1.0,6,0,0,0,1,6
CRP,jdmarch,20131,0.75,1.0,3,0,0,0,1,5
CRP,minrk,20131,0.75,0.85,35,0,0,2,1,17
CRP,wms2006,20131,0.75,0.0,1,0,0,1,1,5
Carreau,DavidPowell,20131,1.0,1.0,1,0,0,0,1,2
Carreau,ERIPECH,20131,1.0,1.0,2,0,0,0,1,3
Carreau,EhsanKia,20131,1.0,0.0,0,0,0,0,1,2
Carreau,ElDeveloper,20131,1.0,1.0,0,0,0,0,1,2
Carreau,Erotemic,20131,0.0,1.0,0,0,0,0,1,2
Carreau,GueTr,20131,1.0,1.0,2,0,0,0,1,3
Carreau,JanetMatsen,20131,1.0,1.0,1,0,0,0,1,2
Carreau,JeffBezanson,20131,1.0,0.0,0,0,0,0,1,4
Carreau,JoeZ99,20131,0.0,1.0,0,0,0,0,1,2
Carreau,JohnGriffiths,20131,1.0,1.0,0,0,0,0,1,3
Carreau,Keno,20131,1.0,1.0,5,0,0,0,2,7
Carreau,MrCreosote,20131,1.0,0.75,3,0,0,0,1,5
Carreau,NelleV,20131,1.0,1.0,1,0,0,0,1,2
Carreau,NicWayand,20131,0.0,1.0,0,1,0,0,2,4
Carreau,Norfeldt,20131,0.9,0.65,20,4,0,2,2,22
Carreau,Ocies,20131,1.0,1.0,0,0,0,0,1,4
Carreau,PhML,20131,1.0,1.0,7,0,0,0,3,11
Carreau,RafaelCosman,20131,1.0,1.0,1,0,0,0,1,2
Carreau,RishiRamraj,20131,0.0,1.0,0,0,0,0,1,4
Carreau,Sharpie,20131,1.0,1.0,1,0,0,0,1,2
Carreau,StefanKarpinski,20131,0.8766666666666666,1.0,17,0,0,0,3,19
Carreau,SylvainCorlay,20131,1.0,1.0,2,0,0,0,1,3
Carreau,TheChymera,20131,1.0,1.0,4,0,0,0,2,6
Carreau,Zsailer,20131,0.892,0.8340000000000001,49,1,5,1,10,60
Carreau,cboettig,20131,1.0,1.0,0,0,0,0,1,2
Carreau,ccordoba12,20131,0.75,1.0,1,1,1,0,2,8
Carreau,cdeil,20131,0.75,0.5,4,0,0,1,1,6
Carreau,chebee7i,20131,1.0,0.785,14,3,1,0,2,15
Carreau,chjuheng,20131,1.0,1.0,1,0,0,0,1,2
Carreau,chris-zen,20131,1.0,1.0,1,0,0,0,1,2
Carreau,chriswagner,20131,1.0,0.0,0,0,0,0,1,3
Carreau,cpbotha,20131,1.0,1.0,1,0,1,0,1,2
Carreau,cpcloud,20131,1.0,1.0,0,0,0,0,1,3
Carreau,cschin,20131,1.0,1.0,2,0,0,0,1,3
Carreau,daf,20131,0.0,0.5,1,1,0,1,1,3
Carreau,damianavila,20131,0.9050666666666668,0.9429333333333332,409,46,51,20,150,659
Carreau,dannystaple,20131,1.0,0.8333333333333334,3,0,0,0,3,8
Carreau,davclark,20131,1.0,0.665,12,2,3,0,4,25
Carreau,davidosterberg,20131,0.0,0.0,1,0,0,1,1,2
Carreau,dbarbeau,20131,0.89,0.8416666666666667,35,10,16,0,6,50
Carreau,dcarrera,20131,1.0,0.8,8,0,0,0,1,7
Carreau,dckc,20131,1.0,1.0,1,0,0,0,1,3
Carreau,dellis23,20131,0.0,1.0,0,0,0,0,1,2
Carreau,denfromufa,20131,1.0,1.0,1,0,0,0,1,2
Carreau,devmax,20131,1.0,1.0,0,0,0,0,1,3
Carreau,dhirschfeld,20131,0.0,0.0,1,0,0,1,1,2
Carreau,dmoco,20131,1.0,1.0,0,0,0,0,1,2
Carreau,douglatornell,20131,1.0,1.0,1,0,0,0,1,2
Carreau,dougvk,20131,1.0,0.5,1,0,0,0,2,4
Carreau,dpsanders,20131,0.7142307692307692,0.8342307692307693,193,5,1,25,26,187
Carreau,drevicko,20131,1.0,1.0,1,0,0,0,1,2
Carreau,dsblank,20131,0.8225,0.75,8,0,0,5,4,15
Carreau,dwf,20131,1.0,1.0,3,0,0,0,1,4
Carreau,eaaltonen,20131,0.5,0.75,4,0,0,1,1,6
Carreau,ellisonbg,20131,0.8921088435374149,0.8199319727891157,483,49,13,32,147,690
Carreau,erny,20131,1.0,1.0,0,0,0,0,1,2
Carreau,esc,20131,1.0,1.0,2,0,0,0,1,4
Carreau,fdeheeger,20131,0.875,0.7,12,1,0,3,2,14
Carreau,filmor,20131,0.8800000000000001,1.0,14,2,0,0,5,24
Carreau,flacjacket,20131,0.78,1.0,4,0,0,0,1,10
Carreau,fletom,20131,0.0,1.0,0,0,0,0,1,2
Carreau,fonnesbeck,20131,0.5625,0.6775,18,0,0,3,4,23
Carreau,foobarbecue,20131,1.0,1.0,0,0,0,0,1,3
Carreau,forwardcjj,20131,1.0,1.0,0,0,0,0,1,2
Carreau,fperez,20131,0.850967741935484,0.8483870967741934,46,5,7,0,31,116
Carreau,fridiculous,20131,1.0,1.0,2,0,0,0,1,3
Carreau,fubel,20131,1.0,1.0,1,0,0,0,1,2
Carreau,gawbul,20131,1.0,0.5,2,0,0,0,1,4
Carreau,gdonval,20131,1.0,1.0,1,0,1,0,1,10
Carreau,geekan,20131,1.0,1.0,1,0,0,0,1,2
Carreau,geier,20131,1.0,1.0,2,0,0,0,1,4
Carreau,george-silva,20131,1.0,0.5,1,1,0,0,1,4
Carreau,gertingold,20131,0.5,0.8,6,4,0,2,1,9
Carreau,ghjc,20131,0.6666666666666666,0.8333333333333334,2,0,0,0,3,18
Carreau,gibiansky,20131,0.83,1.0,5,1,0,0,1,8
Carreau,gmbecker,20131,1.0,0.2,2,0,0,0,2,9
Carreau,gotgenes,20131,1.0,0.8,2,0,0,0,1,6
Carreau,gotpredictions,20131,1.0,1.0,0,0,0,0,1,2
Carreau,goxberry,20131,1.0,1.0,0,0,0,0,1,2
Carreau,groakat,20131,0.2,0.7,17,8,0,12,1,15
Carreau,guesser198414,20131,1.0,0.0,0,0,0,0,1,2
Carreau,guziy,20131,1.0,1.0,0,0,0,0,1,4
Carreau,haard,20131,0.915,1.0,7,0,0,0,2,10
Carreau,habemus-papadum,20131,0.8,1.0,4,1,1,0,1,7
Carreau,hadim,20131,1.0,0.0,0,1,0,0,1,3
Carreau,hargriffle,20131,1.0,1.0,1,0,0,0,1,2
Carreau,hmeine,20131,0.0,0.0,1,0,0,1,1,2
Carreau,hohlraum,20131,1.0,1.0,0,0,0,0,1,2
Carreau,hugadams,20131,1.0,0.89,4,0,0,0,3,11
Carreau,ianb,20131,1.0,1.0,2,0,0,0,1,3
Carreau,ijstokes,20131,0.6699999999999999,1.0,2,0,0,0,1,4
Carreau,insertinterestingnamehere,20131,1.0,1.0,5,0,1,0,1,6
Carreau,ipython,20131,0.0,0.0,1,0,0,1,1,2
Carreau,irhs,20131,1.0,1.0,1,0,0,0,1,2
Carreau,ivanov,20131,0.8608602150537636,0.9356989247311828,293,10,5,2,93,404
Carreau,jakevdp,20131,0.92375,1.0,19,1,5,0,8,38
Carreau,jakobgager,20131,0.7610714285714286,0.885,123,13,1,7,28,160
Carreau,jamadagni,20131,1.0,1.0,5,0,0,0,3,9
Carreau,jameshensman,20131,1.0,1.0,1,0,0,0,1,2
Carreau,jankatins,20131,0.9420000000000001,1.0,12,0,1,0,5,25
Carreau,jaredly,20131,1.0,1.0,8,0,0,0,1,9
Carreau,jasongrout,20131,0.84375,0.95,13,0,0,2,8,28
Carreau,jclosure,20131,0.0,1.0,0,0,0,0,1,2
Carreau,jdfreder,20131,0.9003846153846157,0.9310256410256408,307,20,20,14,78,387
Carreau,jdmarch,20131,1.0,1.0,2,0,0,0,1,4
Carreau,jeffalstott,20131,0.5,0.5,2,0,0,1,2,6
Carreau,jens-k,20131,1.0,1.0,1,0,0,0,1,2
Carreau,jenshnielsen,20131,0.9175,0.83375,17,0,0,1,8,29
Carreau,jhamrick,20131,1.0,0.875,12,0,6,0,4,19
