developer1,developer2,ncr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
soadzoor,borismus,0.0,0,31,5
soadzoor,LuYaojing,0.0,0,31,5
soadzoor,dimecho,0.0,0,31,5
soadzoor,beiller,0.0,0,31,5
soadzoor,njam,0.0,0,31,5
soadzoor,StarPlugins,0.0,0,31,5
soadzoor,kkananen,0.0,0,31,5
soadzoor,blahmonkey,0.0,0,31,5
soadzoor,astrolabio,0.0,0,31,5
soadzoor,maurrubio,0.0,0,31,5
soadzoor,ztxxxx0000,0.0,0,31,5
Benjamin-Dobell,NicolasRannou,0.0,0,30,30
Benjamin-Dobell,crobi,0.0,0,30,30
Benjamin-Dobell,greggman,0.0,0,30,28
Benjamin-Dobell,mattdesl,0.0,0,30,28
Benjamin-Dobell,AndrewRayCode,0.0,0,30,28
Benjamin-Dobell,daoshengmu,0.0,0,30,28
Benjamin-Dobell,jonobr1,0.0,1,30,27
Benjamin-Dobell,brianpeiris,0.0,0,30,27
Benjamin-Dobell,wizgrav,0.0,0,30,26
Benjamin-Dobell,bartmcleod,0.0,0,30,25
Benjamin-Dobell,XanderLuciano,0.0,0,30,24
Benjamin-Dobell,whatisor,0.0,0,30,24
Benjamin-Dobell,ngokevin,0.0,0,30,24
Benjamin-Dobell,arturitu,0.0,0,30,23
Benjamin-Dobell,satori99,0.0,0,30,23
Benjamin-Dobell,dubejf,0.0,0,30,22
Benjamin-Dobell,phfatmonkey,0.0,0,30,22
Benjamin-Dobell,06wj,0.0,0,30,22
Benjamin-Dobell,moroine,0.0,0,30,22
Benjamin-Dobell,spite,0.0,0,30,21
Benjamin-Dobell,mkeblx,0.0,0,30,21
Benjamin-Dobell,centerionware,0.0,0,30,21
Benjamin-Dobell,backspaces,0.0,1,30,20
Benjamin-Dobell,kpetrow,0.0,0,30,20
Benjamin-Dobell,paulmasson,0.0,0,30,20
Benjamin-Dobell,fraguada,0.0,1,30,19
Benjamin-Dobell,adrs2002,0.0,0,30,19
Benjamin-Dobell,pikilipita,0.0,0,30,19
Benjamin-Dobell,wolfgangvonludwigsburg,0.0,0,30,19
Benjamin-Dobell,osov,0.0,0,30,19
Benjamin-Dobell,linbingquan,0.0,0,30,19
Benjamin-Dobell,jbaicoianu,0.0,0,30,18
Benjamin-Dobell,OndrejSpanel,0.0,0,30,18
Benjamin-Dobell,hoch,0.0,0,30,18
Benjamin-Dobell,gabrielgrant,0.0,0,30,18
Benjamin-Dobell,clement-igonet,0.0,0,30,18
Benjamin-Dobell,almarklein,0.0,0,30,18
Benjamin-Dobell,gauravrane,0.0,1,30,17
Benjamin-Dobell,zellski,0.0,0,30,17
Benjamin-Dobell,olivierchatry,0.0,0,30,17
Benjamin-Dobell,Makio64,0.0,0,30,17
Benjamin-Dobell,benguild,0.0,0,30,17
Benjamin-Dobell,codeart1st,0.0,0,30,17
Benjamin-Dobell,pyrotechnick,0.0,0,30,17
Benjamin-Dobell,kintel,0.0,0,30,17
Benjamin-Dobell,TyLindberg,0.0,0,30,16
Benjamin-Dobell,GGAlanSmithee,0.0,0,30,16
Benjamin-Dobell,webprofusion-chrisc,0.0,1,30,16
Benjamin-Dobell,toji,0.0,0,30,16
Benjamin-Dobell,cloud4every1,0.0,0,30,16
Benjamin-Dobell,tranek,0.0,0,30,16
Benjamin-Dobell,inear,0.0,1,30,15
Benjamin-Dobell,unphased,0.0,0,30,15
Benjamin-Dobell,EliasHasle,0.0,0,30,15
Benjamin-Dobell,jamesgk,0.0,0,30,15
Benjamin-Dobell,dustinkerstein,0.0,0,30,15
Benjamin-Dobell,timo22345,0.0,0,30,15
Benjamin-Dobell,gregtatum,0.0,0,30,15
Benjamin-Dobell,insominx,0.0,0,30,14
Benjamin-Dobell,ikerr,0.0,0,30,14
Benjamin-Dobell,yiakwy,0.0,0,30,14
Benjamin-Dobell,emackey,0.0,0,30,14
Benjamin-Dobell,FuzzyWobble,0.0,0,30,14
Benjamin-Dobell,rohan-deshpande,0.0,0,30,14
Benjamin-Dobell,croraf,0.0,0,30,14
Benjamin-Dobell,yoshikiohshima,0.0,0,30,14
Benjamin-Dobell,eastpiger,0.0,0,30,14
Benjamin-Dobell,atul-mourya,0.0,0,30,14
Benjamin-Dobell,jsantell,0.0,0,30,14
Benjamin-Dobell,buffaly,0.0,0,30,14
Benjamin-Dobell,MichaelHazani,0.0,1,30,13
Benjamin-Dobell,Neesnu,0.0,0,30,13
Benjamin-Dobell,drcmda,0.0,0,30,13
Benjamin-Dobell,jcowles,0.0,0,30,13
Benjamin-Dobell,ieskudero,0.0,0,30,13
Benjamin-Dobell,edankwan,0.0,0,30,13
Benjamin-Dobell,abogartz,0.0,0,30,13
Benjamin-Dobell,MarcRibguth,0.0,0,30,13
Benjamin-Dobell,robertoranon,0.0,0,30,13
Benjamin-Dobell,sgaoae,0.0,0,30,13
Benjamin-Dobell,brunnerh,0.0,0,30,13
Benjamin-Dobell,1d2d3d,0.0,0,30,13
Benjamin-Dobell,joshpatt2,0.0,0,30,13
Benjamin-Dobell,boulabiar,0.0,0,30,13
Benjamin-Dobell,princemio,0.0,0,30,13
Benjamin-Dobell,simonThiele,0.0,0,30,13
Benjamin-Dobell,drsagitn,0.0,0,30,13
Benjamin-Dobell,lwansbrough,0.0,0,30,12
Benjamin-Dobell,chandlerprall,0.0,0,30,12
Benjamin-Dobell,MiiBond,0.0,0,30,12
Benjamin-Dobell,rohalchandrakar2007,0.0,0,30,12
Benjamin-Dobell,cmeeren,0.0,0,30,12
Benjamin-Dobell,samwei12,0.0,0,30,12
Benjamin-Dobell,tommytee,0.0,0,30,12
Benjamin-Dobell,CarlBateman,0.0,0,30,12
Benjamin-Dobell,leoboboyan,0.0,0,30,12
Benjamin-Dobell,ChrisDenham,0.0,0,30,12
Benjamin-Dobell,carlosanunes,0.0,0,30,12
Benjamin-Dobell,loldrup,0.0,0,30,12
Benjamin-Dobell,jihoonl,0.0,0,30,12
Benjamin-Dobell,sompylasar,0.0,0,30,12
Benjamin-Dobell,kumavis,0.0,0,30,12
Benjamin-Dobell,Rich-Harris,0.0,1,30,12
Benjamin-Dobell,Ben-Mack,0.0,0,30,11
Benjamin-Dobell,ekatzenstein,0.0,0,30,11
Benjamin-Dobell,dbkaplun,0.0,0,30,11
Benjamin-Dobell,lo-th,0.0,0,30,11
Benjamin-Dobell,MohmadAyman,0.0,0,30,11
Benjamin-Dobell,linev,0.0,0,30,11
Benjamin-Dobell,kchapelier,0.0,0,30,11
Benjamin-Dobell,baba1472,0.0,0,30,11
Benjamin-Dobell,sandipJava,0.0,0,30,11
Benjamin-Dobell,thezwap,0.0,0,30,11
Benjamin-Dobell,libe,0.0,0,30,11
Benjamin-Dobell,ndebeiss,0.0,0,30,11
Benjamin-Dobell,rexdk,0.0,0,30,11
Benjamin-Dobell,valette,0.0,0,30,11
Benjamin-Dobell,lojjic,0.0,2,30,10
Benjamin-Dobell,gadlol,0.0,0,30,10
Benjamin-Dobell,cecilemuller,0.0,0,30,10
Benjamin-Dobell,Seagat2011,0.0,0,30,10
Benjamin-Dobell,bakajin,0.0,0,30,10
Benjamin-Dobell,Friksel,0.0,0,30,10
Benjamin-Dobell,DavidPeicho,0.0,0,30,10
Benjamin-Dobell,FeaturedSpace,0.0,0,30,10
Benjamin-Dobell,Samsy,0.0,0,30,10
Benjamin-Dobell,spidersharma03,0.0,0,30,10
Benjamin-Dobell,jcyuan,0.0,0,30,10
Benjamin-Dobell,NNskelly,0.0,0,30,10
Benjamin-Dobell,jeromeetienne,0.0,0,30,10
Benjamin-Dobell,ranbuch,0.0,0,30,10
Benjamin-Dobell,calrk,0.0,0,30,10
Benjamin-Dobell,kkruups,0.0,0,30,10
Benjamin-Dobell,maccesch,0.0,0,30,10
Benjamin-Dobell,duhaime,0.0,0,30,10
Benjamin-Dobell,EerikKivistik,0.0,0,30,10
Benjamin-Dobell,liaohengfan,0.0,0,30,10
Benjamin-Dobell,empaempa,0.0,0,30,10
Benjamin-Dobell,danielribeiro,0.0,0,30,10
Benjamin-Dobell,gulptranslation,0.0,0,30,10
Benjamin-Dobell,sgrif,0.0,0,30,10
Benjamin-Dobell,gwink,0.0,0,30,10
Benjamin-Dobell,khx42,0.0,0,30,10
Benjamin-Dobell,bsergean,0.0,0,30,10
Benjamin-Dobell,flyingdeath,0.0,0,30,10
Benjamin-Dobell,carstenschwede,0.0,0,30,9
Benjamin-Dobell,mflux,0.0,0,30,9
Benjamin-Dobell,chazcb,0.0,0,30,9
Benjamin-Dobell,martinRenou,0.0,0,30,9
Benjamin-Dobell,foijord,0.0,1,30,9
Benjamin-Dobell,jayschwa,0.0,0,30,9
Benjamin-Dobell,yazancash,0.0,0,30,9
Benjamin-Dobell,alemures,0.0,0,30,9
Benjamin-Dobell,jaxry,0.0,0,30,9
Benjamin-Dobell,hccampos,0.0,0,30,9
Benjamin-Dobell,BAntDit,0.0,0,30,9
Benjamin-Dobell,cyth319,0.0,0,30,9
Benjamin-Dobell,stevesan,0.0,0,30,9
Benjamin-Dobell,kurozael,0.0,0,30,9
Benjamin-Dobell,MagnuzBinder,0.0,0,30,9
Benjamin-Dobell,levilime,0.0,0,30,9
Benjamin-Dobell,nick-nikoliuk,0.0,0,30,9
Benjamin-Dobell,mquander,0.0,0,30,9
Benjamin-Dobell,kickblade,0.0,0,30,9
Benjamin-Dobell,kovleouf,0.0,0,30,9
Benjamin-Dobell,JackCA,0.0,0,30,9
Benjamin-Dobell,rimmartin,0.0,0,30,9
Benjamin-Dobell,tparisi,0.0,0,30,9
Benjamin-Dobell,trumanus,0.0,0,30,8
Benjamin-Dobell,Hectate,0.0,0,30,8
Benjamin-Dobell,kevineschmidt,0.0,0,30,8
Benjamin-Dobell,edsilv,0.0,0,30,8
Benjamin-Dobell,wothke,0.0,1,30,8
Benjamin-Dobell,vt5491,0.0,0,30,8
Benjamin-Dobell,rkwright,0.0,0,30,8
Benjamin-Dobell,sublambda,0.0,0,30,8
Benjamin-Dobell,Oletus,0.0,0,30,8
Benjamin-Dobell,wyckster,0.0,0,30,8
Benjamin-Dobell,brmscheiner,0.0,0,30,8
Benjamin-Dobell,luruke,0.0,0,30,8
Benjamin-Dobell,Bsheridan12,0.0,0,30,8
Benjamin-Dobell,charlesfleche,0.0,0,30,8
Benjamin-Dobell,sjpt,0.0,0,30,8
Benjamin-Dobell,chunnallu,0.0,0,30,8
Benjamin-Dobell,strangerintheq,0.0,0,30,8
Benjamin-Dobell,dhritzkiv,0.0,0,30,8
Benjamin-Dobell,richtr,0.0,0,30,8
Benjamin-Dobell,lovemoebius,0.0,0,30,8
Benjamin-Dobell,derivou,0.0,0,30,8
Benjamin-Dobell,maurocolella,0.0,0,30,8
Benjamin-Dobell,d3x0r,0.0,1,30,8
Benjamin-Dobell,amakaseev,0.0,0,30,8
Benjamin-Dobell,BenCidPerez,0.0,1,30,8
Benjamin-Dobell,crubier,0.0,0,30,8
Benjamin-Dobell,Perinban,0.0,0,30,8
Benjamin-Dobell,rkirsling,0.0,0,30,8
Benjamin-Dobell,zaykho,0.0,0,30,8
Benjamin-Dobell,navigator117,0.0,0,30,8
Benjamin-Dobell,isassaba,0.0,0,30,8
Benjamin-Dobell,MagicLM,0.0,0,30,8
Benjamin-Dobell,sonwh98,0.0,0,30,8
Benjamin-Dobell,Crisium,0.0,0,30,8
Benjamin-Dobell,schaf82,0.0,0,30,8
Benjamin-Dobell,rnixik,0.0,0,30,8
Benjamin-Dobell,marquizzo,0.0,0,30,7
Benjamin-Dobell,tailsu,0.0,0,30,7
Benjamin-Dobell,George35mk,0.0,0,30,7
Benjamin-Dobell,sjlynch,0.0,0,30,7
Benjamin-Dobell,DVLP,0.0,0,30,7
Benjamin-Dobell,daarong,0.0,0,30,7
Benjamin-Dobell,mlimper,0.0,0,30,7
Benjamin-Dobell,pontiffpublishing,0.0,0,30,7
Benjamin-Dobell,neeh,0.0,0,30,7
Benjamin-Dobell,schubboy,0.0,0,30,7
Benjamin-Dobell,sjvs,0.0,0,30,7
Benjamin-Dobell,liyuanqiu,0.0,0,30,7
Benjamin-Dobell,vidartf,0.0,0,30,7
Benjamin-Dobell,deokhae,0.0,0,30,7
Benjamin-Dobell,silvainSayduck,0.0,0,30,7
Benjamin-Dobell,immiao,0.0,0,30,7
Benjamin-Dobell,ferrolho,0.0,0,30,7
Benjamin-Dobell,trymoremore,0.0,0,30,7
Benjamin-Dobell,jeum,0.0,0,30,7
Benjamin-Dobell,usefulthink,0.0,0,30,7
Benjamin-Dobell,sneha-belkhale,0.0,0,30,7
Benjamin-Dobell,alinhulea,0.0,0,30,7
Benjamin-Dobell,jayPare,0.0,0,30,7
Benjamin-Dobell,rck1,0.0,0,30,7
Benjamin-Dobell,kasios,0.0,0,30,7
Benjamin-Dobell,WJsjtu,0.0,0,30,7
Benjamin-Dobell,p5aholic,0.0,0,30,7
Benjamin-Dobell,peppsac,0.0,0,30,7
Benjamin-Dobell,CGerAJ,0.0,0,30,7
Benjamin-Dobell,paulbrzeski,0.0,0,30,7
Benjamin-Dobell,mbredif,0.0,0,30,7
Benjamin-Dobell,geekance,0.0,0,30,7
Benjamin-Dobell,Korijn,0.0,0,30,7
Benjamin-Dobell,mikemeerschaert,0.0,0,30,7
Benjamin-Dobell,stla,0.0,0,30,7
Benjamin-Dobell,Evertvdw,0.0,0,30,7
Benjamin-Dobell,wellcaffeinated,0.0,0,30,7
Benjamin-Dobell,kapilreddy,0.0,0,30,7
Benjamin-Dobell,EskelCz,0.0,0,30,7
Benjamin-Dobell,remoe,0.0,0,30,7
Benjamin-Dobell,GuyGood,0.0,0,30,7
Benjamin-Dobell,antont,0.0,0,30,7
Benjamin-Dobell,tonnot,0.0,0,30,7
Benjamin-Dobell,killroy42,0.0,0,30,7
Benjamin-Dobell,morris,0.0,0,30,7
Benjamin-Dobell,erich666,0.0,0,30,7
Benjamin-Dobell,ralfnap,0.0,0,30,7
Benjamin-Dobell,tormozok,0.0,0,30,7
Benjamin-Dobell,kylegmaxwell,0.0,0,30,7
Benjamin-Dobell,karimbeyrouti,0.0,0,30,7
Benjamin-Dobell,MarcoSulla,0.0,0,30,7
Benjamin-Dobell,RamotionRussell,0.0,0,30,7
Benjamin-Dobell,brunoimbrizi,0.0,0,30,6
Benjamin-Dobell,Glinkis,0.0,0,30,6
Benjamin-Dobell,netrocc,0.0,0,30,6
Benjamin-Dobell,cg-cnu,0.0,0,30,6
Benjamin-Dobell,waitingcheung,0.0,0,30,6
Benjamin-Dobell,landonsilla,0.0,0,30,6
Benjamin-Dobell,kareldonk,0.0,0,30,6
Benjamin-Dobell,tledoux,0.0,0,30,6
Benjamin-Dobell,ByDenis,0.0,0,30,6
Benjamin-Dobell,j3zusla,0.0,0,30,6
Benjamin-Dobell,cliffhall,0.0,0,30,6
Benjamin-Dobell,zerohun,0.0,0,30,6
Benjamin-Dobell,gigablox,0.0,0,30,6
Benjamin-Dobell,jonTrent,0.0,0,30,6
Benjamin-Dobell,Sergej-Popov,0.0,0,30,6
Benjamin-Dobell,msimpson,0.0,0,30,6
Benjamin-Dobell,challakoushik,0.0,0,30,6
Benjamin-Dobell,netpro2k,0.0,0,30,6
Benjamin-Dobell,Claod44,0.0,0,30,6
Benjamin-Dobell,agackakan,0.0,0,30,6
Benjamin-Dobell,TimvanScherpenzeel,0.0,0,30,6
Benjamin-Dobell,Busata,0.0,0,30,6
Benjamin-Dobell,aurelienwipon,0.0,0,30,6
Benjamin-Dobell,cvan,0.0,0,30,6
Benjamin-Dobell,ikeough,0.0,0,30,6
Benjamin-Dobell,yaoyao-cn,0.0,0,30,6
Benjamin-Dobell,FMS-Cat,0.0,0,30,6
Benjamin-Dobell,gogoend,0.0,0,30,6
Benjamin-Dobell,maru0301,0.0,0,30,6
Benjamin-Dobell,Artyom17,0.0,0,30,6
Benjamin-Dobell,shengchiliu,0.0,0,30,6
Benjamin-Dobell,rdad,0.0,0,30,6
Benjamin-Dobell,danbri,0.0,0,30,6
Benjamin-Dobell,PaulTondeur,0.0,0,30,6
Benjamin-Dobell,Ni55aN,0.0,0,30,6
Benjamin-Dobell,rchadwic,0.0,0,30,6
Benjamin-Dobell,kdrnic,0.0,0,30,6
Benjamin-Dobell,tiansijie,0.0,0,30,6
Benjamin-Dobell,hxnan,0.0,0,30,6
Benjamin-Dobell,alarvy7,0.0,0,30,6
Benjamin-Dobell,pieteradejong,0.0,0,30,6
Benjamin-Dobell,leitzler,0.0,0,30,6
Benjamin-Dobell,rock7-dan,0.0,0,30,6
Benjamin-Dobell,dxshindeo,0.0,0,30,6
Benjamin-Dobell,Rendxx,0.0,0,30,6
Benjamin-Dobell,rhairston,0.0,0,30,6
Benjamin-Dobell,DavidWiebe,0.0,0,30,6
Benjamin-Dobell,Cobertos,0.0,0,30,5
Benjamin-Dobell,swomack,0.0,0,30,5
Benjamin-Dobell,arose,0.0,0,30,5
Benjamin-Dobell,Ludobaka,0.0,0,30,5
Benjamin-Dobell,mgreter,0.0,0,30,5
Benjamin-Dobell,MauricioVives,0.0,0,30,5
Benjamin-Dobell,marcofugaro,0.0,0,30,5
Benjamin-Dobell,filharvey,0.0,0,30,5
Benjamin-Dobell,michalburger1,0.0,0,30,5
Benjamin-Dobell,foobarbecue,0.0,0,30,5
Benjamin-Dobell,izar89,0.0,0,30,5
Benjamin-Dobell,zhoushijie163,0.0,0,30,5
Benjamin-Dobell,dnewman-polar3d,0.0,0,30,5
Benjamin-Dobell,dill0wn,0.0,0,30,5
Benjamin-Dobell,AlexanderPaule,0.0,0,30,5
Benjamin-Dobell,zorro-fr24,0.0,0,30,5
Benjamin-Dobell,flimshaw,0.0,0,30,5
Benjamin-Dobell,adam-clarey,0.0,0,30,5
Benjamin-Dobell,marclave,0.0,0,30,5
Benjamin-Dobell,cherniavskii,0.0,0,30,5
Benjamin-Dobell,zwcloud,0.0,0,30,5
Benjamin-Dobell,wu21731,0.0,0,30,5
Benjamin-Dobell,Berserk82,0.0,0,30,5
Benjamin-Dobell,L-WindRider,0.0,0,30,5
Benjamin-Dobell,markusjohnsson,0.0,0,30,5
Benjamin-Dobell,wuweiweiwu,0.0,0,30,5
Benjamin-Dobell,jchen10,0.0,0,30,5
Benjamin-Dobell,misan,0.0,0,30,5
Benjamin-Dobell,Sphinxxxx,0.0,0,30,5
Benjamin-Dobell,videoluce,0.0,0,30,5
Benjamin-Dobell,c0d1f1ed,0.0,0,30,5
Benjamin-Dobell,autra,0.0,0,30,5
Benjamin-Dobell,viperscape,0.0,0,30,5
Benjamin-Dobell,stefek99,0.0,0,30,5
Benjamin-Dobell,shelbyspeegle,0.0,0,30,5
Benjamin-Dobell,Mann90,0.0,0,30,5
Benjamin-Dobell,Tobiasartz,0.0,0,30,5
Benjamin-Dobell,feabauer,0.0,0,30,5
Benjamin-Dobell,jy-tao,0.0,0,30,5
Benjamin-Dobell,douglasppaz,0.0,0,30,5
Benjamin-Dobell,RSpace,0.0,0,30,5
Benjamin-Dobell,elunty,0.0,0,30,5
Benjamin-Dobell,emeyex,0.0,0,30,5
Benjamin-Dobell,nnavaneetha,0.0,0,30,5
Benjamin-Dobell,feiss,0.0,1,30,5
Benjamin-Dobell,serenayl,0.0,0,30,5
Benjamin-Dobell,Landlord-xx,0.0,0,30,5
Benjamin-Dobell,NicekDev,0.0,0,30,5
Benjamin-Dobell,HypnosNova,0.0,0,30,5
Benjamin-Dobell,IceFrozen,0.0,0,30,5
Benjamin-Dobell,Julien-Arlandis,0.0,0,30,5
Benjamin-Dobell,Fyrestar,0.0,0,30,5
Benjamin-Dobell,vyv03354,0.0,0,30,5
Benjamin-Dobell,bpetar,0.0,0,30,5
Benjamin-Dobell,letmaik,0.0,0,30,5
Benjamin-Dobell,patrickfuller,0.0,0,30,5
Benjamin-Dobell,but0n,0.0,0,30,5
Benjamin-Dobell,kschzt,0.0,0,30,5
Benjamin-Dobell,elcommie,0.0,0,30,5
Benjamin-Dobell,nraynaud,0.0,0,30,5
Benjamin-Dobell,liz3,0.0,0,30,5
Benjamin-Dobell,dukuo,0.0,0,30,5
Benjamin-Dobell,renegademaster88,0.0,0,30,5
Benjamin-Dobell,sweerwen,0.0,0,30,5
Benjamin-Dobell,lguminski,0.0,0,30,5
Benjamin-Dobell,nathaliaspatricio,0.0,0,30,5
Benjamin-Dobell,tomconroy,0.0,0,30,5
Benjamin-Dobell,jsermeno,0.0,0,30,5
Benjamin-Dobell,mokra,0.0,0,30,5
Benjamin-Dobell,Doidel,0.0,0,30,5
Benjamin-Dobell,echteinfachtv,0.0,0,30,5
Benjamin-Dobell,poudro,0.0,0,30,5
Benjamin-Dobell,mikesherov,0.0,0,30,5
Benjamin-Dobell,Nimanf,0.0,0,30,5
Benjamin-Dobell,willy-vvu,0.0,0,30,5
Benjamin-Dobell,joepie91,0.0,0,30,5
Benjamin-Dobell,runiter,0.0,0,30,5
Benjamin-Dobell,threejsworker,0.0,0,30,5
Benjamin-Dobell,borismus,0.0,0,30,5
Benjamin-Dobell,LuYaojing,0.0,0,30,5
Benjamin-Dobell,dimecho,0.0,0,30,5
Benjamin-Dobell,beiller,0.0,0,30,5
Benjamin-Dobell,njam,0.0,0,30,5
Benjamin-Dobell,StarPlugins,0.0,0,30,5
Benjamin-Dobell,kkananen,0.0,0,30,5
Benjamin-Dobell,blahmonkey,0.0,0,30,5
Benjamin-Dobell,astrolabio,0.0,0,30,5
Benjamin-Dobell,maurrubio,0.0,0,30,5
Benjamin-Dobell,ztxxxx0000,0.0,0,30,5
NicolasRannou,crobi,0.0,0,30,30
NicolasRannou,greggman,0.0,0,30,28
NicolasRannou,mattdesl,0.0,0,30,28
NicolasRannou,AndrewRayCode,0.0,0,30,28
NicolasRannou,daoshengmu,0.0,1,30,28
NicolasRannou,jonobr1,0.0,1,30,27
NicolasRannou,brianpeiris,0.0,0,30,27
NicolasRannou,wizgrav,0.0,0,30,26
NicolasRannou,bartmcleod,0.0,0,30,25
NicolasRannou,XanderLuciano,0.0,1,30,24
NicolasRannou,whatisor,0.0,0,30,24
NicolasRannou,ngokevin,0.0,0,30,24
NicolasRannou,arturitu,0.0,0,30,23
NicolasRannou,satori99,0.0,0,30,23
NicolasRannou,dubejf,0.0,0,30,22
NicolasRannou,phfatmonkey,0.0,0,30,22
NicolasRannou,06wj,0.0,3,30,22
NicolasRannou,moroine,0.0,2,30,22
NicolasRannou,spite,0.0,1,30,21
NicolasRannou,mkeblx,0.0,0,30,21
NicolasRannou,centerionware,0.0,0,30,21
NicolasRannou,backspaces,0.0,1,30,20
NicolasRannou,kpetrow,0.0,0,30,20
NicolasRannou,paulmasson,0.0,1,30,20
NicolasRannou,fraguada,0.0,0,30,19
NicolasRannou,adrs2002,0.0,2,30,19
NicolasRannou,pikilipita,0.0,0,30,19
NicolasRannou,wolfgangvonludwigsburg,0.0,0,30,19
NicolasRannou,osov,0.0,0,30,19
NicolasRannou,linbingquan,0.0,0,30,19
NicolasRannou,jbaicoianu,0.0,0,30,18
NicolasRannou,OndrejSpanel,0.0,2,30,18
NicolasRannou,hoch,0.0,0,30,18
NicolasRannou,gabrielgrant,0.0,0,30,18
NicolasRannou,clement-igonet,0.0,0,30,18
NicolasRannou,almarklein,0.0,0,30,18
NicolasRannou,gauravrane,0.0,0,30,17
NicolasRannou,zellski,0.0,0,30,17
NicolasRannou,olivierchatry,0.0,0,30,17
NicolasRannou,Makio64,0.0,0,30,17
NicolasRannou,benguild,0.0,0,30,17
NicolasRannou,codeart1st,0.0,0,30,17
NicolasRannou,pyrotechnick,0.0,0,30,17
NicolasRannou,kintel,0.0,0,30,17
NicolasRannou,TyLindberg,0.0,0,30,16
NicolasRannou,GGAlanSmithee,0.0,0,30,16
NicolasRannou,webprofusion-chrisc,0.0,0,30,16
NicolasRannou,toji,0.0,0,30,16
NicolasRannou,cloud4every1,0.0,0,30,16
NicolasRannou,tranek,0.0,0,30,16
NicolasRannou,inear,0.0,0,30,15
NicolasRannou,unphased,0.0,0,30,15
NicolasRannou,EliasHasle,0.0,0,30,15
NicolasRannou,jamesgk,0.0,0,30,15
NicolasRannou,dustinkerstein,0.0,0,30,15
NicolasRannou,timo22345,0.0,0,30,15
NicolasRannou,gregtatum,0.0,0,30,15
NicolasRannou,insominx,0.0,0,30,14
NicolasRannou,ikerr,0.0,1,30,14
NicolasRannou,yiakwy,0.0,0,30,14
NicolasRannou,emackey,0.0,0,30,14
NicolasRannou,FuzzyWobble,0.0,0,30,14
NicolasRannou,rohan-deshpande,0.0,0,30,14
NicolasRannou,croraf,0.0,0,30,14
NicolasRannou,yoshikiohshima,0.0,1,30,14
NicolasRannou,eastpiger,0.0,0,30,14
NicolasRannou,atul-mourya,0.0,0,30,14
NicolasRannou,jsantell,0.0,0,30,14
NicolasRannou,buffaly,0.0,0,30,14
NicolasRannou,MichaelHazani,0.0,0,30,13
NicolasRannou,Neesnu,0.0,3,30,13
NicolasRannou,drcmda,0.0,0,30,13
NicolasRannou,jcowles,0.0,0,30,13
NicolasRannou,ieskudero,0.0,0,30,13
NicolasRannou,edankwan,0.0,0,30,13
NicolasRannou,abogartz,0.0,0,30,13
NicolasRannou,MarcRibguth,0.0,1,30,13
NicolasRannou,robertoranon,0.0,0,30,13
NicolasRannou,sgaoae,0.0,0,30,13
NicolasRannou,brunnerh,0.0,1,30,13
NicolasRannou,1d2d3d,0.0,0,30,13
NicolasRannou,joshpatt2,0.0,0,30,13
NicolasRannou,boulabiar,0.0,0,30,13
NicolasRannou,princemio,0.0,0,30,13
NicolasRannou,simonThiele,0.0,0,30,13
NicolasRannou,drsagitn,0.0,0,30,13
NicolasRannou,lwansbrough,0.0,0,30,12
NicolasRannou,chandlerprall,0.0,0,30,12
NicolasRannou,MiiBond,0.0,0,30,12
NicolasRannou,rohalchandrakar2007,0.0,0,30,12
NicolasRannou,cmeeren,0.0,0,30,12
NicolasRannou,samwei12,0.0,0,30,12
NicolasRannou,tommytee,0.0,0,30,12
NicolasRannou,CarlBateman,0.0,0,30,12
NicolasRannou,leoboboyan,0.0,0,30,12
NicolasRannou,ChrisDenham,0.0,0,30,12
NicolasRannou,carlosanunes,0.0,0,30,12
NicolasRannou,loldrup,0.0,0,30,12
NicolasRannou,jihoonl,0.0,0,30,12
NicolasRannou,sompylasar,0.0,0,30,12
NicolasRannou,kumavis,0.0,0,30,12
NicolasRannou,Rich-Harris,0.0,0,30,12
NicolasRannou,Ben-Mack,0.0,0,30,11
NicolasRannou,ekatzenstein,0.0,0,30,11
NicolasRannou,dbkaplun,0.0,0,30,11
NicolasRannou,lo-th,0.0,2,30,11
NicolasRannou,MohmadAyman,0.0,0,30,11
NicolasRannou,linev,0.0,0,30,11
NicolasRannou,kchapelier,0.0,0,30,11
NicolasRannou,baba1472,0.0,0,30,11
NicolasRannou,sandipJava,0.0,0,30,11
NicolasRannou,thezwap,0.0,0,30,11
NicolasRannou,libe,0.0,0,30,11
NicolasRannou,ndebeiss,0.0,0,30,11
NicolasRannou,rexdk,0.0,0,30,11
NicolasRannou,valette,0.0,0,30,11
NicolasRannou,lojjic,0.0,0,30,10
NicolasRannou,gadlol,0.0,0,30,10
NicolasRannou,cecilemuller,0.0,0,30,10
NicolasRannou,Seagat2011,0.0,0,30,10
NicolasRannou,bakajin,0.0,0,30,10
NicolasRannou,Friksel,0.0,0,30,10
NicolasRannou,DavidPeicho,0.0,0,30,10
NicolasRannou,FeaturedSpace,0.0,1,30,10
NicolasRannou,Samsy,0.0,0,30,10
NicolasRannou,spidersharma03,0.0,0,30,10
NicolasRannou,jcyuan,0.0,0,30,10
NicolasRannou,NNskelly,0.0,0,30,10
NicolasRannou,jeromeetienne,0.0,0,30,10
NicolasRannou,ranbuch,0.0,0,30,10
