"name1","name2","year_week","issue_num","p1","p2"
"fperez","takluyver","20114","243","1","2"
"ellisonbg","takluyver","20114","243","1","2"
"takluyver","tomspur","20112","244","1","22"
"oolon","takluyver","20113","248","0220","222"
"ellisonbg","minrk","20113","250","2","0"
"fperez","takluyver","20118","251","101","122"
"rkern","takluyver","20114","252","02","0"
"rkern","takluyver","20119","252","1","22"
"fperez","takluyver","201110","252","1","22"
"fperez","minrk","201112","252","1","2"
"ellisonbg","minrk","201114","254","1110","220"
"fperez","minrk","201114","254","1000","220"
"ellisonbg","fperez","201114","254","1110","1000"
"epatters","fperez","20116","259","2212","1212"
"fperez","takluyver","20116","259","1212","2"
"epatters","takluyver","20116","259","2212","2"
"epatters","fperez","20117","259","0","1"
"fperez","takluyver","20116","261","1","10"
"fperez","rkern","20117","261","00","211"
"rkern","takluyver","20117","261","211","22"
"fperez","takluyver","20117","261","00","22"
"fperez","takluyver","201110","261","2","2"
"cshimmin","ellisonbg","20116","262","2","2"
"ellisonbg","takluyver","20116","262","2","2"
"cshimmin","takluyver","20116","262","2","2"
"rkern","robsonpeixoto","20116","263","2","0"
"fperez","omazapa","20116","264","12","1"
"fperez","rkern","20117","264","11","1"
"fperez","rkern","20116","265","1","2"
"rkern","takluyver","20116","265","2","1"
"fperez","takluyver","20116","265","1","1"
"epatters","fperez","20116","266","2","11"
"epatters","minrk","20116","266","2","1"
"fperez","minrk","20116","266","11","1"
"fperez","minrk","20116","267","2221","2222222"
"fperez","minrk","20116","268","211","02"
"ellisonbg","fperez","20116","269","0","0"
"ellisonbg","minrk","201125","269","2","22"
"fperez","minrk","201125","269","1","22"
"ellisonbg","fperez","201125","269","2","1"
"fperez","takluyver","20116","270","000","202"
"ellisonbg","takluyver","20116","271","22202","02"
"fperez","takluyver","20116","271","222","02"
"epatters","takluyver","20116","271","0","02"
"ellisonbg","fperez","20116","271","22202","222"
"epatters","fperez","20116","271","0","222"
"ellisonbg","epatters","20116","271","22202","0"
"epatters","fperez","20117","271","10222","2000"
"epatters","minrk","20117","271","10222","001"
"fperez","minrk","20117","271","2000","001"
"epatters","takluyver","20117","271","10222","22"
"fperez","takluyver","20117","271","2000","22"
"minrk","takluyver","20117","271","001","22"
"fperez","minrk","20117","272","11","1222"
"minrk","takluyver","20117","272","1222","2222"
"fperez","takluyver","20117","272","11","2222"
"fperez","takluyver","20117","273","01211","2222"
"minrk","takluyver","20117","273","2212","2222"
"fperez","minrk","20117","273","01211","2212"
"fperez","minrk","20118","275","0001","2222"
"epatters","Sharpie","20117","276","2","2"
"epatters","takluyver","20117","276","2","2"
"Sharpie","takluyver","20117","276","2","2"
"fperez","juliantaylor","201110","277","1","2"
"fperez","minrk","20118","278","0221","2022"
"brickZA","minrk","20118","279","222","2"
"fperez","minrk","20118","280","011","20222"
"minrk","takluyver","20118","280","20222","1"
"fperez","takluyver","20118","280","011","1"
"minrk","rominf","201342","280","2","0"
"epatters","fperez","20118","281","0","20"
"minrk","takluyver","20119","282","22","222"
"fperez","takluyver","20119","282","1","222"
"fperez","minrk","20119","282","1","22"
"minrk","takluyver","201110","282","020","220222222"
"fperez","takluyver","201110","282","0121","220222222"
"fperez","minrk","201110","282","0121","020"
"fperez","takluyver","201112","282","121","22"
"fperez","rkern","20119","284","1","2"
"astrofrog","minrk","20119","285","11","220"
"astrofrog","rkern","20119","286","1","22"
"rkern","takluyver","201110","287","22","022"
"fperez","minrk","201110","289","1","0"
"ellisonbg","fperez","201114","291","2","2"
"fperez","jasongrout","201114","291","2","22"
"ellisonbg","jasongrout","201114","291","2","22"
"fperez","takluyver","201114","291","2","2"
"jasongrout","takluyver","201114","291","22","2"
"ellisonbg","takluyver","201114","291","2","2"
"ellisonbg","jasongrout","201120","291","222","2"
"rkern","takluyver","201112","292","1","0"
"fperez","takluyver","201112","292","1","0"
"fperez","rkern","201112","292","1","1"
"ellisonbg","rkern","201112","293","1","1"
"fperez","takluyver","201112","294","1","2"
"fperez","takluyver","201113","295","1","2"
"minrk","tdimiduk","201114","296","0","2"
"minrk","takluyver","201118","297","2","22"
"minrk","takluyver","201120","297","222202","222202"
"ellisonbg","takluyver","201112","299","2","2"
"damianavila","minrk","201340","299","21","2"
"fperez","ivanov","201112","306","1","2"
"fperez","takluyver","201112","306","1","2"
"ivanov","takluyver","201112","306","2","2"
"minrk","takluyver","201114","307","22","22202"
"fperez","rkern","201112","308","112","20"
"fperez","takluyver","201113","309","011","12"
"ivanov","takluyver","201113","309","2","12"
"fperez","ivanov","201113","309","011","2"
"fperez","ivanov","201114","309","11","22"
"fperez","takluyver","201112","310","1","1"
"minrk","takluyver","201112","310","2","1"
"fperez","minrk","201112","310","1","2"
"fperez","takluyver","201112","312","1","2"
"fperez","takluyver","201112","313","1","2"
"fperez","takluyver","201112","314","2","1"
"fperez","minrk","201113","316","1","22"
"minrk","takluyver","201113","316","22","1"
"fperez","takluyver","201113","316","1","1"
"minrk","rth","201112","317","2","1"
"efiring","fperez","201112","318","0","02"
"efiring","minrk","201112","318","0","2"
"fperez","minrk","201112","318","02","2"
"efiring","takluyver","201112","318","0","022"
"fperez","takluyver","201112","318","02","022"
"minrk","takluyver","201112","318","2","022"
"fperez","takluyver","201113","318","20","0"
"minrk","takluyver","201114","318","2","2"
"efiring","fperez","201112","319","1","0"
"efiring","takluyver","201112","319","1","2"
"fperez","takluyver","201112","319","0","2"
"fperez","takluyver","201113","319","100001","222222"
"aroscoe","minrk","201113","320","1","22"
"fperez","minrk","201113","320","02","22"
"minrk","takluyver","201113","320","22","222"
"aroscoe","takluyver","201113","320","1","222"
"fperez","takluyver","201113","320","02","222"
"aroscoe","fperez","201113","320","1","02"
"ellisonbg","minrk","201113","325","02","22220"
"fperez","minrk","201113","325","11011","22220"
"minrk","takluyver","201113","325","22220","22002"
"ellisonbg","takluyver","201113","325","02","22002"
"fperez","takluyver","201113","325","11011","22002"
"ellisonbg","fperez","201113","325","02","11011"
"fperez","minrk","201114","325","112","22222"
"ellisonbg","minrk","201114","325","1221","22222"
"ellisonbg","fperez","201114","325","1221","112"
"minrk","mrceresa","201114","325","22222","1"
"fperez","mrceresa","201114","325","112","1"
"ellisonbg","mrceresa","201114","325","1221","1"
"ellisonbg","minrk","201113","326","2","22"
"ellisonbg","minrk","201115","326","2","22"
"antocuni","takluyver","201113","327","022","10221"
"fperez","takluyver","201113","330","1","22"
"ellisonbg","takluyver","201114","332","0011","2221222"
"fperez","takluyver","201114","332","1220","2221222"
"ellisonbg","fperez","201114","332","0011","1220"
"fperez","takluyver","201114","334","22","12"
"ellisonbg","fperez","201114","335","0222","0220"
"fperez","minrk","201114","335","0220","2222"
"ellisonbg","minrk","201114","335","0222","2222"
"fperez","rkern","201114","335","0220","2222"
"ellisonbg","rkern","201114","335","0222","2222"
"minrk","rkern","201114","335","2222","2222"
"dwf","takluyver","201114","337","11","20"
"minrk","takluyver","201114","337","2","20"
"dwf","minrk","201114","337","11","2"
"epatters","rkern","201114","338","221","20"
"fperez","rkern","201114","338","1011","20"
"epatters","fperez","201114","338","221","1011"
"dwf","fperez","201114","339","2","111"
"fperez","takluyver","201114","341","0","202"
"minrk","takluyver","201114","341","122","202"
"fperez","minrk","201114","341","0","122"
"dwf","takluyver","201114","342","220","2220"
"ddale","minrk","201115","343","2","02"
"fperez","minrk","201115","343","2","02"
"ddale","fperez","201115","343","2","2"
"fperez","takluyver","201114","344","1","2"
"dwf","fperez","201114","345","22","20"
"dwf","takluyver","201114","346","01","1"
"fperez","takluyver","201114","346","1","1"
"dwf","fperez","201114","346","01","1"
"fperez","minrk","201114","347","00","122"
"minrk","takluyver","201114","347","122","02"
"fperez","takluyver","201114","347","00","02"
"fperez","minrk","201114","349","2","2"
"fperez","takluyver","201115","349","21","1"
"ellisonbg","takluyver","201115","350","222","222"
"ddale","ellisonbg","201115","351","20","00"
"dwf","fperez","201114","352","212","222"
"dwf","takluyver","201114","353","022","22110"
"fperez","takluyver","201114","353","0","22110"
"dwf","fperez","201114","353","022","0"
"dwf","fperez","201115","353","1","122"
"ellisonbg","takluyver","201115","355","01","2"
"fperez","takluyver","201115","355","1","2"
"ellisonbg","fperez","201115","355","01","1"
"epatters","fperez","201115","356","2","122"
"dwf","fperez","201115","357","2200","221100"
"fperez","takluyver","201115","357","221100","2222"
"dwf","takluyver","201115","357","2200","2222"
"epatters","fperez","201115","359","2","1"
"fperez","takluyver","201115","360","21","212"
"ddale","minrk","201115","361","2","2"
"fperez","minrk","201115","361","1","2"
"ddale","fperez","201115","361","2","1"
"minrk","takluyver","201115","363","22","2"
"fperez","takluyver","201115","363","1","2"
"ellisonbg","takluyver","201115","363","1","2"
"fperez","minrk","201115","363","1","22"
"ellisonbg","minrk","201115","363","1","22"
"ellisonbg","fperez","201115","363","1","1"
"fperez","takluyver","201115","364","01","2"
"DaveHirschfeld","fperez","201115","365","20","2"
"fperez","minrk","201115","365","2","0"
"DaveHirschfeld","minrk","201115","365","20","0"
"epatters","methane","201115","367","212","22"
"fperez","methane","201115","367","1","22"
"epatters","fperez","201115","367","212","1"
"fperez","minrk","201115","368","2","2"
"ddale","minrk","201121","369","2","2"
"fperez","minrk","201121","369","1","2"
"ddale","fperez","201121","369","2","1"
"ellisonbg","mdboom","201115","370","00","22202"
"fperez","mdboom","201115","370","0","22202"
"ellisonbg","fperez","201115","370","00","0"
"ellisonbg","minrk","201116","370","22","22"
"minrk","rkern","201116","370","22","2"
"ellisonbg","rkern","201116","370","22","2"
"eteq","minrk","201126","371","1","2"
"ellisonbg","takluyver","201115","373","21","01222"
"fperez","takluyver","201115","373","12201","01222"
"ellisonbg","fperez","201115","373","21","12201"
"fperez","minrk","201115","374","00","022"
"ellisonbg","minrk","201116","374","22","0"
"jstenar","minrk","201115","375","221","212"
"minrk","takluyver","201115","375","212","0221221"
"jstenar","takluyver","201115","375","221","0221221"
"fperez","jstenar","201148","378","21","2"
"epatters","fperez","201115","380","20","221"
"ellisonbg","fperez","201115","381","2210","222"
"ellisonbg","mdboom","201115","381","2210","02"
"fperez","mdboom","201115","381","222","02"
"ellisonbg","fperez","201120","381","22","1"
"ellisonbg","mdboom","201120","381","22","2"
"fperez","mdboom","201120","381","1","2"
"fperez","takluyver","201115","382","11","22"
"fperez","takluyver","201115","383","11","1"
"fperez","takluyver","201115","384","200112","20200"
"minrk","takluyver","201115","384","2","20200"
"fperez","minrk","201115","384","200112","2"
"fperez","takluyver","201120","384","1","2"
"fperez","minrk","201115","385","2","2"
"fperez","minrk","201115","386","0","222"
"fperez","minrk","201115","387","00","22"
"minrk","takluyver","201115","387","22","22"
"fperez","takluyver","201115","387","00","22"
"epatters","minrk","201119","388","001","200"
"ellisonbg","kaazoo","201116","389","122","1"
"kaazoo","minrk","201116","389","1","2"
"ellisonbg","minrk","201116","389","122","2"
"rspeer","takluyver","201116","392","2","0221221"
"Rogacz","takluyver","201116","392","21","0221221"
"minrk","takluyver","201116","392","01","0221221"
"fperez","takluyver","201116","392","1","0221221"
"Rogacz","rspeer","201116","392","21","2"
"minrk","rspeer","201116","392","01","2"
"fperez","rspeer","201116","392","1","2"
"minrk","Rogacz","201116","392","01","21"
"fperez","Rogacz","201116","392","1","21"
"fperez","minrk","201116","392","1","01"
"cdeboever3","takluyver","201117","392","01","2"
"minrk","takluyver","201117","392","2","2"
"cdeboever3","minrk","201117","392","01","2"
"gdesjardins","takluyver","201120","392","1","2"
"minrk","takluyver","201116","393","12","22"
"minrk","takluyver","201117","393","2","2"
"lebigot","takluyver","201116","394","1","22"
"eteq","minrk","201116","395","0022","2211"
"eteq","fperez","201148","395","2","21"
"eteq","panyam","20125","395","00","00"
"ellisonbg","minrk","201116","397","2022","002"
"ellisonbg","minrk","201117","397","02","22"
"ellisonbg","minrk","201119","398","00202","2202"
"ellisonbg","rkern","201116","400","0","20"
"minrk","rkern","201116","400","0","20"
"ellisonbg","minrk","201116","400","0","0"
"ellisonbg","minrk","201118","400","22","02"
"minrk","rkern","201118","400","02","02"
"ellisonbg","rkern","201118","400","22","02"
"ellisonbg","minrk","201119","400","22121022","20202022222"
"minrk","rkern","201119","400","20202022222","2"
"ellisonbg","rkern","201119","400","22121022","2"
"kaazoo","minrk","201118","401","2","0"
"epatters","takluyver","201117","402","0","2"
"ellisonbg","takluyver","201117","402","2","2"
"ellisonbg","epatters","201117","402","2","0"
"minrk","rkern","201117","403","22","0"
"bashseb","rkern","201117","403","1","0"
"bashseb","minrk","201117","403","1","22"
"claytron","takluyver","20121","404","22","2"
"minrk","rkern","201117","405","22","2"
"jfkw","rkern","201117","405","1","2"
"jfkw","minrk","201117","405","1","22"
"ellisonbg","jfkw","201118","405","2","1"
"epatters","rkern","201118","408","21","1"
"ellisonbg","rkern","201118","408","2","1"
"ellisonbg","epatters","201118","408","2","21"
"rkern","takluyver","201118","408","1","12"
"epatters","takluyver","201118","408","21","12"
"ellisonbg","takluyver","201118","408","2","12"
"ellisonbg","minrk","201119","408","2","1"
"minrk","takluyver","201119","408","1","22"
"ellisonbg","takluyver","201119","408","2","22"
"kaazoo","minrk","201118","411","1","22"
"kaazoo","minrk","201118","412","1","2"
"kaazoo","minrk","201118","413","22","2222"
"minrk","takluyver","201118","414","2","21"
"minrk","rkern","201118","415","202","22"
"rkern","takluyver","201118","415","22","1221"
"minrk","takluyver","201118","415","202","1221"
"martinjanda","takluyver","201118","416","1","2"
"apatil","takluyver","201118","417","1","22"
"ellisonbg","epatters","201119","420","222","22"
"minrk","takluyver","201119","421","22","22"
"minrk","takluyver","201120","421","2","12"
"epatters","minrk","201119","422","21","22"
"minrk","rkern","201119","423","2","2"
"ellisonbg","rkern","201119","423","1","2"
"ellisonbg","minrk","201119","423","1","2"
"fperez","minrk","201120","423","2","2"
"minrk","takluyver","201119","424","22","22"
"jenshnielsen","takluyver","201119","424","2","22"
"jenshnielsen","minrk","201119","424","2","22"
"minrk","takluyver","201119","427","2","20"
"fperez","minrk","201119","428","2","22"
"omazapa","takluyver","201119","433","1","2222"
"fperez","takluyver","201119","434","0102","02"
"fperez","yang","201119","434","0102","21"
"takluyver","yang","201119","434","02","21"
"certik","ellisonbg","201119","435","2","2"
"certik","ellisonbg","201119","437","2","00"
"asmeurer","ellisonbg","201119","437","2","00"
"asmeurer","certik","201119","437","2","2"
"ellisonbg","jasongrout","201119","437","00","2"
"certik","jasongrout","201119","437","2","2"
"asmeurer","jasongrout","201119","437","2","2"
"certik","ellisonbg","201130","437","2","22"
"certik","ellisonbg","201120","438","2","22"
"certik","ellisonbg","201120","439","2","222"
"ghost","takluyver","201120","440","1202","2002"
"minrk","takluyver","201120","440","2","2002"
"ghost","minrk","201120","440","1202","2"
"ghost","minrk","201126","440","11","222"
"certik","ellisonbg","201119","442","02","2"
"certik","ellisonbg","201120","442","002","0022"
"certik","jasongrout","201120","442","002","1"
"ellisonbg","jasongrout","201120","442","0022","1"
"fperez","takluyver","201120","443","01","2"
"meawoppl","minrk","201120","445","2","2"
"fperez","takluyver","201120","446","11","22"
"ellisonbg","takluyver","201120","448","2","1"
"meawoppl","takluyver","201120","449","1","2"
"fperez","kaazoo","201121","450","0","1"
"fperez","minrk","201121","454","21","22202"
"ellisonbg","minrk","201123","454","222002","200222"
"fperez","minrk","201123","454","22","200222"
"ellisonbg","fperez","201123","454","222002","22"
"minrk","takluyver","201120","457","210","2"
"meawoppl","takluyver","201120","457","1","2"
"ellisonbg","takluyver","201120","457","21","2"
"meawoppl","minrk","201120","457","1","210"
"ellisonbg","minrk","201120","457","21","210"
"ellisonbg","meawoppl","201120","457","21","1"
"minrk","takluyver","201120","459","2","12"
"fperez","minrk","201121","459","12","2"
"epatters","minrk","201120","460","2","000"
"minrk","takluyver","201120","460","000","202"
"epatters","takluyver","201120","460","2","202"
"ccordoba12","Honghe","20139","461","22","21"
"Honghe","takluyver","20139","461","21","2"
"ccordoba12","takluyver","20139","461","22","2"
"minrk","rkern","201120","462","2","2222"
"rkern","takluyver","201120","462","2222","202"
"minrk","takluyver","201120","462","2","202"
"minrk","rkern","201121","462","02000","2022222"
"minrk","takluyver","201121","462","02000","0022222221"
"rkern","takluyver","201121","462","2022222","0022222221"
"minrk","takluyver","201121","464","1201","22112"
"takluyver","wilsaj","201121","464","22112","122002"
"minrk","wilsaj","201121","464","1201","122002"
"kaazoo","minrk","201121","465","221","02"
"juliantaylor","takluyver","201121","466","22","022"
"juliantaylor","takluyver","201121","468","2","221"
"fperez","takluyver","201121","468","12","221"
"fperez","juliantaylor","201121","468","12","2"
"minrk","takluyver","201121","469","2","2"
"fperez","takluyver","201121","471","1","22"
"fperez","takluyver","201121","474","11","2"
"fperez","minrk","201121","475","11","2"
"epatters","takluyver","201121","476","02","1"
"fperez","takluyver","201121","476","02","1"
"epatters","fperez","201121","476","02","02"
"fperez","minrk","201121","478","2","2"
"minrk","takluyver","201122","479","2","1"
"rkern","takluyver","201121","480","2","1"
"fperez","minrk","201125","480","11","2"
"minrk","takluyver","201125","480","2","2"
"fperez","takluyver","201125","480","11","2"
"fperez","jstenar","201125","481","011","20"
"epatters","jstenar","201125","481","021","20"
"epatters","fperez","201125","481","021","011"
"jstenar","klonuo","201125","481","20","22"
"fperez","klonuo","201125","481","011","22"
"epatters","klonuo","201125","481","021","22"
"jstenar","minrk","201125","481","20","2"
"fperez","minrk","201125","481","011","2"
"epatters","minrk","201125","481","021","2"
"klonuo","minrk","201125","481","22","2"
"epatters","klonuo","201126","481","022222","222"
"fperez","klonuo","201126","481","212","222"
"klonuo","takluyver","201126","481","222","2"
"epatters","takluyver","201126","481","022222","2"
"minrk","takluyver","201126","481","20020","2"
"fperez","takluyver","201126","481","212","2"
"klonuo","minrk","201126","481","222","20020"
"epatters","minrk","201126","481","022222","20020"
"fperez","minrk","201126","481","212","20020"
"epatters","fperez","201126","481","022222","212"
"ddale","fperez","201122","484","2","0"
"ddale","takluyver","201122","484","2","0"
"fperez","takluyver","201122","484","0","0"
"bfroehle","takluyver","201334","484","2","2"
"ddale","minrk","201122","485","2","01"
"ddale","takluyver","201122","485","2","1"
"minrk","takluyver","201122","485","01","1"
"kaazoo","minrk","201122","487","2221","00200"
"ellisonbg","minrk","201122","487","2","00200"
"ellisonbg","kaazoo","201122","487","2","2221"
"kaazoo","minrk","20129","487","2","0"
"minrk","takluyver","201122","488","20","22"
"kaazoo","takluyver","201122","488","1","22"
"kaazoo","minrk","201122","488","1","20"
"mspacek","rkern","201122","490","212","20"
"minrk","rkern","201122","490","21","20"
"minrk","mspacek","201122","490","21","212"
"rkern","takluyver","201122","490","20","2"
"mspacek","takluyver","201122","490","212","2"
"minrk","takluyver","201122","490","21","2"
"ellisonbg","minrk","201122","492","1","02"
"epatters","minrk","201122","494","1","1222221"
"minrk","mspacek","201122","494","1222221","1021"
"epatters","mspacek","201122","494","1","1021"
"epatters","minrk","201122","495","0000","22"
"fperez","minrk","201122","495","21","22"
"epatters","fperez","201122","495","0000","21"
"epatters","mspacek","201122","496","2","02"
"fperez","mspacek","201122","496","2","02"
"epatters","fperez","201122","496","2","2"
"epatters","fperez","201126","496","2","011"
"fperez","mspacek","201126","496","011","1"
"epatters","mspacek","201126","496","2","1"
"klonuo","takluyver","201122","497","21","220"
"klonuo","takluyver","201122","498","2","2"
"mspacek","takluyver","201122","499","2211","22"
