name1,name2,date,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
ArcTanSusan,ivanov,2014-04-14,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,5
ArcTanSusan,juhasch,2014-04-14,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,minrk,2013-11-25,0.5625,0.0,0.0,0.0,0.9375,1.0,12,0,0,0,4,17
ArcTanSusan,minrk,2013-12-02,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ArcTanSusan,minrk,2013-12-09,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,4
ArcTanSusan,minrk,2013-12-16,0.665,0.0,0.0,0.0,1.0,1.0,2,0,0,0,2,6
ArcTanSusan,minrk,2014-04-14,0.75,0.0,0.0,0.0,0.75,1.0,3,0,0,0,1,5
ArcTanSusan,minrk,2014-04-21,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
ArcTanSusan,takluyver,2013-11-25,0.64,0.015,0.0,0.0,0.9375,0.9375,18,1,0,0,4,21
ArcTanSusan,takluyver,2013-12-09,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ArcTanSusan,takluyver,2013-12-16,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
ArcTanSusan,takluyver,2014-04-14,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Arfrever,takluyver,2014-01-27,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
Arfrever,takluyver,2014-02-24,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,4
ArtinSarraf,Carreau,2019-01-14,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,2
AtrSykes,Carreau,2015-03-23,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
BDannowitz,levitsky,2015-07-20,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
BDannowitz,tacaswell,2015-07-20,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
BDannowitz,takluyver,2015-07-20,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
BLeila,Carreau,2017-02-20,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
BLeila,ivanov,2017-02-13,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
BLeila,ivanov,2017-02-20,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
BLeila,takluyver,2017-02-20,0.38,0.12,0.0,0.0,1.0,0.75,3,1,0,0,1,6
BMJHayward,Carreau,2015-06-01,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
BMJHayward,drevicko,2015-06-01,0.33,0.0,0.0,0.33,0.0,0.6699999999999999,1,0,0,1,1,4
BMJHayward,jenshnielsen,2015-06-01,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
BMJHayward,takluyver,2015-06-01,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,2
Balajideivam,minrk,2015-10-12,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
BenBBear,paolodoors,2016-11-14,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
BenBBear,themummy,2016-11-14,0.5,0.0,0.0,0.0,0.5,1.0,1,0,0,0,1,3
Bercio,Carreau,2015-06-29,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Bergg,takluyver,2013-10-28,0.67,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
Bill-,Carreau,2013-02-04,0.0,0.5,0.0,0.0,1.0,0.0,0,1,0,0,1,3
Bill-,takluyver,2013-02-04,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,3
BoPeng,takluyver,2016-04-25,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,2
BoZenKhaa,Carreau,2015-09-14,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
BoboTiG,Carreau,2018-12-31,0.67,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,4
BrenBarn,takluyver,2017-05-22,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,3
Britefury,jimbaker,2014-08-11,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Britefury,jimbaker,2014-08-18,0.67,0.0,0.0,0.0,0.6699999999999999,1.0,2,0,0,0,1,4
Britefury,takluyver,2014-08-11,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
CAM-Gerlach,takluyver,2018-04-09,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
CAOLINAN,minrk,2016-08-29,0.0,0.0,0.0,0.0,0.6699999999999999,1.0,0,0,0,0,1,5
CHK16,takluyver,2017-06-19,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
CRP,ernop,2012-03-12,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
CRP,fperez,2012-04-09,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
CRP,minrk,2013-10-21,0.69,0.0,0.0,0.03,0.75,0.89,25,0,0,1,1,13
CRP,minrk,2016-09-05,0.8,0.0,0.0,0.0,0.8,1.0,4,0,0,0,1,6
CRP,takluyver,2012-04-09,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,3
CRP,takluyver,2016-09-05,0.8,0.0,0.0,0.0,0.8,1.0,4,0,0,0,1,6
CRP,takluyver,2017-01-23,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Cadair,Carreau,2014-11-24,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
Cadair,takluyver,2014-11-24,0.5,0.0,0.0,0.0,1.0,1.0,1,0,0,0,2,5
Cahersan,takluyver,2016-02-22,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
CamDavidsonPilon,ccordoba12,2013-04-15,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
CamDavidsonPilon,juhasch,2013-04-08,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
CarloNicolini,minrk,2014-06-02,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
CarlosSchettini,Carreau,2018-11-26,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,2
Carreau,CastleH,2014-11-24,0.6,0.0,0.0,0.07,0.8,0.6699999999999999,18,0,0,2,1,11
Carreau,Cheburusska,2019-03-11,0.5,0.0,0.0,0.0,1.0,1.0,3,0,0,0,1,5
Carreau,Coldmooon,2015-06-29,0.0,0.5,0.0,0.0,0.5,1.0,0,1,0,0,2,4
Carreau,DRMacIver,2015-06-29,0.42,0.08,0.0,0.25,0.5,0.5,10,2,0,6,1,10
Carreau,DavidMStraub,2017-11-13,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,3
Carreau,DavidNemeskey,2017-10-30,0.22,0.22,0.0,0.0,0.33,1.0,2,2,0,0,1,6
Carreau,DavidPowell,2015-03-02,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Carreau,Deborah-Digges,2018-09-24,0.38,0.12,0.12,0.0,0.75,1.0,3,1,1,0,1,6
Carreau,Dom-nik,2016-06-06,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Carreau,Drekin,2016-05-23,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Carreau,EhsanKia,2013-07-22,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,2
Carreau,ElDeveloper,2013-11-04,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Carreau,ElDeveloper,2015-07-20,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,2
Carreau,Endernakutter,2014-07-28,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,5
Carreau,Evfro,2015-08-17,0.33,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,5
Carreau,FCoulombeau,2014-09-01,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,2
Carreau,FRidh,2016-01-11,0.835,0.0,0.5,0.0,1.0,1.0,9,0,1,0,2,9
Carreau,Freyert,2014-04-14,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Carreau,GaelVaroquaux,2014-08-25,0.5,0.5,0.0,0.5,0.0,0.5,1,1,0,1,1,3
Carreau,GaelVaroquaux,2017-02-13,0.44,0.22,0.0,0.44,0.33,0.33,4,2,0,4,1,6
Carreau,Gansgar,2016-01-18,0.83,0.0,0.0,0.0,1.0,0.83,5,0,0,0,1,7
Carreau,Gruek,2015-02-23,0.5,0.125,0.0,0.0,0.5,1.0,1,1,0,0,2,7
Carreau,Gruek,2015-03-23,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Carreau,GueTr,2013-12-02,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Carreau,Henry-E,2016-11-14,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Carreau,Honghe,2013-01-07,1.0,0.0,0.0,0.0,1.0,1.0,9,0,0,0,1,6
Carreau,HyperionAnalytics,2015-03-02,1.0,0.0,0.0,0.0,1.0,1.0,4,0,0,0,1,4
Carreau,HyperionAnalytics,2015-03-09,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,1,2
Carreau,INT-ZC,2019-03-18,1.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,3
Carreau,Igonato,2017-04-24,0.33,0.27,0.27,0.0,1.0,0.6699999999999999,5,4,4,0,1,8
Carreau,IpshitaC,2018-10-01,0.75,0.0,0.0,0.0,1.0,1.0,3,0,0,0,2,6
